time,cw,cc,i,cw unscaled,cc unscaled,iunscaled
7/7/2016 13:30,-0.034039838,-0.040458125,-0.037504446,-0.113466127,-0.134860417,-0.12501482
7/7/2016 13:45,-0.036984623,-0.042691482,-0.039353883,-0.123282077,-0.14230494,-0.13117961
7/7/2016 14:00,-0.034320755,-0.041445956,-0.038322466,-0.114402517,-0.138153187,-0.127741553
7/7/2016 14:15,-0.036945876,-0.042423049,-0.039131595,-0.12315292,-0.141410163,-0.13043865
7/7/2016 14:30,-0.036660116,-0.038396564,-0.035797273,-0.122200387,-0.127988547,-0.119324243
7/7/2016 14:45,-0.036660116,-0.038396564,-0.035797273,-0.122200387,-0.127988547,-0.119324243
7/7/2016 15:00,-0.036945876,-0.040909091,-0.03787789,-0.12315292,-0.136363637,-0.126259633
7/7/2016 15:15,-0.035812521,-0.040909091,-0.03787789,-0.11937507,-0.136363637,-0.126259633
7/7/2016 15:30,-0.036660116,-0.04341088,-0.039949615,-0.122200387,-0.144702933,-0.133165383
7/7/2016 15:45,-0.036945876,-0.039652827,-0.036837582,-0.12315292,-0.13217609,-0.12279194
7/7/2016 16:00,-0.039043067,-0.042423049,-0.039131595,-0.130143557,-0.141410163,-0.13043865
7/7/2016 16:15,-0.03779347,-0.041531854,-0.038393598,-0.125978233,-0.138439513,-0.12797866
7/7/2016 16:30,-0.036945876,-0.044667144,-0.040989923,-0.12315292,-0.14889048,-0.136633077
7/7/2016 16:45,-0.038921982,-0.045289907,-0.041505631,-0.12973994,-0.150966357,-0.138352103
7/7/2016 17:00,-0.037226793,-0.041531854,-0.038393598,-0.12408931,-0.138439513,-0.12797866
7/7/2016 17:15,-0.03823422,-0.046277738,-0.042323651,-0.1274474,-0.154259127,-0.141078837
7/7/2016 17:30,-0.037672386,-0.045204009,-0.041434499,-0.12557462,-0.15068003,-0.138114997
7/7/2016 17:45,-0.03702337,-0.044753042,-0.041061055,-0.123411233,-0.149176807,-0.136870183
7/7/2016 18:00,-0.036175776,-0.045740873,-0.041879075,-0.12058592,-0.152469577,-0.139596917
7/7/2016 18:15,-0.036417946,-0.045740873,-0.041879075,-0.121393153,-0.152469577,-0.139596917
7/7/2016 18:30,-0.036703706,-0.045107373,-0.041354475,-0.122345687,-0.15035791,-0.13784825
7/7/2016 18:45,-0.037551301,-0.045107373,-0.041354475,-0.125171003,-0.15035791,-0.13784825
7/7/2016 19:00,-0.037832218,-0.048242663,-0.0439508,-0.126107393,-0.160808877,-0.146502667
7/7/2016 19:15,-0.036137029,-0.0476199,-0.043435092,-0.120456763,-0.158733,-0.14478364
7/7/2016 19:30,-0.03726554,-0.048242663,-0.0439508,-0.124218467,-0.160808877,-0.146502667
7/7/2016 19:45,-0.037832218,-0.048242663,-0.0439508,-0.126107393,-0.160808877,-0.146502667
7/7/2016 20:00,-0.03827781,-0.044216178,-0.040616479,-0.1275927,-0.14738726,-0.135388263
7/7/2016 20:15,-0.038558727,-0.047705798,-0.043506224,-0.12852909,-0.159019327,-0.145020747
7/7/2016 20:30,-0.036863538,-0.049853257,-0.045284529,-0.12287846,-0.166177523,-0.15094843
7/7/2016 20:45,-0.039125405,-0.049230494,-0.04476882,-0.130418017,-0.164101647,-0.1492294
7/7/2016 21:00,-0.037430216,-0.050744452,-0.046022525,-0.124767387,-0.169148173,-0.153408417
7/7/2016 21:15,-0.038558727,-0.054770938,-0.049356846,-0.12852909,-0.182569793,-0.16452282
7/7/2016 21:30,-0.03900432,-0.056295634,-0.050619443,-0.1300144,-0.187652113,-0.168731477
7/7/2016 21:45,-0.03900432,-0.0567466,-0.050992887,-0.1300144,-0.189155333,-0.16997629
7/7/2016 22:00,-0.039566154,-0.057992126,-0.052024303,-0.13188718,-0.193307087,-0.173414343
7/7/2016 22:15,-0.038718559,-0.061750179,-0.055136337,-0.129061863,-0.20583393,-0.18378779
7/7/2016 22:30,-0.040132831,-0.057723694,-0.051802015,-0.133776103,-0.192412313,-0.172673383
7/7/2016 22:45,-0.03900432,-0.060590551,-0.054176052,-0.1300144,-0.201968503,-0.18058684
7/7/2016 23:00,-0.040132831,-0.058711525,-0.052620036,-0.133776103,-0.195705083,-0.17540012
7/7/2016 23:15,-0.039285237,-0.058088762,-0.052104327,-0.13095079,-0.193629207,-0.17368109
7/7/2016 23:30,-0.036621368,-0.054599141,-0.049214582,-0.122071227,-0.181997137,-0.164048607
7/7/2016 23:45,-0.039164152,-0.059248389,-0.053064612,-0.130547173,-0.19749463,-0.17688204
7/8/2016 0:00,-0.038195472,-0.055221904,-0.04973029,-0.12731824,-0.184073013,-0.165767633
7/8/2016 0:15,-0.037066961,-0.055221904,-0.04973029,-0.123556537,-0.184073013,-0.165767633
7/8/2016 0:30,-0.035933606,-0.06023622,-0.053882632,-0.119778687,-0.2007874,-0.179608773
7/8/2016 0:45,-0.036902285,-0.052720115,-0.047658566,-0.123007617,-0.175733717,-0.158861887
7/8/2016 1:00,-0.037468963,-0.054416607,-0.049063426,-0.124896543,-0.18138869,-0.163544753
7/8/2016 1:15,-0.038156725,-0.053793844,-0.048547718,-0.127189083,-0.179312813,-0.161825727
7/8/2016 1:30,-0.040534833,-0.057637795,-0.051730883,-0.13511611,-0.192125983,-0.172436277
7/8/2016 1:45,-0.043925211,-0.056027201,-0.050397155,-0.14641737,-0.186757337,-0.167990517
7/8/2016 2:00,-0.042108937,-0.052891911,-0.04780083,-0.140363123,-0.17630637,-0.1593361
7/8/2016 2:15,-0.044370803,-0.053793844,-0.048547718,-0.147902677,-0.179312813,-0.161825727
7/8/2016 2:30,-0.047034672,-0.055941303,-0.050326023,-0.15678224,-0.18647101,-0.16775341
7/8/2016 2:45,-0.047722434,-0.054685039,-0.049285714,-0.15907478,-0.182283463,-0.164285713
7/8/2016 3:00,-0.046995924,-0.054330709,-0.048992294,-0.15665308,-0.181102363,-0.163307647
7/8/2016 3:15,-0.04897203,-0.051818182,-0.046911678,-0.1632401,-0.172727273,-0.15637226
7/8/2016 3:30,-0.048124436,-0.051195419,-0.046395969,-0.160414787,-0.170651397,-0.15465323
7/8/2016 3:45,-0.04897203,-0.051281317,-0.046467101,-0.1632401,-0.170937723,-0.154890337
7/8/2016 4:00,-0.049175453,-0.047523264,-0.043355068,-0.163918177,-0.15841088,-0.144516893
7/8/2016 4:15,-0.04663267,-0.046900501,-0.04283936,-0.155442233,-0.156335003,-0.142797867
7/8/2016 4:30,-0.049577455,-0.046277738,-0.042323651,-0.165258183,-0.154259127,-0.141078837
7/8/2016 4:45,-0.048448944,-0.050304223,-0.045657973,-0.16149648,-0.167680743,-0.152193243
7/8/2016 5:00,-0.047882266,-0.047888332,-0.04365738,-0.159607553,-0.159627773,-0.1455246
7/8/2016 5:15,-0.045581653,-0.046009306,-0.042101363,-0.151938843,-0.153364353,-0.140337877
7/8/2016 5:30,-0.04513606,-0.045375805,-0.041576763,-0.150453533,-0.151252683,-0.13858921
7/8/2016 5:45,-0.045542905,-0.044398712,-0.040767635,-0.151809683,-0.147995707,-0.135892117
7/8/2016 6:00,-0.0463905,-0.04591267,-0.04202134,-0.154635,-0.153042233,-0.140071133
7/8/2016 6:15,-0.047640096,-0.046814603,-0.042768228,-0.15880032,-0.156048677,-0.14256076
7/8/2016 6:30,-0.046511585,-0.046449535,-0.042465916,-0.155038617,-0.154831783,-0.141553053
7/8/2016 6:45,-0.046225824,-0.045826772,-0.041950207,-0.15408608,-0.152755907,-0.139834023
7/8/2016 7:00,-0.044855143,-0.04591267,-0.04202134,-0.149517143,-0.153042233,-0.140071133
7/8/2016 7:15,-0.04513606,-0.04341088,-0.039949615,-0.150453533,-0.144702933,-0.133165383
7/8/2016 7:30,-0.044288466,-0.041800286,-0.038615886,-0.14762822,-0.139334287,-0.12871962
7/8/2016 7:45,-0.044976228,-0.043679313,-0.040171903,-0.14992076,-0.14559771,-0.133906343
7/8/2016 8:00,-0.044695311,-0.045472441,-0.041656787,-0.14898437,-0.151574803,-0.138855957
7/8/2016 8:15,-0.045542905,-0.046900501,-0.04283936,-0.151809683,-0.156335003,-0.142797867
7/8/2016 8:30,-0.043968801,-0.041531854,-0.038393598,-0.14656267,-0.138439513,-0.12797866
7/8/2016 8:45,-0.042273613,-0.04305655,-0.039656194,-0.140912043,-0.143521833,-0.132187313
7/8/2016 9:00,-0.042835447,-0.044935576,-0.041212211,-0.142784823,-0.149785253,-0.137374037
7/8/2016 9:15,-0.042394697,-0.042423049,-0.039131595,-0.141315657,-0.141410163,-0.13043865
7/8/2016 9:30,-0.043077616,-0.042068719,-0.038838174,-0.143592053,-0.140229063,-0.12946058
7/8/2016 9:45,-0.041668188,-0.045826772,-0.041950207,-0.13889396,-0.152755907,-0.139834023
7/8/2016 10:00,-0.041382428,-0.043142448,-0.039727327,-0.137941427,-0.14380816,-0.132424423
7/8/2016 10:15,-0.041101511,-0.039652827,-0.036837582,-0.137005037,-0.13217609,-0.12279194
7/8/2016 10:30,-0.041503512,-0.040544023,-0.037575578,-0.13834504,-0.135146743,-0.125251927
7/8/2016 10:45,-0.039527407,-0.042251253,-0.03898933,-0.131758023,-0.14083751,-0.129964433
7/8/2016 11:00,-0.039890661,-0.039115963,-0.036393005,-0.13296887,-0.130386543,-0.121310017
7/8/2016 11:15,-0.039648491,-0.040994989,-0.037949022,-0.132161637,-0.136649963,-0.12649674
7/8/2016 11:30,-0.040215169,-0.038761632,-0.036099585,-0.134050563,-0.12920544,-0.12033195
7/8/2016 11:45,-0.041706935,-0.038761632,-0.036099585,-0.139023117,-0.12920544,-0.12033195
7/8/2016 12:00,-0.038074387,-0.038761632,-0.036099585,-0.126914623,-0.12920544,-0.12033195
7/8/2016 12:15,-0.036945876,-0.038579098,-0.035948429,-0.12315292,-0.128596993,-0.119828097
7/8/2016 12:30,-0.03900432,-0.036077309,-0.033876704,-0.1300144,-0.120257697,-0.112922347
7/8/2016 12:45,-0.039566154,-0.037591267,-0.035130409,-0.13188718,-0.125304223,-0.117101363
7/8/2016 13:00,-0.037347878,-0.040189692,-0.037282158,-0.124492927,-0.13396564,-0.12427386
7/8/2016 13:15,-0.039285237,-0.038310666,-0.035726141,-0.13095079,-0.12770222,-0.119087137
7/8/2016 13:30,-0.038558727,-0.039835361,-0.036988737,-0.12852909,-0.132784537,-0.12329579
7/8/2016 13:45,-0.037711133,-0.036700072,-0.034392413,-0.125703777,-0.122333573,-0.114641377
7/8/2016 14:00,-0.03726554,-0.036700072,-0.034392413,-0.124218467,-0.122333573,-0.114641377
7/8/2016 14:15,-0.036703706,-0.039201861,-0.036464138,-0.122345687,-0.13067287,-0.121547127
7/8/2016 14:30,-0.036137029,-0.040726557,-0.037726734,-0.120456763,-0.13575519,-0.12575578
7/8/2016 14:45,-0.036984623,-0.036345741,-0.034098992,-0.123282077,-0.12115247,-0.113663307
7/8/2016 15:00,-0.035008517,-0.040103794,-0.037211025,-0.116695057,-0.133679313,-0.12403675
7/8/2016 15:15,-0.035856112,-0.040372226,-0.037433314,-0.119520373,-0.134574087,-0.124777713
7/8/2016 15:30,-0.035977197,-0.036614173,-0.03432128,-0.11992399,-0.122047243,-0.114404267
7/8/2016 15:45,-0.036258114,-0.037773801,-0.035281565,-0.12086038,-0.12591267,-0.117605217
7/8/2016 16:00,-0.035129602,-0.039030064,-0.036321873,-0.117098673,-0.130100213,-0.12107291
7/8/2016 16:15,-0.035812521,-0.034821045,-0.032836396,-0.11937507,-0.11607015,-0.109454653
7/8/2016 16:30,-0.035531604,-0.039835361,-0.036988737,-0.11843868,-0.132784537,-0.12329579
7/8/2016 16:45,-0.036500284,-0.03884753,-0.036170717,-0.121667613,-0.129491767,-0.120569057
7/8/2016 17:00,-0.036219367,-0.03884753,-0.036170717,-0.120731223,-0.129491767,-0.120569057
7/8/2016 17:15,-0.034805095,-0.03741947,-0.034988145,-0.116016983,-0.124731567,-0.11662715
7/8/2016 17:30,-0.034805095,-0.03741947,-0.034988145,-0.116016983,-0.124731567,-0.11662715
7/8/2016 17:45,-0.035086012,-0.039738726,-0.036908714,-0.116953373,-0.13246242,-0.123029047
7/8/2016 18:00,-0.035652689,-0.037505369,-0.035059277,-0.118842297,-0.125017897,-0.116864257
7/8/2016 18:15,-0.034524178,-0.038761632,-0.036099585,-0.115080593,-0.12920544,-0.12033195
7/8/2016 18:30,-0.036340451,-0.040275591,-0.03735329,-0.121134837,-0.13425197,-0.124510967
7/8/2016 18:45,-0.035492857,-0.038396564,-0.035797273,-0.118309523,-0.127988547,-0.119324243
7/8/2016 19:00,-0.033797668,-0.042154617,-0.038909306,-0.112658893,-0.14051539,-0.129697687
7/8/2016 19:15,-0.032504481,-0.039201861,-0.036464138,-0.10834827,-0.13067287,-0.121547127
7/8/2016 19:30,-0.034766347,-0.040726557,-0.037726734,-0.115887823,-0.13575519,-0.12575578
7/8/2016 19:45,-0.032504481,-0.04134932,-0.038242442,-0.10834827,-0.137831067,-0.127474807
7/8/2016 20:00,-0.034766347,-0.038396564,-0.035797273,-0.115887823,-0.127988547,-0.119324243
7/8/2016 20:15,-0.03419967,-0.040275591,-0.03735329,-0.1139989,-0.13425197,-0.124510967
7/8/2016 20:30,-0.034805095,-0.037773801,-0.035281565,-0.116016983,-0.12591267,-0.117605217
7/8/2016 20:45,-0.034645263,-0.044935576,-0.041212211,-0.11548421,-0.149785253,-0.137374037
7/8/2016 21:00,-0.034645263,-0.03992126,-0.03705987,-0.11548421,-0.133070867,-0.1235329
7/8/2016 21:15,-0.035207097,-0.03741947,-0.034988145,-0.11735699,-0.124731567,-0.11662715
7/8/2016 21:30,-0.03419967,-0.044753042,-0.041061055,-0.1139989,-0.149176807,-0.136870183
7/8/2016 21:45,-0.035008517,-0.040372226,-0.037433314,-0.116695057,-0.134574087,-0.124777713
7/8/2016 22:00,-0.034722757,-0.03535791,-0.033280972,-0.115742523,-0.1178597,-0.110936573
7/8/2016 22:15,-0.034722757,-0.041445956,-0.038322466,-0.115742523,-0.138153187,-0.127741553
7/8/2016 22:30,-0.037386625,-0.042691482,-0.039353883,-0.124622083,-0.14230494,-0.13117961
7/8/2016 22:45,-0.035570351,-0.038310666,-0.035726141,-0.118567837,-0.12770222,-0.119087137
7/8/2016 23:00,-0.035289434,-0.044838941,-0.041132187,-0.117631447,-0.149463137,-0.13710729
7/8/2016 23:15,-0.035570351,-0.040189692,-0.037282158,-0.118567837,-0.13396564,-0.12427386
7/8/2016 23:30,-0.034722757,-0.039835361,-0.036988737,-0.115742523,-0.132784537,-0.12329579
7/8/2016 23:45,-0.036417946,-0.039835361,-0.036988737,-0.121393153,-0.132784537,-0.12329579
7/9/2016 0:00,-0.03444184,-0.039201861,-0.036464138,-0.114806133,-0.13067287,-0.121547127
7/9/2016 0:15,-0.036703706,-0.036345741,-0.034098992,-0.122345687,-0.12115247,-0.113663307
7/9/2016 0:30,-0.035410519,-0.041445956,-0.038322466,-0.118035063,-0.138153187,-0.127741553
7/9/2016 0:45,-0.035129602,-0.040189692,-0.037282158,-0.117098673,-0.13396564,-0.12427386
7/9/2016 1:00,-0.037105708,-0.042691482,-0.039353883,-0.123685693,-0.14230494,-0.13117961
7/9/2016 1:15,-0.035977197,-0.042691482,-0.039353883,-0.11992399,-0.14230494,-0.13117961
7/9/2016 1:30,-0.03371533,-0.042337151,-0.039060462,-0.112384433,-0.141123837,-0.13020154
7/9/2016 1:45,-0.035977197,-0.040458125,-0.037504446,-0.11992399,-0.134860417,-0.12501482
7/9/2016 2:00,-0.034843842,-0.040007158,-0.037131002,-0.11614614,-0.133357193,-0.123770007
7/9/2016 2:15,-0.03468401,-0.043765211,-0.040243035,-0.115613367,-0.145884037,-0.13414345
7/9/2016 2:30,-0.036660116,-0.040007158,-0.037131002,-0.122200387,-0.133357193,-0.123770007
7/9/2016 2:45,-0.035531604,-0.040007158,-0.037131002,-0.11843868,-0.133357193,-0.123770007
7/9/2016 3:00,-0.035250687,-0.040007158,-0.037131002,-0.11750229,-0.133357193,-0.123770007
7/9/2016 3:15,-0.035250687,-0.040007158,-0.037131002,-0.11750229,-0.133357193,-0.123770007
7/9/2016 3:30,-0.035570351,-0.041886185,-0.038687018,-0.118567837,-0.139620617,-0.128956727
7/9/2016 3:45,-0.034524178,-0.039384395,-0.036615293,-0.115080593,-0.131281317,-0.122050977
7/9/2016 4:00,-0.034282008,-0.036517538,-0.034241257,-0.11427336,-0.121725127,-0.114137523
7/9/2016 4:15,-0.034562925,-0.040275591,-0.03735329,-0.11520975,-0.13425197,-0.124510967
7/9/2016 4:30,-0.035691436,-0.036882606,-0.034543568,-0.118971453,-0.12294202,-0.115145227
7/9/2016 4:45,-0.034843842,-0.040275591,-0.03735329,-0.11614614,-0.13425197,-0.124510967
7/9/2016 5:00,-0.035531604,-0.040909091,-0.03787789,-0.11843868,-0.136363637,-0.126259633
7/9/2016 5:15,-0.03468401,-0.040909091,-0.03787789,-0.115613367,-0.136363637,-0.126259633
7/9/2016 5:30,-0.035812521,-0.040994989,-0.037949022,-0.11937507,-0.136649963,-0.12649674
7/9/2016 5:45,-0.036660116,-0.044130279,-0.040545347,-0.122200387,-0.14710093,-0.135151157
7/9/2016 6:00,-0.034117332,-0.04198282,-0.038767042,-0.11372444,-0.139942733,-0.129223473
7/9/2016 6:15,-0.034117332,-0.040726557,-0.037726734,-0.11372444,-0.13575519,-0.12575578
7/9/2016 6:30,-0.034964927,-0.040726557,-0.037726734,-0.116549757,-0.13575519,-0.12575578
7/9/2016 6:45,-0.035812521,-0.038579098,-0.035948429,-0.11937507,-0.128596993,-0.119828097
7/9/2016 7:00,-0.036781201,-0.038128132,-0.035574985,-0.122604003,-0.127093773,-0.118583283
7/9/2016 7:15,-0.03468401,-0.040275591,-0.03735329,-0.115613367,-0.13425197,-0.124510967
7/9/2016 7:30,-0.033390823,-0.041531854,-0.038393598,-0.111302743,-0.138439513,-0.12797866
7/9/2016 7:45,-0.035086012,-0.039384395,-0.036615293,-0.116953373,-0.131281317,-0.122050977
7/9/2016 8:00,-0.034524178,-0.035003579,-0.032987552,-0.115080593,-0.116678597,-0.109958507
7/9/2016 8:15,-0.035086012,-0.037956335,-0.035432721,-0.116953373,-0.126521117,-0.11810907
7/9/2016 8:30,-0.034524178,-0.032942019,-0.031280379,-0.115080593,-0.10980673,-0.10426793
7/9/2016 8:45,-0.034524178,-0.037591267,-0.035130409,-0.115080593,-0.125304223,-0.117101363
7/9/2016 9:00,-0.034805095,-0.03079456,-0.029502075,-0.116016983,-0.102648533,-0.09834025
7/9/2016 9:15,-0.035371772,-0.033564782,-0.031796088,-0.117905907,-0.111882607,-0.10598696
7/9/2016 9:30,-0.035613942,-0.036077309,-0.033876704,-0.11871314,-0.120257697,-0.112922347
7/9/2016 9:45,-0.034078585,-0.031685755,-0.030240071,-0.113595283,-0.105619183,-0.100800237
7/9/2016 10:00,-0.033230991,-0.034198282,-0.032320688,-0.11076997,-0.113994273,-0.107735627
7/9/2016 10:15,-0.033230991,-0.033478883,-0.031724956,-0.11076997,-0.111596277,-0.105749853
7/9/2016 10:30,-0.033511908,-0.03285612,-0.031209247,-0.11170636,-0.1095204,-0.104030823
7/9/2016 10:45,-0.033511908,-0.036614173,-0.03432128,-0.11170636,-0.122047243,-0.114404267
7/9/2016 11:00,-0.03492618,-0.032587688,-0.030986959,-0.1164206,-0.108625627,-0.103289863
7/9/2016 11:15,-0.034078585,-0.031954188,-0.030462359,-0.113595283,-0.10651396,-0.101541197
7/9/2016 11:30,-0.032102479,-0.035089477,-0.033058684,-0.107008263,-0.116964923,-0.110195613
7/9/2016 11:45,-0.032950074,-0.032587688,-0.030986959,-0.10983358,-0.108625627,-0.103289863
7/9/2016 12:00,-0.030688207,-0.034198282,-0.032320688,-0.102294023,-0.113994273,-0.107735627
7/9/2016 12:15,-0.031816719,-0.033392985,-0.031653823,-0.10605573,-0.11130995,-0.105512743
7/9/2016 12:30,-0.031535802,-0.033747316,-0.031947244,-0.10511934,-0.112491053,-0.106490813
7/9/2016 12:45,-0.031816719,-0.035894775,-0.033725548,-0.10605573,-0.11964925,-0.112418493
7/9/2016 13:00,-0.032102479,-0.035894775,-0.033725548,-0.107008263,-0.11964925,-0.112418493
7/9/2016 13:15,-0.029152851,-0.036249105,-0.034018969,-0.09717617,-0.12083035,-0.113396563
7/9/2016 13:30,-0.030286205,-0.038396564,-0.035797273,-0.100954017,-0.127988547,-0.119324243
7/9/2016 13:45,-0.031414717,-0.037687903,-0.035210433,-0.104715723,-0.125626343,-0.11736811
7/9/2016 14:00,-0.0311338,-0.03392985,-0.0320984,-0.103779333,-0.1130995,-0.106994667
7/9/2016 14:15,-0.031981394,-0.03392985,-0.0320984,-0.106604647,-0.1130995,-0.106994667
7/9/2016 14:30,-0.0311338,-0.033296349,-0.0315738,-0.103779333,-0.11098783,-0.105246
7/9/2016 14:45,-0.030726954,-0.03222262,-0.030684647,-0.10242318,-0.107408733,-0.102282157
7/9/2016 15:00,-0.032141226,-0.030612026,-0.029350919,-0.10713742,-0.102040087,-0.097836397
7/9/2016 15:15,-0.03016512,-0.03285612,-0.031209247,-0.1005504,-0.1095204,-0.104030823
7/9/2016 15:30,-0.031012715,-0.032491052,-0.030906935,-0.103375717,-0.108303507,-0.103023117
7/9/2016 15:45,-0.031012715,-0.030880458,-0.029573207,-0.103375717,-0.10293486,-0.098577357
7/9/2016 16:00,-0.030324953,-0.034015748,-0.032169532,-0.101083177,-0.113385827,-0.107231773
7/9/2016 16:15,-0.031293632,-0.033564782,-0.031796088,-0.104312107,-0.111882607,-0.10598696
7/9/2016 16:30,-0.030324953,-0.034821045,-0.032836396,-0.101083177,-0.11607015,-0.109454653
7/9/2016 16:45,-0.031453464,-0.029903364,-0.028764078,-0.10484488,-0.09967788,-0.09588026
7/9/2016 17:00,-0.03060587,-0.032405154,-0.030835803,-0.102019567,-0.10801718,-0.10278601
7/9/2016 17:15,-0.031739224,-0.037687903,-0.035210433,-0.105797413,-0.125626343,-0.11736811
7/9/2016 17:30,-0.030044036,-0.037505369,-0.035059277,-0.100146787,-0.125017897,-0.116864257
7/9/2016 17:45,-0.029196441,-0.033747316,-0.031947244,-0.09732147,-0.112491053,-0.106490813
7/9/2016 18:00,-0.029758275,-0.037151038,-0.034765857,-0.09919425,-0.123836793,-0.11588619
7/9/2016 18:15,-0.027942001,-0.032759485,-0.031129223,-0.093140003,-0.109198283,-0.103764077
7/9/2016 18:30,-0.027820916,-0.033392985,-0.031653823,-0.092736387,-0.11130995,-0.105512743
7/9/2016 18:45,-0.028833186,-0.035894775,-0.033725548,-0.09611062,-0.11964925,-0.112418493
7/9/2016 19:00,-0.027820916,-0.038761632,-0.036099585,-0.092736387,-0.12920544,-0.12033195
7/9/2016 19:15,-0.026973322,-0.039384395,-0.036615293,-0.089911073,-0.131281317,-0.122050977
7/9/2016 19:30,-0.027539999,-0.034735147,-0.032765264,-0.091799997,-0.115783823,-0.109217547
7/9/2016 19:45,-0.028063086,-0.036882606,-0.034543568,-0.09354362,-0.12294202,-0.115145227
7/9/2016 20:00,-0.027661084,-0.036249105,-0.034018969,-0.092203613,-0.12083035,-0.113396563
7/9/2016 20:15,-0.026532573,-0.038761632,-0.036099585,-0.08844191,-0.12920544,-0.12033195
7/9/2016 20:30,-0.026692405,-0.038761632,-0.036099585,-0.088974683,-0.12920544,-0.12033195
7/9/2016 20:45,-0.029075356,-0.036882606,-0.034543568,-0.096917853,-0.12294202,-0.115145227
7/9/2016 21:00,-0.028508679,-0.037236936,-0.034836989,-0.09502893,-0.12412312,-0.116123297
7/9/2016 21:15,-0.02681349,-0.037859699,-0.035352697,-0.0893783,-0.126198997,-0.117842323
7/9/2016 21:30,-0.028227762,-0.04134932,-0.038242442,-0.09409254,-0.137831067,-0.127474807
7/9/2016 21:45,-0.026367897,-0.040458125,-0.037504446,-0.08789299,-0.134860417,-0.12501482
7/9/2016 22:00,-0.026532573,-0.038933429,-0.036241849,-0.08844191,-0.129778097,-0.120806163
7/9/2016 22:15,-0.027661084,-0.040275591,-0.03735329,-0.092203613,-0.13425197,-0.124510967
7/9/2016 22:30,-0.028227762,-0.042788117,-0.039433906,-0.09409254,-0.142627057,-0.131446353
7/9/2016 22:45,-0.029356273,-0.039652827,-0.036837582,-0.097854243,-0.13217609,-0.12279194
7/9/2016 23:00,-0.027380167,-0.042337151,-0.039060462,-0.091267223,-0.141123837,-0.13020154
7/9/2016 23:15,-0.029075356,-0.040726557,-0.037726734,-0.096917853,-0.13575519,-0.12575578
7/9/2016 23:30,-0.027942001,-0.039470293,-0.036686426,-0.093140003,-0.131567643,-0.122288087
7/9/2016 23:45,-0.029075356,-0.03884753,-0.036170717,-0.096917853,-0.129491767,-0.120569057
7/10/2016 0:00,-0.029075356,-0.041445956,-0.038322466,-0.096917853,-0.138153187,-0.127741553
7/10/2016 0:15,-0.028227762,-0.038310666,-0.035726141,-0.09409254,-0.12770222,-0.119087137
7/10/2016 0:30,-0.028508679,-0.039566929,-0.036766449,-0.09502893,-0.131889763,-0.12255483
7/10/2016 0:45,-0.028668511,-0.039298497,-0.036544161,-0.095561703,-0.13099499,-0.12181387
7/10/2016 1:00,-0.02939502,-0.037773801,-0.035281565,-0.0979834,-0.12591267,-0.117605217
7/10/2016 1:15,-0.029114103,-0.039652827,-0.036837582,-0.09704701,-0.13217609,-0.12279194
7/10/2016 1:30,-0.028426341,-0.03992126,-0.03705987,-0.09475447,-0.133070867,-0.1235329
7/10/2016 1:45,-0.030000445,-0.036700072,-0.034392413,-0.100001483,-0.122333573,-0.114641377
7/10/2016 2:00,-0.0311338,-0.037591267,-0.035130409,-0.103779333,-0.125304223,-0.117101363
7/10/2016 2:15,-0.029719528,-0.036345741,-0.034098992,-0.099065093,-0.12115247,-0.113663307
7/10/2016 2:30,-0.031414717,-0.042788117,-0.039433906,-0.104715723,-0.142627057,-0.131446353
7/10/2016 2:45,-0.029840613,-0.039115963,-0.036393005,-0.09946871,-0.130386543,-0.121310017
7/10/2016 3:00,-0.03012153,-0.039738726,-0.036908714,-0.1004051,-0.13246242,-0.123029047
7/10/2016 3:15,-0.029840613,-0.039115963,-0.036393005,-0.09946871,-0.130386543,-0.121310017
7/10/2016 3:30,-0.03040729,-0.039738726,-0.036908714,-0.101357633,-0.13246242,-0.123029047
7/10/2016 3:45,-0.029114103,-0.040994989,-0.037949022,-0.09704701,-0.136649963,-0.12649674
7/10/2016 4:00,-0.028712101,-0.039115963,-0.036393005,-0.095707003,-0.130386543,-0.121310017
7/10/2016 4:15,-0.028712101,-0.038042233,-0.035503853,-0.095707003,-0.126807443,-0.118346177
7/10/2016 4:30,-0.028024339,-0.037687903,-0.035210433,-0.093414463,-0.125626343,-0.11736811
7/10/2016 4:45,-0.028871934,-0.039201861,-0.036464138,-0.09623978,-0.13067287,-0.121547127
7/10/2016 5:00,-0.028871934,-0.039201861,-0.036464138,-0.09623978,-0.13067287,-0.121547127
7/10/2016 5:15,-0.028871934,-0.037687903,-0.035210433,-0.09623978,-0.125626343,-0.11736811
7/10/2016 5:30,-0.028305256,-0.040189692,-0.037282158,-0.094350853,-0.13396564,-0.12427386
7/10/2016 5:45,-0.027743422,-0.041617752,-0.03846473,-0.092478073,-0.13872584,-0.128215767
7/10/2016 6:00,-0.0311338,-0.042251253,-0.03898933,-0.103779333,-0.14083751,-0.129964433
7/10/2016 6:15,-0.029598443,-0.040103794,-0.037211025,-0.098661477,-0.133679313,-0.12403675
7/10/2016 6:30,-0.02987936,-0.040103794,-0.037211025,-0.099597867,-0.133679313,-0.12403675
7/10/2016 6:45,-0.028750849,-0.036614173,-0.03432128,-0.095836163,-0.122047243,-0.114404267
7/10/2016 7:00,-0.02987936,-0.038310666,-0.035726141,-0.099597867,-0.12770222,-0.119087137
