----------------------------------------------
PZ-CW TotHead [m]: 
    2016/09/07 20:15:00 430.484750 
    2016/09/07 20:30:00 430.479250 
    2016/09/07 20:45:00 430.479250 
    2016/09/07 21:00:00 430.479250 
    2016/09/07 21:15:00 430.480750 
    2016/09/07 21:30:00 430.479250 
    2016/09/07 21:45:00 430.477500 
    2016/09/07 22:00:00 430.468500 
    2016/09/07 22:15:00 430.464750 
    2016/09/07 22:30:00 430.470250 
    2016/09/07 22:45:00 430.464500 
    2016/09/07 23:00:00 430.459000 
    2016/09/07 23:15:00 430.479500 
    2016/09/07 23:30:00 430.488250 
    2016/09/07 23:45:00 430.486500 
    2016/09/08 00:00:00 430.482500 
    2016/09/08 00:15:00 430.479000 
    2016/09/08 00:30:00 430.479000 
    2016/09/08 00:45:00 430.486500 
    2016/09/08 01:00:00 430.489750 
    2016/09/08 01:15:00 430.497000 
    2016/09/08 01:30:00 430.498750 
    2016/09/08 01:45:00 430.498750 
    2016/09/08 02:00:00 430.504000 
    2016/09/08 02:15:00 430.505750 
    2016/09/08 02:30:00 430.505750 
    2016/09/08 02:45:00 430.509500 
    2016/09/08 03:00:00 430.513000 
    2016/09/08 03:15:00 430.518250 
    2016/09/08 03:30:00 430.521750 
    2016/09/08 03:45:00 430.527000 
    2016/09/08 04:00:00 430.530500 
    2016/09/08 04:15:00 430.531000 
    2016/09/08 04:30:00 430.538000 
    2016/09/08 04:45:00 430.539500 
    2016/09/08 05:00:00 430.539750 
    2016/09/08 05:15:00 430.545250 
    2016/09/08 05:30:00 430.553500 
    2016/09/08 05:45:00 430.557250 
    2016/09/08 06:00:00 430.559250 
    2016/09/08 06:15:00 430.561250 
    2016/09/08 06:30:00 430.564750 
    2016/09/08 06:45:00 430.571500 
    2016/09/08 07:00:00 430.573500 
    2016/09/08 07:15:00 430.583750 
    2016/09/08 07:30:00 430.591500 
    2016/09/08 07:45:00 430.593250 
    2016/09/08 08:00:00 430.607250 
    2016/09/08 08:15:00 430.611000 
    2016/09/08 08:30:00 430.597000 
    2016/09/08 08:45:00 430.596750 
    2016/09/08 09:00:00 430.605750 
    2016/09/08 09:15:00 430.614500 
    2016/09/08 09:30:00 430.621750 
    2016/09/08 09:45:00 430.628750 
    2016/09/08 10:00:00 430.627000 
    2016/09/08 10:15:00 430.632250 
    2016/09/08 10:30:00 430.628750 
    2016/09/08 10:45:00 430.627000 
    2016/09/08 11:00:00 430.634250 
    2016/09/08 11:15:00 430.635500 
    2016/09/08 11:30:00 430.634000 
    2016/09/08 11:45:00 430.637750 
    2016/09/08 12:00:00 430.634000 
    2016/09/08 12:15:00 430.637750 
    2016/09/08 12:30:00 430.637750 
    2016/09/08 12:45:00 430.642750 
    2016/09/08 13:00:00 430.641250 
    2016/09/08 13:15:00 430.637750 
    2016/09/08 13:30:00 430.635750 
    2016/09/08 13:45:00 430.634000 
    2016/09/08 14:00:00 430.637750 
    2016/09/08 14:15:00 430.639500 
    2016/09/08 14:30:00 430.636000 
    2016/09/08 14:45:00 430.636000 
    2016/09/08 15:00:00 430.634250 
    2016/09/08 15:15:00 430.636000 
    2016/09/08 15:30:00 430.634250 
    2016/09/08 15:45:00 430.634250 
    2016/09/08 16:00:00 430.632500 
    2016/09/08 16:15:00 430.632750 
    2016/09/08 16:30:00 430.632750 
    2016/09/08 16:45:00 430.630750 
    2016/09/08 17:00:00 430.631000 
    2016/09/08 17:15:00 430.627250 
    2016/09/08 17:30:00 430.625250 
    2016/09/08 17:45:00 430.621750 
    2016/09/08 18:00:00 430.623500 
    2016/09/08 18:15:00 430.623500 
    2016/09/08 18:30:00 430.623750 
    2016/09/08 18:45:00 430.623750 
    2016/09/08 19:00:00 430.625500 
    2016/09/08 19:15:00 430.625500 
    2016/09/08 19:30:00 430.627250 
    2016/09/08 19:45:00 430.624250 
    2016/09/08 20:00:00 430.627500 
    2016/09/08 20:15:00 430.625750 
    2016/09/08 20:30:00 430.631000 
    2016/09/08 20:45:00 430.626500 
    2016/09/08 21:00:00 430.629750 
    2016/09/08 21:15:00 430.631500 
    2016/09/08 21:30:00 430.628250 
    2016/09/08 21:45:00 430.626500 
    2016/09/08 22:00:00 430.621250 
    2016/09/08 22:15:00 430.625000 
    2016/09/08 22:30:00 430.628250 
    2016/09/08 22:45:00 430.628250 
    2016/09/08 23:00:00 430.628250 
    2016/09/08 23:15:00 430.630000 
    2016/09/08 23:30:00 430.623000 
    2016/09/08 23:45:00 430.624750 
    2016/09/09 00:00:00 430.623250 
    2016/09/09 00:15:00 430.619250 
    2016/09/09 00:30:00 430.619500 
    2016/09/09 00:45:00 430.619250 
    2016/09/09 01:00:00 430.621000 
    2016/09/09 01:15:00 430.624750 
    2016/09/09 01:30:00 430.626500 
    2016/09/09 01:45:00 430.621000 
    2016/09/09 02:00:00 430.621000 
    2016/09/09 02:15:00 430.621250 
    2016/09/09 02:30:00 430.624750 
    2016/09/09 02:45:00 430.626250 
    2016/09/09 03:00:00 430.628250 
    2016/09/09 03:15:00 430.630000 
    2016/09/09 03:30:00 430.624500 
    2016/09/09 03:45:00 430.624500 
    2016/09/09 04:00:00 430.622750 
    2016/09/09 04:15:00 430.622500 
    2016/09/09 04:30:00 430.620750 
    2016/09/09 04:45:00 430.622500 
    2016/09/09 05:00:00 430.622750 
    2016/09/09 05:15:00 430.620750 
    2016/09/09 05:30:00 430.622250 
    2016/09/09 05:45:00 430.617250 
    2016/09/09 06:00:00 430.617500 
    2016/09/09 06:15:00 430.617250 
    2016/09/09 06:30:00 430.613750 
    2016/09/09 06:45:00 430.618750 
    2016/09/09 07:00:00 430.619250 
    2016/09/09 07:15:00 430.615500 
    2016/09/09 07:30:00 430.615500 
    2016/09/09 07:45:00 430.615250 
    2016/09/09 08:00:00 430.615500 
    2016/09/09 08:15:00 430.615250 
    2016/09/09 08:30:00 430.617500 
    2016/09/09 08:45:00 430.621000 
    2016/09/09 09:00:00 430.620750 
    2016/09/09 09:15:00 430.624000 
    2016/09/09 09:30:00 430.626000 
    2016/09/09 09:45:00 430.627750 
    2016/09/09 10:00:00 430.622250 
    2016/09/09 10:15:00 430.621000 
    2016/09/09 10:30:00 430.621000 
    2016/09/09 10:45:00 430.619000 
    2016/09/09 11:00:00 430.619000 
    2016/09/09 11:15:00 430.620750 
    2016/09/09 11:30:00 430.619000 
    2016/09/09 11:45:00 430.617000 
    2016/09/09 12:00:00 430.617000 
    2016/09/09 12:15:00 430.610000 
    2016/09/09 12:30:00 430.615250 
    2016/09/09 12:45:00 430.615000 
    2016/09/09 13:00:00 430.615000 
    2016/09/09 13:15:00 430.611500 
    2016/09/09 13:30:00 430.615000 
    2016/09/09 13:45:00 430.615000 
    2016/09/09 14:00:00 430.613250 
    2016/09/09 14:15:00 430.609750 
    2016/09/09 14:30:00 430.611500 
    2016/09/09 14:45:00 430.613250 
    2016/09/09 15:00:00 430.613250 
    2016/09/09 15:15:00 430.613000 
    2016/09/09 15:30:00 430.618750 
    2016/09/09 15:45:00 430.620250 
    2016/09/09 16:00:00 430.615000 
    2016/09/09 16:15:00 430.615000 
    2016/09/09 16:30:00 430.616750 
    2016/09/09 16:45:00 430.615000 
    2016/09/09 17:00:00 430.611500 
    2016/09/09 17:15:00 430.615000 
    2016/09/09 17:30:00 430.615250 
    2016/09/09 17:45:00 430.615250 
    2016/09/09 18:00:00 430.611750 
    2016/09/09 18:15:00 430.610250 
    2016/09/09 18:30:00 430.608250 
    2016/09/09 18:45:00 430.608750 
    2016/09/09 19:00:00 430.607250 
    2016/09/09 19:15:00 430.614000 
    2016/09/09 19:30:00 430.613750 
    2016/09/09 19:45:00 430.613750 
    2016/09/09 20:00:00 430.614250 
    2016/09/09 20:15:00 430.614250 
    2016/09/09 20:30:00 430.617750 
    2016/09/09 20:45:00 430.614250 
    2016/09/09 21:00:00 430.614500 
    2016/09/09 21:15:00 430.616000 
    2016/09/09 21:30:00 430.623000 
    2016/09/09 21:45:00 430.623250 
    2016/09/09 22:00:00 430.621250 
    2016/09/09 22:15:00 430.621500 
    2016/09/09 22:30:00 430.626500 
    2016/09/09 22:45:00 430.628500 
    2016/09/09 23:00:00 430.626750 
    2016/09/09 23:15:00 430.623250 
    2016/09/09 23:30:00 430.624500 
    2016/09/09 23:45:00 430.622750 
    2016/09/10 00:00:00 430.624500 
    2016/09/10 00:15:00 430.619500 
    2016/09/10 00:30:00 430.621000 
    2016/09/10 00:45:00 430.621250 
    2016/09/10 01:00:00 430.624750 
    2016/09/10 01:15:00 430.632250 
    2016/09/10 01:30:00 430.635500 
    2016/09/10 01:45:00 430.634000 
    2016/09/10 02:00:00 430.630000 
    2016/09/10 02:15:00 430.630500 
    2016/09/10 02:30:00 430.628750 
    2016/09/10 02:45:00 430.634000 
    2016/09/10 03:00:00 430.633750 
    2016/09/10 03:15:00 430.634000 
    2016/09/10 03:30:00 430.633750 
    2016/09/10 03:45:00 430.630500 
    2016/09/10 04:00:00 430.630500 
    2016/09/10 04:15:00 430.632250 
    2016/09/10 04:30:00 430.628250 
    2016/09/10 04:45:00 430.630500 
    2016/09/10 05:00:00 430.628500 
    2016/09/10 05:15:00 430.627000 
    2016/09/10 05:30:00 430.626500 
    2016/09/10 05:45:00 430.626750 
    2016/09/10 06:00:00 430.630250 
    2016/09/10 06:15:00 430.632000 
    2016/09/10 06:30:00 430.630250 
    2016/09/10 06:45:00 430.632000 
    2016/09/10 07:00:00 430.634000 
    2016/09/10 07:15:00 430.634000 
    2016/09/10 07:30:00 430.634000 
    2016/09/10 07:45:00 430.630500 
    2016/09/10 08:00:00 430.632250 
    2016/09/10 08:15:00 430.634000 
    2016/09/10 08:30:00 430.637500 
    2016/09/10 08:45:00 430.641250 
    2016/09/10 09:00:00 430.641250 
    2016/09/10 09:15:00 430.641250 
    2016/09/10 09:30:00 430.644750 
    2016/09/10 09:45:00 430.646500 
    2016/09/10 10:00:00 430.644750 
    2016/09/10 10:15:00 430.641250 
    2016/09/10 10:30:00 430.641250 
    2016/09/10 10:45:00 430.643000 
    2016/09/10 11:00:00 430.643250 
    2016/09/10 11:15:00 430.641000 
    2016/09/10 11:30:00 430.643250 
    2016/09/10 11:45:00 430.645000 
    2016/09/10 12:00:00 430.641500 
    2016/09/10 12:15:00 430.641500 
    2016/09/10 12:30:00 430.639750 
    2016/09/10 12:45:00 430.641500 
    2016/09/10 13:00:00 430.642750 
    2016/09/10 13:15:00 430.639250 
    2016/09/10 13:30:00 430.639750 
    2016/09/10 13:45:00 430.637500 
    2016/09/10 14:00:00 430.639500 
    2016/09/10 14:15:00 430.634000 
    2016/09/10 14:30:00 430.638000 
    2016/09/10 14:45:00 430.635750 
    2016/09/10 15:00:00 430.634000 
    2016/09/10 15:15:00 430.634250 
    2016/09/10 15:30:00 430.637750 
    2016/09/10 15:45:00 430.632500 
    2016/09/10 16:00:00 430.630500 
    2016/09/10 16:15:00 430.632250 
    2016/09/10 16:30:00 430.630500 
    2016/09/10 16:45:00 430.630250 
    2016/09/10 17:00:00 430.628750 
    2016/09/10 17:15:00 430.627000 
    2016/09/10 17:30:00 430.625500 
    2016/09/10 17:45:00 430.623750 
    2016/09/10 18:00:00 430.622000 
    2016/09/10 18:15:00 430.620000 
    2016/09/10 18:30:00 430.620250 
    2016/09/10 18:45:00 430.616500 
    2016/09/10 19:00:00 430.615000 
    2016/09/10 19:15:00 430.613250 
    2016/09/10 19:30:00 430.613250 
    2016/09/10 19:45:00 430.613500 
    2016/09/10 20:00:00 430.609750 
    2016/09/10 20:15:00 430.613500 
    2016/09/10 20:30:00 430.609750 
    2016/09/10 20:45:00 430.615250 
    2016/09/10 21:00:00 430.610000 
    2016/09/10 21:15:00 430.611500 
    2016/09/10 21:30:00 430.611750 
    2016/09/10 21:45:00 430.613250 
    2016/09/10 22:00:00 430.609500 
    2016/09/10 22:15:00 430.610000 
    2016/09/10 22:30:00 430.613500 
    2016/09/10 22:45:00 430.613750 
    2016/09/10 23:00:00 430.615250 
    2016/09/10 23:15:00 430.613250 
    2016/09/10 23:30:00 430.613500 
    2016/09/10 23:45:00 430.613250 
    2016/09/11 00:00:00 430.613250 
    2016/09/11 00:15:00 430.611250 
    2016/09/11 00:30:00 430.604500 
    2016/09/11 00:45:00 430.606250 
    2016/09/11 01:00:00 430.604500 
    2016/09/11 01:15:00 430.606250 
    2016/09/11 01:30:00 430.600750 
    2016/09/11 01:45:00 430.604500 
    2016/09/11 02:00:00 430.604250 
    2016/09/11 02:15:00 430.602250 
    2016/09/11 02:30:00 430.606000 
    2016/09/11 02:45:00 430.606000 
    2016/09/11 03:00:00 430.606000 
    2016/09/11 03:15:00 430.606000 
    2016/09/11 03:30:00 430.607750 
    2016/09/11 03:45:00 430.607750 
    2016/09/11 04:00:00 430.607750 
    2016/09/11 04:15:00 430.607750 
    2016/09/11 04:30:00 430.611000 
    2016/09/11 04:45:00 430.609250 
    2016/09/11 05:00:00 430.606000 
    2016/09/11 05:15:00 430.605750 
    2016/09/11 05:30:00 430.604000 
    2016/09/11 05:45:00 430.602250 
    2016/09/11 06:00:00 430.602250 
    2016/09/11 06:15:00 430.602250 
    2016/09/11 06:30:00 430.602250 
    2016/09/11 06:45:00 430.598500 
    2016/09/11 07:00:00 430.598500 
    2016/09/11 07:15:00 430.598500 
    2016/09/11 07:30:00 430.596750 
    2016/09/11 07:45:00 430.598750 
    2016/09/11 08:00:00 430.596750 
    2016/09/11 08:15:00 430.593250 
    2016/09/11 08:30:00 430.595000 
    2016/09/11 08:45:00 430.595000 
    2016/09/11 09:00:00 430.594750 
    2016/09/11 09:15:00 430.591250 
    2016/09/11 09:30:00 430.589500 
    2016/09/11 09:45:00 430.589500 
    2016/09/11 10:00:00 430.584000 
    2016/09/11 10:15:00 430.585750 
    2016/09/11 10:30:00 430.583500 
    2016/09/11 10:45:00 430.580250 
    2016/09/11 11:00:00 430.576750 
    2016/09/11 11:15:00 430.574750 
    2016/09/11 11:30:00 430.571250 
    2016/09/11 11:45:00 430.571250 
    2016/09/11 12:00:00 430.569250 
    2016/09/11 12:15:00 430.565750 
    2016/09/11 12:30:00 430.567000 
    2016/09/11 12:45:00 430.558500 
    2016/09/11 13:00:00 430.556500 
    2016/09/11 13:15:00 430.556500 
    2016/09/11 13:30:00 430.553000 
    2016/09/11 13:45:00 430.545750 
    2016/09/11 14:00:00 430.544000 
    2016/09/11 14:15:00 430.542000 
    2016/09/11 14:30:00 430.540250 
    2016/09/11 14:45:00 430.538250 
    2016/09/11 15:00:00 430.534750 
    2016/09/11 15:15:00 430.531250 
    2016/09/11 15:30:00 430.531250 
    2016/09/11 15:45:00 430.533000 
    2016/09/11 16:00:00 430.531000 
    2016/09/11 16:15:00 430.534750 
    2016/09/11 16:30:00 430.532750 
    2016/09/11 16:45:00 430.531000 
    2016/09/11 17:00:00 430.527500 
    2016/09/11 17:15:00 430.525750 
    2016/09/11 17:30:00 430.529250 
    2016/09/11 17:45:00 430.526000 
    2016/09/11 18:00:00 430.529500 
    2016/09/11 18:15:00 430.527750 
    2016/09/11 18:30:00 430.529500 
    2016/09/11 18:45:00 430.529750 
    2016/09/11 19:00:00 430.527750 
    2016/09/11 19:15:00 430.529750 
    2016/09/11 19:30:00 430.531250 
    2016/09/11 19:45:00 430.531500 
    2016/09/11 20:00:00 430.533250 
    2016/09/11 20:15:00 430.533250 
    2016/09/11 20:30:00 430.535000 
    2016/09/11 20:45:00 430.535250 
    2016/09/11 21:00:00 430.536750 
    2016/09/11 21:15:00 430.536750 
    2016/09/11 21:30:00 430.538500 
    2016/09/11 21:45:00 430.538500 
    2016/09/11 22:00:00 430.542000 
    2016/09/11 22:15:00 430.543750 
    2016/09/11 22:30:00 430.542000 
    2016/09/11 22:45:00 430.549250 
    2016/09/11 23:00:00 430.551000 
    2016/09/11 23:15:00 430.554500 
    2016/09/11 23:30:00 430.559500 
    2016/09/11 23:45:00 430.559250 
    2016/09/12 00:00:00 430.561000 
    2016/09/12 00:15:00 430.564750 
    2016/09/12 00:30:00 430.566250 
    2016/09/12 00:45:00 430.564500 
    2016/09/12 01:00:00 430.566250 
    2016/09/12 01:15:00 430.566750 
    2016/09/12 01:30:00 430.566250 
    2016/09/12 01:45:00 430.566000 
    2016/09/12 02:00:00 430.566000 
    2016/09/12 02:15:00 430.562750 
    2016/09/12 02:30:00 430.566000 
    2016/09/12 02:45:00 430.567750 
    2016/09/12 03:00:00 430.567500 
    2016/09/12 03:15:00 430.571250 
    2016/09/12 03:30:00 430.571250 
    2016/09/12 03:45:00 430.567500 
    2016/09/12 04:00:00 430.571500 
    2016/09/12 04:15:00 430.571750 
    2016/09/12 04:30:00 430.575000 
    2016/09/12 04:45:00 430.576750 
    2016/09/12 05:00:00 430.571000 
    2016/09/12 05:15:00 430.571000 
    2016/09/12 05:30:00 430.571000 
    2016/09/12 05:45:00 430.569250 
    2016/09/12 06:00:00 430.569250 
    2016/09/12 06:15:00 430.569250 
    2016/09/12 06:30:00 430.569250 
    2016/09/12 06:45:00 430.569250 
    2016/09/12 07:00:00 430.569250 
    2016/09/12 07:15:00 430.571000 
    2016/09/12 07:30:00 430.567500 
    2016/09/12 07:45:00 430.569250 
    2016/09/12 08:00:00 430.569000 
    2016/09/12 08:15:00 430.567500 
    2016/09/12 08:30:00 430.565500 
    2016/09/12 08:45:00 430.561750 
    2016/09/12 09:00:00 430.558750 
    2016/09/12 09:15:00 430.560000 
    2016/09/12 09:30:00 430.556500 
    2016/09/12 09:45:00 430.557000 
    2016/09/12 10:00:00 430.563500 
    2016/09/12 10:15:00 430.562000 
    2016/09/12 10:30:00 430.561750 
    2016/09/12 10:45:00 430.561750 
    2016/09/12 11:00:00 430.561750 
    2016/09/12 11:15:00 430.558500 
    2016/09/12 11:30:00 430.562000 
    2016/09/12 11:45:00 430.556250 
    2016/09/12 12:00:00 430.551250 
    2016/09/12 12:15:00 430.554750 
    2016/09/12 12:30:00 430.553250 
    2016/09/12 12:45:00 430.553000 
    2016/09/12 13:00:00 430.552750 
    2016/09/12 13:15:00 430.554750 
    2016/09/12 13:30:00 430.551000 
    2016/09/12 13:45:00 430.551250 
    2016/09/12 14:00:00 430.552750 
    2016/09/12 14:15:00 430.556500 
    2016/09/12 14:30:00 430.556500 
    2016/09/12 14:45:00 430.558250 
    2016/09/12 15:00:00 430.556250 
    2016/09/12 15:15:00 430.558250 
    2016/09/12 15:30:00 430.556500 
    2016/09/12 15:45:00 430.558000 
    2016/09/12 16:00:00 430.554500 
    2016/09/12 16:15:00 430.555000 
    2016/09/12 16:30:00 430.553000 
    2016/09/12 16:45:00 430.552750 
    2016/09/12 17:00:00 430.551000 
    2016/09/12 17:15:00 430.549250 
    2016/09/12 17:30:00 430.551500 
    2016/09/12 17:45:00 430.553250 
    2016/09/12 18:00:00 430.558750 
    2016/09/12 18:15:00 430.555000 
    2016/09/12 18:30:00 430.558500 
    2016/09/12 18:45:00 430.555250 
    2016/09/12 19:00:00 430.550000 
    2016/09/12 19:15:00 430.551750 
    2016/09/12 19:30:00 430.557250 
    2016/09/12 19:45:00 430.550250 
    2016/09/12 20:00:00 430.554000 
    2016/09/12 20:15:00 430.561250 
    2016/09/12 20:30:00 430.564500 
    2016/09/12 20:45:00 430.559750 
    2016/09/12 21:00:00 430.570000 
    2016/09/12 21:15:00 430.568250 
    2016/09/12 21:30:00 430.568000 
    2016/09/12 21:45:00 430.566250 
    2016/09/12 22:00:00 430.568000 
    2016/09/12 22:15:00 430.571500 
    2016/09/12 22:30:00 430.575250 
    2016/09/12 22:45:00 430.580500 
    2016/09/12 23:00:00 430.582000 
    2016/09/12 23:15:00 430.579000 
    2016/09/12 23:30:00 430.579000 
    2016/09/12 23:45:00 430.575500 
    2016/09/13 00:00:00 430.575250 
    2016/09/13 00:15:00 430.575250 
    2016/09/13 00:30:00 430.570000 
    2016/09/13 00:45:00 430.569500 
    2016/09/13 01:00:00 430.576750 
    2016/09/13 01:15:00 430.580750 
    2016/09/13 01:30:00 430.584000 
    2016/09/13 01:45:00 430.580750 
    2016/09/13 02:00:00 430.580750 
    2016/09/13 02:15:00 430.586000 
    2016/09/13 02:30:00 430.584250 
    2016/09/13 02:45:00 430.580750 
    2016/09/13 03:00:00 430.575500 
    2016/09/13 03:15:00 430.572500 
    2016/09/13 03:30:00 430.581000 
    2016/09/13 03:45:00 430.579250 
    2016/09/13 04:00:00 430.582750 
    2016/09/13 04:15:00 430.581000 
    2016/09/13 04:30:00 430.574000 
    2016/09/13 04:45:00 430.569000 
    2016/09/13 05:00:00 430.572250 
    2016/09/13 05:15:00 430.567000 
    2016/09/13 05:30:00 430.565250 
    2016/09/13 05:45:00 430.563500 
    2016/09/13 06:00:00 430.561750 
    2016/09/13 06:15:00 430.563750 
    2016/09/13 06:30:00 430.562000 
    2016/09/13 06:45:00 430.563750 
    2016/09/13 07:00:00 430.562000 
    2016/09/13 07:15:00 430.562000 
    2016/09/13 07:30:00 430.558500 
    2016/09/13 07:45:00 430.558250 
    2016/09/13 08:00:00 430.555000 
    2016/09/13 08:15:00 430.558750 
    2016/09/13 08:30:00 430.562250 
    2016/09/13 08:45:00 430.560500 
    2016/09/13 09:00:00 430.564000 
    2016/09/13 09:15:00 430.560500 
    2016/09/13 09:30:00 430.563750 
    2016/09/13 09:45:00 430.567500 
    2016/09/13 10:00:00 430.571250 
    2016/09/13 10:15:00 430.566000 
    2016/09/13 10:30:00 430.560500 
    2016/09/13 10:45:00 430.558750 
    2016/09/13 11:00:00 430.560500 
    2016/09/13 11:15:00 430.557000 
    2016/09/13 11:30:00 430.555250 
    2016/09/13 11:45:00 430.549500 
    2016/09/13 12:00:00 430.549750 
    2016/09/13 12:15:00 430.549500 
    2016/09/13 12:30:00 430.548000 
    2016/09/13 12:45:00 430.549750 
    2016/09/13 13:00:00 430.548000 
    2016/09/13 13:15:00 430.546250 
    2016/09/13 13:30:00 430.544500 
    2016/09/13 13:45:00 430.544500 
    2016/09/13 14:00:00 430.544500 
    2016/09/13 14:15:00 430.542750 
    2016/09/13 14:30:00 430.544500 
    2016/09/13 14:45:00 430.539250 
    2016/09/13 15:00:00 430.537500 
    2016/09/13 15:15:00 430.535750 
    2016/09/13 15:30:00 430.535750 
    2016/09/13 15:45:00 430.535750 
    2016/09/13 16:00:00 430.536000 
    2016/09/13 16:15:00 430.532000 
    2016/09/13 16:30:00 430.534250 
    2016/09/13 16:45:00 430.532500 
    2016/09/13 17:00:00 430.527250 
    2016/09/13 17:15:00 430.525250 
    2016/09/13 17:30:00 430.521750 
    2016/09/13 17:45:00 430.520000 
    2016/09/13 18:00:00 430.518000 
    2016/09/13 18:15:00 430.520000 
    2016/09/13 18:30:00 430.520000 
    2016/09/13 18:45:00 430.518500 
    2016/09/13 19:00:00 430.514750 
    2016/09/13 19:15:00 430.513000 
    2016/09/13 19:30:00 430.508000 
    2016/09/13 19:45:00 430.509750 
    2016/09/13 20:00:00 430.513250 
    2016/09/13 20:15:00 430.515250 
    2016/09/13 20:30:00 430.515000 
    2016/09/13 20:45:00 430.515250 
    2016/09/13 21:00:00 430.517000 
    2016/09/13 21:15:00 430.522000 
    2016/09/13 21:30:00 430.518750 
    2016/09/13 21:45:00 430.517000 
    2016/09/13 22:00:00 430.520500 
    2016/09/13 22:15:00 430.517000 
    2016/09/13 22:30:00 430.519000 
    2016/09/13 22:45:00 430.513500 
    2016/09/13 23:00:00 430.517250 
    2016/09/13 23:15:00 430.513500 
    2016/09/13 23:30:00 430.517500 
    2016/09/13 23:45:00 430.519250 
    2016/09/14 00:00:00 430.517250 
    2016/09/14 00:15:00 430.513750 
    2016/09/14 00:30:00 430.517250 
    2016/09/14 00:45:00 430.521000 
    2016/09/14 01:00:00 430.519250 
    2016/09/14 01:15:00 430.517500 
    2016/09/14 01:30:00 430.519250 
    2016/09/14 01:45:00 430.515750 
    2016/09/14 02:00:00 430.515750 
    2016/09/14 02:15:00 430.517250 
    2016/09/14 02:30:00 430.515750 
    2016/09/14 02:45:00 430.517500 
    2016/09/14 03:00:00 430.517500 
    2016/09/14 03:15:00 430.517500 
    2016/09/14 03:30:00 430.519250 
    2016/09/14 03:45:00 430.522500 
    2016/09/14 04:00:00 430.520750 
    2016/09/14 04:15:00 430.519000 
    2016/09/14 04:30:00 430.517250 
    2016/09/14 04:45:00 430.522500 
    2016/09/14 05:00:00 430.519000 
    2016/09/14 05:15:00 430.517250 
    2016/09/14 05:30:00 430.515500 
    2016/09/14 05:45:00 430.513500 
    2016/09/14 06:00:00 430.512000 
    2016/09/14 06:15:00 430.510250 
    2016/09/14 06:30:00 430.506500 
    2016/09/14 06:45:00 430.503250 
    2016/09/14 07:00:00 430.499500 
    2016/09/14 07:15:00 430.496250 
    2016/09/14 07:30:00 430.496250 
    2016/09/14 07:45:00 430.498000 
    2016/09/14 08:00:00 430.494500 
    2016/09/14 08:15:00 430.492500 
    2016/09/14 08:30:00 430.492750 
    2016/09/14 08:45:00 430.491000 
    2016/09/14 09:00:00 430.487250 
    2016/09/14 09:15:00 430.489250 
    2016/09/14 09:30:00 430.489000 
    2016/09/14 09:45:00 430.485500 
    2016/09/14 10:00:00 430.483750 
    2016/09/14 10:15:00 430.480250 
    2016/09/14 10:30:00 430.476750 
    2016/09/14 10:45:00 430.476500 
    2016/09/14 11:00:00 430.478500 
    2016/09/14 11:15:00 430.478500 
    2016/09/14 11:30:00 430.478500 
    2016/09/14 11:45:00 430.476500 
    2016/09/14 12:00:00 430.475000 
    2016/09/14 12:15:00 430.471250 
    2016/09/14 12:30:00 430.466000 
    2016/09/14 12:45:00 430.462500 
    2016/09/14 13:00:00 430.460750 
    2016/09/14 13:15:00 430.458750 
    2016/09/14 13:30:00 430.455250 
    2016/09/14 13:45:00 430.449750 
    2016/09/14 14:00:00 430.446250 
    2016/09/14 14:15:00 430.440750 
    2016/09/14 14:30:00 430.440750 
    2016/09/14 14:45:00 430.437250 
    2016/09/14 15:00:00 430.435500 
    2016/09/14 15:15:00 430.433500 
    2016/09/14 15:30:00 430.428250 
    2016/09/14 15:45:00 430.428250 
    2016/09/14 16:00:00 430.430000 
    2016/09/14 16:15:00 430.428000 
    2016/09/14 16:30:00 430.428000 
    2016/09/14 16:45:00 430.422750 
    2016/09/14 17:00:00 430.419250 
    2016/09/14 17:15:00 430.421000 
    2016/09/14 17:30:00 430.422750 
    2016/09/14 17:45:00 430.413750 
    2016/09/14 18:00:00 430.414000 
    2016/09/14 18:15:00 430.412000 
    2016/09/14 18:30:00 430.412000 
    2016/09/14 18:45:00 430.410250 
    2016/09/14 19:00:00 430.408250 
    2016/09/14 19:15:00 430.402750 
    2016/09/14 19:30:00 430.401000 
    2016/09/14 19:45:00 430.401000 
    2016/09/14 20:00:00 430.401000 
    2016/09/14 20:15:00 430.397500 
    2016/09/14 20:30:00 430.397500 
    2016/09/14 20:45:00 430.394250 
    2016/09/14 21:00:00 430.396000 
    2016/09/14 21:15:00 430.397750 
    2016/09/14 21:30:00 430.403000 
    2016/09/14 21:45:00 430.403000 
    2016/09/14 22:00:00 430.403000 
    2016/09/14 22:15:00 430.403000 
    2016/09/14 22:30:00 430.408250 
    2016/09/14 22:45:00 430.411750 
    2016/09/14 23:00:00 430.411500 
    2016/09/14 23:15:00 430.413250 
    2016/09/14 23:30:00 430.413250 
    2016/09/14 23:45:00 430.415000 
    2016/09/15 00:00:00 430.420250 
    2016/09/15 00:15:00 430.422000 
    2016/09/15 00:30:00 430.424000 
    2016/09/15 00:45:00 430.427750 
    2016/09/15 01:00:00 430.429500 
    2016/09/15 01:15:00 430.431000 
    2016/09/15 01:30:00 430.432750 
    2016/09/15 01:45:00 430.434500 
    2016/09/15 02:00:00 430.431000 
    2016/09/15 02:15:00 430.432750 
    2016/09/15 02:30:00 430.434500 
