Time_trim_A,TP_A_meanCAL_1,TP_A_meanCAL_2,TP_A_meanCAL_3,TP_A_meanCAL_4,TP_A_meanCAL_5,TP_A_meanCAL_6
11-Aug-2016 02:50:00,17.2647533333333,18.81733,19.54233,19.87733,20.0565,19.71092
11-Aug-2016 03:00:00,17.2647533333333,18.78733,19.54233,19.87733,19.9665,19.6842533333333
11-Aug-2016 03:10:00,17.2647533333333,18.75733,19.54233,19.8239966666667,19.9665,19.63092
11-Aug-2016 03:20:00,17.2647533333333,18.78733,19.54233,19.79733,19.9665,19.63092
11-Aug-2016 03:30:00,17.2647533333333,18.75733,19.54233,19.79733,19.9065,19.57092
11-Aug-2016 03:40:00,17.2380866666667,18.75733,19.51233,19.79733,19.8765,19.54092
11-Aug-2016 03:50:00,17.2380866666667,18.75733,19.45233,19.76733,19.8765,19.54092
11-Aug-2016 04:00:00,17.2647533333333,18.75733,19.45233,19.70733,19.7965,19.51092
11-Aug-2016 04:10:00,17.2647533333333,18.75733,19.45233,19.70733,19.7965,19.45092
11-Aug-2016 04:20:00,17.2380866666667,18.75733,19.45233,19.70733,19.7965,19.45092
11-Aug-2016 04:30:00,17.21142,18.75733,19.45233,19.70733,19.7965,19.45092
11-Aug-2016 04:40:00,17.2647533333333,18.75733,19.45233,19.6806633333333,19.7065,19.4242533333333
11-Aug-2016 04:50:00,17.2647533333333,18.75733,19.4256633333333,19.62733,19.7065,19.37092
11-Aug-2016 05:00:00,17.2380866666667,18.75733,19.45233,19.62733,19.7065,19.37092
11-Aug-2016 05:10:00,17.21142,18.7306633333333,19.37233,19.62733,19.6798333333333,19.37092
11-Aug-2016 05:20:00,17.2380866666667,18.7306633333333,19.37233,19.62733,19.6265,19.37092
11-Aug-2016 05:30:00,17.2380866666667,18.7039966666667,19.37233,19.59733,19.6265,19.37092
11-Aug-2016 05:40:00,17.2380866666667,18.7039966666667,19.37233,19.53733,19.6265,19.28092
11-Aug-2016 05:50:00,17.21142,18.67733,19.37233,19.53733,19.6265,19.28092
11-Aug-2016 06:00:00,17.21142,18.67733,19.37233,19.53733,19.5365,19.28092
11-Aug-2016 06:10:00,17.21142,18.67733,19.37233,19.53733,19.5365,19.28092
11-Aug-2016 06:20:00,17.21142,18.67733,19.34233,19.47733,19.5365,19.28092
11-Aug-2016 06:30:00,17.21142,18.67733,19.28233,19.44733,19.5365,19.28092
11-Aug-2016 06:40:00,17.21142,18.67733,19.28233,19.44733,19.5065,19.28092
11-Aug-2016 06:50:00,17.21142,18.67733,19.28233,19.44733,19.4465,19.20092
11-Aug-2016 07:00:00,17.21142,18.67733,19.2556633333333,19.44733,19.4465,19.2275866666667
11-Aug-2016 07:10:00,17.21142,18.67733,19.28233,19.44733,19.4465,19.20092
11-Aug-2016 07:20:00,17.21142,18.64733,19.28233,19.3939966666667,19.4465,19.20092
11-Aug-2016 07:30:00,17.21142,18.61733,19.2556633333333,19.36733,19.4465,19.20092
11-Aug-2016 07:40:00,17.21142,18.61733,19.2289966666667,19.36733,19.3665,19.20092
11-Aug-2016 07:50:00,17.21142,18.58733,19.20233,19.36733,19.3665,19.20092
11-Aug-2016 08:00:00,17.21142,18.58733,19.20233,19.36733,19.3665,19.20092
11-Aug-2016 08:10:00,17.21142,18.58733,19.20233,19.33733,19.3665,19.2275866666667
11-Aug-2016 08:20:00,17.21142,18.58733,19.20233,19.33733,19.3665,19.2542533333333
11-Aug-2016 08:30:00,17.21142,18.58733,19.20233,19.27733,19.3665,19.28092
11-Aug-2016 08:40:00,17.21142,18.58733,19.17233,19.27733,19.3665,19.28092
11-Aug-2016 08:50:00,17.21142,18.58733,19.14233,19.27733,19.3665,19.34092
11-Aug-2016 09:00:00,17.18142,18.58733,19.11233,19.27733,19.3365,19.37092
11-Aug-2016 09:10:00,17.21142,18.5606633333333,19.11233,19.27733,19.3665,19.4242533333333
11-Aug-2016 09:20:00,17.21142,18.5339966666667,19.11233,19.2506633333333,19.3665,19.45092
11-Aug-2016 09:30:00,17.21142,18.5339966666667,19.11233,19.2239966666667,19.3665,19.45092
11-Aug-2016 09:40:00,17.21142,18.50733,19.11233,19.19733,19.3665,19.48092
11-Aug-2016 09:50:00,17.21142,18.50733,19.08233,19.19733,19.3665,19.54092
11-Aug-2016 10:00:00,17.21142,18.50733,19.08233,19.19733,19.3665,19.54092
11-Aug-2016 10:10:00,17.21142,18.50733,19.02233,19.19733,19.3665,19.54092
11-Aug-2016 10:20:00,17.18142,18.50733,19.02233,19.19733,19.3665,19.63092
11-Aug-2016 10:30:00,17.21142,18.50733,19.02233,19.19733,19.3665,19.60092
11-Aug-2016 10:40:00,17.18142,18.47733,19.02233,19.19733,19.3665,19.71092
11-Aug-2016 10:50:00,17.18142,18.50733,19.02233,19.16733,19.3665,19.71092
11-Aug-2016 11:00:00,17.18142,18.47733,19.02233,19.16733,19.3665,19.80092
11-Aug-2016 11:10:00,17.18142,18.47733,19.02233,19.13733,19.3931666666667,19.88092
11-Aug-2016 11:20:00,17.18142,18.47733,19.02233,19.10733,19.4465,19.91092
11-Aug-2016 11:30:00,17.18142,18.41733,19.02233,19.10733,19.4465,19.97092
11-Aug-2016 11:40:00,17.18142,18.41733,18.94233,19.10733,19.4465,19.97092
11-Aug-2016 11:50:00,17.15142,18.41733,18.94233,19.10733,19.4465,19.97092
11-Aug-2016 12:00:00,17.15142,18.41733,18.94233,19.10733,19.4465,20.06092
11-Aug-2016 12:10:00,17.18142,18.41733,18.94233,19.10733,19.5365,20.17092
11-Aug-2016 12:20:00,17.12142,18.41733,18.94233,19.10733,19.5365,20.23092
11-Aug-2016 12:30:00,17.12142,18.41733,18.94233,19.10733,19.5365,20.31092
11-Aug-2016 12:40:00,17.18142,18.38733,18.94233,19.10733,19.5365,20.40092
11-Aug-2016 12:50:00,17.12142,18.38733,18.94233,19.10733,19.6265,20.49092
11-Aug-2016 13:00:00,17.12142,18.38733,18.94233,19.10733,19.6265,20.57092
11-Aug-2016 13:10:00,17.12142,18.35733,18.94233,19.10733,19.6265,20.66092
11-Aug-2016 13:20:00,17.12142,18.35733,18.94233,19.10733,19.6798333333333,20.83092
11-Aug-2016 13:30:00,17.12142,18.32733,18.91233,19.10733,19.7065,20.92092
11-Aug-2016 13:40:00,17.12142,18.32733,18.88233,19.10733,19.7965,21.01092
11-Aug-2016 13:50:00,17.12142,18.32733,18.88233,19.13733,19.7965,21.09092
11-Aug-2016 14:00:00,17.12142,18.32733,18.85233,19.13733,19.8765,21.09092
11-Aug-2016 14:10:00,17.12142,18.32733,18.85233,19.19733,19.8765,21.09092
11-Aug-2016 14:20:00,17.12142,18.32733,18.85233,19.19733,19.8765,21.12092
11-Aug-2016 14:30:00,17.12142,18.32733,18.85233,19.19733,19.9665,21.18092
11-Aug-2016 14:40:00,17.12142,18.3006633333333,18.85233,19.19733,19.9665,21.18092
11-Aug-2016 14:50:00,17.12142,18.32733,18.85233,19.19733,19.9965,21.26092
11-Aug-2016 15:00:00,17.12142,18.32733,18.85233,19.19733,20.0565,21.26092
11-Aug-2016 15:10:00,17.09142,18.32733,18.85233,19.2239966666667,20.0565,21.26092
11-Aug-2016 15:20:00,17.12142,18.32733,18.85233,19.2239966666667,20.0565,21.35092
11-Aug-2016 15:30:00,17.12142,18.32733,18.85233,19.2506633333333,20.1365,21.35092
11-Aug-2016 15:40:00,17.12142,18.3006633333333,18.85233,19.27733,20.1365,21.35092
11-Aug-2016 15:50:00,17.09142,18.3006633333333,18.88233,19.27733,20.1365,21.44092
11-Aug-2016 16:00:00,17.09142,18.3006633333333,18.85233,19.27733,20.1965,21.44092
11-Aug-2016 16:10:00,17.09142,18.2739966666667,18.82233,19.27733,20.2265,21.44092
11-Aug-2016 16:20:00,17.09142,18.2739966666667,18.85233,19.27733,20.2265,21.4942533333333
11-Aug-2016 16:30:00,17.09142,18.24733,18.85233,19.27733,20.2265,21.52092
11-Aug-2016 16:40:00,17.09142,18.24733,18.88233,19.36733,20.2531666666667,21.52092
11-Aug-2016 16:50:00,17.09142,18.24733,18.88233,19.36733,20.3065,21.61092
11-Aug-2016 17:00:00,17.06142,18.24733,18.85233,19.36733,20.3065,21.61092
11-Aug-2016 17:10:00,17.09142,18.24733,18.91233,19.36733,20.3065,21.64092
11-Aug-2016 17:20:00,17.06142,18.24733,18.91233,19.36733,20.3665,21.67092
11-Aug-2016 17:30:00,17.03142,18.24733,18.94233,19.36733,20.3965,21.67092
11-Aug-2016 17:40:00,17.03142,18.24733,18.94233,19.36733,20.3965,21.67092
11-Aug-2016 17:50:00,17.03142,18.24733,18.94233,19.3939966666667,20.3965,21.70092
11-Aug-2016 18:00:00,17.03142,18.24733,18.94233,19.44733,20.3965,21.70092
11-Aug-2016 18:10:00,17.03142,18.24733,18.94233,19.44733,20.4565,21.70092
11-Aug-2016 18:20:00,17.03142,18.24733,18.94233,19.44733,20.4865,21.70092
11-Aug-2016 18:30:00,17.03142,18.24733,18.94233,19.44733,20.4865,21.70092
11-Aug-2016 18:40:00,17.03142,18.24733,18.94233,19.44733,20.4865,21.70092
11-Aug-2016 18:50:00,17.03142,18.24733,18.94233,19.44733,20.4865,21.70092
11-Aug-2016 19:00:00,17.03142,18.24733,18.94233,19.44733,20.4865,21.70092
11-Aug-2016 19:10:00,17.03142,18.24733,18.94233,19.47733,20.5131666666667,21.70092
11-Aug-2016 19:20:00,17.03142,18.24733,18.94233,19.53733,20.5398333333333,21.70092
11-Aug-2016 19:30:00,17.03142,18.24733,18.94233,19.53733,20.5665,21.70092
11-Aug-2016 19:40:00,17.03142,18.24733,18.94233,19.53733,20.5665,21.67092
11-Aug-2016 19:50:00,17.03142,18.24733,18.94233,19.53733,20.5665,21.64092
11-Aug-2016 20:00:00,17.03142,18.24733,18.94233,19.53733,20.5665,21.61092
11-Aug-2016 20:10:00,17.0047533333333,18.24733,18.9689966666667,19.53733,20.5665,21.61092
11-Aug-2016 20:20:00,17.03142,18.24733,18.9956633333333,19.53733,20.5398333333333,21.55092
11-Aug-2016 20:30:00,17.0047533333333,18.24733,19.02233,19.53733,20.5665,21.52092
11-Aug-2016 20:40:00,17.0047533333333,18.24733,19.02233,19.53733,20.5665,21.52092
11-Aug-2016 20:50:00,17.03142,18.24733,19.02233,19.56733,20.5665,21.44092
11-Aug-2016 21:00:00,17.0047533333333,18.2739966666667,19.02233,19.59733,20.5665,21.44092
11-Aug-2016 21:10:00,17.0047533333333,18.24733,19.02233,19.59733,20.5665,21.44092
11-Aug-2016 21:20:00,17.03142,18.24733,19.02233,19.62733,20.5665,21.35092
11-Aug-2016 21:30:00,17.0047533333333,18.24733,19.02233,19.62733,20.5665,21.35092
11-Aug-2016 21:40:00,17.0047533333333,18.2739966666667,19.02233,19.62733,20.5398333333333,21.35092
11-Aug-2016 21:50:00,17.0047533333333,18.2739966666667,19.02233,19.62733,20.5131666666667,21.26092
11-Aug-2016 22:00:00,17.0047533333333,18.2739966666667,19.02233,19.62733,20.4865,21.2342533333333
11-Aug-2016 22:10:00,17.0047533333333,18.3006633333333,19.02233,19.62733,20.4865,21.18092
11-Aug-2016 22:20:00,17.0047533333333,18.3006633333333,19.02233,19.62733,20.4865,21.18092
11-Aug-2016 22:30:00,17.0047533333333,18.3006633333333,19.02233,19.62733,20.4565,21.09092
11-Aug-2016 22:40:00,16.9780866666667,18.3006633333333,19.02233,19.62733,20.4865,21.09092
11-Aug-2016 22:50:00,16.9780866666667,18.3006633333333,19.02233,19.62733,20.4865,21.09092
11-Aug-2016 23:00:00,17.0047533333333,18.3006633333333,19.02233,19.62733,20.4265,21.01092
11-Aug-2016 23:10:00,16.9780866666667,18.3006633333333,19.02233,19.62733,20.3965,21.01092
11-Aug-2016 23:20:00,16.9780866666667,18.3006633333333,19.02233,19.62733,20.3965,21.01092
11-Aug-2016 23:30:00,17.0047533333333,18.3006633333333,19.02233,19.62733,20.3965,20.92092
11-Aug-2016 23:40:00,16.9780866666667,18.3006633333333,19.02233,19.62733,20.3965,20.92092
11-Aug-2016 23:50:00,16.9780866666667,18.32733,19.05233,19.62733,20.3965,20.92092
12-Aug-2016 00:00:00,16.9780866666667,18.32733,19.02233,19.62733,20.3665,20.83092
12-Aug-2016 00:10:00,16.9780866666667,18.3006633333333,19.05233,19.62733,20.3065,20.83092
12-Aug-2016 00:20:00,16.9780866666667,18.32733,19.05233,19.62733,20.3065,20.83092
12-Aug-2016 00:30:00,16.95142,18.3006633333333,19.02233,19.62733,20.3065,20.8042533333333
12-Aug-2016 00:40:00,16.95142,18.32733,19.05233,19.62733,20.3065,20.75092
12-Aug-2016 00:50:00,16.9780866666667,18.32733,19.05233,19.59733,20.3065,20.75092
12-Aug-2016 01:00:00,16.95142,18.32733,19.02233,19.62733,20.2798333333333,20.75092
12-Aug-2016 01:10:00,16.9780866666667,18.32733,19.08233,19.59733,20.2531666666667,20.72092
12-Aug-2016 01:20:00,16.95142,18.32733,19.05233,19.59733,20.2265,20.66092
12-Aug-2016 01:30:00,16.95142,18.32733,19.02233,19.53733,20.2265,20.66092
12-Aug-2016 01:40:00,16.95142,18.32733,19.08233,19.53733,20.2265,20.66092
12-Aug-2016 01:50:00,16.95142,18.32733,19.05233,19.53733,20.2265,20.57092
12-Aug-2016 02:00:00,16.95142,18.3006633333333,19.02233,19.53733,20.2265,20.57092
12-Aug-2016 02:10:00,16.95142,18.32733,19.02233,19.53733,20.1965,20.57092
12-Aug-2016 02:20:00,16.95142,18.32733,19.02233,19.53733,20.1365,20.57092
12-Aug-2016 02:30:00,16.95142,18.32733,19.02233,19.53733,20.1365,20.49092
12-Aug-2016 02:40:00,16.95142,18.32733,19.02233,19.53733,20.1365,20.49092
12-Aug-2016 02:50:00,16.95142,18.32733,19.02233,19.53733,20.1365,20.49092
12-Aug-2016 03:00:00,16.95142,18.32733,19.02233,19.53733,20.1365,20.46092
12-Aug-2016 03:10:00,16.95142,18.32733,19.02233,19.53733,20.0831666666667,20.40092
12-Aug-2016 03:20:00,16.95142,18.32733,19.02233,19.53733,20.0565,20.40092
12-Aug-2016 03:30:00,16.95142,18.32733,19.02233,19.50733,20.0565,20.40092
12-Aug-2016 03:40:00,16.95142,18.32733,19.02233,19.50733,20.0565,20.31092
12-Aug-2016 03:50:00,16.95142,18.32733,19.02233,19.44733,20.0565,20.31092
12-Aug-2016 04:00:00,16.95142,18.3006633333333,19.02233,19.44733,20.0565,20.31092
12-Aug-2016 04:10:00,16.95142,18.3006633333333,19.02233,19.44733,19.9665,20.2575866666667
12-Aug-2016 04:20:00,16.95142,18.32733,19.02233,19.44733,19.9665,20.23092
12-Aug-2016 04:30:00,16.95142,18.32733,19.02233,19.44733,19.9665,20.23092
12-Aug-2016 04:40:00,16.95142,18.32733,19.02233,19.44733,19.9665,20.23092
12-Aug-2016 04:50:00,16.95142,18.3006633333333,19.02233,19.44733,19.9665,20.20092
12-Aug-2016 05:00:00,16.95142,18.3006633333333,19.02233,19.44733,19.9065,20.14092
12-Aug-2016 05:10:00,16.95142,18.32733,19.02233,19.44733,19.8765,20.14092
12-Aug-2016 05:20:00,16.95142,18.32733,19.02233,19.44733,19.8765,20.14092
12-Aug-2016 05:30:00,16.95142,18.3006633333333,19.02233,19.4206633333333,19.8498333333333,20.0875866666667
12-Aug-2016 05:40:00,16.95142,18.3006633333333,19.02233,19.3939966666667,19.8765,20.06092
12-Aug-2016 05:50:00,16.95142,18.3006633333333,19.02233,19.36733,19.8765,20.06092
12-Aug-2016 06:00:00,16.95142,18.3006633333333,19.02233,19.36733,19.8498333333333,20.06092
12-Aug-2016 06:10:00,16.95142,18.3006633333333,19.02233,19.36733,19.7965,20.06092
12-Aug-2016 06:20:00,16.95142,18.3006633333333,19.02233,19.36733,19.7965,20.03092
12-Aug-2016 06:30:00,16.95142,18.2739966666667,18.9956633333333,19.36733,19.7965,19.97092
12-Aug-2016 06:40:00,16.95142,18.3006633333333,19.02233,19.36733,19.7965,19.97092
12-Aug-2016 06:50:00,16.95142,18.3006633333333,18.9689966666667,19.36733,19.7965,19.97092
12-Aug-2016 07:00:00,16.95142,18.2739966666667,18.94233,19.36733,19.7665,19.97092
12-Aug-2016 07:10:00,16.95142,18.2739966666667,18.94233,19.33733,19.7065,19.97092
12-Aug-2016 07:20:00,16.95142,18.24733,18.94233,19.36733,19.7065,19.97092
12-Aug-2016 07:30:00,16.95142,18.24733,18.94233,19.33733,19.7065,19.97092
12-Aug-2016 07:40:00,16.95142,18.24733,18.94233,19.27733,19.7065,19.97092
12-Aug-2016 07:50:00,16.92142,18.24733,18.94233,19.27733,19.7065,19.97092
12-Aug-2016 08:00:00,16.95142,18.24733,18.94233,19.27733,19.7065,19.94092
12-Aug-2016 08:10:00,16.95142,18.24733,18.94233,19.27733,19.7065,19.94092
12-Aug-2016 08:20:00,16.95142,18.24733,18.94233,19.27733,19.6531666666667,19.94092
12-Aug-2016 08:30:00,16.92142,18.24733,18.94233,19.27733,19.6798333333333,19.94092
12-Aug-2016 08:40:00,16.95142,18.24733,18.94233,19.27733,19.6265,19.97092
12-Aug-2016 08:50:00,16.95142,18.24733,18.94233,19.27733,19.6265,19.97092
12-Aug-2016 09:00:00,16.95142,18.24733,18.94233,19.2506633333333,19.6265,19.97092
12-Aug-2016 09:10:00,16.95142,18.24733,18.94233,19.2506633333333,19.6265,19.97092
12-Aug-2016 09:20:00,16.95142,18.24733,18.94233,19.19733,19.6265,19.97092
12-Aug-2016 09:30:00,16.92142,18.24733,18.91233,19.19733,19.6265,20.00092
12-Aug-2016 09:40:00,16.95142,18.24733,18.88233,19.19733,19.6265,20.06092
12-Aug-2016 09:50:00,16.95142,18.24733,18.88233,19.19733,19.6265,20.06092
12-Aug-2016 10:00:00,16.92142,18.24733,18.85233,19.19733,19.6265,20.06092
12-Aug-2016 10:10:00,16.92142,18.24733,18.85233,19.19733,19.6265,20.14092
12-Aug-2016 10:20:00,16.92142,18.24733,18.85233,19.19733,19.6265,20.14092
12-Aug-2016 10:30:00,16.92142,18.21733,18.85233,19.19733,19.6265,20.23092
12-Aug-2016 10:40:00,16.95142,18.24733,18.85233,19.19733,19.6531666666667,20.31092
12-Aug-2016 10:50:00,16.95142,18.21733,18.85233,19.19733,19.7065,20.49092
12-Aug-2016 11:00:00,16.95142,18.21733,18.85233,19.19733,19.7065,20.57092
12-Aug-2016 11:10:00,16.92142,18.21733,18.85233,19.19733,19.7065,20.66092
12-Aug-2016 11:20:00,16.92142,18.21733,18.85233,19.19733,19.7965,20.75092
12-Aug-2016 11:30:00,16.95142,18.18733,18.85233,19.19733,19.7965,20.7775866666667
12-Aug-2016 11:40:00,16.92142,18.18733,18.85233,19.19733,19.7965,20.83092
12-Aug-2016 11:50:00,16.92142,18.15733,18.85233,19.19733,19.8498333333333,20.86092
12-Aug-2016 12:00:00,16.95142,18.18733,18.85233,19.19733,19.8765,20.92092
12-Aug-2016 12:10:00,16.92142,18.15733,18.85233,19.19733,19.8765,20.92092
12-Aug-2016 12:20:00,16.95142,18.15733,18.85233,19.19733,19.8765,20.92092
12-Aug-2016 12:30:00,16.95142,18.15733,18.85233,19.19733,19.9365,21.01092
12-Aug-2016 12:40:00,16.92142,18.15733,18.85233,19.19733,19.9665,21.01092
12-Aug-2016 12:50:00,16.92142,18.15733,18.85233,19.19733,19.9665,21.09092
12-Aug-2016 13:00:00,16.92142,18.15733,18.85233,19.19733,19.9965,21.18092
12-Aug-2016 13:10:00,16.92142,18.15733,18.79233,19.19733,20.0565,21.26092
12-Aug-2016 13:20:00,16.92142,18.15733,18.79233,19.2506633333333,20.0565,21.35092
12-Aug-2016 13:30:00,16.92142,18.15733,18.79233,19.2239966666667,20.1365,21.44092
12-Aug-2016 13:40:00,16.92142,18.15733,18.79233,19.2506633333333,20.1365,21.4942533333333
12-Aug-2016 13:50:00,16.92142,18.15733,18.79233,19.27733,20.1365,21.52092
12-Aug-2016 14:00:00,16.92142,18.15733,18.82233,19.27733,20.2265,21.58092
12-Aug-2016 14:10:00,16.92142,18.15733,18.79233,19.27733,20.2265,21.61092
12-Aug-2016 14:20:00,16.92142,18.15733,18.79233,19.27733,20.2265,21.67092
12-Aug-2016 14:30:00,16.89142,18.15733,18.82233,19.27733,20.3065,21.70092
12-Aug-2016 14:40:00,16.92142,18.15733,18.82233,19.27733,20.3065,21.78092
12-Aug-2016 14:50:00,16.89142,18.15733,18.85233,19.30733,20.3065,21.87092
12-Aug-2016 15:00:00,16.86142,18.15733,18.85233,19.33733,20.3965,21.96092
12-Aug-2016 15:10:00,16.89142,18.15733,18.85233,19.36733,20.3965,22.04092
12-Aug-2016 15:20:00,16.89142,18.15733,18.85233,19.33733,20.4865,22.04092
12-Aug-2016 15:30:00,16.86142,18.15733,18.85233,19.36733,20.4865,22.04092
12-Aug-2016 15:40:00,16.86142,18.15733,18.85233,19.36733,20.5131666666667,22.04092
12-Aug-2016 15:50:00,16.89142,18.15733,18.85233,19.36733,20.5665,22.04092
12-Aug-2016 16:00:00,16.86142,18.15733,18.85233,19.4206633333333,20.5665,22.04092
12-Aug-2016 16:10:00,16.86142,18.15733,18.85233,19.44733,20.5665,22.04092
12-Aug-2016 16:20:00,16.86142,18.15733,18.85233,19.44733,20.5965,22.04092
12-Aug-2016 16:30:00,16.86142,18.15733,18.85233,19.44733,20.6565,22.04092
12-Aug-2016 16:40:00,16.86142,18.15733,18.85233,19.44733,20.6565,22.04092
12-Aug-2016 16:50:00,16.86142,18.15733,18.85233,19.44733,20.6565,22.04092
12-Aug-2016 17:00:00,16.86142,18.15733,18.85233,19.50733,20.6565,22.04092
12-Aug-2016 17:10:00,16.86142,18.15733,18.85233,19.50733,20.6565,22.04092
12-Aug-2016 17:20:00,16.86142,18.15733,18.85233,19.53733,20.7465,22.07092
12-Aug-2016 17:30:00,16.86142,18.15733,18.88233,19.53733,20.7465,22.07092
12-Aug-2016 17:40:00,16.86142,18.15733,18.94233,19.53733,20.7465,22.13092
12-Aug-2016 17:50:00,16.86142,18.15733,18.94233,19.53733,20.7465,22.13092
12-Aug-2016 18:00:00,16.86142,18.15733,18.94233,19.53733,20.7465,22.04092
12-Aug-2016 18:10:00,16.86142,18.15733,18.94233,19.56733,20.7465,22.04092
12-Aug-2016 18:20:00,16.86142,18.15733,18.94233,19.62733,20.7465,22.0142533333333
12-Aug-2016 18:30:00,16.86142,18.15733,18.94233,19.62733,20.7465,21.96092
12-Aug-2016 18:40:00,16.86142,18.15733,18.94233,19.62733,20.7465,21.96092
12-Aug-2016 18:50:00,16.86142,18.15733,18.94233,19.62733,20.7465,21.93092
12-Aug-2016 19:00:00,16.86142,18.15733,18.94233,19.62733,20.7465,21.87092
12-Aug-2016 19:10:00,16.86142,18.15733,18.94233,19.62733,20.7465,21.87092
12-Aug-2016 19:20:00,16.86142,18.15733,18.94233,19.62733,20.7465,21.81092
12-Aug-2016 19:30:00,16.86142,18.15733,18.9689966666667,19.62733,20.7465,21.78092
12-Aug-2016 19:40:00,16.86142,18.15733,19.02233,19.6539966666667,20.7465,21.78092
12-Aug-2016 19:50:00,16.86142,18.15733,19.02233,19.6806633333333,20.7465,21.70092
12-Aug-2016 20:00:00,16.86142,18.18733,19.02233,19.6806633333333,20.7465,21.70092
12-Aug-2016 20:10:00,16.86142,18.18733,19.02233,19.6806633333333,20.7465,21.61092
12-Aug-2016 20:20:00,16.86142,18.18733,19.02233,19.70733,20.7465,21.61092
12-Aug-2016 20:30:00,16.86142,18.18733,19.02233,19.70733,20.7465,21.52092
12-Aug-2016 20:40:00,16.86142,18.21733,19.02233,19.70733,20.7465,21.52092
12-Aug-2016 20:50:00,16.86142,18.21733,19.02233,19.70733,20.6865,21.44092
12-Aug-2016 21:00:00,16.86142,18.21733,19.02233,19.70733,20.6565,21.44092
12-Aug-2016 21:10:00,16.86142,18.21733,19.02233,19.70733,20.6565,21.35092
12-Aug-2016 21:20:00,16.86142,18.24733,19.02233,19.70733,20.6565,21.35092
12-Aug-2016 21:30:00,16.83142,18.24733,19.02233,19.70733,20.6565,21.26092
12-Aug-2016 21:40:00,16.86142,18.24733,19.02233,19.70733,20.6265,21.26092
12-Aug-2016 21:50:00,16.86142,18.24733,19.02233,19.70733,20.5665,21.18092
12-Aug-2016 22:00:00,16.86142,18.24733,19.02233,19.70733,20.5665,21.18092
12-Aug-2016 22:10:00,16.86142,18.24733,19.02233,19.70733,20.5665,21.09092
12-Aug-2016 22:20:00,16.86142,18.24733,19.02233,19.70733,20.5665,21.0642533333333
12-Aug-2016 22:30:00,16.86142,18.24733,19.02233,19.70733,20.5665,21.01092
12-Aug-2016 22:40:00,16.86142,18.24733,19.02233,19.70733,20.4865,20.92092
12-Aug-2016 22:50:00,16.86142,18.24733,19.08233,19.70733,20.4865,20.92092
12-Aug-2016 23:00:00,16.83142,18.24733,19.08233,19.6806633333333,20.4865,20.83092
12-Aug-2016 23:10:00,16.86142,18.24733,19.11233,19.70733,20.4565,20.83092
12-Aug-2016 23:20:00,16.86142,18.24733,19.08233,19.6806633333333,20.3965,20.75092
12-Aug-2016 23:30:00,16.86142,18.24733,19.05233,19.6806633333333,20.3965,20.75092
12-Aug-2016 23:40:00,16.86142,18.24733,19.08233,19.6539966666667,20.3965,20.75092
12-Aug-2016 23:50:00,16.83142,18.24733,19.11233,19.62733,20.3065,20.66092
13-Aug-2016 00:00:00,16.86142,18.24733,19.08233,19.62733,20.3065,20.66092
13-Aug-2016 00:10:00,16.86142,18.24733,19.08233,19.62733,20.3065,20.57092
13-Aug-2016 00:20:00,16.86142,18.24733,19.05233,19.62733,20.3065,20.57092
13-Aug-2016 00:30:00,16.83142,18.24733,19.11233,19.59733,20.2265,20.49092
13-Aug-2016 00:40:00,16.86142,18.24733,19.08233,19.62733,20.2265,20.49092
13-Aug-2016 00:50:00,16.86142,18.24733,19.11233,19.62733,20.2265,20.40092
13-Aug-2016 01:00:00,16.86142,18.24733,19.05233,19.62733,20.1965,20.40092
13-Aug-2016 01:10:00,16.83142,18.24733,19.08233,19.59733,20.1365,20.31092
13-Aug-2016 01:20:00,16.86142,18.24733,19.02233,19.59733,20.1365,20.31092
13-Aug-2016 01:30:00,16.83142,18.24733,19.02233,19.53733,20.1365,20.23092
13-Aug-2016 01:40:00,16.86142,18.24733,19.05233,19.53733,20.0565,20.23092
13-Aug-2016 01:50:00,16.86142,18.24733,19.05233,19.53733,20.0565,20.14092
13-Aug-2016 02:00:00,16.86142,18.24733,19.02233,19.53733,20.0265,20.14092
13-Aug-2016 02:10:00,16.86142,18.24733,19.02233,19.53733,19.9965,20.06092
13-Aug-2016 02:20:00,16.86142,18.24733,19.02233,19.53733,19.9665,20.06092
13-Aug-2016 02:30:00,16.86142,18.24733,19.02233,19.50733,19.9665,19.97092
13-Aug-2016 02:40:00,16.86142,18.24733,19.02233,19.47733,19.9365,19.97092
13-Aug-2016 02:50:00,16.86142,18.24733,19.02233,19.44733,19.8765,19.88092
13-Aug-2016 03:00:00,16.86142,18.2739966666667,19.02233,19.44733,19.8765,19.88092
13-Aug-2016 03:10:00,16.86142,18.24733,19.02233,19.44733,19.8765,19.80092
13-Aug-2016 03:20:00,16.86142,18.24733,19.02233,19.44733,19.7965,19.80092
13-Aug-2016 03:30:00,16.86142,18.24733,19.02233,19.44733,19.7965,19.74092
13-Aug-2016 03:40:00,16.86142,18.24733,19.02233,19.44733,19.7965,19.71092
13-Aug-2016 03:50:00,16.86142,18.24733,19.02233,19.3939966666667,19.7365,19.71092
13-Aug-2016 04:00:00,16.86142,18.24733,19.02233,19.36733,19.7065,19.63092
13-Aug-2016 04:10:00,16.86142,18.24733,18.9956633333333,19.36733,19.7065,19.63092
13-Aug-2016 04:20:00,16.86142,18.24733,19.02233,19.36733,19.7065,19.63092
