Specific discharge calculated as: THETA    *  SAT   *    VZ (from the obsPoints.out file). NaN may mean q is variable through the column, an unrealistic numerical result of the model.
6/6/2016 21:51:52,1.9999395E-33
6/6/2016 21:54:16,2.04434418E-33
6/6/2016 21:57:09,2.04425544E-33
6/6/2016 22:00:36,2.04419526E-33
6/6/2016 22:01:52,2.04416874E-33
6/6/2016 22:04:16,2.02191642E-33
6/6/2016 22:07:09,2.021844E-33
6/6/2016 22:10:36,2.0217879E-33
6/6/2016 22:11:52,2.02176444E-33
6/6/2016 22:14:16,1.99948356E-33
6/6/2016 22:17:09,1.99940298E-33
6/6/2016 22:20:36,1.99933056E-33
6/6/2016 22:21:52,1.99930302E-33
6/6/2016 22:24:16,1.95482796E-33
6/6/2016 22:27:09,1.95476268E-33
6/6/2016 22:30:36,1.9547025E-33
6/6/2016 22:31:52,1.95467904E-33
6/6/2016 22:34:16,1.95460356E-33
6/6/2016 22:37:09,1.95452604E-33
6/6/2016 22:40:36,1.95445158E-33
6/6/2016 22:41:52,1.95442098E-33
6/6/2016 22:44:16,1.95432816E-33
6/6/2016 22:47:09,1.95426186E-33
6/6/2016 22:50:36,1.95419046E-33
6/6/2016 22:51:52,1.95415884E-33
6/6/2016 22:54:16,2.02066284E-33
6/6/2016 22:57:09,2.02058022E-33
6/6/2016 23:00:36,2.0204925E-33
6/6/2016 23:01:52,2.0204517E-33
6/6/2016 23:04:16,2.02040988E-33
6/6/2016 23:07:09,2.0203344E-33
6/6/2016 23:10:36,2.0202477E-33
6/6/2016 23:11:52,2.02021914E-33
6/6/2016 23:14:16,2.0201457E-33
6/6/2016 23:17:09,2.02006104E-33
6/6/2016 23:20:36,2.0199672E-33
6/6/2016 23:21:52,2.01993558E-33
6/6/2016 23:24:16,2.04203082E-33
6/6/2016 23:27:09,2.04192984E-33
6/6/2016 23:30:36,2.04182988E-33
6/6/2016 23:31:52,2.04178806E-33
6/6/2016 23:34:16,2.0195184E-33
6/6/2016 23:37:09,2.0194113E-33
6/6/2016 23:40:36,2.01931236E-33
6/6/2016 23:41:52,2.0192736E-33
6/6/2016 23:44:16,1.99699986E-33
6/6/2016 23:47:09,1.99689072E-33
6/6/2016 23:50:36,1.99678362E-33
6/6/2016 23:51:52,1.99674384E-33
6/6/2016 23:54:16,1.97446602E-33
6/6/2016 23:57:09,1.9743477E-33
6/7/2016 0:00:36,1.97423754E-33
6/7/2016 0:01:52,1.97419368E-33
6/7/2016 0:04:16,1.95193116E-33
6/7/2016 0:07:09,1.95181896E-33
6/7/2016 0:10:36,1.95171186E-33
6/7/2016 0:11:52,1.95167208E-33
6/7/2016 0:14:16,1.9294218E-33
6/7/2016 0:17:09,1.92931572E-33
6/7/2016 0:20:36,1.92921372E-33
6/7/2016 0:21:52,1.92917598E-33
6/7/2016 0:24:16,1.92907908E-33
6/7/2016 0:27:09,1.92897198E-33
6/7/2016 0:30:36,1.92886182E-33
6/7/2016 0:31:52,1.92882102E-33
6/7/2016 0:34:16,1.95088362E-33
6/7/2016 0:37:09,1.95078774E-33
6/7/2016 0:40:36,1.95067452E-33
6/7/2016 0:41:52,1.95063372E-33
6/7/2016 0:44:16,1.95051948E-33
6/7/2016 0:47:09,1.95039606E-33
6/7/2016 0:50:36,1.95027162E-33
6/7/2016 0:51:52,1.95022164E-33
6/7/2016 0:54:16,1.92797748E-33
6/7/2016 0:57:09,1.92786018E-33
6/7/2016 1:00:36,1.92774492E-33
6/7/2016 1:01:52,1.92770208E-33
6/7/2016 1:04:16,1.94972898E-33
6/7/2016 1:07:09,1.94961576E-33
6/7/2016 1:10:36,1.9494852E-33
6/7/2016 1:11:52,1.9494342E-33
6/7/2016 1:14:16,1.97145906E-33
6/7/2016 1:17:09,1.9713438E-33
6/7/2016 1:20:36,1.97120916E-33
6/7/2016 1:21:52,1.97115714E-33
6/7/2016 1:24:16,1.99317078E-33
6/7/2016 1:27:09,1.99305042E-33
6/7/2016 1:30:36,1.99290966E-33
6/7/2016 1:31:52,1.99285764E-33
6/7/2016 1:34:16,2.01484782E-33
6/7/2016 1:37:09,2.01470706E-33
6/7/2016 1:40:36,2.0145459E-33
6/7/2016 1:41:52,2.0144847E-33
6/7/2016 1:44:16,2.01437046E-33
6/7/2016 1:47:09,2.01423786E-33
6/7/2016 1:50:36,2.014092E-33
6/7/2016 1:51:52,2.01403794E-33
6/7/2016 1:54:16,1.99177848E-33
6/7/2016 1:57:09,1.99162242E-33
6/7/2016 2:00:36,1.99146228E-33
6/7/2016 2:01:52,1.99140414E-33
6/7/2016 2:04:16,1.99125522E-33
6/7/2016 2:07:09,1.99109916E-33
6/7/2016 2:10:36,1.99092678E-33
6/7/2016 2:11:52,1.99086456E-33
6/7/2016 2:14:16,1.96862244E-33
6/7/2016 2:17:09,1.96846332E-33
6/7/2016 2:20:36,1.96830216E-33
6/7/2016 2:21:52,1.96824198E-33
6/7/2016 2:24:16,1.94598558E-33
6/7/2016 2:27:09,1.9458132E-33
6/7/2016 2:30:36,1.94563674E-33
6/7/2016 2:31:52,1.94557146E-33
6/7/2016 2:34:16,1.9675341E-33
6/7/2016 2:37:09,1.96737906E-33
6/7/2016 2:40:36,1.96720668E-33
6/7/2016 2:41:52,1.9671414E-33
6/7/2016 2:44:16,2.01125844E-33
6/7/2016 2:47:09,2.01107994E-33
6/7/2016 2:50:36,2.01090348E-33
6/7/2016 2:51:52,2.01084534E-33
6/7/2016 2:54:16,2.03278656E-33
6/7/2016 2:57:09,2.03261214E-33
6/7/2016 3:00:36,2.03241936E-33
6/7/2016 3:01:52,2.03234898E-33
6/7/2016 3:04:16,1.98802386E-33
6/7/2016 3:07:09,1.98785148E-33
6/7/2016 3:10:36,1.98766686E-33
6/7/2016 3:11:52,1.98759954E-33
6/7/2016 3:14:16,1.94332134E-33
6/7/2016 3:17:09,1.9431561E-33
6/7/2016 3:20:36,1.94297046E-33
6/7/2016 3:21:52,1.94291232E-33
6/7/2016 3:24:16,1.98687228E-33
6/7/2016 3:27:09,1.98669888E-33
6/7/2016 3:30:36,1.986501E-33
6/7/2016 3:31:52,1.98642756E-33
6/7/2016 3:34:16,1.98626742E-33
6/7/2016 3:37:09,1.98610218E-33
6/7/2016 3:40:36,1.98591552E-33
6/7/2016 3:41:52,1.98584514E-33
6/7/2016 3:44:16,1.98567888E-33
6/7/2016 3:47:09,1.98549222E-33
6/7/2016 3:50:36,1.98529332E-33
6/7/2016 3:51:52,1.98521886E-33
6/7/2016 3:54:16,1.98510768E-33
6/7/2016 3:57:09,1.98494244E-33
6/7/2016 4:00:36,1.98475068E-33
6/7/2016 4:01:52,1.98468948E-33
6/7/2016 4:04:16,1.98453648E-33
6/7/2016 4:07:09,1.984359E-33
6/7/2016 4:10:36,1.98416112E-33
6/7/2016 4:11:52,1.9840938E-33
6/7/2016 4:14:16,1.9839357E-33
6/7/2016 4:17:09,1.9837572E-33
6/7/2016 4:20:36,1.98356034E-33
6/7/2016 4:21:52,1.98348996E-33
6/7/2016 4:24:16,1.96130598E-33
6/7/2016 4:27:09,1.96111626E-33
6/7/2016 4:30:36,1.96092144E-33
6/7/2016 4:31:52,1.96085106E-33
6/7/2016 4:34:16,1.96069704E-33
6/7/2016 4:37:09,1.9605216E-33
6/7/2016 4:40:36,1.96032576E-33
6/7/2016 4:41:52,1.96025742E-33
6/7/2016 4:44:16,1.96007994E-33
6/7/2016 4:47:09,1.9598841E-33
6/7/2016 4:50:36,1.95967296E-33
6/7/2016 4:51:52,1.95959544E-33
6/7/2016 4:54:16,1.9814163E-33
6/7/2016 4:57:09,1.98122046E-33
6/7/2016 5:00:36,1.98100014E-33
6/7/2016 5:01:52,1.9809165E-33
6/7/2016 5:04:16,2.0247663E-33
6/7/2016 5:07:09,2.02459392E-33
6/7/2016 5:10:36,2.02438176E-33
6/7/2016 5:11:52,2.02430628E-33
6/7/2016 5:14:16,2.02412574E-33
6/7/2016 5:17:09,2.02392582E-33
6/7/2016 5:20:36,2.02370448E-33
6/7/2016 5:21:52,2.0236239E-33
6/7/2016 5:24:16,1.97948034E-33
6/7/2016 5:27:09,1.97929164E-33
6/7/2016 5:30:36,1.97908254E-33
6/7/2016 5:31:52,1.97901012E-33
6/7/2016 5:34:16,1.9568496E-33
6/7/2016 5:37:09,1.95663948E-33
6/7/2016 5:40:36,1.9564212E-33
6/7/2016 5:41:52,1.95634266E-33
6/7/2016 5:44:16,1.95620598E-33
6/7/2016 5:47:09,1.95600402E-33
6/7/2016 5:50:36,1.95578574E-33
6/7/2016 5:51:52,1.95571332E-33
6/7/2016 5:54:16,1.8896112E-33
6/7/2016 5:57:09,1.88941026E-33
6/7/2016 6:00:36,1.88919912E-33
6/7/2016 6:01:52,1.88912058E-33
6/7/2016 6:04:16,1.84501374E-33
6/7/2016 6:07:09,1.84482198E-33
6/7/2016 6:10:36,1.84461288E-33
6/7/2016 6:11:52,1.84453536E-33
6/7/2016 6:14:16,1.844364E-33
6/7/2016 6:17:09,1.84416816E-33
6/7/2016 6:20:36,1.84395396E-33
6/7/2016 6:21:52,1.84387542E-33
6/7/2016 6:24:16,1.90954302E-33
6/7/2016 6:27:09,1.90936146E-33
6/7/2016 6:30:36,1.90914216E-33
6/7/2016 6:31:52,1.90906362E-33
6/7/2016 6:34:16,1.97475162E-33
6/7/2016 6:37:09,1.97454354E-33
6/7/2016 6:40:36,1.97431506E-33
6/7/2016 6:41:52,1.97423856E-33
6/7/2016 6:44:16,2.01790272E-33
6/7/2016 6:47:09,2.01773748E-33
6/7/2016 6:50:36,2.0175192E-33
6/7/2016 6:51:52,2.01743862E-33
6/7/2016 6:54:16,2.01728256E-33
6/7/2016 6:57:09,2.01707754E-33
6/7/2016 7:00:36,2.0168511E-33
6/7/2016 7:01:52,2.01677358E-33
6/7/2016 7:04:16,2.01657366E-33
6/7/2016 7:07:09,2.01637272E-33
6/7/2016 7:10:36,2.01614526E-33
6/7/2016 7:11:52,2.01606162E-33
6/7/2016 7:14:16,2.01586986E-33
6/7/2016 7:17:09,2.01566892E-33
6/7/2016 7:20:36,2.01544044E-33
6/7/2016 7:21:52,2.01535578E-33
6/7/2016 7:24:16,1.9933095E-33
6/7/2016 7:27:09,1.99308714E-33
6/7/2016 7:30:36,1.99285254E-33
6/7/2016 7:31:52,1.992774E-33
6/7/2016 7:34:16,1.94880384E-33
6/7/2016 7:37:09,1.948608E-33
6/7/2016 7:40:36,1.94839482E-33
6/7/2016 7:41:52,1.94831526E-33
6/7/2016 7:44:16,1.92629142E-33
6/7/2016 7:47:09,1.92610068E-33
6/7/2016 7:50:36,1.92588852E-33
6/7/2016 7:51:52,1.9258161E-33
6/7/2016 7:54:16,1.94751456E-33
6/7/2016 7:57:09,1.9473585E-33
6/7/2016 8:00:36,1.94715348E-33
6/7/2016 8:01:52,1.94708106E-33
6/7/2016 8:04:16,1.94696172E-33
6/7/2016 8:07:09,1.94679444E-33
6/7/2016 8:10:36,1.9465986E-33
6/7/2016 8:11:52,1.94653638E-33
6/7/2016 8:14:16,1.94636604E-33
6/7/2016 8:17:09,1.9461957E-33
6/7/2016 8:20:36,1.94599884E-33
6/7/2016 8:21:52,1.94592948E-33
6/7/2016 8:24:16,2.03326902E-33
6/7/2016 8:27:09,2.03311704E-33
6/7/2016 8:30:36,2.0329212E-33
6/7/2016 8:31:52,2.03286204E-33
6/7/2016 8:34:16,2.01092082E-33
6/7/2016 8:37:09,2.01077802E-33
6/7/2016 8:40:36,2.01060972E-33
6/7/2016 8:41:52,2.01055872E-33
6/7/2016 8:44:16,1.94489826E-33
6/7/2016 8:47:09,1.94475546E-33
6/7/2016 8:50:36,1.9445994E-33
6/7/2016 8:51:52,1.94455146E-33
6/7/2016 8:54:16,1.92257964E-33
6/7/2016 8:57:09,1.92245316E-33
6/7/2016 9:00:36,1.92230526E-33
6/7/2016 9:01:52,1.9222512E-33
6/7/2016 9:04:16,1.98766686E-33
6/7/2016 9:07:09,1.9875261E-33
6/7/2016 9:10:36,1.98741594E-33
6/7/2016 9:11:52,1.98736698E-33
6/7/2016 9:14:16,2.07467796E-33
6/7/2016 9:17:09,2.07460452E-33
6/7/2016 9:20:36,2.07449844E-33
6/7/2016 9:21:52,2.07446784E-33
6/7/2016 9:24:16,2.05259088E-33
6/7/2016 9:27:09,2.05251744E-33
6/7/2016 9:30:36,2.05241238E-33
6/7/2016 9:31:52,2.05238892E-33
6/7/2016 9:34:16,2.0086707E-33
6/7/2016 9:37:09,2.00861154E-33
6/7/2016 9:40:36,2.00851872E-33
6/7/2016 9:41:52,2.0084973E-33
6/7/2016 9:44:16,1.9648056E-33
6/7/2016 9:47:09,1.96478214E-33
6/7/2016 9:50:36,1.96472298E-33
6/7/2016 9:51:52,1.9647087E-33
6/7/2016 9:54:16,1.94287356E-33
6/7/2016 9:57:09,1.94286744E-33
6/7/2016 10:00:36,1.94283276E-33
6/7/2016 10:01:52,1.9428297E-33
6/7/2016 10:04:16,1.94288784E-33
6/7/2016 10:07:09,1.9428858E-33
6/7/2016 10:10:36,1.94286948E-33
6/7/2016 10:11:52,1.9428807E-33
6/7/2016 10:14:16,1.96474236E-33
6/7/2016 10:17:09,1.9647699E-33
6/7/2016 10:20:36,1.96477296E-33
6/7/2016 10:21:52,1.96478622E-33
6/7/2016 10:24:16,1.98660912E-33
6/7/2016 10:27:09,1.98664992E-33
6/7/2016 10:30:36,1.98666726E-33
6/7/2016 10:31:52,1.98667848E-33
6/7/2016 10:34:16,1.9867407E-33
6/7/2016 10:37:09,1.9868019E-33
6/7/2016 10:40:36,1.98683148E-33
6/7/2016 10:41:52,1.98685902E-33
6/7/2016 10:44:16,1.96508202E-33
6/7/2016 10:47:09,1.96513812E-33
6/7/2016 10:50:36,1.96518198E-33
6/7/2016 10:51:52,1.96520646E-33
6/7/2016 10:54:16,1.94348046E-33
6/7/2016 10:57:09,1.9435539E-33
6/7/2016 11:00:36,1.94360898E-33
6/7/2016 11:01:52,1.94365182E-33
6/7/2016 11:04:16,1.94372628E-33
6/7/2016 11:07:09,1.9438242E-33
6/7/2016 11:10:36,1.94390478E-33
6/7/2016 11:11:52,1.94394864E-33
6/7/2016 11:14:16,1.94402514E-33
6/7/2016 11:17:09,1.94412E-33
6/7/2016 11:20:36,1.94420772E-33
6/7/2016 11:21:52,1.94424852E-33
6/7/2016 11:24:16,1.92250926E-33
6/7/2016 11:27:09,1.9226643E-33
6/7/2016 11:30:36,1.92277956E-33
6/7/2016 11:31:52,1.92283974E-33
6/7/2016 11:34:16,1.92297336E-33
6/7/2016 11:37:09,1.92310596E-33
6/7/2016 11:40:36,1.9232304E-33
6/7/2016 11:41:52,1.92328446E-33
6/7/2016 11:44:16,1.92344052E-33
6/7/2016 11:47:09,1.9235925E-33
6/7/2016 11:50:36,1.9237353E-33
6/7/2016 11:51:52,1.92379752E-33
6/7/2016 11:54:16,1.94579892E-33
6/7/2016 11:57:09,1.94596212E-33
6/7/2016 12:00:36,1.94611104E-33
6/7/2016 12:01:52,1.94617428E-33
6/7/2016 12:04:16,1.902555E-33
6/7/2016 12:07:09,1.9027437E-33
6/7/2016 12:10:36,1.90290078E-33
6/7/2016 12:11:52,1.90297014E-33
6/7/2016 12:14:16,1.85923254E-33
6/7/2016 12:17:09,1.85947224E-33
6/7/2016 12:20:36,1.85964054E-33
6/7/2016 12:21:52,1.8596997E-33
6/7/2016 12:24:16,1.88175108E-33
6/7/2016 12:27:09,1.88193774E-33
6/7/2016 12:30:36,1.8821142E-33
6/7/2016 12:31:52,1.88218458E-33
6/7/2016 12:34:16,1.90421148E-33
6/7/2016 12:37:09,1.90439712E-33
6/7/2016 12:40:36,1.90457868E-33
6/7/2016 12:41:52,1.90464702E-33
6/7/2016 12:44:16,1.90483674E-33
6/7/2016 12:47:09,1.90504278E-33
6/7/2016 12:50:36,1.9052478E-33
6/7/2016 12:51:52,1.90532634E-33
6/7/2016 12:54:16,1.86167952E-33
6/7/2016 12:57:09,1.86190494E-33
6/7/2016 13:00:36,1.86211098E-33
6/7/2016 13:01:52,1.86219564E-33
6/7/2016 13:04:16,1.86240372E-33
6/7/2016 13:07:09,1.86263016E-33
6/7/2016 13:10:36,1.86285966E-33
6/7/2016 13:11:52,1.86295248E-33
6/7/2016 13:14:16,1.88506506E-33
6/7/2016 13:17:09,1.88529354E-33
6/7/2016 13:20:36,1.88552814E-33
6/7/2016 13:21:52,1.885623E-33
6/7/2016 13:24:16,1.88584026E-33
6/7/2016 13:27:09,1.8860769E-33
6/7/2016 13:30:36,1.88632578E-33
6/7/2016 13:31:52,1.8864237E-33
6/7/2016 13:34:16,1.90857606E-33
6/7/2016 13:37:09,1.90883106E-33
6/7/2016 13:40:36,1.90909116E-33
6/7/2016 13:41:52,1.90919418E-33
6/7/2016 13:44:16,1.95333876E-33
6/7/2016 13:47:09,1.95362436E-33
6/7/2016 13:50:36,1.9539171E-33
6/7/2016 13:51:52,1.9540344E-33
6/7/2016 13:54:16,1.88839332E-33
6/7/2016 13:57:09,1.8886881E-33
6/7/2016 14:00:36,1.8889788E-33
6/7/2016 14:01:52,1.88909202E-33
6/7/2016 14:04:16,1.91129538E-33
6/7/2016 14:07:09,1.91157894E-33
6/7/2016 14:10:36,1.91187168E-33
6/7/2016 14:11:52,1.91198592E-33
6/7/2016 14:14:16,1.91224296E-33
6/7/2016 14:17:09,1.91252142E-33
6/7/2016 14:20:36,1.91281926E-33
6/7/2016 14:21:52,1.91292942E-33
6/7/2016 14:24:16,1.80320904E-33
6/7/2016 14:27:09,1.8034824E-33
6/7/2016 14:30:36,1.80376698E-33
6/7/2016 14:31:52,1.80387306E-33
6/7/2016 14:34:16,1.80410256E-33
6/7/2016 14:37:09,1.80435246E-33
6/7/2016 14:40:36,1.80463092E-33
6/7/2016 14:41:52,1.8047319E-33
6/7/2016 14:44:16,1.87097274E-33
6/7/2016 14:47:09,1.87123488E-33
6/7/2016 14:50:36,1.8715164E-33
6/7/2016 14:51:52,1.87161738E-33
6/7/2016 14:54:16,1.89386766E-33
6/7/2016 14:57:09,1.8941451E-33
6/7/2016 15:00:36,1.8944409E-33
6/7/2016 15:01:52,1.89454596E-33
6/7/2016 15:04:16,1.89479586E-33
6/7/2016 15:07:09,1.8950682E-33
6/7/2016 15:10:36,1.89536808E-33
6/7/2016 15:11:52,1.89547518E-33
6/7/2016 15:14:16,1.87368696E-33
6/7/2016 15:17:09,1.87395012E-33
6/7/2016 15:20:36,1.87425E-33
6/7/2016 15:21:52,1.87435914E-33
6/7/2016 15:24:16,1.85254134E-33
6/7/2016 15:27:09,1.8527943E-33
6/7/2016 15:30:36,1.853085E-33
6/7/2016 15:31:52,1.853187E-33
6/7/2016 15:34:16,1.83131412E-33
6/7/2016 15:37:09,1.83158238E-33
6/7/2016 15:40:36,1.83187206E-33
6/7/2016 15:41:52,1.83196794E-33
6/7/2016 15:44:16,1.83219438E-33
6/7/2016 15:47:09,1.83245346E-33
6/7/2016 15:50:36,1.83274518E-33
6/7/2016 15:51:52,1.83284514E-33
6/7/2016 15:54:16,1.85516886E-33
6/7/2016 15:57:09,1.8554259E-33
6/7/2016 16:00:36,1.85570844E-33
6/7/2016 16:01:52,1.85581248E-33
6/7/2016 16:04:16,1.85604402E-33
6/7/2016 16:07:09,1.8562929E-33
6/7/2016 16:10:36,1.8565734E-33
6/7/2016 16:11:52,1.85667234E-33
6/7/2016 16:14:16,1.85691714E-33
6/7/2016 16:17:09,1.85718948E-33
6/7/2016 16:20:36,1.85749038E-33
6/7/2016 16:21:52,1.85759748E-33
6/7/2016 16:24:16,1.83568686E-33
6/7/2016 16:27:09,1.835949E-33
6/7/2016 16:30:36,1.83624684E-33
6/7/2016 16:31:52,1.8363468E-33
6/7/2016 16:34:16,1.85866032E-33
6/7/2016 16:37:09,1.85891532E-33
6/7/2016 16:40:36,1.8591999E-33
6/7/2016 16:41:52,1.8592917E-33
6/7/2016 16:44:16,1.9037892E-33
6/7/2016 16:47:09,1.90405542E-33
6/7/2016 16:50:36,1.90435122E-33
6/7/2016 16:51:52,1.9044522E-33
6/7/2016 16:54:16,1.88254056E-33
6/7/2016 16:57:09,1.88275884E-33
6/7/2016 17:00:36,1.88303832E-33
6/7/2016 17:01:52,1.88313216E-33
6/7/2016 17:04:16,1.88335554E-33
6/7/2016 17:07:09,1.8836085E-33
6/7/2016 17:10:36,1.8838941E-33
6/7/2016 17:11:52,1.88399304E-33
6/7/2016 17:14:16,1.8620508E-33
6/7/2016 17:17:09,1.86226806E-33
6/7/2016 17:20:36,1.8625404E-33
6/7/2016 17:21:52,1.86263322E-33
6/7/2016 17:24:16,1.90718478E-33
6/7/2016 17:27:09,1.90743162E-33
6/7/2016 17:30:36,1.90770702E-33
6/7/2016 17:31:52,1.90780086E-33
6/7/2016 17:34:16,1.86369912E-33
6/7/2016 17:37:09,1.86390108E-33
6/7/2016 17:40:36,1.86417138E-33
6/7/2016 17:41:52,1.86426624E-33
6/7/2016 17:44:16,1.82010534E-33
6/7/2016 17:47:09,1.820292E-33
6/7/2016 17:50:36,1.82054802E-33
6/7/2016 17:51:52,1.82063472E-33
6/7/2016 17:54:16,1.9096032E-33
6/7/2016 17:57:09,1.9098327E-33
6/7/2016 18:00:36,1.91009892E-33
6/7/2016 18:01:52,1.9101795E-33
6/7/2016 18:04:16,1.86594108E-33
6/7/2016 18:07:09,1.86612774E-33
6/7/2016 18:10:36,1.86637254E-33
6/7/2016 18:11:52,1.86645006E-33
6/7/2016 18:14:16,1.82222898E-33
6/7/2016 18:17:09,1.82237484E-33
6/7/2016 18:20:36,1.82259822E-33
6/7/2016 18:21:52,1.82267166E-33
6/7/2016 18:24:16,1.84507902E-33
6/7/2016 18:27:09,1.84529322E-33
6/7/2016 18:30:36,1.8455319E-33
6/7/2016 18:31:52,1.84561044E-33
6/7/2016 18:34:16,1.8901977E-33
6/7/2016 18:37:09,1.8903864E-33
6/7/2016 18:40:36,1.89060672E-33
6/7/2016 18:41:52,1.89067506E-33
6/7/2016 18:44:16,1.93532148E-33
6/7/2016 18:47:09,1.93550202E-33
6/7/2016 18:50:36,1.93571112E-33
6/7/2016 18:51:52,1.93578048E-33
6/7/2016 18:54:16,1.93591512E-33
6/7/2016 18:57:09,1.93609464E-33
6/7/2016 19:00:36,1.93630578E-33
6/7/2016 19:01:52,1.9363731E-33
6/7/2016 19:04:16,1.95875598E-33
6/7/2016 19:07:09,1.95893856E-33
6/7/2016 19:10:36,1.95915174E-33
6/7/2016 19:11:52,1.95921396E-33
6/7/2016 19:14:16,1.98157644E-33
6/7/2016 19:17:09,1.98173556E-33
6/7/2016 19:20:36,1.98191916E-33
6/7/2016 19:21:52,1.98197118E-33
6/7/2016 19:24:16,1.95983004E-33
6/7/2016 19:27:09,1.95999936E-33
6/7/2016 19:30:36,1.96013604E-33
6/7/2016 19:31:52,1.96018908E-33
6/7/2016 19:34:16,1.89348822E-33
6/7/2016 19:37:09,1.8936453E-33
6/7/2016 19:40:36,1.89377484E-33
6/7/2016 19:41:52,1.89382584E-33
6/7/2016 19:44:16,1.80479718E-33
6/7/2016 19:47:09,1.80493896E-33
6/7/2016 19:50:36,1.805043E-33
6/7/2016 19:51:52,1.80508278E-33
6/7/2016 19:54:16,1.84973328E-33
6/7/2016 19:57:09,1.8498822E-33
6/7/2016 20:00:36,1.85001888E-33
6/7/2016 20:01:52,1.8500199E-33
6/7/2016 20:04:16,1.8723681E-33
6/7/2016 20:07:09,1.87251906E-33
6/7/2016 20:10:36,1.8726027E-33
6/7/2016 20:11:52,1.87265166E-33
6/7/2016 20:14:16,1.87275162E-33
6/7/2016 20:17:09,1.87285566E-33
6/7/2016 20:20:36,1.87298622E-33
6/7/2016 20:21:52,1.87304028E-33
6/7/2016 20:24:16,1.89536502E-33
6/7/2016 20:27:09,1.89549762E-33
6/7/2016 20:30:36,1.89558024E-33
6/7/2016 20:31:52,1.89561288E-33
6/7/2016 20:34:16,1.91796312E-33
6/7/2016 20:37:09,1.91809062E-33
6/7/2016 20:40:36,1.91818242E-33
6/7/2016 20:41:52,1.91820996E-33
6/7/2016 20:44:16,1.94056122E-33
6/7/2016 20:47:09,1.94063058E-33
6/7/2016 20:50:36,1.94073156E-33
6/7/2016 20:51:52,1.94075502E-33
6/7/2016 20:54:16,1.94081316E-33
6/7/2016 20:57:09,1.94089272E-33
6/7/2016 21:00:36,1.94099166E-33
6/7/2016 21:01:52,1.94101512E-33
6/7/2016 21:04:16,1.94108754E-33
6/7/2016 21:07:09,1.94115384E-33
6/7/2016 21:10:36,1.94123544E-33
6/7/2016 21:11:52,1.941264E-33
6/7/2016 21:14:16,1.89668898E-33
6/7/2016 21:17:09,1.89672672E-33
6/7/2016 21:20:36,1.89680424E-33
6/7/2016 21:21:52,1.8968226E-33
6/7/2016 21:24:16,1.9414527E-33
6/7/2016 21:27:09,1.94151288E-33
6/7/2016 21:30:36,1.9415904E-33
6/7/2016 21:31:52,1.94160264E-33
6/7/2016 21:34:16,1.94160162E-33
6/7/2016 21:37:09,1.9416261E-33
6/7/2016 21:40:36,1.94168118E-33
6/7/2016 21:41:52,1.94168526E-33
6/7/2016 21:44:16,1.9194309E-33
6/7/2016 21:47:09,1.91944416E-33
6/7/2016 21:50:36,1.9194972E-33
6/7/2016 21:51:52,1.91951046E-33
6/7/2016 21:54:16,1.9418556E-33
6/7/2016 21:57:09,1.9418913E-33
6/7/2016 22:00:36,1.94194536E-33
6/7/2016 22:01:52,1.9419576E-33
6/7/2016 22:04:16,1.9642242E-33
6/7/2016 22:07:09,1.96424868E-33
6/7/2016 22:10:36,1.96427826E-33
6/7/2016 22:11:52,1.96427622E-33
6/7/2016 22:14:16,1.96430988E-33
6/7/2016 22:17:09,1.9643262E-33
6/7/2016 22:20:36,1.96436292E-33
6/7/2016 22:21:52,1.96437108E-33
6/7/2016 22:24:16,1.9420341E-33
6/7/2016 22:27:09,1.94203104E-33
6/7/2016 22:30:36,1.9420494E-33
6/7/2016 22:31:52,1.94204838E-33
6/7/2016 22:34:16,1.96438638E-33
6/7/2016 22:37:09,1.9643874E-33
6/7/2016 22:40:36,1.96440882E-33
6/7/2016 22:41:52,1.96441188E-33
6/7/2016 22:44:16,1.9867356E-33
6/7/2016 22:47:09,1.98674478E-33
6/7/2016 22:50:36,1.98676416E-33
6/7/2016 22:51:52,1.98676518E-33
6/7/2016 22:54:16,1.91978076E-33
6/7/2016 22:57:09,1.9197522E-33
6/7/2016 23:00:36,1.91974812E-33
6/7/2016 23:01:52,1.91974302E-33
6/7/2016 23:04:16,1.91972772E-33
6/7/2016 23:07:09,1.91971242E-33
6/7/2016 23:10:36,1.91971344E-33
6/7/2016 23:11:52,1.9197063E-33
6/7/2016 23:14:16,1.94200044E-33
6/7/2016 23:17:09,1.94199432E-33
6/7/2016 23:20:36,1.94199228E-33
6/7/2016 23:21:52,1.94198514E-33
6/7/2016 23:24:16,1.91960022E-33
6/7/2016 23:27:09,1.91955228E-33
6/7/2016 23:30:36,1.91952678E-33
6/7/2016 23:31:52,1.91950842E-33
6/7/2016 23:34:16,1.919487E-33
6/7/2016 23:37:09,1.9194564E-33
6/7/2016 23:40:36,1.9194258E-33
6/7/2016 23:41:52,1.91941458E-33
6/7/2016 23:44:16,1.91938806E-33
6/7/2016 23:47:09,1.91935848E-33
6/7/2016 23:50:36,1.9193289E-33
6/7/2016 23:51:52,1.91931666E-33
6/7/2016 23:54:16,1.89695622E-33
6/7/2016 23:57:09,1.8968991E-33
6/8/2016 0:00:36,1.89685626E-33
6/8/2016 0:01:52,1.89683892E-33
6/8/2016 0:04:16,1.89676446E-33
6/8/2016 0:07:09,1.89670326E-33
6/8/2016 0:10:36,1.89664512E-33
6/8/2016 0:11:52,1.89662064E-33
6/8/2016 0:14:16,1.9411926E-33
