----------------------------------------------
PZ-Out TotHead [m]: 
    2016/07/31 21:45:00 427.732670 
    2016/07/31 22:00:00 427.731170 
    2016/07/31 22:15:00 427.731170 
    2016/07/31 22:30:00 427.730920 
    2016/07/31 22:45:00 427.734670 
    2016/07/31 23:00:00 427.730920 
    2016/07/31 23:15:00 427.735000 
    2016/07/31 23:30:00 427.735000 
    2016/07/31 23:45:00 427.733250 
    2016/08/01 00:00:00 427.733840 
    2016/08/01 00:15:00 427.735840 
    2016/08/01 00:30:00 427.733840 
    2016/08/01 00:45:00 427.735590 
    2016/08/01 01:00:00 427.737590 
    2016/08/01 01:15:00 427.735590 
    2016/08/01 01:30:00 427.737340 
    2016/08/01 01:45:00 427.737340 
    2016/08/01 02:00:00 427.737590 
    2016/08/01 02:15:00 427.737340 
    2016/08/01 02:30:00 427.735250 
    2016/08/01 02:45:00 427.735590 
    2016/08/01 03:00:00 427.737340 
    2016/08/01 03:15:00 427.737590 
    2016/08/01 03:30:00 427.739090 
    2016/08/01 03:45:00 427.735590 
    2016/08/01 04:00:00 427.739090 
    2016/08/01 04:15:00 427.736750 
    2016/08/01 04:30:00 427.737340 
    2016/08/01 04:45:00 427.739090 
    2016/08/01 05:00:00 427.737340 
    2016/08/01 05:15:00 427.738500 
    2016/08/01 05:30:00 427.738500 
    2016/08/01 05:45:00 427.740840 
    2016/08/01 06:00:00 427.737340 
    2016/08/01 06:15:00 427.740840 
    2016/08/01 06:30:00 427.737340 
    2016/08/01 06:45:00 427.739090 
    2016/08/01 07:00:00 427.735840 
    2016/08/01 07:15:00 427.737590 
    2016/08/01 07:30:00 427.734090 
    2016/08/01 07:45:00 427.733840 
    2016/08/01 08:00:00 427.730340 
    2016/08/01 08:15:00 427.732090 
    2016/08/01 08:30:00 427.727090 
    2016/08/01 08:45:00 427.725340 
    2016/08/01 09:00:00 427.723590 
    2016/08/01 09:15:00 427.719500 
    2016/08/01 09:30:00 427.718340 
    2016/08/01 09:45:00 427.714840 
    2016/08/01 10:00:00 427.716590 
    2016/08/01 10:15:00 427.714250 
    2016/08/01 10:30:00 427.714250 
    2016/08/01 10:45:00 427.710750 
    2016/08/01 11:00:00 427.710750 
    2016/08/01 11:15:00 427.708750 
    2016/08/01 11:30:00 427.706090 
    2016/08/01 11:45:00 427.703750 
    2016/08/01 12:00:00 427.705250 
    2016/08/01 12:15:00 427.705250 
    2016/08/01 12:30:00 427.705500 
    2016/08/01 12:45:00 427.703170 
    2016/08/01 13:00:00 427.701420 
    2016/08/01 13:15:00 427.697920 
    2016/08/01 13:30:00 427.695840 
    2016/08/01 13:45:00 427.695840 
    2016/08/01 14:00:00 427.693250 
    2016/08/01 14:15:00 427.691750 
    2016/08/01 14:30:00 427.692670 
    2016/08/01 14:45:00 427.691170 
    2016/08/01 15:00:00 427.687670 
    2016/08/01 15:15:00 427.689420 
    2016/08/01 15:30:00 427.687670 
    2016/08/01 15:45:00 427.690920 
    2016/08/01 16:00:00 427.688250 
    2016/08/01 16:15:00 427.689750 
    2016/08/01 16:30:00 427.691750 
    2016/08/01 16:45:00 427.688000 
    2016/08/01 17:00:00 427.691500 
    2016/08/01 17:15:00 427.691750 
    2016/08/01 17:30:00 427.691750 
    2016/08/01 17:45:00 427.693500 
    2016/08/01 18:00:00 427.697000 
    2016/08/01 18:15:00 427.697000 
    2016/08/01 18:30:00 427.697000 
    2016/08/01 18:45:00 427.697000 
    2016/08/01 19:00:00 427.702250 
    2016/08/01 19:15:00 427.702840 
    2016/08/01 19:30:00 427.706090 
    2016/08/01 19:45:00 427.706340 
    2016/08/01 20:00:00 427.708670 
    2016/08/01 20:15:00 427.709840 
    2016/08/01 20:30:00 427.713670 
    2016/08/01 20:45:00 427.713920 
    2016/08/01 21:00:00 427.715670 
    2016/08/01 21:15:00 427.717170 
    2016/08/01 21:30:00 427.712170 
    2016/08/01 21:45:00 427.714500 
    2016/08/01 22:00:00 427.721250 
    2016/08/01 22:15:00 427.721250 
    2016/08/01 22:30:00 427.723590 
    2016/08/01 22:45:00 427.722750 
    2016/08/01 23:00:00 427.723000 
    2016/08/01 23:15:00 427.723000 
    2016/08/01 23:30:00 427.724750 
    2016/08/01 23:45:00 427.723000 
    2016/08/02 00:00:00 427.723000 
    2016/08/02 00:15:00 427.724750 
    2016/08/02 00:30:00 427.724750 
    2016/08/02 00:45:00 427.728840 
    2016/08/02 01:00:00 427.726500 
    2016/08/02 01:15:00 427.726500 
    2016/08/02 01:30:00 427.726750 
    2016/08/02 01:45:00 427.728250 
    2016/08/02 02:00:00 427.728250 
    2016/08/02 02:15:00 427.728250 
    2016/08/02 02:30:00 427.726500 
    2016/08/02 02:45:00 427.728250 
    2016/08/02 03:00:00 427.728250 
    2016/08/02 03:15:00 427.726500 
    2016/08/02 03:30:00 427.724750 
    2016/08/02 03:45:00 427.730000 
    2016/08/02 04:00:00 427.731750 
    2016/08/02 04:15:00 427.767920 
    2016/08/02 04:30:00 427.787170 
    2016/08/02 04:45:00 427.791840 
    2016/08/02 05:00:00 427.823920 
    2016/08/02 05:15:00 427.933000 
    2016/08/02 05:30:00 427.949340 
    2016/08/02 05:45:00 427.952000 
    2016/08/02 06:00:00 427.955750 
    2016/08/02 06:15:00 427.958420 
    2016/08/02 06:30:00 427.958670 
    2016/08/02 06:45:00 427.959250 
    2016/08/02 07:00:00 427.956090 
    2016/08/02 07:15:00 427.956340 
    2016/08/02 07:30:00 427.952250 
    2016/08/02 07:45:00 427.951670 
    2016/08/02 08:00:00 427.947590 
    2016/08/02 08:15:00 427.946420 
    2016/08/02 08:30:00 427.946420 
    2016/08/02 08:45:00 427.942920 
    2016/08/02 09:00:00 427.938840 
    2016/08/02 09:15:00 427.938590 
    2016/08/02 09:30:00 427.933590 
    2016/08/02 09:45:00 427.935340 
    2016/08/02 10:00:00 427.929500 
    2016/08/02 10:15:00 427.928090 
    2016/08/02 10:30:00 427.922500 
    2016/08/02 10:45:00 427.919000 
    2016/08/02 11:00:00 427.919000 
    2016/08/02 11:15:00 427.913750 
    2016/08/02 11:30:00 427.913750 
    2016/08/02 11:45:00 427.913750 
    2016/08/02 12:00:00 427.910250 
    2016/08/02 12:15:00 427.910250 
    2016/08/02 12:30:00 427.912000 
    2016/08/02 12:45:00 427.906420 
    2016/08/02 13:00:00 427.904420 
    2016/08/02 13:15:00 427.901170 
    2016/08/02 13:30:00 427.899170 
    2016/08/02 13:45:00 427.895670 
    2016/08/02 14:00:00 427.893340 
    2016/08/02 14:15:00 427.895340 
    2016/08/02 14:30:00 427.895090 
    2016/08/02 14:45:00 427.893000 
    2016/08/02 15:00:00 427.891250 
    2016/08/02 15:15:00 427.889500 
    2016/08/02 15:30:00 427.891000 
    2016/08/02 15:45:00 427.888920 
    2016/08/02 16:00:00 427.888920 
    2016/08/02 16:15:00 427.888920 
    2016/08/02 16:30:00 427.886340 
    2016/08/02 16:45:00 427.888340 
    2016/08/02 17:00:00 427.888340 
    2016/08/02 17:15:00 427.886000 
    2016/08/02 17:30:00 427.887750 
    2016/08/02 17:45:00 427.884000 
    2016/08/02 18:00:00 427.887750 
    2016/08/02 18:15:00 427.889250 
    2016/08/02 18:30:00 427.889250 
    2016/08/02 18:45:00 427.891250 
    2016/08/02 19:00:00 427.893000 
    2016/08/02 19:15:00 427.894500 
    2016/08/02 19:30:00 427.892750 
    2016/08/02 19:45:00 427.892750 
    2016/08/02 20:00:00 427.892750 
    2016/08/02 20:15:00 427.896250 
    2016/08/02 20:30:00 427.893000 
    2016/08/02 20:45:00 427.898000 
    2016/08/02 21:00:00 427.898000 
    2016/08/02 21:15:00 427.894500 
    2016/08/02 21:30:00 427.892750 
    2016/08/02 21:45:00 427.892750 
    2016/08/02 22:00:00 427.891000 
    2016/08/02 22:15:00 427.890750 
    2016/08/02 22:30:00 427.893090 
    2016/08/02 22:45:00 427.893090 
    2016/08/02 23:00:00 427.891590 
    2016/08/02 23:15:00 427.891340 
    2016/08/02 23:30:00 427.891340 
    2016/08/02 23:45:00 427.889840 
    2016/08/03 00:00:00 427.893090 
    2016/08/03 00:15:00 427.891340 
    2016/08/03 00:30:00 427.891590 
    2016/08/03 00:45:00 427.887840 
    2016/08/03 01:00:00 427.889590 
    2016/08/03 01:15:00 427.887840 
    2016/08/03 01:30:00 427.889590 
    2016/08/03 01:45:00 427.887840 
    2016/08/03 02:00:00 427.889590 
    2016/08/03 02:15:00 427.883750 
    2016/08/03 02:30:00 427.886090 
    2016/08/03 02:45:00 427.886090 
    2016/08/03 03:00:00 427.887840 
    2016/08/03 03:15:00 427.883750 
    2016/08/03 03:30:00 427.886090 
    2016/08/03 03:45:00 427.883750 
    2016/08/03 04:00:00 427.886090 
    2016/08/03 04:15:00 427.882590 
    2016/08/03 04:30:00 427.886090 
    2016/08/03 04:45:00 427.882590 
    2016/08/03 05:00:00 427.884340 
    2016/08/03 05:15:00 427.882590 
    2016/08/03 05:30:00 427.882590 
    2016/08/03 05:45:00 427.882590 
    2016/08/03 06:00:00 427.883420 
    2016/08/03 06:15:00 427.882590 
    2016/08/03 06:30:00 427.883170 
    2016/08/03 06:45:00 427.877340 
    2016/08/03 07:00:00 427.877340 
    2016/08/03 07:15:00 427.879670 
    2016/08/03 07:30:00 427.877920 
    2016/08/03 07:45:00 427.876170 
    2016/08/03 08:00:00 427.877920 
    2016/08/03 08:15:00 427.872920 
    2016/08/03 08:30:00 427.872920 
    2016/08/03 08:45:00 427.870590 
    2016/08/03 09:00:00 427.868840 
    2016/08/03 09:15:00 427.872090 
    2016/08/03 09:30:00 427.868250 
    2016/08/03 09:45:00 427.864750 
    2016/08/03 10:00:00 427.863590 
    2016/08/03 10:15:00 427.861840 
    2016/08/03 10:30:00 427.857750 
    2016/08/03 10:45:00 427.859500 
    2016/08/03 11:00:00 427.857750 
    2016/08/03 11:15:00 427.856000 
    2016/08/03 11:30:00 427.855420 
    2016/08/03 11:45:00 427.854840 
    2016/08/03 12:00:00 427.853090 
    2016/08/03 12:15:00 427.853090 
    2016/08/03 12:30:00 427.851340 
    2016/08/03 12:45:00 427.848090 
    2016/08/03 13:00:00 427.848090 
    2016/08/03 13:15:00 427.848090 
    2016/08/03 13:30:00 427.845750 
    2016/08/03 13:45:00 427.849250 
    2016/08/03 14:00:00 427.849250 
    2016/08/03 14:15:00 427.850420 
    2016/08/03 14:30:00 427.851920 
    2016/08/03 14:45:00 427.850420 
    2016/08/03 15:00:00 427.849840 
    2016/08/03 15:15:00 427.846590 
    2016/08/03 15:30:00 427.846340 
    2016/08/03 15:45:00 427.847500 
    2016/08/03 16:00:00 427.847500 
    2016/08/03 16:15:00 427.849250 
    2016/08/03 16:30:00 427.849500 
    2016/08/03 16:45:00 427.849500 
    2016/08/03 17:00:00 427.850420 
    2016/08/03 17:15:00 427.850420 
    2016/08/03 17:30:00 427.845170 
    2016/08/03 17:45:00 427.848920 
    2016/08/03 18:00:00 427.851840 
    2016/08/03 18:15:00 427.855670 
    2016/08/03 18:30:00 427.856840 
    2016/08/03 18:45:00 427.855090 
    2016/08/03 19:00:00 427.856840 
    2016/08/03 19:15:00 427.854500 
    2016/08/03 19:30:00 427.852750 
    2016/08/03 19:45:00 427.854170 
    2016/08/03 20:00:00 427.854170 
    2016/08/03 20:15:00 427.855920 
    2016/08/03 20:30:00 427.860000 
    2016/08/03 20:45:00 427.857420 
    2016/08/03 21:00:00 427.855920 
    2016/08/03 21:15:00 427.857420 
    2016/08/03 21:30:00 427.857670 
    2016/08/03 21:45:00 427.857170 
    2016/08/03 22:00:00 427.855090 
    2016/08/03 22:15:00 427.856840 
    2016/08/03 22:30:00 427.856590 
    2016/08/03 22:45:00 427.858840 
    2016/08/03 23:00:00 427.856250 
    2016/08/03 23:15:00 427.856840 
    2016/08/03 23:30:00 427.857750 
    2016/08/03 23:45:00 427.856250 
    2016/08/04 00:00:00 427.856250 
    2016/08/04 00:15:00 427.855670 
    2016/08/04 00:30:00 427.854170 
    2016/08/04 00:45:00 427.855090 
    2016/08/04 01:00:00 427.853340 
    2016/08/04 01:15:00 427.853340 
    2016/08/04 01:30:00 427.853590 
    2016/08/04 01:45:00 427.856840 
    2016/08/04 02:00:00 427.853340 
    2016/08/04 02:15:00 427.852750 
    2016/08/04 02:30:00 427.852750 
    2016/08/04 02:45:00 427.853000 
    2016/08/04 03:00:00 427.854750 
    2016/08/04 03:15:00 427.849500 
    2016/08/04 03:30:00 427.853590 
    2016/08/04 03:45:00 427.866170 
    2016/08/04 04:00:00 427.870840 
    2016/08/04 04:15:00 427.876670 
    2016/08/04 04:30:00 427.892090 
    2016/08/04 04:45:00 427.912840 
    2016/08/04 05:00:00 427.927170 
    2016/08/04 05:15:00 427.940590 
    2016/08/04 05:30:00 427.949000 
    2016/08/04 05:45:00 427.954000 
    2016/08/04 06:00:00 427.952170 
    2016/08/04 06:15:00 427.949840 
    2016/08/04 06:30:00 427.945500 
    2016/08/04 06:45:00 427.942000 
    2016/08/04 07:00:00 427.936670 
    2016/08/04 07:15:00 427.939340 
    2016/08/04 07:30:00 427.935840 
    2016/08/04 07:45:00 427.930590 
    2016/08/04 08:00:00 427.928590 
    2016/08/04 08:15:00 427.925340 
    2016/08/04 08:30:00 427.923340 
    2016/08/04 08:45:00 427.926840 
    2016/08/04 09:00:00 427.923340 
    2016/08/04 09:15:00 427.925000 
    2016/08/04 09:30:00 427.921590 
    2016/08/04 09:45:00 427.918590 
    2016/08/04 10:00:00 427.917750 
    2016/08/04 10:15:00 427.910170 
    2016/08/04 10:30:00 427.912250 
    2016/08/04 10:45:00 427.910170 
    2016/08/04 11:00:00 427.903420 
    2016/08/04 11:15:00 427.908670 
    2016/08/04 11:30:00 427.901420 
    2016/08/04 11:45:00 427.899090 
    2016/08/04 12:00:00 427.899090 
    2016/08/04 12:15:00 427.893750 
    2016/08/04 12:30:00 427.893500 
    2016/08/04 12:45:00 427.890000 
    2016/08/04 13:00:00 427.888250 
    2016/08/04 13:15:00 427.886170 
    2016/08/04 13:30:00 427.884420 
    2016/08/04 13:45:00 427.886170 
    2016/08/04 14:00:00 427.884170 
    2016/08/04 14:15:00 427.886170 
    2016/08/04 14:30:00 427.882670 
    2016/08/04 14:45:00 427.885920 
    2016/08/04 15:00:00 427.884170 
    2016/08/04 15:15:00 427.884420 
    2016/08/04 15:30:00 427.880090 
    2016/08/04 15:45:00 427.880090 
    2016/08/04 16:00:00 427.880340 
    2016/08/04 16:15:00 427.883590 
    2016/08/04 16:30:00 427.883340 
    2016/08/04 16:45:00 427.884420 
    2016/08/04 17:00:00 427.887420 
    2016/08/04 17:15:00 427.882420 
    2016/08/04 17:30:00 427.880670 
    2016/08/04 17:45:00 427.882670 
    2016/08/04 18:00:00 427.882420 
    2016/08/04 18:15:00 427.884170 
    2016/08/04 18:30:00 427.885920 
    2016/08/04 18:45:00 427.887670 
    2016/08/04 19:00:00 427.885340 
    2016/08/04 19:15:00 427.885090 
    2016/08/04 19:30:00 427.883590 
    2016/08/04 19:45:00 427.883340 
    2016/08/04 20:00:00 427.886840 
    2016/08/04 20:15:00 427.885090 
    2016/08/04 20:30:00 427.885090 
    2016/08/04 20:45:00 427.885090 
    2016/08/04 21:00:00 427.881590 
    2016/08/04 21:15:00 427.883920 
    2016/08/04 21:30:00 427.883920 
    2016/08/04 21:45:00 427.885420 
    2016/08/04 22:00:00 427.883670 
    2016/08/04 22:15:00 427.883670 
    2016/08/04 22:30:00 427.884750 
    2016/08/04 22:45:00 427.886250 
    2016/08/04 23:00:00 427.883340 
    2016/08/04 23:15:00 427.884250 
    2016/08/04 23:30:00 427.881590 
    2016/08/04 23:45:00 427.884840 
    2016/08/05 00:00:00 427.882840 
    2016/08/05 00:15:00 427.879840 
    2016/08/05 00:30:00 427.879590 
    2016/08/05 00:45:00 427.881920 
    2016/08/05 01:00:00 427.880170 
    2016/08/05 01:15:00 427.878420 
    2016/08/05 01:30:00 427.880170 
    2016/08/05 01:45:00 427.878420 
    2016/08/05 02:00:00 427.880170 
    2016/08/05 02:15:00 427.881670 
    2016/08/05 02:30:00 427.880170 
    2016/08/05 02:45:00 427.878170 
    2016/08/05 03:00:00 427.881670 
    2016/08/05 03:15:00 427.881920 
    2016/08/05 03:30:00 427.880170 
    2016/08/05 03:45:00 427.878670 
    2016/08/05 04:00:00 427.880750 
    2016/08/05 04:15:00 427.879000 
    2016/08/05 04:30:00 427.877000 
    2016/08/05 04:45:00 427.880250 
    2016/08/05 05:00:00 427.877000 
    2016/08/05 05:15:00 427.875500 
    2016/08/05 05:30:00 427.875000 
    2016/08/05 05:45:00 427.874090 
    2016/08/05 06:00:00 427.877340 
    2016/08/05 06:15:00 427.877840 
    2016/08/05 06:30:00 427.876670 
    2016/08/05 06:45:00 427.874090 
    2016/08/05 07:00:00 427.872920 
    2016/08/05 07:15:00 427.872670 
    2016/08/05 07:30:00 427.874920 
    2016/08/05 07:45:00 427.876420 
    2016/08/05 08:00:00 427.875250 
    2016/08/05 08:15:00 427.875250 
    2016/08/05 08:30:00 427.875250 
    2016/08/05 08:45:00 427.869420 
    2016/08/05 09:00:00 427.867670 
    2016/08/05 09:15:00 427.866750 
    2016/08/05 09:30:00 427.866170 
    2016/08/05 09:45:00 427.866750 
    2016/08/05 10:00:00 427.868500 
    2016/08/05 10:15:00 427.866750 
    2016/08/05 10:30:00 427.860670 
    2016/08/05 10:45:00 427.863000 
    2016/08/05 11:00:00 427.861250 
    2016/08/05 11:15:00 427.861250 
    2016/08/05 11:30:00 427.859500 
    2016/08/05 11:45:00 427.856000 
    2016/08/05 12:00:00 427.857750 
    2016/08/05 12:15:00 427.859500 
    2016/08/05 12:30:00 427.858000 
    2016/08/05 12:45:00 427.856000 
    2016/08/05 13:00:00 427.852750 
    2016/08/05 13:15:00 427.852500 
    2016/08/05 13:30:00 427.851000 
    2016/08/05 13:45:00 427.847500 
    2016/08/05 14:00:00 427.847250 
    2016/08/05 14:15:00 427.845750 
    2016/08/05 14:30:00 427.845750 
    2016/08/05 14:45:00 427.847250 
    2016/08/05 15:00:00 427.851920 
    2016/08/05 15:15:00 427.845170 
    2016/08/05 15:30:00 427.845170 
    2016/08/05 15:45:00 427.844920 
    2016/08/05 16:00:00 427.844920 
    2016/08/05 16:15:00 427.842840 
    2016/08/05 16:30:00 427.841340 
    2016/08/05 16:45:00 427.841090 
    2016/08/05 17:00:00 427.842590 
    2016/08/05 17:15:00 427.837590 
    2016/08/05 17:30:00 427.839340 
    2016/08/05 17:45:00 427.839090 
    2016/08/05 18:00:00 427.841090 
    2016/08/05 18:15:00 427.841090 
    2016/08/05 18:30:00 427.842840 
    2016/08/05 18:45:00 427.847840 
    2016/08/05 19:00:00 427.844340 
    2016/08/05 19:15:00 427.848420 
    2016/08/05 19:30:00 427.848420 
    2016/08/05 19:45:00 427.850170 
    2016/08/05 20:00:00 427.849590 
    2016/08/05 20:15:00 427.849590 
    2016/08/05 20:30:00 427.848420 
    2016/08/05 20:45:00 427.848420 
    2016/08/05 21:00:00 427.848420 
    2016/08/05 21:15:00 427.848420 
    2016/08/05 21:30:00 427.850170 
    2016/08/05 21:45:00 427.850170 
    2016/08/05 22:00:00 427.850170 
    2016/08/05 22:15:00 427.850170 
    2016/08/05 22:30:00 427.852250 
    2016/08/05 22:45:00 427.848170 
    2016/08/05 23:00:00 427.850750 
    2016/08/05 23:15:00 427.849000 
    2016/08/05 23:30:00 427.849000 
    2016/08/05 23:45:00 427.850750 
    2016/08/06 00:00:00 427.850750 
    2016/08/06 00:15:00 427.850750 
    2016/08/06 00:30:00 427.847250 
    2016/08/06 00:45:00 427.849000 
    2016/08/06 01:00:00 427.847000 
    2016/08/06 01:15:00 427.848750 
    2016/08/06 01:30:00 427.847000 
    2016/08/06 01:45:00 427.848750 
    2016/08/06 02:00:00 427.850500 
    2016/08/06 02:15:00 427.847000 
    2016/08/06 02:30:00 427.847000 
    2016/08/06 02:45:00 427.848750 
    2016/08/06 03:00:00 427.845250 
    2016/08/06 03:15:00 427.845250 
    2016/08/06 03:30:00 427.845250 
    2016/08/06 03:45:00 427.847590 
    2016/08/06 04:00:00 427.845840 
    2016/08/06 04:15:00 427.844090 
    2016/08/06 04:30:00 427.845250 
    2016/08/06 04:45:00 427.845840 
    2016/08/06 05:00:00 427.844340 
    2016/08/06 05:15:00 427.842340 
    2016/08/06 05:30:00 427.844090 
    2016/08/06 05:45:00 427.844090 
    2016/08/06 06:00:00 427.844090 
    2016/08/06 06:15:00 427.846420 
    2016/08/06 06:30:00 427.844670 
    2016/08/06 06:45:00 427.841170 
    2016/08/06 07:00:00 427.841170 
    2016/08/06 07:15:00 427.837090 
    2016/08/06 07:30:00 427.837670 
    2016/08/06 07:45:00 427.837670 
    2016/08/06 08:00:00 427.835340 
    2016/08/06 08:15:00 427.835340 
    2016/08/06 08:30:00 427.833590 
    2016/08/06 08:45:00 427.833590 
    2016/08/06 09:00:00 427.831840 
    2016/08/06 09:15:00 427.832090 
    2016/08/06 09:30:00 427.833840 
    2016/08/06 09:45:00 427.830340 
    2016/08/06 10:00:00 427.826840 
    2016/08/06 10:15:00 427.826590 
    2016/08/06 10:30:00 427.826590 
    2016/08/06 10:45:00 427.828340 
    2016/08/06 11:00:00 427.825090 
    2016/08/06 11:15:00 427.823340 
    2016/08/06 11:30:00 427.823340 
    2016/08/06 11:45:00 427.817250 
    2016/08/06 12:00:00 427.819250 
    2016/08/06 12:15:00 427.815500 
    2016/08/06 12:30:00 427.813750 
    2016/08/06 12:45:00 427.814000 
    2016/08/06 13:00:00 427.814000 
    2016/08/06 13:15:00 427.812000 
    2016/08/06 13:30:00 427.811420 
    2016/08/06 13:45:00 427.811670 
    2016/08/06 14:00:00 427.813420 
    2016/08/06 14:15:00 427.811670 
    2016/08/06 14:30:00 427.807590 
    2016/08/06 14:45:00 427.807590 
    2016/08/06 15:00:00 427.807590 
    2016/08/06 15:15:00 427.805250 
    2016/08/06 15:30:00 427.798250 
    2016/08/06 15:45:00 427.800250 
    2016/08/06 16:00:00 427.805250 
    2016/08/06 16:15:00 427.807000 
    2016/08/06 16:30:00 427.805250 
    2016/08/06 16:45:00 427.803500 
    2016/08/06 17:00:00 427.802920 
    2016/08/06 17:15:00 427.806420 
    2016/08/06 17:30:00 427.799420 
    2016/08/06 17:45:00 427.801170 
    2016/08/06 18:00:00 427.802920 
    2016/08/06 18:15:00 427.804670 
    2016/08/06 18:30:00 427.804670 
    2016/08/06 18:45:00 427.803500 
    2016/08/06 19:00:00 427.807000 
    2016/08/06 19:15:00 427.808750 
    2016/08/06 19:30:00 427.812250 
    2016/08/06 19:45:00 427.810500 
    2016/08/06 20:00:00 427.813750 
    2016/08/06 20:15:00 427.814590 
    2016/08/06 20:30:00 427.817840 
    2016/08/06 20:45:00 427.816090 
    2016/08/06 21:00:00 427.818090 
    2016/08/06 21:15:00 427.816340 
    2016/08/06 21:30:00 427.819590 
    2016/08/06 21:45:00 427.820170 
    2016/08/06 22:00:00 427.817840 
    2016/08/06 22:15:00 427.817840 
    2016/08/06 22:30:00 427.817840 
    2016/08/06 22:45:00 427.818420 
    2016/08/06 23:00:00 427.818420 
    2016/08/06 23:15:00 427.818420 
    2016/08/06 23:30:00 427.818420 
    2016/08/06 23:45:00 427.818420 
    2016/08/07 00:00:00 427.818420 
    2016/08/07 00:15:00 427.818670 
    2016/08/07 00:30:00 427.820420 
    2016/08/07 00:45:00 427.820750 
    2016/08/07 01:00:00 427.820750 
    2016/08/07 01:15:00 427.820750 
    2016/08/07 01:30:00 427.819000 
    2016/08/07 01:45:00 427.820750 
    2016/08/07 02:00:00 427.819000 
    2016/08/07 02:15:00 427.819000 
    2016/08/07 02:30:00 427.819000 
    2016/08/07 02:45:00 427.819000 
    2016/08/07 03:00:00 427.817250 
    2016/08/07 03:15:00 427.818750 
    2016/08/07 03:30:00 427.817250 
    2016/08/07 03:45:00 427.815500 
    2016/08/07 04:00:00 427.819000 
    2016/08/07 04:15:00 427.817250 
    2016/08/07 04:30:00 427.815500 
    2016/08/07 04:45:00 427.815500 
    2016/08/07 05:00:00 427.815500 
    2016/08/07 05:15:00 427.813500 
    2016/08/07 05:30:00 427.815840 
    2016/08/07 05:45:00 427.811750 
    2016/08/07 06:00:00 427.815840 
    2016/08/07 06:15:00 427.814090 
    2016/08/07 06:30:00 427.814090 
    2016/08/07 06:45:00 427.812340 
    2016/08/07 07:00:00 427.810590 
    2016/08/07 07:15:00 427.809090 
    2016/08/07 07:30:00 427.808840 
    2016/08/07 07:45:00 427.807920 
    2016/08/07 08:00:00 427.807920 
    2016/08/07 08:15:00 427.804170 
    2016/08/07 08:30:00 427.799170 
    2016/08/07 08:45:00 427.800920 
    2016/08/07 09:00:00 427.799170 
    2016/08/07 09:15:00 427.799170 
    2016/08/07 09:30:00 427.797420 
    2016/08/07 09:45:00 427.797420 
    2016/08/07 10:00:00 427.798590 
    2016/08/07 10:15:00 427.796840 
    2016/08/07 10:30:00 427.793340 
    2016/08/07 10:45:00 427.793340 
    2016/08/07 11:00:00 427.793340 
    2016/08/07 11:15:00 427.791000 
    2016/08/07 11:30:00 427.785750 
    2016/08/07 11:45:00 427.787500 
    2016/08/07 12:00:00 427.787500 
    2016/08/07 12:15:00 427.785170 
    2016/08/07 12:30:00 427.783420 
    2016/08/07 12:45:00 427.781670 
    2016/08/07 13:00:00 427.779920 
    2016/08/07 13:15:00 427.776090 
    2016/08/07 13:30:00 427.779590 
    2016/08/07 13:45:00 427.781340 
    2016/08/07 14:00:00 427.779590 
    2016/08/07 14:15:00 427.780750 
    2016/08/07 14:30:00 427.779920 
    2016/08/07 14:45:00 427.783420 
    2016/08/07 15:00:00 427.785420 
    2016/08/07 15:15:00 427.781920 
    2016/08/07 15:30:00 427.778420 
    2016/08/07 15:45:00 427.778420 
    2016/08/07 16:00:00 427.783090 
    2016/08/07 16:15:00 427.783090 
    2016/08/07 16:30:00 427.784840 
    2016/08/07 16:45:00 427.783090 
    2016/08/07 17:00:00 427.786590 
    2016/08/07 17:15:00 427.788340 
    2016/08/07 17:30:00 427.791840 
    2016/08/07 17:45:00 427.790090 
    2016/08/07 18:00:00 427.790090 
    2016/08/07 18:15:00 427.791840 
    2016/08/07 18:30:00 427.791840 
    2016/08/07 18:45:00 427.791840 
    2016/08/07 19:00:00 427.793590 
    2016/08/07 19:15:00 427.793590 
    2016/08/07 19:30:00 427.795340 
    2016/08/07 19:45:00 427.795340 
    2016/08/07 20:00:00 427.798590 
    2016/08/07 20:15:00 427.797090 
    2016/08/07 20:30:00 427.793000 
    2016/08/07 20:45:00 427.795090 
    2016/08/07 21:00:00 427.795090 
    2016/08/07 21:15:00 427.793340 
    2016/08/07 21:30:00 427.798590 
    2016/08/07 21:45:00 427.795090 
    2016/08/07 22:00:00 427.796840 
    2016/08/07 22:15:00 427.796840 
    2016/08/07 22:30:00 427.796840 
    2016/08/07 22:45:00 427.793340 
    2016/08/07 23:00:00 427.791590 
    2016/08/07 23:15:00 427.793340 
    2016/08/07 23:30:00 427.793340 
    2016/08/07 23:45:00 427.795090 
    2016/08/08 00:00:00 427.795340 
    2016/08/08 00:15:00 427.793590 
    2016/08/08 00:30:00 427.793340 
    2016/08/08 00:45:00 427.795090 
    2016/08/08 01:00:00 427.793920 
    2016/08/08 01:15:00 427.795670 
    2016/08/08 01:30:00 427.793340 
    2016/08/08 01:45:00 427.793340 
    2016/08/08 02:00:00 427.793920 
    2016/08/08 02:15:00 427.791590 
    2016/08/08 02:30:00 427.792170 
    2016/08/08 02:45:00 427.793920 
    2016/08/08 03:00:00 427.793920 
    2016/08/08 03:15:00 427.795670 
    2016/08/08 03:30:00 427.795670 
    2016/08/08 03:45:00 427.792170 
    2016/08/08 04:00:00 427.795670 
