----------------------------------------------
PZ-In TotHead [m]: 
    2016/08/04 12:10:00 428.501383 
    2016/08/04 12:20:00 428.501217 
    2016/08/04 12:30:00 428.502800 
    2016/08/04 12:40:00 428.501633 
    2016/08/04 12:50:00 428.499300 
    2016/08/04 13:00:00 428.497550 
    2016/08/04 13:10:00 428.495967 
    2016/08/04 13:20:00 428.495467 
    2016/08/04 13:30:00 428.496050 
    2016/08/04 13:40:00 428.495467 
    2016/08/04 13:50:00 428.496800 
    2016/08/04 14:00:00 428.497800 
    2016/08/04 14:10:00 428.500883 
    2016/08/04 14:20:00 428.497467 
    2016/08/04 14:30:00 428.498050 
    2016/08/04 14:40:00 428.500217 
    2016/08/04 14:50:00 428.500717 
    2016/08/04 15:00:00 428.499550 
    2016/08/04 15:10:00 428.497967 
    2016/08/04 15:20:00 428.499467 
    2016/08/04 15:30:00 428.497550 
    2016/08/04 15:40:00 428.497550 
    2016/08/04 15:50:00 428.497633 
    2016/08/04 16:00:00 428.501300 
    2016/08/04 16:10:00 428.498800 
    2016/08/04 16:20:00 428.502967 
    2016/08/04 16:30:00 428.501050 
    2016/08/04 16:40:00 428.501967 
    2016/08/04 16:50:00 428.502550 
    2016/08/04 17:00:00 428.506300 
    2016/08/04 17:10:00 428.501217 
    2016/08/04 17:20:00 428.500717 
    2016/08/04 17:30:00 428.499550 
    2016/08/04 17:40:00 428.500883 
    2016/08/04 17:50:00 428.501467 
    2016/08/04 18:00:00 428.501300 
    2016/08/04 18:10:00 428.502467 
    2016/08/04 18:20:00 428.503633 
    2016/08/04 18:30:00 428.504800 
    2016/08/04 18:40:00 428.504217 
    2016/08/04 18:50:00 428.503050 
    2016/08/04 19:00:00 428.504800 
    2016/08/04 19:10:00 428.504050 
    2016/08/04 19:20:00 428.504633 
    2016/08/04 19:30:00 428.504800 
    2016/08/04 19:40:00 428.502883 
    2016/08/04 19:50:00 428.505133 
    2016/08/04 20:00:00 428.504550 
    2016/08/04 20:10:00 428.504550 
    2016/08/04 20:20:00 428.503967 
    2016/08/04 20:30:00 428.505800 
    2016/08/04 20:40:00 428.506300 
    2016/08/04 20:50:00 428.504050 
    2016/08/04 21:00:00 428.502300 
    2016/08/04 21:10:00 428.504050 
    2016/08/04 21:20:00 428.503467 
    2016/08/04 21:30:00 428.504050 
    2016/08/04 21:40:00 428.504467 
    2016/08/04 21:50:00 428.504967 
    2016/08/04 22:00:00 428.505550 
    2016/08/04 22:10:00 428.505550 
    2016/08/04 22:20:00 428.503967 
    2016/08/04 22:30:00 428.504050 
    2016/08/04 22:40:00 428.505633 
    2016/08/04 22:50:00 428.505550 
    2016/08/04 23:00:00 428.503800 
    2016/08/04 23:10:00 428.504467 
    2016/08/04 23:20:00 428.502383 
    2016/08/04 23:30:00 428.500550 
    2016/08/04 23:40:00 428.501550 
    2016/08/04 23:50:00 428.503133 
    2016/08/05 00:00:00 428.500050 
    2016/08/05 00:10:00 428.501550 
    2016/08/05 00:20:00 428.499883 
    2016/08/05 00:30:00 428.500300 
    2016/08/05 00:40:00 428.502300 
    2016/08/05 00:50:00 428.501717 
    2016/08/05 01:00:00 428.500550 
    2016/08/05 01:10:00 428.501133 
    2016/08/05 01:20:00 428.500550 
    2016/08/05 01:30:00 428.500550 
    2016/08/05 01:40:00 428.499383 
    2016/08/05 01:50:00 428.499383 
    2016/08/05 02:00:00 428.500550 
    2016/08/05 02:10:00 428.501550 
    2016/08/05 02:20:00 428.500383 
    2016/08/05 02:30:00 428.498800 
    2016/08/05 02:40:00 428.500383 
    2016/08/05 02:50:00 428.500300 
    2016/08/05 03:00:00 428.498550 
    2016/08/05 03:10:00 428.498717 
    2016/08/05 03:20:00 428.499717 
    2016/08/05 03:30:00 428.498550 
    2016/08/05 03:40:00 428.499300 
    2016/08/05 03:50:00 428.496967 
    2016/08/05 04:00:00 428.498550 
    2016/08/05 04:10:00 428.500883 
    2016/08/05 04:20:00 428.498133 
    2016/08/05 04:30:00 428.496550 
    2016/08/05 04:40:00 428.497800 
    2016/08/05 04:50:00 428.498383 
    2016/08/05 05:00:00 428.495050 
    2016/08/05 05:10:00 428.495800 
    2016/08/05 05:20:00 428.496883 
    2016/08/05 05:30:00 428.496550 
    2016/08/05 05:40:00 428.497883 
    2016/08/05 05:50:00 428.495550 
    2016/08/05 06:00:00 428.496550 
    2016/08/05 06:10:00 428.495717 
    2016/08/05 06:20:00 428.493550 
    2016/08/05 06:30:00 428.491800 
    2016/08/05 06:40:00 428.494550 
    2016/08/05 06:50:00 428.491550 
    2016/08/05 07:00:00 428.491550 
    2016/08/05 07:10:00 428.494383 
    2016/08/05 07:20:00 428.492133 
    2016/08/05 07:30:00 428.491300 
    2016/08/05 07:40:00 428.492883 
    2016/08/05 07:50:00 428.492800 
    2016/08/05 08:00:00 428.491050 
    2016/08/05 08:10:00 428.490467 
    2016/08/05 08:20:00 428.491300 
    2016/08/05 08:30:00 428.491300 
    2016/08/05 08:40:00 428.487217 
    2016/08/05 08:50:00 428.485467 
    2016/08/05 09:00:00 428.484300 
    2016/08/05 09:10:00 428.483883 
    2016/08/05 09:20:00 428.483383 
    2016/08/05 09:30:00 428.482800 
    2016/08/05 09:40:00 428.483383 
    2016/08/05 09:50:00 428.481050 
    2016/08/05 10:00:00 428.484550 
    2016/08/05 10:10:00 428.483383 
    2016/08/05 10:20:00 428.480633 
    2016/08/05 10:30:00 428.479300 
    2016/08/05 10:40:00 428.479883 
    2016/08/05 10:50:00 428.478717 
    2016/08/05 11:00:00 428.479300 
    2016/08/05 11:10:00 428.479300 
    2016/08/05 11:20:00 428.476967 
    2016/08/05 11:30:00 428.475800 
    2016/08/05 11:40:00 428.473467 
    2016/08/05 11:50:00 428.475800 
    2016/08/05 12:00:00 428.475800 
    2016/08/05 12:10:00 428.477550 
    2016/08/05 12:20:00 428.475300 
    2016/08/05 12:30:00 428.474300 
    2016/08/05 12:40:00 428.475883 
    2016/08/05 12:50:00 428.472967 
    2016/08/05 13:00:00 428.469050 
    2016/08/05 13:10:00 428.468300 
    2016/08/05 13:20:00 428.469467 
    2016/08/05 13:30:00 428.467300 
    2016/08/05 13:40:00 428.465550 
    2016/08/05 13:50:00 428.467217 
    2016/08/05 14:00:00 428.465300 
    2016/08/05 14:10:00 428.466050 
    2016/08/05 14:20:00 428.465550 
    2016/08/05 14:30:00 428.465550 
    2016/08/05 14:40:00 428.464800 
    2016/08/05 14:50:00 428.467633 
    2016/08/05 15:00:00 428.468800 
    2016/08/05 15:10:00 428.466050 
    2016/08/05 15:20:00 428.462050 
    2016/08/05 15:30:00 428.462050 
    2016/08/05 15:40:00 428.463050 
    2016/08/05 15:50:00 428.462967 
    2016/08/05 16:00:00 428.463550 
    2016/08/05 16:10:00 428.461967 
    2016/08/05 16:20:00 428.463300 
    2016/08/05 16:30:00 428.464050 
    2016/08/05 16:40:00 428.463300 
    2016/08/05 16:50:00 428.461967 
    2016/08/05 17:00:00 428.463550 
    2016/08/05 17:10:00 428.459633 
    2016/08/05 17:20:00 428.458550 
    2016/08/05 17:30:00 428.458550 
    2016/08/05 17:40:00 428.457800 
    2016/08/05 17:50:00 428.458967 
    2016/08/05 18:00:00 428.460300 
    2016/08/05 18:10:00 428.460300 
    2016/08/05 18:20:00 428.460883 
    2016/08/05 18:30:00 428.462050 
    2016/08/05 18:40:00 428.464217 
    2016/08/05 18:50:00 428.464717 
    2016/08/05 19:00:00 428.465300 
    2016/08/05 19:10:00 428.465300 
    2016/08/05 19:20:00 428.465300 
    2016/08/05 19:30:00 428.465300 
    2016/08/05 19:40:00 428.464717 
    2016/08/05 19:50:00 428.467633 
    2016/08/05 20:00:00 428.467050 
    2016/08/05 20:10:00 428.467050 
    2016/08/05 20:20:00 428.465883 
    2016/08/05 20:30:00 428.463550 
    2016/08/05 20:40:00 428.463550 
    2016/08/05 20:50:00 428.465300 
    2016/08/05 21:00:00 428.465300 
    2016/08/05 21:10:00 428.465883 
    2016/08/05 21:20:00 428.465300 
    2016/08/05 21:30:00 428.465300 
    2016/08/05 21:40:00 428.465883 
    2016/08/05 21:50:00 428.465300 
    2016/08/05 22:00:00 428.463550 
    2016/08/05 22:10:00 428.463550 
    2016/08/05 22:20:00 428.465217 
    2016/08/05 22:30:00 428.466800 
    2016/08/05 22:40:00 428.463633 
    2016/08/05 22:50:00 428.462550 
    2016/08/05 23:00:00 428.463300 
    2016/08/05 23:10:00 428.461550 
    2016/08/05 23:20:00 428.463300 
    2016/08/05 23:30:00 428.463300 
    2016/08/05 23:40:00 428.463300 
    2016/08/05 23:50:00 428.463300 
    2016/08/06 00:00:00 428.463300 
    2016/08/06 00:10:00 428.463883 
    2016/08/06 00:20:00 428.462717 
    2016/08/06 00:30:00 428.461550 
    2016/08/06 00:40:00 428.463300 
    2016/08/06 00:50:00 428.462633 
    2016/08/06 01:00:00 428.459550 
    2016/08/06 01:10:00 428.459550 
    2016/08/06 01:20:00 428.459550 
    2016/08/06 01:30:00 428.461300 
    2016/08/06 01:40:00 428.459550 
    2016/08/06 01:50:00 428.461883 
    2016/08/06 02:00:00 428.461300 
    2016/08/06 02:10:00 428.458967 
    2016/08/06 02:20:00 428.457800 
    2016/08/06 02:30:00 428.459550 
    2016/08/06 02:40:00 428.460717 
    2016/08/06 02:50:00 428.460133 
    2016/08/06 03:00:00 428.457800 
    2016/08/06 03:10:00 428.457800 
    2016/08/06 03:20:00 428.459550 
    2016/08/06 03:30:00 428.459300 
    2016/08/06 03:40:00 428.459550 
    2016/08/06 03:50:00 428.458967 
    2016/08/06 04:00:00 428.459550 
    2016/08/06 04:10:00 428.456633 
    2016/08/06 04:20:00 428.457217 
    2016/08/06 04:30:00 428.459550 
    2016/08/06 04:40:00 428.456633 
    2016/08/06 04:50:00 428.457300 
    2016/08/06 05:00:00 428.456300 
    2016/08/06 05:10:00 428.454967 
    2016/08/06 05:20:00 428.454300 
    2016/08/06 05:30:00 428.457550 
    2016/08/06 05:40:00 428.457550 
    2016/08/06 05:50:00 428.455467 
    2016/08/06 06:00:00 428.455800 
    2016/08/06 06:10:00 428.456050 
    2016/08/06 06:20:00 428.451967 
    2016/08/06 06:30:00 428.455800 
    2016/08/06 06:40:00 428.457217 
    2016/08/06 06:50:00 428.452550 
    2016/08/06 07:00:00 428.459800 
    2016/08/06 07:10:00 428.455133 
    2016/08/06 07:20:00 428.455467 
    2016/08/06 07:30:00 428.449050 
    2016/08/06 07:40:00 428.448133 
    2016/08/06 07:50:00 428.457800 
    2016/08/06 08:00:00 428.436800 
    2016/08/06 08:10:00 428.440883 
    2016/08/06 08:20:00 428.439967 
    2016/08/06 08:30:00 428.440550 
    2016/08/06 08:40:00 428.441133 
    2016/08/06 08:50:00 428.438800 
    2016/08/06 09:00:00 428.440550 
    2016/08/06 09:10:00 428.439550 
    2016/08/06 09:20:00 428.441383 
    2016/08/06 09:30:00 428.440800 
    2016/08/06 09:40:00 428.440800 
    2016/08/06 09:50:00 428.439633 
    2016/08/06 10:00:00 428.437300 
    2016/08/06 10:10:00 428.436550 
    2016/08/06 10:20:00 428.440550 
    2016/08/06 10:30:00 428.438800 
    2016/08/06 10:40:00 428.437050 
    2016/08/06 10:50:00 428.437717 
    2016/08/06 11:00:00 428.435550 
    2016/08/06 11:10:00 428.435550 
    2016/08/06 11:20:00 428.433800 
    2016/08/06 11:30:00 428.435550 
    2016/08/06 11:40:00 428.432467 
    2016/08/06 11:50:00 428.431883 
    2016/08/06 12:00:00 428.432050 
    2016/08/06 12:10:00 428.430133 
    2016/08/06 12:20:00 428.428300 
    2016/08/06 12:30:00 428.428300 
    2016/08/06 12:40:00 428.427300 
    2016/08/06 12:50:00 428.426800 
    2016/08/06 13:00:00 428.426800 
    2016/08/06 13:10:00 428.424883 
    2016/08/06 13:20:00 428.423633 
    2016/08/06 13:30:00 428.424800 
    2016/08/06 13:40:00 428.424967 
    2016/08/06 13:50:00 428.426217 
    2016/08/06 14:00:00 428.426800 
    2016/08/06 14:10:00 428.423300 
    2016/08/06 14:20:00 428.424467 
    2016/08/06 14:30:00 428.421300 
    2016/08/06 14:40:00 428.420967 
    2016/08/06 14:50:00 428.420133 
    2016/08/06 15:00:00 428.421300 
    2016/08/06 15:10:00 428.420717 
    2016/08/06 15:20:00 428.420133 
    2016/08/06 15:30:00 428.417800 
    2016/08/06 15:40:00 428.419133 
    2016/08/06 15:50:00 428.419133 
    2016/08/06 16:00:00 428.423300 
    2016/08/06 16:10:00 428.422717 
    2016/08/06 16:20:00 428.422133 
    2016/08/06 16:30:00 428.423300 
    2016/08/06 16:40:00 428.422133 
    2016/08/06 16:50:00 428.422717 
    2016/08/06 17:00:00 428.423300 
    2016/08/06 17:10:00 428.424467 
    2016/08/06 17:20:00 428.421300 
    2016/08/06 17:30:00 428.417800 
    2016/08/06 17:40:00 428.418967 
    2016/08/06 17:50:00 428.419550 
    2016/08/06 18:00:00 428.417800 
    2016/08/06 18:10:00 428.420467 
    2016/08/06 18:20:00 428.424550 
    2016/08/06 18:30:00 428.422800 
    2016/08/06 18:40:00 428.421050 
    2016/08/06 18:50:00 428.422133 
    2016/08/06 19:00:00 428.423300 
    2016/08/06 19:10:00 428.423300 
    2016/08/06 19:20:00 428.426217 
    2016/08/06 19:30:00 428.426800 
    2016/08/06 19:40:00 428.425633 
    2016/08/06 19:50:00 428.427883 
    2016/08/06 20:00:00 428.429800 
    2016/08/06 20:10:00 428.428800 
    2016/08/06 20:20:00 428.428800 
    2016/08/06 20:30:00 428.431800 
    2016/08/06 20:40:00 428.432133 
    2016/08/06 20:50:00 428.431883 
    2016/08/06 21:00:00 428.433800 
    2016/08/06 21:10:00 428.432050 
    2016/08/06 21:20:00 428.433717 
    2016/08/06 21:30:00 428.433550 
    2016/08/06 21:40:00 428.434133 
    2016/08/06 21:50:00 428.433550 
    2016/08/06 22:00:00 428.433550 
    2016/08/06 22:10:00 428.433550 
    2016/08/06 22:20:00 428.433550 
    2016/08/06 22:30:00 428.435050 
    2016/08/06 22:40:00 428.435633 
    2016/08/06 22:50:00 428.433550 
    2016/08/06 23:00:00 428.433300 
    2016/08/06 23:10:00 428.433883 
    2016/08/06 23:20:00 428.431550 
    2016/08/06 23:30:00 428.433300 
    2016/08/06 23:40:00 428.431550 
    2016/08/06 23:50:00 428.433300 
    2016/08/07 00:00:00 428.433300 
    2016/08/07 00:10:00 428.434050 
    2016/08/07 00:20:00 428.433550 
    2016/08/07 00:30:00 428.435300 
    2016/08/07 00:40:00 428.435717 
    2016/08/07 00:50:00 428.434467 
    2016/08/07 01:00:00 428.435050 
    2016/08/07 01:10:00 428.431800 
    2016/08/07 01:20:00 428.431217 
    2016/08/07 01:30:00 428.433550 
    2016/08/07 01:40:00 428.432383 
    2016/08/07 01:50:00 428.431800 
    2016/08/07 02:00:00 428.431800 
    2016/08/07 02:10:00 428.430050 
    2016/08/07 02:20:00 428.431800 
    2016/08/07 02:30:00 428.431800 
    2016/08/07 02:40:00 428.431800 
    2016/08/07 02:50:00 428.431217 
    2016/08/07 03:00:00 428.428300 
    2016/08/07 03:10:00 428.431050 
    2016/08/07 03:20:00 428.432217 
    2016/08/07 03:30:00 428.430050 
    2016/08/07 03:40:00 428.428883 
    2016/08/07 03:50:00 428.429467 
    2016/08/07 04:00:00 428.430050 
    2016/08/07 04:10:00 428.430633 
    2016/08/07 04:20:00 428.427717 
    2016/08/07 04:30:00 428.426550 
    2016/08/07 04:40:00 428.426300 
    2016/08/07 04:50:00 428.426300 
    2016/08/07 05:00:00 428.426300 
    2016/08/07 05:10:00 428.426717 
    2016/08/07 05:20:00 428.426050 
    2016/08/07 05:30:00 428.422550 
    2016/08/07 05:40:00 428.424883 
    2016/08/07 05:50:00 428.424300 
    2016/08/07 06:00:00 428.426050 
    2016/08/07 06:10:00 428.423133 
    2016/08/07 06:20:00 428.422550 
    2016/08/07 06:30:00 428.424300 
    2016/08/07 06:40:00 428.424883 
    2016/08/07 06:50:00 428.423133 
    2016/08/07 07:00:00 428.420800 
    2016/08/07 07:10:00 428.421550 
    2016/08/07 07:20:00 428.421550 
    2016/08/07 07:30:00 428.428050 
    2016/08/07 07:40:00 428.420050 
    2016/08/07 07:50:00 428.421300 
    2016/08/07 08:00:00 428.410550 
    2016/08/07 08:10:00 428.410967 
    2016/08/07 08:20:00 428.410633 
    2016/08/07 08:30:00 428.407050 
    2016/08/07 08:40:00 428.407883 
    2016/08/07 08:50:00 428.407300 
    2016/08/07 09:00:00 428.405550 
    2016/08/07 09:10:00 428.405300 
    2016/08/07 09:20:00 428.402967 
    2016/08/07 09:30:00 428.403550 
    2016/08/07 09:40:00 428.404717 
    2016/08/07 09:50:00 428.404967 
    2016/08/07 10:00:00 428.407050 
    2016/08/07 10:10:00 428.407633 
    2016/08/07 10:20:00 428.406717 
    2016/08/07 10:30:00 428.403550 
    2016/08/07 10:40:00 428.405550 
    2016/08/07 10:50:00 428.404383 
    2016/08/07 11:00:00 428.405300 
    2016/08/07 11:10:00 428.403550 
    2016/08/07 11:20:00 428.404383 
    2016/08/07 11:30:00 428.400050 
    2016/08/07 11:40:00 428.401217 
    2016/08/07 11:50:00 428.401217 
    2016/08/07 12:00:00 428.401800 
    2016/08/07 12:10:00 428.401800 
    2016/08/07 12:20:00 428.400633 
    2016/08/07 12:30:00 428.398300 
    2016/08/07 12:40:00 428.400633 
    2016/08/07 12:50:00 428.398300 
    2016/08/07 13:00:00 428.396550 
    2016/08/07 13:10:00 428.396717 
    2016/08/07 13:20:00 428.396217 
    2016/08/07 13:30:00 428.398550 
    2016/08/07 13:40:00 428.397633 
    2016/08/07 13:50:00 428.397050 
    2016/08/07 14:00:00 428.395300 
    2016/08/07 14:10:00 428.400550 
    2016/08/07 14:20:00 428.401633 
    2016/08/07 14:30:00 428.402050 
    2016/08/07 14:40:00 428.404383 
    2016/08/07 14:50:00 428.404467 
    2016/08/07 15:00:00 428.405550 
    2016/08/07 15:10:00 428.402633 
    2016/08/07 15:20:00 428.401467 
    2016/08/07 15:30:00 428.400300 
    2016/08/07 15:40:00 428.399717 
    2016/08/07 15:50:00 428.400883 
    2016/08/07 16:00:00 428.405550 
    2016/08/07 16:10:00 428.404967 
    2016/08/07 16:20:00 428.406133 
    2016/08/07 16:30:00 428.407300 
    2016/08/07 16:40:00 428.407300 
    2016/08/07 16:50:00 428.406133 
    2016/08/07 17:00:00 428.407800 
    2016/08/07 17:10:00 428.405467 
    2016/08/07 17:20:00 428.407217 
    2016/08/07 17:30:00 428.411300 
    2016/08/07 17:40:00 428.409300 
    2016/08/07 17:50:00 428.407550 
    2016/08/07 18:00:00 428.409300 
    2016/08/07 18:10:00 428.409300 
    2016/08/07 18:20:00 428.410133 
    2016/08/07 18:30:00 428.409550 
    2016/08/07 18:40:00 428.412467 
    2016/08/07 18:50:00 428.410717 
    2016/08/07 19:00:00 428.411300 
    2016/08/07 19:10:00 428.411300 
    2016/08/07 19:20:00 428.411883 
    2016/08/07 19:30:00 428.412800 
    2016/08/07 19:40:00 428.412800 
    2016/08/07 19:50:00 428.413883 
    2016/08/07 20:00:00 428.414300 
    2016/08/07 20:10:00 428.415050 
    2016/08/07 20:20:00 428.413967 
    2016/08/07 20:30:00 428.412800 
    2016/08/07 20:40:00 428.414383 
    2016/08/07 20:50:00 428.415217 
    2016/08/07 21:00:00 428.415800 
    2016/08/07 21:10:00 428.412217 
    2016/08/07 21:20:00 428.415717 
    2016/08/07 21:30:00 428.414550 
    2016/08/07 21:40:00 428.415133 
    2016/08/07 21:50:00 428.414633 
    2016/08/07 22:00:00 428.415800 
    2016/08/07 22:10:00 428.411383 
    2016/08/07 22:20:00 428.412300 
    2016/08/07 22:30:00 428.412300 
    2016/08/07 22:40:00 428.411133 
    2016/08/07 22:50:00 428.411133 
    2016/08/07 23:00:00 428.408800 
    2016/08/07 23:10:00 428.410467 
    2016/08/07 23:20:00 428.409883 
    2016/08/07 23:30:00 428.411050 
    2016/08/07 23:40:00 428.411050 
    2016/08/07 23:50:00 428.412967 
    2016/08/08 00:00:00 428.413050 
    2016/08/08 00:10:00 428.410133 
    2016/08/08 00:20:00 428.411883 
    2016/08/08 00:30:00 428.412300 
    2016/08/08 00:40:00 428.412217 
    2016/08/08 00:50:00 428.411133 
    2016/08/08 01:00:00 428.410550 
    2016/08/08 01:10:00 428.411717 
    2016/08/08 01:20:00 428.411050 
    2016/08/08 01:30:00 428.410550 
    2016/08/08 01:40:00 428.411050 
    2016/08/08 01:50:00 428.410467 
    2016/08/08 02:00:00 428.409300 
    2016/08/08 02:10:00 428.408800 
    2016/08/08 02:20:00 428.408717 
    2016/08/08 02:30:00 428.409300 
    2016/08/08 02:40:00 428.408217 
    2016/08/08 02:50:00 428.408217 
    2016/08/08 03:00:00 428.407050 
    2016/08/08 03:10:00 428.408800 
    2016/08/08 03:20:00 428.410217 
    2016/08/08 03:30:00 428.409050 
    2016/08/08 03:40:00 428.407050 
    2016/08/08 03:50:00 428.407050 
    2016/08/08 04:00:00 428.407050 
    2016/08/08 04:10:00 428.405883 
    2016/08/08 04:20:00 428.405883 
    2016/08/08 04:30:00 428.403800 
    2016/08/08 04:40:00 428.403550 
    2016/08/08 04:50:00 428.404717 
    2016/08/08 05:00:00 428.405300 
    2016/08/08 05:10:00 428.404133 
    2016/08/08 05:20:00 428.404717 
    2016/08/08 05:30:00 428.402050 
    2016/08/08 05:40:00 428.404717 
    2016/08/08 05:50:00 428.403800 
    2016/08/08 06:00:00 428.405300 
    2016/08/08 06:10:00 428.404133 
    2016/08/08 06:20:00 428.403217 
    2016/08/08 06:30:00 428.405550 
    2016/08/08 06:40:00 428.402633 
    2016/08/08 06:50:00 428.400550 
    2016/08/08 07:00:00 428.402050 
    2016/08/08 07:10:00 428.401717 
    2016/08/08 07:20:00 428.401717 
    2016/08/08 07:30:00 428.398800 
    2016/08/08 07:40:00 428.397633 
    2016/08/08 07:50:00 428.397633 
    2016/08/08 08:00:00 428.397050 
    2016/08/08 08:10:00 428.397383 
    2016/08/08 08:20:00 428.396217 
    2016/08/08 08:30:00 428.391800 
    2016/08/08 08:40:00 428.394467 
    2016/08/08 08:50:00 428.391217 
    2016/08/08 09:00:00 428.391800 
    2016/08/08 09:10:00 428.388883 
    2016/08/08 09:20:00 428.387717 
    2016/08/08 09:30:00 428.386300 
    2016/08/08 09:40:00 428.387300 
    2016/08/08 09:50:00 428.383217 
    2016/08/08 10:00:00 428.386550 
    2016/08/08 10:10:00 428.384967 
    2016/08/08 10:20:00 428.384467 
    2016/08/08 10:30:00 428.385050 
    2016/08/08 10:40:00 428.384467 
    2016/08/08 10:50:00 428.383300 
    2016/08/08 11:00:00 428.381550 
    2016/08/08 11:10:00 428.385633 
    2016/08/08 11:20:00 428.386800 
    2016/08/08 11:30:00 428.383300 
    2016/08/08 11:40:00 428.383883 
    2016/08/08 11:50:00 428.381883 
    2016/08/08 12:00:00 428.381300 
    2016/08/08 12:10:00 428.381883 
    2016/08/08 12:20:00 428.381550 
    2016/08/08 12:30:00 428.381300 
    2016/08/08 12:40:00 428.378967 
    2016/08/08 12:50:00 428.380133 
    2016/08/08 13:00:00 428.381550 
    2016/08/08 13:10:00 428.380383 
    2016/08/08 13:20:00 428.379883 
    2016/08/08 13:30:00 428.378300 
    2016/08/08 13:40:00 428.379467 
    2016/08/08 13:50:00 428.381217 
    2016/08/08 14:00:00 428.380050 
    2016/08/08 14:10:00 428.380383 
    2016/08/08 14:20:00 428.380967 
    2016/08/08 14:30:00 428.379800 
    2016/08/08 14:40:00 428.378050 
    2016/08/08 14:50:00 428.378050 
    2016/08/08 15:00:00 428.381550 
    2016/08/08 15:10:00 428.378300 
    2016/08/08 15:20:00 428.378300 
    2016/08/08 15:30:00 428.374800 
    2016/08/08 15:40:00 428.376550 
    2016/08/08 15:50:00 428.379467 
    2016/08/08 16:00:00 428.378050 
    2016/08/08 16:10:00 428.380217 
    2016/08/08 16:20:00 428.381967 
    2016/08/08 16:30:00 428.381550 
    2016/08/08 16:40:00 428.380383 
    2016/08/08 16:50:00 428.381550 
    2016/08/08 17:00:00 428.383300 
    2016/08/08 17:10:00 428.382550 
    2016/08/08 17:20:00 428.381050 
    2016/08/08 17:30:00 428.381550 
    2016/08/08 17:40:00 428.382133 
    2016/08/08 17:50:00 428.381217 
    2016/08/08 18:00:00 428.383550 
    2016/08/08 18:10:00 428.383550 
    2016/08/08 18:20:00 428.382133 
    2016/08/08 18:30:00 428.383300 
    2016/08/08 18:40:00 428.384467 
    2016/08/08 18:50:00 428.385883 
    2016/08/08 19:00:00 428.385050 
    2016/08/08 19:10:00 428.387050 
    2016/08/08 19:20:00 428.388217 
    2016/08/08 19:30:00 428.390550 
    2016/08/08 19:40:00 428.390550 
    2016/08/08 19:50:00 428.392633 
    2016/08/08 20:00:00 428.392050 
    2016/08/08 20:10:00 428.391883 
    2016/08/08 20:20:00 428.394717 
    2016/08/08 20:30:00 428.393800 
    2016/08/08 20:40:00 428.395133 
    2016/08/08 20:50:00 428.396967 
    2016/08/08 21:00:00 428.395800 
    2016/08/08 21:10:00 428.397967 
    2016/08/08 21:20:00 428.399133 
    2016/08/08 21:30:00 428.399300 
    2016/08/08 21:40:00 428.399133 
    2016/08/08 21:50:00 428.396800 
    2016/08/08 22:00:00 428.395800 
    2016/08/08 22:10:00 428.397133 
    2016/08/08 22:20:00 428.398133 
    2016/08/08 22:30:00 428.396050 
    2016/08/08 22:40:00 428.399883 
    2016/08/08 22:50:00 428.398300 
    2016/08/08 23:00:00 428.401050 
    2016/08/08 23:10:00 428.398133 
    2016/08/08 23:20:00 428.400383 
    2016/08/08 23:30:00 428.400800 
    2016/08/08 23:40:00 428.397300 
    2016/08/08 23:50:00 428.400300 
    2016/08/09 00:00:00 428.397550 
    2016/08/09 00:10:00 428.396967 
    2016/08/09 00:20:00 428.398717 
    2016/08/09 00:30:00 428.399300 
    2016/08/09 00:40:00 428.396383 
    2016/08/09 00:50:00 428.396383 
    2016/08/09 01:00:00 428.395800 
    2016/08/09 01:10:00 428.395633 
    2016/08/09 01:20:00 428.396800 
    2016/08/09 01:30:00 428.394050 
    2016/08/09 01:40:00 428.395383 
    2016/08/09 01:50:00 428.391883 
    2016/08/09 02:00:00 428.395800 
    2016/08/09 02:10:00 428.393467 
    2016/08/09 02:20:00 428.392800 
    2016/08/09 02:30:00 428.393800 
    2016/08/09 02:40:00 428.393217 
    2016/08/09 02:50:00 428.393967 
    2016/08/09 03:00:00 428.392550 
    2016/08/09 03:10:00 428.396467 
    2016/08/09 03:20:00 428.394550 
    2016/08/09 03:30:00 428.393800 
    2016/08/09 03:40:00 428.395550 
    2016/08/09 03:50:00 428.396133 
    2016/08/09 04:00:00 428.393800 
    2016/08/09 04:10:00 428.393383 
    2016/08/09 04:20:00 428.395800 
    2016/08/09 04:30:00 428.394050 
    2016/08/09 04:40:00 428.391717 
    2016/08/09 04:50:00 428.395217 
    2016/08/09 05:00:00 428.394050 
    2016/08/09 05:10:00 428.392883 
    2016/08/09 05:20:00 428.391633 
    2016/08/09 05:30:00 428.390300 
    2016/08/09 05:40:00 428.395133 
    2016/08/09 05:50:00 428.393967 
    2016/08/09 06:00:00 428.392050 
    2016/08/09 06:10:00 428.396133 
    2016/08/09 06:20:00 428.393883 
    2016/08/09 06:30:00 428.395800 
    2016/08/09 06:40:00 428.392883 
    2016/08/09 06:50:00 428.392800 
    2016/08/09 07:00:00 428.395550 
    2016/08/09 07:10:00 428.395550 
    2016/08/09 07:20:00 428.393383 
    2016/08/09 07:30:00 428.392550 
    2016/08/09 07:40:00 428.391217 
    2016/08/09 07:50:00 428.388217 
    2016/08/09 08:00:00 428.387050 
    2016/08/09 08:10:00 428.389217 
    2016/08/09 08:20:00 428.390967 
