----------------------------------------------
PZ-CC TotHead [m]: 
    2016/08/12 00:45:00 429.305750 
    2016/08/12 01:00:00 429.306000 
    2016/08/12 01:15:00 429.306000 
    2016/08/12 01:30:00 429.306250 
    2016/08/12 01:45:00 429.304250 
    2016/08/12 02:00:00 429.304750 
    2016/08/12 02:15:00 429.302250 
    2016/08/12 02:30:00 429.302000 
    2016/08/12 02:45:00 429.305500 
    2016/08/12 03:00:00 429.302000 
    2016/08/12 03:15:00 429.304000 
    2016/08/12 03:30:00 429.303500 
    2016/08/12 03:45:00 429.303750 
    2016/08/12 04:00:00 429.303750 
    2016/08/12 04:15:00 429.301500 
    2016/08/12 04:30:00 429.305500 
    2016/08/12 04:45:00 429.304500 
    2016/08/12 05:00:00 429.302750 
    2016/08/12 05:15:00 429.302750 
    2016/08/12 05:30:00 429.304250 
    2016/08/12 05:45:00 429.304500 
    2016/08/12 06:00:00 429.300000 
    2016/08/12 06:15:00 429.303250 
    2016/08/12 06:30:00 429.305000 
    2016/08/12 06:45:00 429.301750 
    2016/08/12 07:00:00 429.301750 
    2016/08/12 07:15:00 429.301750 
    2016/08/12 07:30:00 429.301750 
    2016/08/12 07:45:00 429.299750 
    2016/08/12 08:00:00 429.301750 
    2016/08/12 08:15:00 429.299750 
    2016/08/12 08:30:00 429.299750 
    2016/08/12 08:45:00 429.300000 
    2016/08/12 09:00:00 429.300250 
    2016/08/12 09:15:00 429.299250 
    2016/08/12 09:30:00 429.300750 
    2016/08/12 09:45:00 429.299000 
    2016/08/12 10:00:00 429.299250 
    2016/08/12 10:15:00 429.297250 
    2016/08/12 10:30:00 429.293500 
    2016/08/12 10:45:00 429.291750 
    2016/08/12 11:00:00 429.290250 
    2016/08/12 11:15:00 429.286750 
    2016/08/12 11:30:00 429.286750 
    2016/08/12 11:45:00 429.285000 
    2016/08/12 12:00:00 429.285000 
    2016/08/12 12:15:00 429.283250 
    2016/08/12 12:30:00 429.287500 
    2016/08/12 12:45:00 429.289250 
    2016/08/12 13:00:00 429.289500 
    2016/08/12 13:15:00 429.289250 
    2016/08/12 13:30:00 429.286000 
    2016/08/12 13:45:00 429.287250 
    2016/08/12 14:00:00 429.285750 
    2016/08/12 14:15:00 429.284750 
    2016/08/12 14:30:00 429.286250 
    2016/08/12 14:45:00 429.282750 
    2016/08/12 15:00:00 429.279250 
    2016/08/12 15:15:00 429.280750 
    2016/08/12 15:30:00 429.280000 
    2016/08/12 15:45:00 429.282000 
    2016/08/12 16:00:00 429.285500 
    2016/08/12 16:15:00 429.285250 
    2016/08/12 16:30:00 429.283500 
    2016/08/12 16:45:00 429.289000 
    2016/08/12 17:00:00 429.289000 
    2016/08/12 17:15:00 429.285250 
    2016/08/12 17:30:00 429.288750 
    2016/08/12 17:45:00 429.285000 
    2016/08/12 18:00:00 429.288750 
    2016/08/12 18:15:00 429.285750 
    2016/08/12 18:30:00 429.287500 
    2016/08/12 18:45:00 429.285750 
    2016/08/12 19:00:00 429.289250 
    2016/08/12 19:15:00 429.292250 
    2016/08/12 19:30:00 429.292500 
    2016/08/12 19:45:00 429.294000 
    2016/08/12 20:00:00 429.292500 
    2016/08/12 20:15:00 429.292250 
    2016/08/12 20:30:00 429.295750 
    2016/08/12 20:45:00 429.295750 
    2016/08/12 21:00:00 429.294250 
    2016/08/12 21:15:00 429.295750 
    2016/08/12 21:30:00 429.298500 
    2016/08/12 21:45:00 429.296750 
    2016/08/12 22:00:00 429.297000 
    2016/08/12 22:15:00 429.299000 
    2016/08/12 22:30:00 429.300500 
    2016/08/12 22:45:00 429.298750 
    2016/08/12 23:00:00 429.297250 
    2016/08/12 23:15:00 429.296750 
    2016/08/12 23:30:00 429.297000 
    2016/08/12 23:45:00 429.298750 
    2016/08/13 00:00:00 429.296750 
    2016/08/13 00:15:00 429.298250 
    2016/08/13 00:30:00 429.301500 
    2016/08/13 00:45:00 429.303000 
    2016/08/13 01:00:00 429.298750 
    2016/08/13 01:15:00 429.299500 
    2016/08/13 01:30:00 429.299500 
    2016/08/13 01:45:00 429.299000 
    2016/08/13 02:00:00 429.300750 
    2016/08/13 02:15:00 429.304250 
    2016/08/13 02:30:00 429.300500 
    2016/08/13 02:45:00 429.299500 
    2016/08/13 03:00:00 429.299500 
    2016/08/13 03:15:00 429.298500 
    2016/08/13 03:30:00 429.299250 
    2016/08/13 03:45:00 429.297500 
    2016/08/13 04:00:00 429.297500 
    2016/08/13 04:15:00 429.295500 
    2016/08/13 04:30:00 429.293750 
    2016/08/13 04:45:00 429.295500 
    2016/08/13 05:00:00 429.293750 
    2016/08/13 05:15:00 429.295500 
    2016/08/13 05:30:00 429.292000 
    2016/08/13 05:45:00 429.292000 
    2016/08/13 06:00:00 429.293750 
    2016/08/13 06:15:00 429.292000 
    2016/08/13 06:30:00 429.292250 
    2016/08/13 06:45:00 429.293750 
    2016/08/13 07:00:00 429.293750 
    2016/08/13 07:15:00 429.293500 
    2016/08/13 07:30:00 429.291250 
    2016/08/13 07:45:00 429.291250 
    2016/08/13 08:00:00 429.291250 
    2016/08/13 08:15:00 429.291250 
    2016/08/13 08:30:00 429.289750 
    2016/08/13 08:45:00 429.288250 
    2016/08/13 09:00:00 429.288250 
    2016/08/13 09:15:00 429.289750 
    2016/08/13 09:30:00 429.288250 
    2016/08/13 09:45:00 429.288000 
    2016/08/13 10:00:00 429.284750 
    2016/08/13 10:15:00 429.284750 
    2016/08/13 10:30:00 429.284750 
    2016/08/13 10:45:00 429.283000 
    2016/08/13 11:00:00 429.281250 
    2016/08/13 11:15:00 429.283250 
    2016/08/13 11:30:00 429.283000 
    2016/08/13 11:45:00 429.281250 
    2016/08/13 12:00:00 429.277750 
    2016/08/13 12:15:00 429.277750 
    2016/08/13 12:30:00 429.277500 
    2016/08/13 12:45:00 429.274000 
    2016/08/13 13:00:00 429.270500 
    2016/08/13 13:15:00 429.272250 
    2016/08/13 13:30:00 429.270500 
    2016/08/13 13:45:00 429.274000 
    2016/08/13 14:00:00 429.273750 
    2016/08/13 14:15:00 429.275500 
    2016/08/13 14:30:00 429.279000 
    2016/08/13 14:45:00 429.278750 
    2016/08/13 15:00:00 429.277000 
    2016/08/13 15:15:00 429.279000 
    2016/08/13 15:30:00 429.282250 
    2016/08/13 15:45:00 429.277500 
    2016/08/13 16:00:00 429.279000 
    2016/08/13 16:15:00 429.280750 
    2016/08/13 16:30:00 429.280750 
    2016/08/13 16:45:00 429.280500 
    2016/08/13 17:00:00 429.279000 
    2016/08/13 17:15:00 429.281000 
    2016/08/13 17:30:00 429.279250 
    2016/08/13 17:45:00 429.281000 
    2016/08/13 18:00:00 429.285250 
    2016/08/13 18:15:00 429.294000 
    2016/08/13 18:30:00 429.299250 
    2016/08/13 18:45:00 429.302750 
    2016/08/13 19:00:00 429.302750 
    2016/08/13 19:15:00 429.301000 
    2016/08/13 19:30:00 429.304250 
    2016/08/13 19:45:00 429.302000 
    2016/08/13 20:00:00 429.301750 
    2016/08/13 20:15:00 429.301500 
    2016/08/13 20:30:00 429.305500 
    2016/08/13 20:45:00 429.303750 
    2016/08/13 21:00:00 429.303750 
    2016/08/13 21:15:00 429.302250 
    2016/08/13 21:30:00 429.304000 
    2016/08/13 21:45:00 429.304000 
    2016/08/13 22:00:00 429.304250 
    2016/08/13 22:15:00 429.300750 
    2016/08/13 22:30:00 429.304500 
    2016/08/13 22:45:00 429.304000 
    2016/08/13 23:00:00 429.301500 
    2016/08/13 23:15:00 429.301500 
    2016/08/13 23:30:00 429.301500 
    2016/08/13 23:45:00 429.300000 
    2016/08/14 00:00:00 429.301500 
    2016/08/14 00:15:00 429.301750 
    2016/08/14 00:30:00 429.300250 
    2016/08/14 00:45:00 429.300250 
    2016/08/14 01:00:00 429.301750 
    2016/08/14 01:15:00 429.298250 
    2016/08/14 01:30:00 429.301750 
    2016/08/14 01:45:00 429.300000 
    2016/08/14 02:00:00 429.300000 
    2016/08/14 02:15:00 429.298250 
    2016/08/14 02:30:00 429.300000 
    2016/08/14 02:45:00 429.301500 
    2016/08/14 03:00:00 429.296500 
    2016/08/14 03:15:00 429.298250 
    2016/08/14 03:30:00 429.300250 
    2016/08/14 03:45:00 429.296750 
    2016/08/14 04:00:00 429.296750 
    2016/08/14 04:15:00 429.295000 
    2016/08/14 04:30:00 429.296500 
    2016/08/14 04:45:00 429.296750 
    2016/08/14 05:00:00 429.295750 
    2016/08/14 05:15:00 429.295750 
    2016/08/14 05:30:00 429.297750 
    2016/08/14 05:45:00 429.297750 
    2016/08/14 06:00:00 429.295750 
    2016/08/14 06:15:00 429.296250 
    2016/08/14 06:30:00 429.294250 
    2016/08/14 06:45:00 429.294250 
    2016/08/14 07:00:00 429.291000 
    2016/08/14 07:15:00 429.292750 
    2016/08/14 07:30:00 429.291000 
    2016/08/14 07:45:00 429.289250 
    2016/08/14 08:00:00 429.284000 
    2016/08/14 08:15:00 429.284000 
    2016/08/14 08:30:00 429.283250 
    2016/08/14 08:45:00 429.281500 
    2016/08/14 09:00:00 429.281500 
    2016/08/14 09:15:00 429.276250 
    2016/08/14 09:30:00 429.278000 
    2016/08/14 09:45:00 429.276500 
    2016/08/14 10:00:00 429.276250 
    2016/08/14 10:15:00 429.273000 
    2016/08/14 10:30:00 429.275500 
    2016/08/14 10:45:00 429.277000 
    2016/08/14 11:00:00 429.273500 
    2016/08/14 11:15:00 429.274000 
    2016/08/14 11:30:00 429.272000 
    2016/08/14 11:45:00 429.270250 
    2016/08/14 12:00:00 429.266000 
    2016/08/14 12:15:00 429.266750 
    2016/08/14 12:30:00 429.266750 
    2016/08/14 12:45:00 429.266750 
    2016/08/14 13:00:00 429.265000 
    2016/08/14 13:15:00 429.262250 
    2016/08/14 13:30:00 429.262250 
    2016/08/14 13:45:00 429.268250 
    2016/08/14 14:00:00 429.270250 
    2016/08/14 14:15:00 429.273500 
    2016/08/14 14:30:00 429.275250 
    2016/08/14 14:45:00 429.277000 
    2016/08/14 15:00:00 429.277000 
    2016/08/14 15:15:00 429.269750 
    2016/08/14 15:30:00 429.271500 
    2016/08/14 15:45:00 429.269500 
    2016/08/14 16:00:00 429.268000 
    2016/08/14 16:15:00 429.271250 
    2016/08/14 16:30:00 429.273000 
    2016/08/14 16:45:00 429.273000 
    2016/08/14 17:00:00 429.273000 
    2016/08/14 17:15:00 429.273000 
    2016/08/14 17:30:00 429.272000 
    2016/08/14 17:45:00 429.270250 
    2016/08/14 18:00:00 429.274250 
    2016/08/14 18:15:00 429.272250 
    2016/08/14 18:30:00 429.274500 
    2016/08/14 18:45:00 429.272750 
    2016/08/14 19:00:00 429.274250 
    2016/08/14 19:15:00 429.276500 
    2016/08/14 19:30:00 429.280000 
    2016/08/14 19:45:00 429.276750 
    2016/08/14 20:00:00 429.278250 
    2016/08/14 20:15:00 429.281750 
    2016/08/14 20:30:00 429.278750 
    2016/08/14 20:45:00 429.280250 
    2016/08/14 21:00:00 429.280500 
    2016/08/14 21:15:00 429.282250 
    2016/08/14 21:30:00 429.280250 
    2016/08/14 21:45:00 429.281250 
    2016/08/14 22:00:00 429.279500 
    2016/08/14 22:15:00 429.280000 
    2016/08/14 22:30:00 429.281250 
    2016/08/14 22:45:00 429.278250 
    2016/08/14 23:00:00 429.281500 
    2016/08/14 23:15:00 429.279750 
    2016/08/14 23:30:00 429.279750 
    2016/08/14 23:45:00 429.278000 
    2016/08/15 00:00:00 429.278000 
    2016/08/15 00:15:00 429.274500 
    2016/08/15 00:30:00 429.276500 
    2016/08/15 00:45:00 429.278250 
    2016/08/15 01:00:00 429.278250 
    2016/08/15 01:15:00 429.276750 
    2016/08/15 01:30:00 429.278250 
    2016/08/15 01:45:00 429.278250 
    2016/08/15 02:00:00 429.274750 
    2016/08/15 02:15:00 429.278000 
    2016/08/15 02:30:00 429.278000 
    2016/08/15 02:45:00 429.273250 
    2016/08/15 03:00:00 429.274750 
    2016/08/15 03:15:00 429.276500 
    2016/08/15 03:30:00 429.274750 
    2016/08/15 03:45:00 429.271000 
    2016/08/15 04:00:00 429.272750 
    2016/08/15 04:15:00 429.273500 
    2016/08/15 04:30:00 429.273750 
    2016/08/15 04:45:00 429.275250 
    2016/08/15 05:00:00 429.271750 
    2016/08/15 05:15:00 429.270000 
    2016/08/15 05:30:00 429.268250 
    2016/08/15 05:45:00 429.270250 
    2016/08/15 06:00:00 429.268250 
    2016/08/15 06:15:00 429.266500 
    2016/08/15 06:30:00 429.264750 
    2016/08/15 06:45:00 429.263000 
    2016/08/15 07:00:00 429.264750 
    2016/08/15 07:15:00 429.259500 
    2016/08/15 07:30:00 429.262250 
    2016/08/15 07:45:00 429.262250 
    2016/08/15 08:00:00 429.257000 
    2016/08/15 08:15:00 429.255250 
    2016/08/15 08:30:00 429.256250 
    2016/08/15 08:45:00 429.254500 
    2016/08/15 09:00:00 429.254500 
    2016/08/15 09:15:00 429.254500 
    2016/08/15 09:30:00 429.256250 
    2016/08/15 09:45:00 429.253750 
    2016/08/15 10:00:00 429.250250 
    2016/08/15 10:15:00 429.252000 
    2016/08/15 10:30:00 429.252000 
    2016/08/15 10:45:00 429.250500 
    2016/08/15 11:00:00 429.250500 
    2016/08/15 11:15:00 429.248500 
    2016/08/15 11:30:00 429.250000 
    2016/08/15 11:45:00 429.250000 
    2016/08/15 12:00:00 429.250250 
    2016/08/15 12:15:00 429.248500 
    2016/08/15 12:30:00 429.246500 
    2016/08/15 12:45:00 429.248250 
    2016/08/15 13:00:00 429.248250 
    2016/08/15 13:15:00 429.250250 
    2016/08/15 13:30:00 429.250250 
    2016/08/15 13:45:00 429.250000 
    2016/08/15 14:00:00 429.253500 
    2016/08/15 14:15:00 429.253500 
    2016/08/15 14:30:00 429.253500 
    2016/08/15 14:45:00 429.251750 
    2016/08/15 15:00:00 429.250000 
    2016/08/15 15:15:00 429.251500 
    2016/08/15 15:30:00 429.251250 
    2016/08/15 15:45:00 429.251500 
    2016/08/15 16:00:00 429.253250 
    2016/08/15 16:15:00 429.256750 
    2016/08/15 16:30:00 429.253250 
    2016/08/15 16:45:00 429.260250 
    2016/08/15 17:00:00 429.260250 
    2016/08/15 17:15:00 429.262000 
    2016/08/15 17:30:00 429.262000 
    2016/08/15 17:45:00 429.260250 
    2016/08/15 18:00:00 429.262750 
    2016/08/15 18:15:00 429.262750 
    2016/08/15 18:30:00 429.264500 
    2016/08/15 18:45:00 429.264250 
    2016/08/15 19:00:00 429.266250 
    2016/08/15 19:15:00 429.268000 
    2016/08/15 19:30:00 429.267000 
    2016/08/15 19:45:00 429.268750 
    2016/08/15 20:00:00 429.267000 
    2016/08/15 20:15:00 429.272500 
    2016/08/15 20:30:00 429.270750 
    2016/08/15 20:45:00 429.272250 
    2016/08/15 21:00:00 429.271250 
    2016/08/15 21:15:00 429.273000 
    2016/08/15 21:30:00 429.269500 
    2016/08/15 21:45:00 429.273500 
    2016/08/15 22:00:00 429.271500 
    2016/08/15 22:15:00 429.268000 
    2016/08/15 22:30:00 429.271250 
    2016/08/15 22:45:00 429.269500 
    2016/08/15 23:00:00 429.271250 
    2016/08/15 23:15:00 429.267500 
    2016/08/15 23:30:00 429.271250 
    2016/08/15 23:45:00 429.269250 
    2016/08/16 00:00:00 429.267250 
    2016/08/16 00:15:00 429.267250 
    2016/08/16 00:30:00 429.269250 
    2016/08/16 00:45:00 429.267250 
    2016/08/16 01:00:00 429.265250 
    2016/08/16 01:15:00 429.265500 
    2016/08/16 01:30:00 429.267250 
    2016/08/16 01:45:00 429.263500 
    2016/08/16 02:00:00 429.261750 
    2016/08/16 02:15:00 429.263500 
    2016/08/16 02:30:00 429.262000 
    2016/08/16 02:45:00 429.263750 
    2016/08/16 03:00:00 429.258500 
    2016/08/16 03:15:00 429.262000 
    2016/08/16 03:30:00 429.263500 
    2016/08/16 03:45:00 429.263750 
    2016/08/16 04:00:00 429.265250 
    2016/08/16 04:15:00 429.265000 
    2016/08/16 04:30:00 429.267000 
    2016/08/16 04:45:00 429.265250 
    2016/08/16 05:00:00 429.263500 
    2016/08/16 05:15:00 429.262750 
    2016/08/16 05:30:00 429.266000 
    2016/08/16 05:45:00 429.264250 
    2016/08/16 06:00:00 429.266000 
    2016/08/16 06:15:00 429.266500 
    2016/08/16 06:30:00 429.266500 
    2016/08/16 06:45:00 429.268250 
    2016/08/16 07:00:00 429.268500 
    2016/08/16 07:15:00 429.265250 
    2016/08/16 07:30:00 429.262250 
    2016/08/16 07:45:00 429.262500 
    2016/08/16 08:00:00 429.260750 
    2016/08/16 08:15:00 429.262500 
    2016/08/16 08:30:00 429.257250 
    2016/08/16 08:45:00 429.255000 
    2016/08/16 09:00:00 429.254750 
    2016/08/16 09:15:00 429.255000 
    2016/08/16 09:30:00 429.251500 
    2016/08/16 09:45:00 429.251500 
    2016/08/16 10:00:00 429.249750 
    2016/08/16 10:15:00 429.248000 
    2016/08/16 10:30:00 429.246250 
    2016/08/16 10:45:00 429.242750 
    2016/08/16 11:00:00 429.246500 
    2016/08/16 11:15:00 429.241000 
    2016/08/16 11:30:00 429.246500 
    2016/08/16 11:45:00 429.246500 
    2016/08/16 12:00:00 429.244750 
    2016/08/16 12:15:00 429.242750 
    2016/08/16 12:30:00 429.242750 
    2016/08/16 12:45:00 429.239250 
    2016/08/16 13:00:00 429.239750 
    2016/08/16 13:15:00 429.238500 
    2016/08/16 13:30:00 429.238250 
    2016/08/16 13:45:00 429.241500 
    2016/08/16 14:00:00 429.238250 
    2016/08/16 14:15:00 429.239750 
    2016/08/16 14:30:00 429.243250 
    2016/08/16 14:45:00 429.245000 
    2016/08/16 15:00:00 429.243250 
    2016/08/16 15:15:00 429.244250 
    2016/08/16 15:30:00 429.244250 
    2016/08/16 15:45:00 429.244000 
    2016/08/16 16:00:00 429.247250 
    2016/08/16 16:15:00 429.243750 
    2016/08/16 16:30:00 429.246250 
    2016/08/16 16:45:00 429.248000 
    2016/08/16 17:00:00 429.245500 
    2016/08/16 17:15:00 429.249750 
    2016/08/16 17:30:00 429.249500 
    2016/08/16 17:45:00 429.251500 
    2016/08/16 18:00:00 429.253500 
    2016/08/16 18:15:00 429.252750 
    2016/08/16 18:30:00 429.255750 
    2016/08/16 18:45:00 429.256000 
    2016/08/16 19:00:00 429.256000 
    2016/08/16 19:15:00 429.259500 
    2016/08/16 19:30:00 429.256750 
    2016/08/16 19:45:00 429.256750 
    2016/08/16 20:00:00 429.258750 
    2016/08/16 20:15:00 429.262250 
    2016/08/16 20:30:00 429.262250 
    2016/08/16 20:45:00 429.260500 
    2016/08/16 21:00:00 429.261000 
    2016/08/16 21:15:00 429.259000 
    2016/08/16 21:30:00 429.262500 
    2016/08/16 21:45:00 429.260750 
    2016/08/16 22:00:00 429.262500 
    2016/08/16 22:15:00 429.259000 
    2016/08/16 22:30:00 429.259000 
    2016/08/16 22:45:00 429.262750 
    2016/08/16 23:00:00 429.261000 
    2016/08/16 23:15:00 429.259250 
    2016/08/16 23:30:00 429.261000 
    2016/08/16 23:45:00 429.259000 
    2016/08/17 00:00:00 429.262750 
    2016/08/17 00:15:00 429.262000 
    2016/08/17 00:30:00 429.260000 
    2016/08/17 00:45:00 429.258500 
    2016/08/17 01:00:00 429.260000 
    2016/08/17 01:15:00 429.260000 
    2016/08/17 01:30:00 429.260000 
    2016/08/17 01:45:00 429.258250 
    2016/08/17 02:00:00 429.254750 
    2016/08/17 02:15:00 429.256500 
    2016/08/17 02:30:00 429.257250 
    2016/08/17 02:45:00 429.257250 
    2016/08/17 03:00:00 429.255500 
    2016/08/17 03:15:00 429.256500 
    2016/08/17 03:30:00 429.254750 
    2016/08/17 03:45:00 429.251000 
    2016/08/17 04:00:00 429.251250 
    2016/08/17 04:15:00 429.250000 
    2016/08/17 04:30:00 429.248250 
    2016/08/17 04:45:00 429.248250 
    2016/08/17 05:00:00 429.245750 
    2016/08/17 05:15:00 429.245750 
    2016/08/17 05:30:00 429.244000 
    2016/08/17 05:45:00 429.246500 
    2016/08/17 06:00:00 429.243000 
    2016/08/17 06:15:00 429.244750 
    2016/08/17 06:30:00 429.246500 
    2016/08/17 06:45:00 429.246500 
    2016/08/17 07:00:00 429.244000 
    2016/08/17 07:15:00 429.242750 
    2016/08/17 07:30:00 429.240750 
    2016/08/17 07:45:00 429.244000 
    2016/08/17 08:00:00 429.241750 
    2016/08/17 08:15:00 429.241500 
    2016/08/17 08:30:00 429.238750 
    2016/08/17 08:45:00 429.239000 
    2016/08/17 09:00:00 429.237250 
    2016/08/17 09:15:00 429.235750 
    2016/08/17 09:30:00 429.236250 
    2016/08/17 09:45:00 429.234500 
    2016/08/17 10:00:00 429.234500 
    2016/08/17 10:15:00 429.233000 
    2016/08/17 10:30:00 429.228750 
    2016/08/17 10:45:00 429.230500 
    2016/08/17 11:00:00 429.230250 
    2016/08/17 11:15:00 429.228500 
    2016/08/17 11:30:00 429.228500 
    2016/08/17 11:45:00 429.232000 
    2016/08/17 12:00:00 429.231250 
    2016/08/17 12:15:00 429.233000 
    2016/08/17 12:30:00 429.229750 
    2016/08/17 12:45:00 429.228750 
    2016/08/17 13:00:00 429.227000 
    2016/08/17 13:15:00 429.227250 
    2016/08/17 13:30:00 429.230750 
    2016/08/17 13:45:00 429.236000 
    2016/08/17 14:00:00 429.238250 
    2016/08/17 14:15:00 429.242000 
    2016/08/17 14:30:00 429.239750 
    2016/08/17 14:45:00 429.236250 
    2016/08/17 15:00:00 429.234250 
    2016/08/17 15:15:00 429.231000 
    2016/08/17 15:30:00 429.231750 
    2016/08/17 15:45:00 429.235250 
    2016/08/17 16:00:00 429.235250 
    2016/08/17 16:15:00 429.235000 
    2016/08/17 16:30:00 429.237500 
    2016/08/17 16:45:00 429.239500 
    2016/08/17 17:00:00 429.239500 
    2016/08/17 17:15:00 429.239500 
    2016/08/17 17:30:00 429.241000 
    2016/08/17 17:45:00 429.239500 
    2016/08/17 18:00:00 429.243000 
    2016/08/17 18:15:00 429.244000 
    2016/08/17 18:30:00 429.245500 
    2016/08/17 18:45:00 429.245750 
    2016/08/17 19:00:00 429.247500 
    2016/08/17 19:15:00 429.247500 
    2016/08/17 19:30:00 429.250750 
    2016/08/17 19:45:00 429.252750 
    2016/08/17 20:00:00 429.251250 
    2016/08/17 20:15:00 429.254500 
    2016/08/17 20:30:00 429.251000 
    2016/08/17 20:45:00 429.251750 
    2016/08/17 21:00:00 429.251750 
    2016/08/17 21:15:00 429.253500 
    2016/08/17 21:30:00 429.253500 
    2016/08/17 21:45:00 429.251750 
    2016/08/17 22:00:00 429.251750 
    2016/08/17 22:15:00 429.253750 
    2016/08/17 22:30:00 429.250250 
    2016/08/17 22:45:00 429.251500 
    2016/08/17 23:00:00 429.251750 
    2016/08/17 23:15:00 429.251750 
    2016/08/17 23:30:00 429.249250 
    2016/08/17 23:45:00 429.249000 
    2016/08/18 00:00:00 429.247250 
    2016/08/18 00:15:00 429.243750 
    2016/08/18 00:30:00 429.245250 
    2016/08/18 00:45:00 429.243750 
    2016/08/18 01:00:00 429.245250 
    2016/08/18 01:15:00 429.243500 
    2016/08/18 01:30:00 429.243500 
    2016/08/18 01:45:00 429.242000 
    2016/08/18 02:00:00 429.240750 
    2016/08/18 02:15:00 429.244250 
    2016/08/18 02:30:00 429.246000 
    2016/08/18 02:45:00 429.244250 
    2016/08/18 03:00:00 429.242250 
    2016/08/18 03:15:00 429.245750 
    2016/08/18 03:30:00 429.242250 
    2016/08/18 03:45:00 429.241500 
    2016/08/18 04:00:00 429.241500 
    2016/08/18 04:15:00 429.243500 
    2016/08/18 04:30:00 429.243750 
    2016/08/18 04:45:00 429.240250 
    2016/08/18 05:00:00 429.244000 
    2016/08/18 05:15:00 429.239500 
    2016/08/18 05:30:00 429.242750 
    2016/08/18 05:45:00 429.243000 
    2016/08/18 06:00:00 429.241250 
    2016/08/18 06:15:00 429.241250 
    2016/08/18 06:30:00 429.240750 
    2016/08/18 06:45:00 429.240500 
    2016/08/18 07:00:00 429.237500 
    2016/08/18 07:15:00 429.237500 
    2016/08/18 07:30:00 429.234000 
    2016/08/18 07:45:00 429.233750 
    2016/08/18 08:00:00 429.229250 
    2016/08/18 08:15:00 429.229000 
    2016/08/18 08:30:00 429.223250 
    2016/08/18 08:45:00 429.221750 
    2016/08/18 09:00:00 429.220000 
    2016/08/18 09:15:00 429.220000 
    2016/08/18 09:30:00 429.220250 
    2016/08/18 09:45:00 429.216250 
    2016/08/18 10:00:00 429.212750 
    2016/08/18 10:15:00 429.213500 
    2016/08/18 10:30:00 429.211750 
    2016/08/18 10:45:00 429.212000 
    2016/08/18 11:00:00 429.211750 
    2016/08/18 11:15:00 429.210000 
    2016/08/18 11:30:00 429.209500 
    2016/08/18 11:45:00 429.211500 
    2016/08/18 12:00:00 429.211250 
    2016/08/18 12:15:00 429.213000 
    2016/08/18 12:30:00 429.213500 
    2016/08/18 12:45:00 429.215250 
    2016/08/18 13:00:00 429.213500 
    2016/08/18 13:15:00 429.216250 
    2016/08/18 13:30:00 429.214750 
    2016/08/18 13:45:00 429.218000 
    2016/08/18 14:00:00 429.219500 
    2016/08/18 14:15:00 429.220250 
    2016/08/18 14:30:00 429.223750 
    2016/08/18 14:45:00 429.224000 
    2016/08/18 15:00:00 429.227750 
    2016/08/18 15:15:00 429.223250 
    2016/08/18 15:30:00 429.225250 
    2016/08/18 15:45:00 429.224750 
    2016/08/18 16:00:00 429.225000 
    2016/08/18 16:15:00 429.226750 
    2016/08/18 16:30:00 429.227500 
    2016/08/18 16:45:00 429.227000 
    2016/08/18 17:00:00 429.223750 
    2016/08/18 17:15:00 429.227500 
    2016/08/18 17:30:00 429.225750 
    2016/08/18 17:45:00 429.224000 
    2016/08/18 18:00:00 429.223750 
    2016/08/18 18:15:00 429.225500 
    2016/08/18 18:30:00 429.225500 
    2016/08/18 18:45:00 429.229250 
    2016/08/18 19:00:00 429.230750 
    2016/08/18 19:15:00 429.230500 
    2016/08/18 19:30:00 429.232250 
    2016/08/18 19:45:00 429.236500 
    2016/08/18 20:00:00 429.234250 
    2016/08/18 20:15:00 429.237500 
    2016/08/18 20:30:00 429.239750 
    2016/08/18 20:45:00 429.241500 
    2016/08/18 21:00:00 429.243000 
    2016/08/18 21:15:00 429.245000 
    2016/08/18 21:30:00 429.243750 
    2016/08/18 21:45:00 429.240250 
    2016/08/18 22:00:00 429.245250 
    2016/08/18 22:15:00 429.245000 
    2016/08/18 22:30:00 429.245000 
    2016/08/18 22:45:00 429.245250 
    2016/08/18 23:00:00 429.243250 
    2016/08/18 23:15:00 429.243250 
    2016/08/18 23:30:00 429.246750 
    2016/08/18 23:45:00 429.244750 
    2016/08/19 00:00:00 429.245000 
    2016/08/19 00:15:00 429.245250 
    2016/08/19 00:30:00 429.243250 
    2016/08/19 00:45:00 429.244750 
    2016/08/19 01:00:00 429.243250 
    2016/08/19 01:15:00 429.242500 
    2016/08/19 01:30:00 429.244000 
    2016/08/19 01:45:00 429.245000 
    2016/08/19 02:00:00 429.239000 
    2016/08/19 02:15:00 429.239000 
    2016/08/19 02:30:00 429.240750 
    2016/08/19 02:45:00 429.238750 
    2016/08/19 03:00:00 429.242000 
    2016/08/19 03:15:00 429.240750 
    2016/08/19 03:30:00 429.239000 
    2016/08/19 03:45:00 429.241000 
    2016/08/19 04:00:00 429.239000 
    2016/08/19 04:15:00 429.238750 
    2016/08/19 04:30:00 429.236500 
    2016/08/19 04:45:00 429.236500 
    2016/08/19 05:00:00 429.236750 
    2016/08/19 05:15:00 429.236500 
    2016/08/19 05:30:00 429.233250 
    2016/08/19 05:45:00 429.235000 
    2016/08/19 06:00:00 429.234750 
    2016/08/19 06:15:00 429.235250 
    2016/08/19 06:30:00 429.235500 
    2016/08/19 06:45:00 429.235500 
    2016/08/19 07:00:00 429.237250 
