----------------------------------------------
PZ-Bank TotHead [m]: 
    2016/08/02 08:00:00 428.962590 
    2016/08/02 08:15:00 428.966670 
    2016/08/02 08:30:00 428.971920 
    2016/08/02 08:45:00 428.966670 
    2016/08/02 09:00:00 428.969590 
    2016/08/02 09:15:00 428.962920 
    2016/08/02 09:30:00 428.966670 
    2016/08/02 09:45:00 428.962590 
    2016/08/02 10:00:00 428.952090 
    2016/08/02 10:15:00 428.955340 
    2016/08/02 10:30:00 428.959670 
    2016/08/02 10:45:00 428.956170 
    2016/08/02 11:00:00 428.959670 
    2016/08/02 11:15:00 428.954420 
    2016/08/02 11:30:00 428.955590 
    2016/08/02 11:45:00 428.953840 
    2016/08/02 12:00:00 428.953840 
    2016/08/02 12:15:00 428.952670 
    2016/08/02 12:30:00 428.950920 
    2016/08/02 12:45:00 428.949420 
    2016/08/02 13:00:00 428.945670 
    2016/08/02 13:15:00 428.945340 
    2016/08/02 13:30:00 428.945090 
    2016/08/02 13:45:00 428.943340 
    2016/08/02 14:00:00 428.943340 
    2016/08/02 14:15:00 428.947090 
    2016/08/02 14:30:00 428.945090 
    2016/08/02 14:45:00 428.947090 
    2016/08/02 15:00:00 428.941840 
    2016/08/02 15:15:00 428.940090 
    2016/08/02 15:30:00 428.941590 
    2016/08/02 15:45:00 428.939500 
    2016/08/02 16:00:00 428.939500 
    2016/08/02 16:15:00 428.941250 
    2016/08/02 16:30:00 428.941000 
    2016/08/02 16:45:00 428.941250 
    2016/08/02 17:00:00 428.942420 
    2016/08/02 17:15:00 428.940670 
    2016/08/02 17:30:00 428.942420 
    2016/08/02 17:45:00 428.940420 
    2016/08/02 18:00:00 428.942420 
    2016/08/02 18:15:00 428.945670 
    2016/08/02 18:30:00 428.943920 
    2016/08/02 18:45:00 428.945920 
    2016/08/02 19:00:00 428.945920 
    2016/08/02 19:15:00 428.947420 
    2016/08/02 19:30:00 428.947420 
    2016/08/02 19:45:00 428.947420 
    2016/08/02 20:00:00 428.950920 
    2016/08/02 20:15:00 428.954420 
    2016/08/02 20:30:00 428.949420 
    2016/08/02 20:45:00 428.949170 
    2016/08/02 21:00:00 428.954420 
    2016/08/02 21:15:00 428.949170 
    2016/08/02 21:30:00 428.947420 
    2016/08/02 21:45:00 428.949170 
    2016/08/02 22:00:00 428.945670 
    2016/08/02 22:15:00 428.948920 
    2016/08/02 22:30:00 428.948920 
    2016/08/02 22:45:00 428.946000 
    2016/08/02 23:00:00 428.949750 
    2016/08/02 23:15:00 428.948340 
    2016/08/02 23:30:00 428.948340 
    2016/08/02 23:45:00 428.945090 
    2016/08/03 00:00:00 428.948340 
    2016/08/03 00:15:00 428.946590 
    2016/08/03 00:30:00 428.946840 
    2016/08/03 00:45:00 428.946590 
    2016/08/03 01:00:00 428.946590 
    2016/08/03 01:15:00 428.944840 
    2016/08/03 01:30:00 428.946590 
    2016/08/03 01:45:00 428.944840 
    2016/08/03 02:00:00 428.949500 
    2016/08/03 02:15:00 428.944250 
    2016/08/03 02:30:00 428.948340 
    2016/08/03 02:45:00 428.946000 
    2016/08/03 03:00:00 428.947750 
    2016/08/03 03:15:00 428.946000 
    2016/08/03 03:30:00 428.944250 
    2016/08/03 03:45:00 428.946000 
    2016/08/03 04:00:00 428.948340 
    2016/08/03 04:15:00 428.948340 
    2016/08/03 04:30:00 428.948340 
    2016/08/03 04:45:00 428.943090 
    2016/08/03 05:00:00 428.946590 
    2016/08/03 05:15:00 428.946590 
    2016/08/03 05:30:00 428.944840 
    2016/08/03 05:45:00 428.944840 
    2016/08/03 06:00:00 428.943340 
    2016/08/03 06:15:00 428.944840 
    2016/08/03 06:30:00 428.944840 
    2016/08/03 06:45:00 428.941340 
    2016/08/03 07:00:00 428.944840 
    2016/08/03 07:15:00 428.943090 
    2016/08/03 07:30:00 428.939590 
    2016/08/03 07:45:00 428.937840 
    2016/08/03 08:00:00 428.937840 
    2016/08/03 08:15:00 428.936340 
    2016/08/03 08:30:00 428.934590 
    2016/08/03 08:45:00 428.936340 
    2016/08/03 09:00:00 428.932840 
    2016/08/03 09:15:00 428.934340 
    2016/08/03 09:30:00 428.931090 
    2016/08/03 09:45:00 428.925840 
    2016/08/03 10:00:00 428.927590 
    2016/08/03 10:15:00 428.925840 
    2016/08/03 10:30:00 428.924090 
    2016/08/03 10:45:00 428.923500 
    2016/08/03 11:00:00 428.921750 
    2016/08/03 11:15:00 428.920000 
    2016/08/03 11:30:00 428.917670 
    2016/08/03 11:45:00 428.921170 
    2016/08/03 12:00:00 428.917670 
    2016/08/03 12:15:00 428.917670 
    2016/08/03 12:30:00 428.914170 
    2016/08/03 12:45:00 428.912670 
    2016/08/03 13:00:00 428.910340 
    2016/08/03 13:15:00 428.910340 
    2016/08/03 13:30:00 428.910340 
    2016/08/03 13:45:00 428.910340 
    2016/08/03 14:00:00 428.912090 
    2016/08/03 14:15:00 428.915590 
    2016/08/03 14:30:00 428.915340 
    2016/08/03 14:45:00 428.915000 
    2016/08/03 15:00:00 428.916750 
    2016/08/03 15:15:00 428.917000 
    2016/08/03 15:30:00 428.912670 
    2016/08/03 15:45:00 428.914420 
    2016/08/03 16:00:00 428.914420 
    2016/08/03 16:15:00 428.916170 
    2016/08/03 16:30:00 428.918170 
    2016/08/03 16:45:00 428.914090 
    2016/08/03 17:00:00 428.915590 
    2016/08/03 17:15:00 428.915590 
    2016/08/03 17:30:00 428.913840 
    2016/08/03 17:45:00 428.917590 
    2016/08/03 18:00:00 428.917000 
    2016/08/03 18:15:00 428.916750 
    2016/08/03 18:30:00 428.920250 
    2016/08/03 18:45:00 428.916750 
    2016/08/03 19:00:00 428.918500 
    2016/08/03 19:15:00 428.918500 
    2016/08/03 19:30:00 428.916750 
    2016/08/03 19:45:00 428.916420 
    2016/08/03 20:00:00 428.916420 
    2016/08/03 20:15:00 428.918170 
    2016/08/03 20:30:00 428.918170 
    2016/08/03 20:45:00 428.917920 
    2016/08/03 21:00:00 428.916420 
    2016/08/03 21:15:00 428.917920 
    2016/08/03 21:30:00 428.918170 
    2016/08/03 21:45:00 428.917670 
    2016/08/03 22:00:00 428.917340 
    2016/08/03 22:15:00 428.919090 
    2016/08/03 22:30:00 428.918840 
    2016/08/03 22:45:00 428.919340 
    2016/08/03 23:00:00 428.916750 
    2016/08/03 23:15:00 428.919090 
    2016/08/03 23:30:00 428.920590 
    2016/08/03 23:45:00 428.916750 
    2016/08/04 00:00:00 428.916750 
    2016/08/04 00:15:00 428.920250 
    2016/08/04 00:30:00 428.914670 
    2016/08/04 00:45:00 428.919670 
    2016/08/04 01:00:00 428.915590 
    2016/08/04 01:15:00 428.917340 
    2016/08/04 01:30:00 428.917590 
    2016/08/04 01:45:00 428.919090 
    2016/08/04 02:00:00 428.915590 
    2016/08/04 02:15:00 428.919090 
    2016/08/04 02:30:00 428.916170 
    2016/08/04 02:45:00 428.916420 
    2016/08/04 03:00:00 428.917590 
    2016/08/04 03:15:00 428.912340 
    2016/08/04 03:30:00 428.916420 
    2016/08/04 03:45:00 428.919670 
    2016/08/04 04:00:00 428.922000 
    2016/08/04 04:15:00 428.925500 
    2016/08/04 04:30:00 428.931590 
    2016/08/04 04:45:00 428.938920 
    2016/08/04 05:00:00 428.944500 
    2016/08/04 05:15:00 428.954420 
    2016/08/04 05:30:00 428.951750 
    2016/08/04 05:45:00 428.967840 
    2016/08/04 06:00:00 428.973000 
    2016/08/04 06:15:00 428.975340 
    2016/08/04 06:30:00 428.980340 
    2016/08/04 06:45:00 428.984420 
    2016/08/04 07:00:00 428.979090 
    2016/08/04 07:15:00 428.980000 
    2016/08/04 07:30:00 428.980000 
    2016/08/04 07:45:00 428.980590 
    2016/08/04 08:00:00 428.980340 
    2016/08/04 08:15:00 428.977090 
    2016/08/04 08:30:00 428.975670 
    2016/08/04 08:45:00 428.969250 
    2016/08/04 09:00:00 428.975670 
    2016/08/04 09:15:00 428.979090 
    2016/08/04 09:30:00 428.978000 
    2016/08/04 09:45:00 428.979090 
    2016/08/04 10:00:00 428.977670 
    2016/08/04 10:15:00 428.975920 
    2016/08/04 10:30:00 428.972170 
    2016/08/04 10:45:00 428.974170 
    2016/08/04 11:00:00 428.967420 
    2016/08/04 11:15:00 428.969170 
    2016/08/04 11:30:00 428.963670 
    2016/08/04 11:45:00 428.963670 
    2016/08/04 12:00:00 428.963670 
    2016/08/04 12:15:00 428.961840 
    2016/08/04 12:30:00 428.959840 
    2016/08/04 12:45:00 428.956340 
    2016/08/04 13:00:00 428.954000 
    2016/08/04 13:15:00 428.954250 
    2016/08/04 13:30:00 428.952500 
    2016/08/04 13:45:00 428.951340 
    2016/08/04 14:00:00 428.952840 
    2016/08/04 14:15:00 428.952500 
    2016/08/04 14:30:00 428.950750 
    2016/08/04 14:45:00 428.954000 
    2016/08/04 15:00:00 428.948750 
    2016/08/04 15:15:00 428.952500 
    2016/08/04 15:30:00 428.947000 
    2016/08/04 15:45:00 428.946420 
    2016/08/04 16:00:00 428.950750 
    2016/08/04 16:15:00 428.949920 
    2016/08/04 16:30:00 428.952000 
    2016/08/04 16:45:00 428.952500 
    2016/08/04 17:00:00 428.955500 
    2016/08/04 17:15:00 428.952250 
    2016/08/04 17:30:00 428.950500 
    2016/08/04 17:45:00 428.950750 
    2016/08/04 18:00:00 428.950500 
    2016/08/04 18:15:00 428.948170 
    2016/08/04 18:30:00 428.952250 
    2016/08/04 18:45:00 428.951670 
    2016/08/04 19:00:00 428.951670 
    2016/08/04 19:15:00 428.951420 
    2016/08/04 19:30:00 428.953420 
    2016/08/04 19:45:00 428.951420 
    2016/08/04 20:00:00 428.953170 
    2016/08/04 20:15:00 428.953170 
    2016/08/04 20:30:00 428.953170 
    2016/08/04 20:45:00 428.953170 
    2016/08/04 21:00:00 428.946750 
    2016/08/04 21:15:00 428.950250 
    2016/08/04 21:30:00 428.950250 
    2016/08/04 21:45:00 428.948250 
    2016/08/04 22:00:00 428.950590 
    2016/08/04 22:15:00 428.950590 
    2016/08/04 22:30:00 428.951090 
    2016/08/04 22:45:00 428.950840 
    2016/08/04 23:00:00 428.947920 
    2016/08/04 23:15:00 428.950590 
    2016/08/04 23:30:00 428.947340 
    2016/08/04 23:45:00 428.950590 
    2016/08/05 00:00:00 428.950920 
    2016/08/05 00:15:00 428.949670 
    2016/08/05 00:30:00 428.949420 
    2016/08/05 00:45:00 428.949420 
    2016/08/05 01:00:00 428.945920 
    2016/08/05 01:15:00 428.946500 
    2016/08/05 01:30:00 428.946500 
    2016/08/05 01:45:00 428.946500 
    2016/08/05 02:00:00 428.950000 
    2016/08/05 02:15:00 428.949750 
    2016/08/05 02:30:00 428.950000 
    2016/08/05 02:45:00 428.949170 
    2016/08/05 03:00:00 428.949170 
    2016/08/05 03:15:00 428.951170 
    2016/08/05 03:30:00 428.949420 
    2016/08/05 03:45:00 428.946750 
    2016/08/05 04:00:00 428.946500 
    2016/08/05 04:15:00 428.946500 
    2016/08/05 04:30:00 428.946250 
    2016/08/05 04:45:00 428.946000 
    2016/08/05 05:00:00 428.944500 
    2016/08/05 05:15:00 428.946500 
    2016/08/05 05:30:00 428.947750 
    2016/08/05 05:45:00 428.944500 
    2016/08/05 06:00:00 428.946000 
    2016/08/05 06:15:00 428.946500 
    2016/08/05 06:30:00 428.941250 
    2016/08/05 06:45:00 428.945090 
    2016/08/05 07:00:00 428.941590 
    2016/08/05 07:15:00 428.943090 
    2016/08/05 07:30:00 428.942420 
    2016/08/05 07:45:00 428.942170 
    2016/08/05 08:00:00 428.938670 
    2016/08/05 08:15:00 428.940420 
    2016/08/05 08:30:00 428.940420 
    2016/08/05 08:45:00 428.940420 
    2016/08/05 09:00:00 428.936920 
    2016/08/05 09:15:00 428.935420 
    2016/08/05 09:30:00 428.935420 
    2016/08/05 09:45:00 428.931920 
    2016/08/05 10:00:00 428.937170 
    2016/08/05 10:15:00 428.935420 
    2016/08/05 10:30:00 428.935170 
    2016/08/05 10:45:00 428.933420 
    2016/08/05 11:00:00 428.931670 
    2016/08/05 11:15:00 428.931670 
    2016/08/05 11:30:00 428.926420 
    2016/08/05 11:45:00 428.928170 
    2016/08/05 12:00:00 428.926420 
    2016/08/05 12:15:00 428.928170 
    2016/08/05 12:30:00 428.926670 
    2016/08/05 12:45:00 428.926420 
    2016/08/05 13:00:00 428.923170 
    2016/08/05 13:15:00 428.922920 
    2016/08/05 13:30:00 428.919670 
    2016/08/05 13:45:00 428.919670 
    2016/08/05 14:00:00 428.917670 
    2016/08/05 14:15:00 428.916170 
    2016/08/05 14:30:00 428.916170 
    2016/08/05 14:45:00 428.917670 
    2016/08/05 15:00:00 428.922920 
    2016/08/05 15:15:00 428.916170 
    2016/08/05 15:30:00 428.913840 
    2016/08/05 15:45:00 428.913590 
    2016/08/05 16:00:00 428.917090 
    2016/08/05 16:15:00 428.913840 
    2016/08/05 16:30:00 428.914090 
    2016/08/05 16:45:00 428.915590 
    2016/08/05 17:00:00 428.913590 
    2016/08/05 17:15:00 428.908590 
    2016/08/05 17:30:00 428.910340 
    2016/08/05 17:45:00 428.910090 
    2016/08/05 18:00:00 428.912090 
    2016/08/05 18:15:00 428.912090 
    2016/08/05 18:30:00 428.911500 
    2016/08/05 18:45:00 428.917090 
    2016/08/05 19:00:00 428.913000 
    2016/08/05 19:15:00 428.913000 
    2016/08/05 19:30:00 428.915340 
    2016/08/05 19:45:00 428.917090 
    2016/08/05 20:00:00 428.918840 
    2016/08/05 20:15:00 428.916500 
    2016/08/05 20:30:00 428.915340 
    2016/08/05 20:45:00 428.915340 
    2016/08/05 21:00:00 428.918840 
    2016/08/05 21:15:00 428.917090 
    2016/08/05 21:30:00 428.917090 
    2016/08/05 21:45:00 428.915340 
    2016/08/05 22:00:00 428.915340 
    2016/08/05 22:15:00 428.917090 
    2016/08/05 22:30:00 428.916840 
    2016/08/05 22:45:00 428.911590 
    2016/08/05 23:00:00 428.913590 
    2016/08/05 23:15:00 428.915340 
    2016/08/05 23:30:00 428.915340 
    2016/08/05 23:45:00 428.915340 
    2016/08/06 00:00:00 428.915340 
    2016/08/06 00:15:00 428.915920 
    2016/08/06 00:30:00 428.914170 
    2016/08/06 00:45:00 428.914170 
    2016/08/06 01:00:00 428.913920 
    2016/08/06 01:15:00 428.913920 
    2016/08/06 01:30:00 428.913920 
    2016/08/06 01:45:00 428.913920 
    2016/08/06 02:00:00 428.913920 
    2016/08/06 02:15:00 428.913920 
    2016/08/06 02:30:00 428.912170 
    2016/08/06 02:45:00 428.913920 
    2016/08/06 03:00:00 428.910420 
    2016/08/06 03:15:00 428.912170 
    2016/08/06 03:30:00 428.913920 
    2016/08/06 03:45:00 428.912170 
    2016/08/06 04:00:00 428.910420 
    2016/08/06 04:15:00 428.908670 
    2016/08/06 04:30:00 428.912170 
    2016/08/06 04:45:00 428.912170 
    2016/08/06 05:00:00 428.910670 
    2016/08/06 05:15:00 428.910420 
    2016/08/06 05:30:00 428.910420 
    2016/08/06 05:45:00 428.912750 
    2016/08/06 06:00:00 428.911000 
    2016/08/06 06:15:00 428.911000 
    2016/08/06 06:30:00 428.909250 
    2016/08/06 06:45:00 428.907500 
    2016/08/06 07:00:00 428.909250 
    2016/08/06 07:15:00 428.905750 
    2016/08/06 07:30:00 428.904000 
    2016/08/06 07:45:00 428.904000 
    2016/08/06 08:00:00 428.904000 
    2016/08/06 08:15:00 428.902250 
    2016/08/06 08:30:00 428.902250 
    2016/08/06 08:45:00 428.899340 
    2016/08/06 09:00:00 428.899340 
    2016/08/06 09:15:00 428.895500 
    2016/08/06 09:30:00 428.897250 
    2016/08/06 09:45:00 428.897250 
    2016/08/06 10:00:00 428.892000 
    2016/08/06 10:15:00 428.893500 
    2016/08/06 10:30:00 428.893500 
    2016/08/06 10:45:00 428.893500 
    2016/08/06 11:00:00 428.890250 
    2016/08/06 11:15:00 428.890250 
    2016/08/06 11:30:00 428.888500 
    2016/08/06 11:45:00 428.884750 
    2016/08/06 12:00:00 428.886170 
    2016/08/06 12:15:00 428.882420 
    2016/08/06 12:30:00 428.882420 
    2016/08/06 12:45:00 428.880920 
    2016/08/06 13:00:00 428.880920 
    2016/08/06 13:15:00 428.878920 
    2016/08/06 13:30:00 428.877170 
    2016/08/06 13:45:00 428.879170 
    2016/08/06 14:00:00 428.877420 
    2016/08/06 14:15:00 428.875090 
    2016/08/06 14:30:00 428.875090 
    2016/08/06 14:45:00 428.875090 
    2016/08/06 15:00:00 428.876840 
    2016/08/06 15:15:00 428.872750 
    2016/08/06 15:30:00 428.869250 
    2016/08/06 15:45:00 428.871250 
    2016/08/06 16:00:00 428.873340 
    2016/08/06 16:15:00 428.871000 
    2016/08/06 16:30:00 428.871000 
    2016/08/06 16:45:00 428.871000 
    2016/08/06 17:00:00 428.872750 
    2016/08/06 17:15:00 428.873920 
    2016/08/06 17:30:00 428.868670 
    2016/08/06 17:45:00 428.868670 
    2016/08/06 18:00:00 428.868670 
    2016/08/06 18:15:00 428.870420 
    2016/08/06 18:30:00 428.870420 
    2016/08/06 18:45:00 428.869250 
    2016/08/06 19:00:00 428.871000 
    2016/08/06 19:15:00 428.872750 
    2016/08/06 19:30:00 428.874500 
    2016/08/06 19:45:00 428.873920 
    2016/08/06 20:00:00 428.877170 
    2016/08/06 20:15:00 428.873920 
    2016/08/06 20:30:00 428.878920 
    2016/08/06 20:45:00 428.877170 
    2016/08/06 21:00:00 428.878000 
    2016/08/06 21:15:00 428.878000 
    2016/08/06 21:30:00 428.879500 
    2016/08/06 21:45:00 428.879500 
    2016/08/06 22:00:00 428.877750 
    2016/08/06 22:15:00 428.879500 
    2016/08/06 22:30:00 428.877750 
    2016/08/06 22:45:00 428.879500 
    2016/08/06 23:00:00 428.881250 
    2016/08/06 23:15:00 428.877750 
    2016/08/06 23:30:00 428.881250 
    2016/08/06 23:45:00 428.879500 
    2016/08/07 00:00:00 428.881250 
    2016/08/07 00:15:00 428.879750 
    2016/08/07 00:30:00 428.882090 
    2016/08/07 00:45:00 428.881840 
    2016/08/07 01:00:00 428.881840 
    2016/08/07 01:15:00 428.880090 
    2016/08/07 01:30:00 428.880670 
    2016/08/07 01:45:00 428.876590 
    2016/08/07 02:00:00 428.880670 
    2016/08/07 02:15:00 428.878920 
    2016/08/07 02:30:00 428.880670 
    2016/08/07 02:45:00 428.880670 
    2016/08/07 03:00:00 428.877170 
    2016/08/07 03:15:00 428.880420 
    2016/08/07 03:30:00 428.878920 
    2016/08/07 03:45:00 428.877170 
    2016/08/07 04:00:00 428.880670 
    2016/08/07 04:15:00 428.878920 
    2016/08/07 04:30:00 428.875420 
    2016/08/07 04:45:00 428.875420 
    2016/08/07 05:00:00 428.877170 
    2016/08/07 05:15:00 428.878670 
    2016/08/07 05:30:00 428.876920 
    2016/08/07 05:45:00 428.873420 
    2016/08/07 06:00:00 428.876920 
    2016/08/07 06:15:00 428.875170 
    2016/08/07 06:30:00 428.876920 
    2016/08/07 06:45:00 428.875170 
    2016/08/07 07:00:00 428.873420 
    2016/08/07 07:15:00 428.870170 
    2016/08/07 07:30:00 428.873420 
    2016/08/07 07:45:00 428.866670 
    2016/08/07 08:00:00 428.868420 
    2016/08/07 08:15:00 428.866420 
    2016/08/07 08:30:00 428.861420 
    2016/08/07 08:45:00 428.862000 
    2016/08/07 09:00:00 428.859670 
    2016/08/07 09:15:00 428.859670 
    2016/08/07 09:30:00 428.860250 
    2016/08/07 09:45:00 428.857920 
    2016/08/07 10:00:00 428.859670 
    2016/08/07 10:15:00 428.859670 
    2016/08/07 10:30:00 428.856170 
    2016/08/07 10:45:00 428.856170 
    2016/08/07 11:00:00 428.854420 
    2016/08/07 11:15:00 428.852670 
    2016/08/07 11:30:00 428.847420 
    2016/08/07 11:45:00 428.850920 
    2016/08/07 12:00:00 428.848590 
    2016/08/07 12:15:00 428.846840 
    2016/08/07 12:30:00 428.846250 
    2016/08/07 12:45:00 428.844500 
    2016/08/07 13:00:00 428.842750 
    2016/08/07 13:15:00 428.841250 
    2016/08/07 13:30:00 428.843000 
    2016/08/07 13:45:00 428.844750 
    2016/08/07 14:00:00 428.843000 
    2016/08/07 14:15:00 428.846500 
    2016/08/07 14:30:00 428.848000 
    2016/08/07 14:45:00 428.850920 
    2016/08/07 15:00:00 428.852920 
    2016/08/07 15:15:00 428.847670 
    2016/08/07 15:30:00 428.844170 
    2016/08/07 15:45:00 428.842420 
    2016/08/07 16:00:00 428.849420 
    2016/08/07 16:15:00 428.849420 
    2016/08/07 16:30:00 428.850000 
    2016/08/07 16:45:00 428.851750 
    2016/08/07 17:00:00 428.851750 
    2016/08/07 17:15:00 428.850590 
    2016/08/07 17:30:00 428.854090 
    2016/08/07 17:45:00 428.851750 
    2016/08/07 18:00:00 428.850000 
    2016/08/07 18:15:00 428.853500 
    2016/08/07 18:30:00 428.853500 
    2016/08/07 18:45:00 428.853500 
    2016/08/07 19:00:00 428.850000 
    2016/08/07 19:15:00 428.851750 
    2016/08/07 19:30:00 428.851750 
    2016/08/07 19:45:00 428.850000 
    2016/08/07 20:00:00 428.853250 
    2016/08/07 20:15:00 428.852920 
    2016/08/07 20:30:00 428.853500 
    2016/08/07 20:45:00 428.850920 
    2016/08/07 21:00:00 428.853250 
    2016/08/07 21:15:00 428.849750 
    2016/08/07 21:30:00 428.855000 
    2016/08/07 21:45:00 428.853250 
    2016/08/07 22:00:00 428.853250 
    2016/08/07 22:15:00 428.851500 
    2016/08/07 22:30:00 428.853840 
    2016/08/07 22:45:00 428.852090 
    2016/08/07 23:00:00 428.849750 
    2016/08/07 23:15:00 428.851500 
    2016/08/07 23:30:00 428.853250 
    2016/08/07 23:45:00 428.851500 
    2016/08/08 00:00:00 428.853500 
    2016/08/08 00:15:00 428.853500 
    2016/08/08 00:30:00 428.853250 
    2016/08/08 00:45:00 428.855590 
    2016/08/08 01:00:00 428.852090 
    2016/08/08 01:15:00 428.852090 
    2016/08/08 01:30:00 428.853840 
    2016/08/08 01:45:00 428.853840 
    2016/08/08 02:00:00 428.852090 
    2016/08/08 02:15:00 428.852090 
    2016/08/08 02:30:00 428.850920 
    2016/08/08 02:45:00 428.852670 
    2016/08/08 03:00:00 428.850920 
    2016/08/08 03:15:00 428.852670 
    2016/08/08 03:30:00 428.850920 
    2016/08/08 03:45:00 428.850920 
    2016/08/08 04:00:00 428.852670 
    2016/08/08 04:15:00 428.850920 
    2016/08/08 04:30:00 428.849170 
    2016/08/08 04:45:00 428.849170 
    2016/08/08 05:00:00 428.849170 
    2016/08/08 05:15:00 428.850920 
    2016/08/08 05:30:00 428.848590 
    2016/08/08 05:45:00 428.850340 
    2016/08/08 06:00:00 428.850340 
    2016/08/08 06:15:00 428.846840 
    2016/08/08 06:30:00 428.850340 
    2016/08/08 06:45:00 428.848590 
    2016/08/08 07:00:00 428.846840 
    2016/08/08 07:15:00 428.852090 
    2016/08/08 07:30:00 428.846840 
    2016/08/08 07:45:00 428.845090 
    2016/08/08 08:00:00 428.842750 
    2016/08/08 08:15:00 428.839840 
    2016/08/08 08:30:00 428.839250 
    2016/08/08 08:45:00 428.835750 
    2016/08/08 09:00:00 428.838090 
    2016/08/08 09:15:00 428.836340 
    2016/08/08 09:30:00 428.834590 
    2016/08/08 09:45:00 428.833090 
    2016/08/08 10:00:00 428.830500 
    2016/08/08 10:15:00 428.829000 
    2016/08/08 10:30:00 428.830750 
    2016/08/08 10:45:00 428.829000 
    2016/08/08 11:00:00 428.826670 
    2016/08/08 11:15:00 428.830170 
    2016/08/08 11:30:00 428.826670 
    2016/08/08 11:45:00 428.828420 
    2016/08/08 12:00:00 428.824340 
    2016/08/08 12:15:00 428.826090 
    2016/08/08 12:30:00 428.822590 
    2016/08/08 12:45:00 428.824340 
    2016/08/08 13:00:00 428.820840 
    2016/08/08 13:15:00 428.822590 
    2016/08/08 13:30:00 428.818750 
    2016/08/08 13:45:00 428.820500 
    2016/08/08 14:00:00 428.820500 
    2016/08/08 14:15:00 428.814670 
    2016/08/08 14:30:00 428.816420 
    2016/08/08 14:45:00 428.816420 
    2016/08/08 15:00:00 428.821670 
    2016/08/08 15:15:00 428.817590 
    2016/08/08 15:30:00 428.814090 
    2016/08/08 15:45:00 428.817590 
    2016/08/08 16:00:00 428.817590 
    2016/08/08 16:15:00 428.819090 
    2016/08/08 16:30:00 428.815250 
    2016/08/08 16:45:00 428.813500 
    2016/08/08 17:00:00 428.818170 
    2016/08/08 17:15:00 428.819670 
    2016/08/08 17:30:00 428.816420 
    2016/08/08 17:45:00 428.814670 
    2016/08/08 18:00:00 428.818170 
    2016/08/08 18:15:00 428.816420 
    2016/08/08 18:30:00 428.816420 
    2016/08/08 18:45:00 428.818170 
    2016/08/08 19:00:00 428.817590 
    2016/08/08 19:15:00 428.817590 
    2016/08/08 19:30:00 428.821090 
    2016/08/08 19:45:00 428.822840 
    2016/08/08 20:00:00 428.822840 
    2016/08/08 20:15:00 428.825420 
    2016/08/08 20:30:00 428.822590 
    2016/08/08 20:45:00 428.824590 
    2016/08/08 21:00:00 428.825170 
    2016/08/08 21:15:00 428.827840 
    2016/08/08 21:30:00 428.828090 
    2016/08/08 21:45:00 428.831340 
    2016/08/08 22:00:00 428.826340 
    2016/08/08 22:15:00 428.828340 
    2016/08/08 22:30:00 428.828340 
    2016/08/08 22:45:00 428.831840 
    2016/08/08 23:00:00 428.833340 
    2016/08/08 23:15:00 428.831590 
    2016/08/08 23:30:00 428.833090 
    2016/08/08 23:45:00 428.830750 
    2016/08/09 00:00:00 428.829250 
    2016/08/09 00:15:00 428.835090 
    2016/08/09 00:30:00 428.832750 
    2016/08/09 00:45:00 428.831000 
    2016/08/09 01:00:00 428.831590 
    2016/08/09 01:15:00 428.830750 
    2016/08/09 01:30:00 428.829250 
    2016/08/09 01:45:00 428.829500 
    2016/08/09 02:00:00 428.831000 
    2016/08/09 02:15:00 428.827500 
    2016/08/09 02:30:00 428.832500 
    2016/08/09 02:45:00 428.830750 
    2016/08/09 03:00:00 428.833000 
    2016/08/09 03:15:00 428.834500 
    2016/08/09 03:30:00 428.833670 
    2016/08/09 03:45:00 428.833670 
    2016/08/09 04:00:00 428.831920 
    2016/08/09 04:15:00 428.834500 
    2016/08/09 04:30:00 428.832170 
    2016/08/09 04:45:00 428.832170 
    2016/08/09 05:00:00 428.832170 
    2016/08/09 05:15:00 428.830420 
    2016/08/09 05:30:00 428.830750 
    2016/08/09 05:45:00 428.828670 
    2016/08/09 06:00:00 428.831340 
    2016/08/09 06:15:00 428.835420 
    2016/08/09 06:30:00 428.833920 
    2016/08/09 06:45:00 428.830420 
    2016/08/09 07:00:00 428.834250 
    2016/08/09 07:15:00 428.831920 
    2016/08/09 07:30:00 428.828920 
    2016/08/09 07:45:00 428.828670 
    2016/08/09 08:00:00 428.829250 
    2016/08/09 08:15:00 428.832500 
    2016/08/09 08:30:00 428.833920 
    2016/08/09 08:45:00 428.831920 
    2016/08/09 09:00:00 428.832170 
    2016/08/09 09:15:00 428.831920 
    2016/08/09 09:30:00 428.832170 
    2016/08/09 09:45:00 428.828920 
    2016/08/09 10:00:00 428.828670 
    2016/08/09 10:15:00 428.831000 
    2016/08/09 10:30:00 428.827750 
    2016/08/09 10:45:00 428.827500 
    2016/08/09 11:00:00 428.827500 
    2016/08/09 11:15:00 428.825750 
    2016/08/09 11:30:00 428.824250 
    2016/08/09 11:45:00 428.822250 
    2016/08/09 12:00:00 428.820750 
    2016/08/09 12:15:00 428.817250 
    2016/08/09 12:30:00 428.817000 
    2016/08/09 12:45:00 428.808500 
    2016/08/09 13:00:00 428.808500 
    2016/08/09 13:15:00 428.806750 
    2016/08/09 13:30:00 428.808500 
    2016/08/09 13:45:00 428.808170 
    2016/08/09 14:00:00 428.808170 
    2016/08/09 14:15:00 428.808170 
