----------------------------------------------
PZ-In TotHead [m]: 
    2016/07/29 06:45:00 428.357500 
    2016/07/29 07:00:00 428.362167 
    2016/07/29 07:15:00 428.361333 
    2016/07/29 07:30:00 428.359000 
    2016/07/29 07:45:00 428.360000 
    2016/07/29 08:00:00 428.359417 
    2016/07/29 08:15:00 428.362500 
    2016/07/29 08:30:00 428.358250 
    2016/07/29 08:45:00 428.354500 
    2016/07/29 09:00:00 428.356500 
    2016/07/29 09:15:00 428.353500 
    2016/07/29 09:30:00 428.351583 
    2016/07/29 09:45:00 428.348250 
    2016/07/29 10:00:00 428.346250 
    2016/07/29 10:15:00 428.346250 
    2016/07/29 10:30:00 428.346250 
    2016/07/29 10:45:00 428.348000 
    2016/07/29 11:00:00 428.348917 
    2016/07/29 11:15:00 428.349500 
    2016/07/29 11:30:00 428.349500 
    2016/07/29 11:45:00 428.347167 
    2016/07/29 12:00:00 428.346000 
    2016/07/29 12:15:00 428.347167 
    2016/07/29 12:30:00 428.350250 
    2016/07/29 12:45:00 428.345750 
    2016/07/29 13:00:00 428.345583 
    2016/07/29 13:15:00 428.345667 
    2016/07/29 13:30:00 428.348000 
    2016/07/29 13:45:00 428.353417 
    2016/07/29 14:00:00 428.354083 
    2016/07/29 14:15:00 428.355250 
    2016/07/29 14:30:00 428.351333 
    2016/07/29 14:45:00 428.348500 
    2016/07/29 15:00:00 428.348500 
    2016/07/29 15:15:00 428.348667 
    2016/07/29 15:30:00 428.347917 
    2016/07/29 15:45:00 428.344000 
    2016/07/29 16:00:00 428.344167 
    2016/07/29 16:15:00 428.343333 
    2016/07/29 16:30:00 428.337500 
    2016/07/29 16:45:00 428.334917 
    2016/07/29 17:00:00 428.333083 
    2016/07/29 17:15:00 428.329750 
    2016/07/29 17:30:00 428.333250 
    2016/07/29 17:45:00 428.332750 
    2016/07/29 18:00:00 428.329750 
    2016/07/29 18:15:00 428.330167 
    2016/07/29 18:30:00 428.331833 
    2016/07/29 18:45:00 428.334000 
    2016/07/29 19:00:00 428.334750 
    2016/07/29 19:15:00 428.336250 
    2016/07/29 19:30:00 428.334250 
    2016/07/29 19:45:00 428.331167 
    2016/07/29 20:00:00 428.329333 
    2016/07/29 20:15:00 428.331750 
    2016/07/29 20:30:00 428.330750 
    2016/07/29 20:45:00 428.332500 
    2016/07/29 21:00:00 428.332500 
    2016/07/29 21:15:00 428.336250 
    2016/07/29 21:30:00 428.336333 
    2016/07/29 21:45:00 428.334000 
    2016/07/29 22:00:00 428.339833 
    2016/07/29 22:15:00 428.341583 
    2016/07/29 22:30:00 428.342750 
    2016/07/29 22:45:00 428.344167 
    2016/07/29 23:00:00 428.343583 
    2016/07/29 23:15:00 428.346750 
    2016/07/29 23:30:00 428.349667 
    2016/07/29 23:45:00 428.352417 
    2016/07/30 00:00:00 428.354750 
    2016/07/30 00:15:00 428.351250 
    2016/07/30 00:30:00 428.347083 
    2016/07/30 00:45:00 428.346250 
    2016/07/30 01:00:00 428.346833 
    2016/07/30 01:15:00 428.346500 
    2016/07/30 01:30:00 428.345750 
    2016/07/30 01:45:00 428.347250 
    2016/07/30 02:00:00 428.349667 
    2016/07/30 02:15:00 428.354500 
    2016/07/30 02:30:00 428.353667 
    2016/07/30 02:45:00 428.351917 
    2016/07/30 03:00:00 428.350750 
    2016/07/30 03:15:00 428.351917 
    2016/07/30 03:30:00 428.350417 
    2016/07/30 03:45:00 428.350250 
    2016/07/30 04:00:00 428.348917 
    2016/07/30 04:15:00 428.349417 
    2016/07/30 04:30:00 428.348000 
    2016/07/30 04:45:00 428.349333 
    2016/07/30 05:00:00 428.348833 
    2016/07/30 05:15:00 428.353750 
    2016/07/30 05:30:00 428.357833 
    2016/07/30 05:45:00 428.357250 
    2016/07/30 06:00:00 428.357250 
    2016/07/30 06:15:00 428.356833 
    2016/07/30 06:30:00 428.355750 
    2016/07/30 06:45:00 428.357750 
    2016/07/30 07:00:00 428.352833 
    2016/07/30 07:15:00 428.352750 
    2016/07/30 07:30:00 428.355500 
    2016/07/30 07:45:00 428.352917 
    2016/07/30 08:00:00 428.356667 
    2016/07/30 08:15:00 428.355500 
    2016/07/30 08:30:00 428.356667 
    2016/07/30 08:45:00 428.359333 
    2016/07/30 09:00:00 428.356750 
    2016/07/30 09:15:00 428.358500 
    2016/07/30 09:30:00 428.358500 
    2016/07/30 09:45:00 428.358250 
    2016/07/30 10:00:00 428.356750 
    2016/07/30 10:15:00 428.355583 
    2016/07/30 10:30:00 428.353000 
    2016/07/30 10:45:00 428.354167 
    2016/07/30 11:00:00 428.352083 
    2016/07/30 11:15:00 428.349000 
    2016/07/30 11:30:00 428.351333 
    2016/07/30 11:45:00 428.348750 
    2016/07/30 12:00:00 428.345250 
    2016/07/30 12:15:00 428.341000 
    2016/07/30 12:30:00 428.341000 
    2016/07/30 12:45:00 428.341500 
    2016/07/30 13:00:00 428.342667 
    2016/07/30 13:15:00 428.343167 
    2016/07/30 13:30:00 428.342750 
    2016/07/30 13:45:00 428.344333 
    2016/07/30 14:00:00 428.341750 
    2016/07/30 14:15:00 428.340000 
    2016/07/30 14:30:00 428.339333 
    2016/07/30 14:45:00 428.338167 
    2016/07/30 15:00:00 428.339750 
    2016/07/30 15:15:00 428.339333 
    2016/07/30 15:30:00 428.335333 
    2016/07/30 15:45:00 428.339500 
    2016/07/30 16:00:00 428.336500 
    2016/07/30 16:15:00 428.335917 
    2016/07/30 16:30:00 428.335000 
    2016/07/30 16:45:00 428.337000 
    2016/07/30 17:00:00 428.336750 
    2016/07/30 17:15:00 428.338500 
    2016/07/30 17:30:00 428.336333 
    2016/07/30 17:45:00 428.335833 
    2016/07/30 18:00:00 428.333500 
    2016/07/30 18:15:00 428.332500 
    2016/07/30 18:30:00 428.330167 
    2016/07/30 18:45:00 428.328000 
    2016/07/30 19:00:00 428.331000 
    2016/07/30 19:15:00 428.332750 
    2016/07/30 19:30:00 428.335250 
    2016/07/30 19:45:00 428.339250 
    2016/07/30 20:00:00 428.342083 
    2016/07/30 20:15:00 428.345250 
    2016/07/30 20:30:00 428.345583 
    2016/07/30 20:45:00 428.350250 
    2016/07/30 21:00:00 428.354750 
    2016/07/30 21:15:00 428.354917 
    2016/07/30 21:30:00 428.358500 
    2016/07/30 21:45:00 428.365750 
    2016/07/30 22:00:00 428.365583 
    2016/07/30 22:15:00 428.365500 
    2016/07/30 22:30:00 428.370000 
    2016/07/30 22:45:00 428.368417 
    2016/07/30 23:00:00 428.368167 
    2016/07/30 23:15:00 428.375250 
    2016/07/30 23:30:00 428.371750 
    2016/07/30 23:45:00 428.367667 
    2016/07/31 00:00:00 428.370250 
    2016/07/31 00:15:00 428.367667 
    2016/07/31 00:30:00 428.367250 
    2016/07/31 00:45:00 428.365250 
    2016/07/31 01:00:00 428.368417 
    2016/07/31 01:15:00 428.363583 
    2016/07/31 01:30:00 428.348750 
    2016/07/31 01:45:00 428.351083 
    2016/07/31 02:00:00 428.351750 
    2016/07/31 02:15:00 428.349000 
    2016/07/31 02:30:00 428.347500 
    2016/07/31 02:45:00 428.346750 
    2016/07/31 03:00:00 428.346750 
    2016/07/31 03:15:00 428.347917 
    2016/07/31 03:30:00 428.347750 
    2016/07/31 03:45:00 428.352250 
    2016/07/31 04:00:00 428.357083 
    2016/07/31 04:15:00 428.359417 
    2016/07/31 04:30:00 428.359250 
    2016/07/31 04:45:00 428.361750 
    2016/07/31 05:00:00 428.364500 
    2016/07/31 05:15:00 428.371500 
    2016/07/31 05:30:00 428.378000 
    2016/07/31 05:45:00 428.380417 
    2016/07/31 06:00:00 428.380750 
    2016/07/31 06:15:00 428.381167 
    2016/07/31 06:30:00 428.383083 
    2016/07/31 06:45:00 428.380750 
    2016/07/31 07:00:00 428.380167 
    2016/07/31 07:15:00 428.381333 
    2016/07/31 07:30:00 428.379000 
    2016/07/31 07:45:00 428.387583 
    2016/07/31 08:00:00 428.392167 
    2016/07/31 08:15:00 428.392500 
    2016/07/31 08:30:00 428.384167 
    2016/07/31 08:45:00 428.372750 
    2016/07/31 09:00:00 428.358500 
    2016/07/31 09:15:00 428.362833 
    2016/07/31 09:30:00 428.363167 
    2016/07/31 09:45:00 428.365500 
    2016/07/31 10:00:00 428.365667 
    2016/07/31 10:15:00 428.365417 
    2016/07/31 10:30:00 428.362250 
    2016/07/31 10:45:00 428.361917 
    2016/07/31 11:00:00 428.361583 
    2016/07/31 11:15:00 428.365750 
    2016/07/31 11:30:00 428.372917 
    2016/07/31 11:45:00 428.376917 
    2016/07/31 12:00:00 428.381000 
    2016/07/31 12:15:00 428.383917 
    2016/07/31 12:30:00 428.388583 
    2016/07/31 12:45:00 428.388000 
    2016/07/31 13:00:00 428.385833 
    2016/07/31 13:15:00 428.381583 
    2016/07/31 13:30:00 428.382750 
    2016/07/31 13:45:00 428.387917 
    2016/07/31 14:00:00 428.389667 
    2016/07/31 14:15:00 428.391250 
    2016/07/31 14:30:00 428.389500 
    2016/07/31 14:45:00 428.392417 
    2016/07/31 15:00:00 428.393000 
    2016/07/31 15:15:00 428.391000 
    2016/07/31 15:30:00 428.391250 
    2016/07/31 15:45:00 428.385750 
    2016/07/31 16:00:00 428.386917 
    2016/07/31 16:15:00 428.384000 
    2016/07/31 16:30:00 428.377000 
    2016/07/31 16:45:00 428.369750 
    2016/07/31 17:00:00 428.368333 
    2016/07/31 17:15:00 428.366750 
    2016/07/31 17:30:00 428.360167 
    2016/07/31 17:45:00 428.357500 
    2016/07/31 18:00:00 428.363000 
    2016/07/31 18:15:00 428.361667 
    2016/07/31 18:30:00 428.361083 
    2016/07/31 18:45:00 428.361250 
    2016/07/31 19:00:00 428.369250 
    2016/07/31 19:15:00 428.375583 
    2016/07/31 19:30:00 428.382000 
    2016/07/31 19:45:00 428.384500 
    2016/07/31 20:00:00 428.393500 
    2016/07/31 20:15:00 428.409000 
    2016/07/31 20:30:00 428.408667 
    2016/07/31 20:45:00 428.403833 
    2016/07/31 21:00:00 428.396750 
    2016/07/31 21:15:00 428.391667 
    2016/07/31 21:30:00 428.395083 
    2016/07/31 21:45:00 428.403750 
    2016/07/31 22:00:00 428.400250 
    2016/07/31 22:15:00 428.391833 
    2016/07/31 22:30:00 428.382500 
    2016/07/31 22:45:00 428.388333 
    2016/07/31 23:00:00 428.394417 
    2016/07/31 23:15:00 428.393250 
    2016/07/31 23:30:00 428.397000 
    2016/07/31 23:45:00 428.398500 
    2016/08/01 00:00:00 428.397500 
    2016/08/01 00:15:00 428.403500 
    2016/08/01 00:30:00 428.409583 
    2016/08/01 00:45:00 428.406000 
    2016/08/01 01:00:00 428.399000 
    2016/08/01 01:15:00 428.396083 
    2016/08/01 01:30:00 428.393750 
    2016/08/01 01:45:00 428.396750 
    2016/08/01 02:00:00 428.393083 
    2016/08/01 02:15:00 428.390250 
    2016/08/01 02:30:00 428.390250 
    2016/08/01 02:45:00 428.392417 
    2016/08/01 03:00:00 428.390500 
    2016/08/01 03:15:00 428.389167 
    2016/08/01 03:30:00 428.389833 
    2016/08/01 03:45:00 428.391750 
    2016/08/01 04:00:00 428.403250 
    2016/08/01 04:15:00 428.413250 
    2016/08/01 04:30:00 428.421750 
    2016/08/01 04:45:00 428.427000 
    2016/08/01 05:00:00 428.428500 
    2016/08/01 05:15:00 428.436250 
    2016/08/01 05:30:00 428.435500 
    2016/08/01 05:45:00 428.444167 
    2016/08/01 06:00:00 428.460500 
    2016/08/01 06:15:00 428.470250 
    2016/08/01 06:30:00 428.468750 
    2016/08/01 06:45:00 428.447750 
    2016/08/01 07:00:00 428.445167 
    2016/08/01 07:15:00 428.447500 
    2016/08/01 07:30:00 428.452750 
    2016/08/01 07:45:00 428.449583 
    2016/08/01 08:00:00 428.449583 
    2016/08/01 08:15:00 428.446500 
    2016/08/01 08:30:00 428.447833 
    2016/08/01 08:45:00 428.446083 
    2016/08/01 09:00:00 428.442250 
    2016/08/01 09:15:00 428.441250 
    2016/08/01 09:30:00 428.439333 
    2016/08/01 09:45:00 428.432750 
    2016/08/01 10:00:00 428.431167 
    2016/08/01 10:15:00 428.431833 
    2016/08/01 10:30:00 428.429500 
    2016/08/01 10:45:00 428.430333 
    2016/08/01 11:00:00 428.431500 
    2016/08/01 11:15:00 428.435000 
    2016/08/01 11:30:00 428.435583 
    2016/08/01 11:45:00 428.431167 
    2016/08/01 12:00:00 428.429250 
    2016/08/01 12:15:00 428.433500 
    2016/08/01 12:30:00 428.435083 
    2016/08/01 12:45:00 428.432000 
    2016/08/01 13:00:00 428.433250 
    2016/08/01 13:15:00 428.429083 
    2016/08/01 13:30:00 428.424000 
    2016/08/01 13:45:00 428.424417 
    2016/08/01 14:00:00 428.420917 
    2016/08/01 14:15:00 428.418000 
    2016/08/01 14:30:00 428.417250 
    2016/08/01 14:45:00 428.419000 
    2016/08/01 15:00:00 428.416250 
    2016/08/01 15:15:00 428.413083 
    2016/08/01 15:30:00 428.413167 
    2016/08/01 15:45:00 428.412750 
    2016/08/01 16:00:00 428.408667 
    2016/08/01 16:15:00 428.406833 
    2016/08/01 16:30:00 428.404500 
    2016/08/01 16:45:00 428.401750 
    2016/08/01 17:00:00 428.401917 
    2016/08/01 17:15:00 428.396250 
    2016/08/01 17:30:00 428.395750 
    2016/08/01 17:45:00 428.393167 
    2016/08/01 18:00:00 428.390750 
    2016/08/01 18:15:00 428.390583 
    2016/08/01 18:30:00 428.390500 
    2016/08/01 18:45:00 428.392250 
    2016/08/01 19:00:00 428.392250 
    2016/08/01 19:15:00 428.395250 
    2016/08/01 19:30:00 428.395500 
    2016/08/01 19:45:00 428.395833 
    2016/08/01 20:00:00 428.395417 
    2016/08/01 20:15:00 428.395000 
    2016/08/01 20:30:00 428.394250 
    2016/08/01 20:45:00 428.394250 
    2016/08/01 21:00:00 428.397000 
    2016/08/01 21:15:00 428.397000 
    2016/08/01 21:30:00 428.397917 
    2016/08/01 21:45:00 428.397500 
    2016/08/01 22:00:00 428.399833 
    2016/08/01 22:15:00 428.400333 
    2016/08/01 22:30:00 428.399000 
    2016/08/01 22:45:00 428.397833 
    2016/08/01 23:00:00 428.399583 
    2016/08/01 23:15:00 428.396250 
    2016/08/01 23:30:00 428.394583 
    2016/08/01 23:45:00 428.392250 
    2016/08/02 00:00:00 428.393000 
    2016/08/02 00:15:00 428.392000 
    2016/08/02 00:30:00 428.393500 
    2016/08/02 00:45:00 428.393500 
    2016/08/02 01:00:00 428.392500 
    2016/08/02 01:15:00 428.390750 
    2016/08/02 01:30:00 428.386000 
    2016/08/02 01:45:00 428.393250 
    2016/08/02 02:00:00 428.396667 
    2016/08/02 02:15:00 428.396250 
    2016/08/02 02:30:00 428.398000 
    2016/08/02 02:45:00 428.399167 
    2016/08/02 03:00:00 428.398000 
    2016/08/02 03:15:00 428.397000 
    2016/08/02 03:30:00 428.398417 
    2016/08/02 03:45:00 428.394000 
    2016/08/02 04:00:00 428.395583 
    2016/08/02 04:15:00 428.400417 
    2016/08/02 04:30:00 428.407250 
    2016/08/02 04:45:00 428.416333 
    2016/08/02 05:00:00 428.455500 
    2016/08/02 05:15:00 428.491250 
    2016/08/02 05:30:00 428.511167 
    2016/08/02 05:45:00 428.513000 
    2016/08/02 06:00:00 428.508250 
    2016/08/02 06:15:00 428.507917 
    2016/08/02 06:30:00 428.503500 
    2016/08/02 06:45:00 428.512000 
    2016/08/02 07:00:00 428.519667 
    2016/08/02 07:15:00 428.503250 
    2016/08/02 07:30:00 428.515500 
    2016/08/02 07:45:00 428.506667 
    2016/08/02 08:00:00 428.508083 
    2016/08/02 08:15:00 428.515750 
    2016/08/02 08:30:00 428.514917 
    2016/08/02 08:45:00 428.516333 
    2016/08/02 09:00:00 428.510250 
    2016/08/02 09:15:00 428.515000 
    2016/08/02 09:30:00 428.515583 
    2016/08/02 09:45:00 428.513750 
    2016/08/02 10:00:00 428.516917 
    2016/08/02 10:15:00 428.514917 
    2016/08/02 10:30:00 428.515750 
    2016/08/02 10:45:00 428.519333 
    2016/08/02 11:00:00 428.523000 
    2016/08/02 11:15:00 428.524500 
    2016/08/02 11:30:00 428.524500 
    2016/08/02 11:45:00 428.522500 
    2016/08/02 12:00:00 428.526250 
    2016/08/02 12:15:00 428.528000 
    2016/08/02 12:30:00 428.527833 
    2016/08/02 12:45:00 428.527500 
    2016/08/02 13:00:00 428.531250 
    2016/08/02 13:15:00 428.530167 
    2016/08/02 13:30:00 428.533250 
    2016/08/02 13:45:00 428.533250 
    2016/08/02 14:00:00 428.535833 
    2016/08/02 14:15:00 428.535000 
    2016/08/02 14:30:00 428.535000 
    2016/08/02 14:45:00 428.535000 
    2016/08/02 15:00:00 428.535000 
    2016/08/02 15:15:00 428.534417 
    2016/08/02 15:30:00 428.538750 
    2016/08/02 15:45:00 428.535000 
    2016/08/02 16:00:00 428.533833 
    2016/08/02 16:15:00 428.533917 
    2016/08/02 16:30:00 428.533250 
    2016/08/02 16:45:00 428.533083 
    2016/08/02 17:00:00 428.533583 
    2016/08/02 17:15:00 428.534750 
    2016/08/02 17:30:00 428.533750 
    2016/08/02 17:45:00 428.535250 
    2016/08/02 18:00:00 428.535250 
    2016/08/02 18:15:00 428.535250 
    2016/08/02 18:30:00 428.535750 
    2016/08/02 18:45:00 428.538500 
    2016/08/02 19:00:00 428.540833 
    2016/08/02 19:15:00 428.541833 
    2016/08/02 19:30:00 428.541500 
    2016/08/02 19:45:00 428.541667 
    2016/08/02 20:00:00 428.543667 
    2016/08/02 20:15:00 428.544250 
    2016/08/02 20:30:00 428.549000 
    2016/08/02 20:45:00 428.547583 
    2016/08/02 21:00:00 428.551500 
    2016/08/02 21:15:00 428.552500 
    2016/08/02 21:30:00 428.553583 
    2016/08/02 21:45:00 428.555750 
    2016/08/02 22:00:00 428.558833 
    2016/08/02 22:15:00 428.560583 
    2016/08/02 22:30:00 428.564750 
    2016/08/02 22:45:00 428.567667 
    2016/08/02 23:00:00 428.565333 
    2016/08/02 23:15:00 428.564750 
    2016/08/02 23:30:00 428.567917 
    2016/08/02 23:45:00 428.568000 
    2016/08/03 00:00:00 428.568750 
    2016/08/03 00:15:00 428.568000 
    2016/08/03 00:30:00 428.568083 
    2016/08/03 00:45:00 428.566750 
    2016/08/03 01:00:00 428.566917 
    2016/08/03 01:15:00 428.567000 
    2016/08/03 01:30:00 428.569000 
    2016/08/03 01:45:00 428.570167 
    2016/08/03 02:00:00 428.569250 
    2016/08/03 02:15:00 428.570250 
    2016/08/03 02:30:00 428.569917 
    2016/08/03 02:45:00 428.567667 
    2016/08/03 03:00:00 428.565500 
    2016/08/03 03:15:00 428.565500 
    2016/08/03 03:30:00 428.565417 
    2016/08/03 03:45:00 428.565250 
    2016/08/03 04:00:00 428.562917 
    2016/08/03 04:15:00 428.564083 
    2016/08/03 04:30:00 428.564500 
    2016/08/03 04:45:00 428.561500 
    2016/08/03 05:00:00 428.563000 
    2016/08/03 05:15:00 428.559250 
    2016/08/03 05:30:00 428.561667 
    2016/08/03 05:45:00 428.561667 
    2016/08/03 06:00:00 428.559500 
    2016/08/03 06:15:00 428.563417 
    2016/08/03 06:30:00 428.564500 
    2016/08/03 06:45:00 428.561000 
    2016/08/03 07:00:00 428.562333 
    2016/08/03 07:15:00 428.560000 
    2016/08/03 07:30:00 428.564750 
    2016/08/03 07:45:00 428.562583 
    2016/08/03 08:00:00 428.560917 
    2016/08/03 08:15:00 428.557750 
    2016/08/03 08:30:00 428.555833 
    2016/08/03 08:45:00 428.553250 
    2016/08/03 09:00:00 428.553250 
    2016/08/03 09:15:00 428.553250 
    2016/08/03 09:30:00 428.548417 
    2016/08/03 09:45:00 428.546250 
    2016/08/03 10:00:00 428.547083 
    2016/08/03 10:15:00 428.544167 
    2016/08/03 10:30:00 428.542000 
    2016/08/03 10:45:00 428.538833 
    2016/08/03 11:00:00 428.539333 
    2016/08/03 11:15:00 428.537750 
    2016/08/03 11:30:00 428.536000 
    2016/08/03 11:45:00 428.532333 
    2016/08/03 12:00:00 428.530500 
    2016/08/03 12:15:00 428.531500 
    2016/08/03 12:30:00 428.529083 
    2016/08/03 12:45:00 428.528500 
    2016/08/03 13:00:00 428.525750 
    2016/08/03 13:15:00 428.522083 
    2016/08/03 13:30:00 428.523250 
    2016/08/03 13:45:00 428.521083 
    2016/08/03 14:00:00 428.519667 
    2016/08/03 14:15:00 428.518750 
    2016/08/03 14:30:00 428.520250 
    2016/08/03 14:45:00 428.518417 
    2016/08/03 15:00:00 428.517250 
    2016/08/03 15:15:00 428.514833 
    2016/08/03 15:30:00 428.513750 
    2016/08/03 15:45:00 428.511750 
    2016/08/03 16:00:00 428.508833 
    2016/08/03 16:15:00 428.506250 
    2016/08/03 16:30:00 428.501500 
    2016/08/03 16:45:00 428.500333 
    2016/08/03 17:00:00 428.500333 
    2016/08/03 17:15:00 428.496000 
    2016/08/03 17:30:00 428.495833 
    2016/08/03 17:45:00 428.494917 
    2016/08/03 18:00:00 428.496500 
    2016/08/03 18:15:00 428.493500 
    2016/08/03 18:30:00 428.489417 
    2016/08/03 18:45:00 428.491000 
    2016/08/03 19:00:00 428.490583 
    2016/08/03 19:15:00 428.488083 
    2016/08/03 19:30:00 428.485500 
    2016/08/03 19:45:00 428.485000 
    2016/08/03 20:00:00 428.481750 
    2016/08/03 20:15:00 428.478000 
    2016/08/03 20:30:00 428.477583 
    2016/08/03 20:45:00 428.475667 
    2016/08/03 21:00:00 428.478250 
    2016/08/03 21:15:00 428.475833 
    2016/08/03 21:30:00 428.474417 
    2016/08/03 21:45:00 428.468500 
    2016/08/03 22:00:00 428.466417 
    2016/08/03 22:15:00 428.463833 
    2016/08/03 22:30:00 428.459250 
    2016/08/03 22:45:00 428.460083 
    2016/08/03 23:00:00 428.455417 
    2016/08/03 23:15:00 428.454250 
    2016/08/03 23:30:00 428.453667 
    2016/08/03 23:45:00 428.453250 
    2016/08/04 00:00:00 428.447500 
    2016/08/04 00:15:00 428.441417 
    2016/08/04 00:30:00 428.436917 
    2016/08/04 00:45:00 428.434000 
    2016/08/04 01:00:00 428.429417 
    2016/08/04 01:15:00 428.429000 
    2016/08/04 01:30:00 428.429000 
    2016/08/04 01:45:00 428.429667 
    2016/08/04 02:00:00 428.426917 
    2016/08/04 02:15:00 428.424750 
    2016/08/04 02:30:00 428.423000 
    2016/08/04 02:45:00 428.423000 
    2016/08/04 03:00:00 428.419250 
    2016/08/04 03:15:00 428.424000 
    2016/08/04 03:30:00 428.432583 
    2016/08/04 03:45:00 428.431750 
    2016/08/04 04:00:00 428.439083 
    2016/08/04 04:15:00 428.439750 
    2016/08/04 04:30:00 428.447250 
    2016/08/04 04:45:00 428.452000 
    2016/08/04 05:00:00 428.472583 
    2016/08/04 05:15:00 428.479250 
    2016/08/04 05:30:00 428.472583 
    2016/08/04 05:45:00 428.473500 
    2016/08/04 06:00:00 428.462250 
    2016/08/04 06:15:00 428.456500 
    2016/08/04 06:30:00 428.457333 
    2016/08/04 06:45:00 428.458750 
    2016/08/04 07:00:00 428.450667 
    2016/08/04 07:15:00 428.448667 
    2016/08/04 07:30:00 428.452750 
    2016/08/04 07:45:00 428.454583 
    2016/08/04 08:00:00 428.456333 
    2016/08/04 08:15:00 428.462000 
    2016/08/04 08:30:00 428.465750 
    2016/08/04 08:45:00 428.463417 
    2016/08/04 09:00:00 428.462250 
    2016/08/04 09:15:00 428.453750 
    2016/08/04 09:30:00 428.445167 
    2016/08/04 09:45:00 428.446000 
    2016/08/04 10:00:00 428.442167 
    2016/08/04 10:15:00 428.440333 
    2016/08/04 10:30:00 428.440750 
    2016/08/04 10:45:00 428.440750 
    2016/08/04 11:00:00 428.440750 
    2016/08/04 11:15:00 428.442000 
    2016/08/04 11:30:00 428.441000 
    2016/08/04 11:45:00 428.439333 
    2016/08/04 12:00:00 428.433250 
    2016/08/04 12:15:00 428.434417 
    2016/08/04 12:30:00 428.432833 
    2016/08/04 12:45:00 428.430500 
    2016/08/04 13:00:00 428.428750 
    2016/08/04 13:15:00 428.426917 
    2016/08/04 13:30:00 428.430250 
    2016/08/04 13:45:00 428.428083 
    2016/08/04 14:00:00 428.427500 
    2016/08/04 14:15:00 428.426750 
    2016/08/04 14:30:00 428.424583 
    2016/08/04 14:45:00 428.422750 
    2016/08/04 15:00:00 428.421250 
    2016/08/04 15:15:00 428.420417 
    2016/08/04 15:30:00 428.419917 
    2016/08/04 15:45:00 428.419500 
    2016/08/04 16:00:00 428.418750 
    2016/08/04 16:15:00 428.418583 
    2016/08/04 16:30:00 428.416250 
    2016/08/04 16:45:00 428.416250 
    2016/08/04 17:00:00 428.417083 
    2016/08/04 17:15:00 428.416500 
    2016/08/04 17:30:00 428.415167 
    2016/08/04 17:45:00 428.411583 
    2016/08/04 18:00:00 428.411000 
    2016/08/04 18:15:00 428.410000 
    2016/08/04 18:30:00 428.408833 
    2016/08/04 18:45:00 428.407500 
    2016/08/04 19:00:00 428.404750 
    2016/08/04 19:15:00 428.404167 
    2016/08/04 19:30:00 428.402000 
    2016/08/04 19:45:00 428.400417 
    2016/08/04 20:00:00 428.402250 
    2016/08/04 20:15:00 428.400500 
    2016/08/04 20:30:00 428.399750 
    2016/08/04 20:45:00 428.399917 
    2016/08/04 21:00:00 428.402500 
    2016/08/04 21:15:00 428.402083 
    2016/08/04 21:30:00 428.399167 
    2016/08/04 21:45:00 428.400750 
    2016/08/04 22:00:00 428.399250 
    2016/08/04 22:15:00 428.397500 
    2016/08/04 22:30:00 428.403000 
    2016/08/04 22:45:00 428.405000 
    2016/08/04 23:00:00 428.405583 
    2016/08/04 23:15:00 428.402500 
    2016/08/04 23:30:00 428.404083 
    2016/08/04 23:45:00 428.405417 
    2016/08/05 00:00:00 428.402250 
    2016/08/05 00:15:00 428.404250 
    2016/08/05 00:30:00 428.406000 
    2016/08/05 00:45:00 428.408000 
    2016/08/05 01:00:00 428.406833 
    2016/08/05 01:15:00 428.406250 
    2016/08/05 01:30:00 428.403750 
    2016/08/05 01:45:00 428.401000 
    2016/08/05 02:00:00 428.401667 
    2016/08/05 02:15:00 428.400500 
    2016/08/05 02:30:00 428.397417 
    2016/08/05 02:45:00 428.397333 
    2016/08/05 03:00:00 428.394000 
    2016/08/05 03:15:00 428.396000 
    2016/08/05 03:30:00 428.397250 
    2016/08/05 03:45:00 428.393500 
    2016/08/05 04:00:00 428.394167 
    2016/08/05 04:15:00 428.395250 
    2016/08/05 04:30:00 428.395250 
    2016/08/05 04:45:00 428.393250 
    2016/08/05 05:00:00 428.395250 
    2016/08/05 05:15:00 428.398000 
    2016/08/05 05:30:00 428.397833 
    2016/08/05 05:45:00 428.399583 
    2016/08/05 06:00:00 428.401750 
    2016/08/05 06:15:00 428.399417 
    2016/08/05 06:30:00 428.399750 
    2016/08/05 06:45:00 428.398750 
    2016/08/05 07:00:00 428.401500 
    2016/08/05 07:15:00 428.401333 
    2016/08/05 07:30:00 428.398000 
    2016/08/05 07:45:00 428.396833 
    2016/08/05 08:00:00 428.399917 
    2016/08/05 08:15:00 428.399750 
    2016/08/05 08:30:00 428.397417 
    2016/08/05 08:45:00 428.396167 
    2016/08/05 09:00:00 428.396750 
    2016/08/05 09:15:00 428.398917 
    2016/08/05 09:30:00 428.395917 
    2016/08/05 09:45:00 428.392000 
    2016/08/05 10:00:00 428.392583 
    2016/08/05 10:15:00 428.392417 
    2016/08/05 10:30:00 428.393250 
    2016/08/05 10:45:00 428.393417 
    2016/08/05 11:00:00 428.392417 
    2016/08/05 11:15:00 428.390250 
    2016/08/05 11:30:00 428.389083 
    2016/08/05 11:45:00 428.389250 
    2016/08/05 12:00:00 428.388500 
    2016/08/05 12:15:00 428.389667 
    2016/08/05 12:30:00 428.389667 
    2016/08/05 12:45:00 428.386750 
    2016/08/05 13:00:00 428.387167 
