, 0, 0.05, 0.1, 0.15, 0.2, 0.3
05/28/2017 02:30, 15.230920, 50.976500, 25.300663, 79.972330, 79.667330, 12.231420
05/28/2017 02:40, 15.200920, 50.976500, 25.300663, 79.972330, 79.667330, 12.231420
05/28/2017 02:50, 15.140920, 50.976500, 25.247330, 79.972330, 79.667330, 12.201420
05/28/2017 03:00, 15.114253, 50.976500, 25.247330, 79.872330, 79.667330, 12.201420
05/28/2017 03:10, 15.060920, 50.976500, 25.217330, 79.972330, 79.667330, 12.231420
05/28/2017 03:20, 15.000920, 50.976500, 25.217330, 79.972330, 79.667330, 12.231420
05/28/2017 03:30, 14.970920, 50.976500, 25.217330, 79.972330, 79.667330, 12.231420
05/28/2017 03:40, 14.917587, 50.976500, 25.217330, 79.972330, 79.667330, 12.231420
05/28/2017 03:50, 14.890920, 50.976500, 25.187330, 79.972330, 79.667330, 12.231420
05/28/2017 04:00, 14.860920, 50.976500, 25.247330, 79.772330, 79.667330, 12.231420
05/28/2017 04:10, 14.800920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 04:20, 14.770920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 04:30, 14.710920, 50.976500, 25.217330, 79.872330, 79.667330, 12.231420
05/28/2017 04:40, 14.710920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 04:50, 14.630920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 05:00, 14.630920, 50.976500, 25.247330, 79.972330, 79.667330, 12.231420
05/28/2017 05:10, 14.540920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 05:20, 14.510920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 05:30, 14.480920, 50.976500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 05:40, 14.450920, 50.929833, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 05:50, 14.420920, 50.883167, 25.157330, 79.972330, 79.667330, 12.261420
05/28/2017 06:00, 14.360920, 50.836500, 25.157330, 79.972330, 79.667330, 12.231420
05/28/2017 06:10, 14.360920, 50.836500, 25.157330, 79.872330, 79.667330, 12.231420
05/28/2017 06:20, 14.307587, 50.836500, 25.157330, 79.972330, 79.667330, 12.291420
05/28/2017 06:30, 14.280920, 50.836500, 25.127330, 79.972330, 79.667330, 12.261420
05/28/2017 06:40, 14.250920, 50.836500, 25.097330, 79.972330, 79.667330, 12.291420
05/28/2017 06:50, 14.190920, 50.836500, 25.097330, 79.972330, 79.667330, 12.291420
05/28/2017 07:00, 14.190920, 50.836500, 25.097330, 79.972330, 79.667330, 12.321420
05/28/2017 07:10, 14.190920, 50.836500, 25.097330, 79.972330, 79.667330, 12.321420
05/28/2017 07:20, 14.190920, 50.836500, 25.097330, 79.972330, 79.667330, 12.291420
05/28/2017 07:30, 14.130920, 50.836500, 25.067330, 79.872330, 79.667330, 12.321420
05/28/2017 07:40, 14.100920, 50.836500, 25.097330, 79.872330, 79.667330, 12.321420
05/28/2017 07:50, 14.100920, 50.836500, 25.007330, 79.972330, 79.667330, 12.321420
05/28/2017 08:00, 14.100920, 50.836500, 25.067330, 79.872330, 79.667330, 12.321420
05/28/2017 08:10, 14.020920, 50.836500, 25.067330, 79.972330, 79.667330, 12.321420
05/28/2017 08:20, 14.020920, 50.836500, 25.067330, 79.972330, 79.667330, 12.321420
05/28/2017 08:30, 14.020920, 50.836500, 25.007330, 79.972330, 79.667330, 12.321420
05/28/2017 08:40, 13.930920, 50.836500, 25.037330, 79.972330, 79.667330, 12.321420
05/28/2017 08:50, 13.930920, 50.836500, 25.097330, 79.972330, 79.667330, 12.321420
05/28/2017 09:00, 13.930920, 50.836500, 25.187330, 79.772330, 79.667330, 12.321420
05/28/2017 09:10, 13.870920, 50.836500, 25.300663, 79.772330, 79.667330, 12.321420
05/28/2017 09:20, 13.870920, 50.836500, 25.187330, 79.872330, 79.667330, 12.321420
05/28/2017 09:30, 13.900920, 50.836500, 25.187330, 79.872330, 79.667330, 12.321420
05/28/2017 09:40, 13.900920, 50.696500, 25.157330, 79.972330, 79.667330, 12.321420
05/28/2017 09:50, 13.930920, 50.743167, 25.157330, 79.872330, 79.667330, 12.321420
05/28/2017 10:00, 13.990920, 50.696500, 25.127330, 79.972330, 79.667330, 12.321420
05/28/2017 10:10, 14.020920, 50.696500, 25.157330, 79.872330, 79.667330, 12.321420
05/28/2017 10:20, 14.020920, 50.696500, 25.097330, 79.972330, 79.667330, 12.321420
05/28/2017 10:30, 14.020920, 50.696500, 25.157330, 79.772330, 79.667330, 12.321420
05/28/2017 10:40, 14.047587, 50.696500, 25.127330, 79.772330, 79.667330, 12.321420
05/28/2017 10:50, 14.100920, 50.696500, 25.097330, 79.672330, 79.667330, 12.321420
05/28/2017 11:00, 14.100920, 50.696500, 25.097330, 79.672330, 79.667330, 12.351420
05/28/2017 11:10, 14.190920, 50.696500, 25.097330, 79.972330, 79.667330, 12.351420
05/28/2017 11:20, 14.190920, 50.696500, 25.037330, 79.972330, 79.667330, 12.321420
