----------------------------------------------
SG-1_1st_Position TotHead [m]: 
    2016/06/16 12:30:00 428.734000 
    2016/06/16 12:45:00 428.736920 
    2016/06/16 13:00:00 428.737500 
    2016/06/16 13:15:00 428.734580 
    2016/06/16 13:30:00 428.737170 
    2016/06/16 13:45:00 428.736580 
    2016/06/16 14:00:00 428.737170 
    2016/06/16 14:15:00 428.742080 
    2016/06/16 14:30:00 428.751170 
    2016/06/16 14:45:00 428.751170 
    2016/06/16 15:00:00 428.754080 
    2016/06/16 15:15:00 428.752330 
    2016/06/16 15:30:00 428.749420 
    2016/06/16 15:45:00 428.747330 
    2016/06/16 16:00:00 428.755830 
    2016/06/16 16:15:00 428.758170 
    2016/06/16 16:30:00 428.763420 
    2016/06/16 16:45:00 428.761080 
    2016/06/16 17:00:00 428.759000 
    2016/06/16 17:15:00 428.764250 
    2016/06/16 17:30:00 428.763080 
    2016/06/16 17:45:00 428.767500 
    2016/06/16 18:00:00 428.767500 
    2016/06/16 18:15:00 428.766580 
    2016/06/16 18:30:00 428.769250 
    2016/06/16 18:45:00 428.769000 
    2016/06/16 19:00:00 428.775080 
    2016/06/16 19:15:00 428.772750 
    2016/06/16 19:30:00 428.769250 
    2016/06/16 19:45:00 428.776580 
    2016/06/16 20:00:00 428.769000 
    2016/06/16 20:15:00 428.774830 
    2016/06/16 20:30:00 428.771000 
    2016/06/16 20:45:00 428.774250 
    2016/06/16 21:00:00 428.770750 
    2016/06/16 21:15:00 428.772500 
    2016/06/16 21:30:00 428.772500 
    2016/06/16 21:45:00 428.770750 
    2016/06/16 22:00:00 428.771330 
    2016/06/16 22:15:00 428.771330 
    2016/06/16 22:30:00 428.773420 
    2016/06/16 22:45:00 428.769920 
    2016/06/16 23:00:00 428.772830 
    2016/06/16 23:15:00 428.771670 
    2016/06/16 23:30:00 428.777500 
    2016/06/16 23:45:00 428.775750 
    2016/06/17 00:00:00 428.771670 
    2016/06/17 00:15:00 428.771670 
    2016/06/17 00:30:00 428.766420 
    2016/06/17 00:45:00 428.772830 
    2016/06/17 01:00:00 428.771080 
    2016/06/17 01:15:00 428.771080 
    2016/06/17 01:30:00 428.772830 
    2016/06/17 01:45:00 428.772830 
    2016/06/17 02:00:00 428.771080 
    2016/06/17 02:15:00 428.771670 
    2016/06/17 02:30:00 428.771670 
    2016/06/17 02:45:00 428.771670 
    2016/06/17 03:00:00 428.771670 
    2016/06/17 03:15:00 428.771080 
    2016/06/17 03:30:00 428.771080 
    2016/06/17 03:45:00 428.771080 
    2016/06/17 04:00:00 428.776920 
    2016/06/17 04:15:00 428.775750 
    2016/06/17 04:30:00 428.772830 
    2016/06/17 04:45:00 428.772830 
    2016/06/17 05:00:00 428.774000 
    2016/06/17 05:15:00 428.772830 
    2016/06/17 05:30:00 428.774580 
    2016/06/17 05:45:00 428.776330 
    2016/06/17 06:00:00 428.775750 
    2016/06/17 06:15:00 428.776330 
    2016/06/17 06:30:00 428.774580 
    2016/06/17 06:45:00 428.779830 
    2016/06/17 07:00:00 428.772830 
    2016/06/17 07:15:00 428.774580 
    2016/06/17 07:30:00 428.771080 
    2016/06/17 07:45:00 428.771080 
    2016/06/17 08:00:00 428.768750 
    2016/06/17 08:15:00 428.769330 
    2016/06/17 08:30:00 428.771080 
    2016/06/17 08:45:00 428.769330 
    2016/06/17 09:00:00 428.768170 
    2016/06/17 09:15:00 428.768750 
    2016/06/17 09:30:00 428.772830 
    2016/06/17 09:45:00 428.771920 
    2016/06/17 10:00:00 428.764920 
    2016/06/17 10:15:00 428.767250 
    2016/06/17 10:30:00 428.760830 
    2016/06/17 10:45:00 428.764080 
    2016/06/17 11:00:00 428.759080 
    2016/06/17 11:15:00 428.757330 
    2016/06/17 11:30:00 428.756500 
    2016/06/17 11:45:00 428.759420 
    2016/06/17 12:00:00 428.751830 
    2016/06/17 12:15:00 428.752420 
    2016/06/17 12:30:00 428.755330 
    2016/06/17 12:45:00 428.748330 
    2016/06/17 13:00:00 428.752420 
    2016/06/17 13:15:00 428.751830 
    2016/06/17 13:30:00 428.748330 
    2016/06/17 13:45:00 428.743670 
    2016/06/17 14:00:00 428.740170 
    2016/06/17 14:15:00 428.737250 
    2016/06/17 14:30:00 428.736670 
    2016/06/17 14:45:00 428.730830 
    2016/06/17 15:00:00 428.734330 
    2016/06/17 15:15:00 428.728750 
    2016/06/17 15:30:00 428.728750 
    2016/06/17 15:45:00 428.729330 
    2016/06/17 16:00:00 428.726420 
    2016/06/17 16:15:00 428.722330 
    2016/06/17 16:30:00 428.723500 
    2016/06/17 16:45:00 428.718250 
    2016/06/17 17:00:00 428.721170 
    2016/06/17 17:15:00 428.718830 
    2016/06/17 17:30:00 428.718250 
    2016/06/17 17:45:00 428.718250 
    2016/06/17 18:00:00 428.715330 
    2016/06/17 18:15:00 428.711830 
    2016/06/17 18:30:00 428.717670 
    2016/06/17 18:45:00 428.715330 
    2016/06/17 19:00:00 428.714750 
    2016/06/17 19:15:00 428.715920 
    2016/06/17 19:30:00 428.722330 
    2016/06/17 19:45:00 428.721750 
    2016/06/17 20:00:00 428.723830 
    2016/06/17 20:15:00 428.731080 
    2016/06/17 20:30:00 428.728750 
    2016/06/17 20:45:00 428.732830 
    2016/06/17 21:00:00 428.732830 
    2016/06/17 21:15:00 428.731670 
    2016/06/17 21:30:00 428.733750 
    2016/06/17 21:45:00 428.734330 
    2016/06/17 22:00:00 428.736080 
    2016/06/17 22:15:00 428.739580 
    2016/06/17 22:30:00 428.740170 
    2016/06/17 22:45:00 428.743670 
    2016/06/17 23:00:00 428.741920 
    2016/06/17 23:15:00 428.742500 
    2016/06/17 23:30:00 428.746580 
    2016/06/17 23:45:00 428.745420 
    2016/06/18 00:00:00 428.743080 
    2016/06/18 00:15:00 428.747750 
    2016/06/18 00:30:00 428.747750 
    2016/06/18 00:45:00 428.746920 
    2016/06/18 01:00:00 428.752420 
    2016/06/18 01:15:00 428.750080 
    2016/06/18 01:30:00 428.755330 
    2016/06/18 01:45:00 428.753580 
    2016/06/18 02:00:00 428.756500 
    2016/06/18 02:15:00 428.756500 
    2016/06/18 02:30:00 428.760920 
    2016/06/18 02:45:00 428.758250 
    2016/06/18 03:00:00 428.755920 
    2016/06/18 03:15:00 428.760000 
    2016/06/18 03:30:00 428.760580 
    2016/06/18 03:45:00 428.765250 
    2016/06/18 04:00:00 428.769080 
    2016/06/18 04:15:00 428.769330 
    2016/06/18 04:30:00 428.765830 
    2016/06/18 04:45:00 428.772000 
    2016/06/18 05:00:00 428.769080 
    2016/06/18 05:15:00 428.769670 
    2016/06/18 05:30:00 428.772830 
    2016/06/18 05:45:00 428.768500 
    2016/06/18 06:00:00 428.769080 
    2016/06/18 06:15:00 428.771670 
    2016/06/18 06:30:00 428.776330 
    2016/06/18 06:45:00 428.771420 
    2016/06/18 07:00:00 428.771420 
    2016/06/18 07:15:00 428.767330 
    2016/06/18 07:30:00 428.768750 
    2016/06/18 07:45:00 428.767000 
    2016/06/18 08:00:00 428.766750 
    2016/06/18 08:15:00 428.769330 
    2016/06/18 08:30:00 428.762920 
    2016/06/18 08:45:00 428.767580 
    2016/06/18 09:00:00 428.765830 
    2016/06/18 09:15:00 428.767000 
    2016/06/18 09:30:00 428.768750 
    2016/06/18 09:45:00 428.765830 
    2016/06/18 10:00:00 428.765830 
    2016/06/18 10:15:00 428.772250 
    2016/06/18 10:30:00 428.770500 
    2016/06/18 10:45:00 428.769920 
    2016/06/18 11:00:00 428.768750 
    2016/06/18 11:15:00 428.772830 
    2016/06/18 11:30:00 428.772830 
    2016/06/18 11:45:00 428.772830 
    2016/06/18 12:00:00 428.772830 
    2016/06/18 12:15:00 428.774580 
    2016/06/18 12:30:00 428.777500 
    2016/06/18 12:45:00 428.781000 
    2016/06/18 13:00:00 428.776920 
    2016/06/18 13:15:00 428.780420 
    2016/06/18 13:30:00 428.779250 
    2016/06/18 13:45:00 428.778670 
    2016/06/18 14:00:00 428.779250 
    2016/06/18 14:15:00 428.779830 
    2016/06/18 14:30:00 428.784750 
    2016/06/18 14:45:00 428.788250 
    2016/06/18 15:00:00 428.791170 
    2016/06/18 15:15:00 428.793500 
    2016/06/18 15:30:00 428.788830 
    2016/06/18 15:45:00 428.795580 
    2016/06/18 16:00:00 428.797580 
    2016/06/18 16:15:00 428.798750 
    2016/06/18 16:30:00 428.797000 
    2016/06/18 16:45:00 428.794670 
    2016/06/18 17:00:00 428.797000 
    2016/06/18 17:15:00 428.799920 
    2016/06/18 17:30:00 428.802250 
    2016/06/18 17:45:00 428.804000 
    2016/06/18 18:00:00 428.801670 
    2016/06/18 18:15:00 428.803170 
    2016/06/18 18:30:00 428.805750 
    2016/06/18 18:45:00 428.806330 
    2016/06/18 19:00:00 428.804580 
    2016/06/18 19:15:00 428.811000 
    2016/06/18 19:30:00 428.811580 
    2016/06/18 19:45:00 428.813330 
    2016/06/18 20:00:00 428.812750 
    2016/06/18 20:15:00 428.811000 
    2016/06/18 20:30:00 428.806920 
    2016/06/18 20:45:00 428.810420 
    2016/06/18 21:00:00 428.812170 
    2016/06/18 21:15:00 428.808670 
    2016/06/18 21:30:00 428.815670 
    2016/06/18 21:45:00 428.809830 
    2016/06/18 22:00:00 428.813920 
    2016/06/18 22:15:00 428.811920 
    2016/06/18 22:30:00 428.810170 
    2016/06/18 22:45:00 428.811920 
    2016/06/18 23:00:00 428.810420 
    2016/06/18 23:15:00 428.813080 
    2016/06/18 23:30:00 428.813670 
    2016/06/18 23:45:00 428.807830 
    2016/06/19 00:00:00 428.811920 
    2016/06/19 00:15:00 428.809580 
    2016/06/19 00:30:00 428.812500 
    2016/06/19 00:45:00 428.807250 
    2016/06/19 01:00:00 428.806080 
    2016/06/19 01:15:00 428.810750 
    2016/06/19 01:30:00 428.807250 
    2016/06/19 01:45:00 428.811000 
    2016/06/19 02:00:00 428.807250 
    2016/06/19 02:15:00 428.808080 
    2016/06/19 02:30:00 428.807830 
    2016/06/19 02:45:00 428.809830 
    2016/06/19 03:00:00 428.804920 
    2016/06/19 03:15:00 428.806670 
    2016/06/19 03:30:00 428.803750 
    2016/06/19 03:45:00 428.803750 
    2016/06/19 04:00:00 428.803170 
    2016/06/19 04:15:00 428.803170 
    2016/06/19 04:30:00 428.807250 
    2016/06/19 04:45:00 428.802000 
    2016/06/19 05:00:00 428.806670 
    2016/06/19 05:15:00 428.802580 
    2016/06/19 05:30:00 428.804920 
    2016/06/19 05:45:00 428.806080 
    2016/06/19 06:00:00 428.804920 
    2016/06/19 06:15:00 428.803170 
    2016/06/19 06:30:00 428.802000 
    2016/06/19 06:45:00 428.802580 
    2016/06/19 07:00:00 428.800250 
    2016/06/19 07:15:00 428.800500 
    2016/06/19 07:30:00 428.797000 
    2016/06/19 07:45:00 428.798750 
    2016/06/19 08:00:00 428.795250 
    2016/06/19 08:15:00 428.798500 
    2016/06/19 08:30:00 428.791170 
    2016/06/19 08:45:00 428.796170 
    2016/06/19 09:00:00 428.791170 
    2016/06/19 09:15:00 428.790580 
    2016/06/19 09:30:00 428.790580 
    2016/06/19 09:45:00 428.790000 
    2016/06/19 10:00:00 428.788500 
    2016/06/19 10:15:00 428.787920 
    2016/06/19 10:30:00 428.782670 
    2016/06/19 10:45:00 428.787580 
    2016/06/19 11:00:00 428.787920 
    2016/06/19 11:15:00 428.787330 
    2016/06/19 11:30:00 428.789670 
    2016/06/19 11:45:00 428.790830 
    2016/06/19 12:00:00 428.791670 
    2016/06/19 12:15:00 428.789920 
    2016/06/19 12:30:00 428.790500 
    2016/06/19 12:45:00 428.787250 
    2016/06/19 13:00:00 428.791920 
    2016/06/19 13:15:00 428.793080 
    2016/06/19 13:30:00 428.795420 
    2016/06/19 13:45:00 428.798330 
    2016/06/19 14:00:00 428.795420 
    2016/06/19 14:15:00 428.795420 
    2016/06/19 14:30:00 428.796250 
    2016/06/19 14:45:00 428.792170 
    2016/06/19 15:00:00 428.798920 
    2016/06/19 15:15:00 428.800920 
    2016/06/19 15:30:00 428.802670 
    2016/06/19 15:45:00 428.802420 
    2016/06/19 16:00:00 428.802170 
    2016/06/19 16:15:00 428.804750 
    2016/06/19 16:30:00 428.806830 
    2016/06/19 16:45:00 428.804500 
    2016/06/19 17:00:00 428.796580 
    2016/06/19 17:15:00 428.798330 
    2016/06/19 17:30:00 428.797750 
    2016/06/19 17:45:00 428.798420 
    2016/06/19 18:00:00 428.791920 
    2016/06/19 18:15:00 428.796000 
    2016/06/19 18:30:00 428.799750 
    2016/06/19 18:45:00 428.798330 
    2016/06/19 19:00:00 428.798670 
    2016/06/19 19:15:00 428.800670 
    2016/06/19 19:30:00 428.807080 
    2016/06/19 19:45:00 428.820830 
    2016/06/19 20:00:00 428.821420 
    2016/06/19 20:15:00 428.824580 
    2016/06/19 20:30:00 428.824580 
    2016/06/19 20:45:00 428.828170 
    2016/06/19 21:00:00 428.825500 
    2016/06/19 21:15:00 428.820830 
    2016/06/19 21:30:00 428.821750 
    2016/06/19 21:45:00 428.824330 
    2016/06/19 22:00:00 428.824670 
    2016/06/19 22:15:00 428.825250 
    2016/06/19 22:30:00 428.826420 
    2016/06/19 22:45:00 428.824920 
    2016/06/19 23:00:00 428.827920 
    2016/06/19 23:15:00 428.822330 
    2016/06/19 23:30:00 428.825500 
    2016/06/19 23:45:00 428.826750 
    2016/06/20 00:00:00 428.825250 
    2016/06/20 00:15:00 428.823250 
    2016/06/20 00:30:00 428.823830 
    2016/06/20 00:45:00 428.821170 
    2016/06/20 01:00:00 428.821500 
    2016/06/20 01:15:00 428.820000 
    2016/06/20 01:30:00 428.819170 
    2016/06/20 01:45:00 428.823830 
    2016/06/20 02:00:00 428.818330 
    2016/06/20 02:15:00 428.817170 
    2016/06/20 02:30:00 428.817420 
    2016/06/20 02:45:00 428.813330 
    2016/06/20 03:00:00 428.813920 
    2016/06/20 03:15:00 428.812750 
    2016/06/20 03:30:00 428.814500 
    2016/06/20 03:45:00 428.812750 
    2016/06/20 04:00:00 428.811330 
    2016/06/20 04:15:00 428.810420 
    2016/06/20 04:30:00 428.810170 
    2016/06/20 04:45:00 428.810750 
    2016/06/20 05:00:00 428.807500 
    2016/06/20 05:15:00 428.809250 
    2016/06/20 05:30:00 428.810750 
    2016/06/20 05:45:00 428.808330 
    2016/06/20 06:00:00 428.808080 
    2016/06/20 06:15:00 428.808670 
    2016/06/20 06:30:00 428.805750 
    2016/06/20 06:45:00 428.800500 
    2016/06/20 07:00:00 428.802830 
    2016/06/20 07:15:00 428.798750 
    2016/06/20 07:30:00 428.797000 
    2016/06/20 07:45:00 428.799330 
    2016/06/20 08:00:00 428.797920 
    2016/06/20 08:15:00 428.797000 
    2016/06/20 08:30:00 428.795000 
    2016/06/20 08:45:00 428.793500 
    2016/06/20 09:00:00 428.794420 
    2016/06/20 09:15:00 428.790580 
    2016/06/20 09:30:00 428.790330 
    2016/06/20 09:45:00 428.786830 
    2016/06/20 10:00:00 428.787420 
    2016/06/20 10:15:00 428.785080 
    2016/06/20 10:30:00 428.786500 
    2016/06/20 10:45:00 428.783330 
    2016/06/20 11:00:00 428.783330 
    2016/06/20 11:15:00 428.780080 
    2016/06/20 11:30:00 428.782420 
    2016/06/20 11:45:00 428.785920 
    2016/06/20 12:00:00 428.790000 
    2016/06/20 12:15:00 428.798500 
    2016/06/20 12:30:00 428.798750 
    2016/06/20 12:45:00 428.799920 
    2016/06/20 13:00:00 428.802250 
    2016/06/20 13:15:00 428.804000 
    2016/06/20 13:30:00 428.802500 
    2016/06/20 13:45:00 428.808920 
    2016/06/20 14:00:00 428.808920 
    2016/06/20 14:15:00 428.814170 
    2016/06/20 14:30:00 428.814170 
    2016/06/20 14:45:00 428.818250 
    2016/06/20 15:00:00 428.817670 
    2016/06/20 15:15:00 428.810670 
    2016/06/20 15:30:00 428.807750 
    2016/06/20 15:45:00 428.806000 
    2016/06/20 16:00:00 428.807750 
    2016/06/20 16:15:00 428.807170 
    2016/06/20 16:30:00 428.803670 
    2016/06/20 16:45:00 428.800170 
    2016/06/20 17:00:00 428.799000 
    2016/06/20 17:15:00 428.805170 
    2016/06/20 17:30:00 428.799000 
    2016/06/20 17:45:00 428.796420 
    2016/06/20 18:00:00 428.791420 
    2016/06/20 18:15:00 428.794670 
    2016/06/20 18:30:00 428.794080 
    2016/06/20 18:45:00 428.787920 
    2016/06/20 19:00:00 428.788250 
    2016/06/20 19:15:00 428.784750 
    2016/06/20 19:30:00 428.783580 
    2016/06/20 19:45:00 428.779500 
    2016/06/20 20:00:00 428.780330 
    2016/06/20 20:15:00 428.781830 
    2016/06/20 20:30:00 428.780080 
    2016/06/20 20:45:00 428.773670 
    2016/06/20 21:00:00 428.773670 
    2016/06/20 21:15:00 428.771330 
    2016/06/20 21:30:00 428.771920 
    2016/06/20 21:45:00 428.769330 
    2016/06/20 22:00:00 428.773420 
    2016/06/20 22:15:00 428.767580 
    2016/06/20 22:30:00 428.771670 
    2016/06/20 22:45:00 428.765250 
    2016/06/20 23:00:00 428.765830 
    2016/06/20 23:15:00 428.767830 
    2016/06/20 23:30:00 428.771080 
    2016/06/20 23:45:00 428.769920 
    2016/06/21 00:00:00 428.774250 
    2016/06/21 00:15:00 428.778080 
    2016/06/21 00:30:00 428.778330 
    2016/06/21 00:45:00 428.780670 
    2016/06/21 01:00:00 428.778330 
    2016/06/21 01:15:00 428.782420 
    2016/06/21 01:30:00 428.782420 
    2016/06/21 01:45:00 428.782170 
    2016/06/21 02:00:00 428.781580 
    2016/06/21 02:15:00 428.781580 
    2016/06/21 02:30:00 428.779830 
    2016/06/21 02:45:00 428.784500 
    2016/06/21 03:00:00 428.780420 
    2016/06/21 03:15:00 428.780420 
    2016/06/21 03:30:00 428.775750 
    2016/06/21 03:45:00 428.775750 
    2016/06/21 04:00:00 428.771920 
    2016/06/21 04:15:00 428.768750 
    2016/06/21 04:30:00 428.770500 
    2016/06/21 04:45:00 428.768170 
    2016/06/21 05:00:00 428.765250 
    2016/06/21 05:15:00 428.767580 
    2016/06/21 05:30:00 428.765000 
    2016/06/21 05:45:00 428.759420 
    2016/06/21 06:00:00 428.757080 
    2016/06/21 06:15:00 428.759420 
    2016/06/21 06:30:00 428.761170 
    2016/06/21 06:45:00 428.752750 
    2016/06/21 07:00:00 428.750080 
    2016/06/21 07:15:00 428.744250 
    2016/06/21 07:30:00 428.749170 
    2016/06/21 07:45:00 428.746000 
    2016/06/21 08:00:00 428.742500 
    2016/06/21 08:15:00 428.740170 
    2016/06/21 08:30:00 428.735750 
    2016/06/21 08:45:00 428.736330 
    2016/06/21 09:00:00 428.732830 
    2016/06/21 09:15:00 428.732830 
    2016/06/21 09:30:00 428.732830 
    2016/06/21 09:45:00 428.727580 
    2016/06/21 10:00:00 428.728170 
    2016/06/21 10:15:00 428.727580 
    2016/06/21 10:30:00 428.732830 
    2016/06/21 10:45:00 428.727000 
    2016/06/21 11:00:00 428.725250 
    2016/06/21 11:15:00 428.727580 
    2016/06/21 11:30:00 428.725250 
    2016/06/21 11:45:00 428.722920 
    2016/06/21 12:00:00 428.728750 
    2016/06/21 12:15:00 428.722580 
    2016/06/21 12:30:00 428.722580 
    2016/06/21 12:45:00 428.721750 
    2016/06/21 13:00:00 428.718500 
    2016/06/21 13:15:00 428.719420 
    2016/06/21 13:30:00 428.721420 
    2016/06/21 13:45:00 428.716750 
    2016/06/21 14:00:00 428.718750 
    2016/06/21 14:15:00 428.718170 
    2016/06/21 14:30:00 428.716420 
    2016/06/21 14:45:00 428.715580 
    2016/06/21 15:00:00 428.719670 
    2016/06/21 15:15:00 428.713750 
    2016/06/21 15:30:00 428.711750 
    2016/06/21 15:45:00 428.714670 
    2016/06/21 16:00:00 428.720500 
    2016/06/21 16:15:00 428.723420 
    2016/06/21 16:30:00 428.722830 
    2016/06/21 16:45:00 428.724580 
    2016/06/21 17:00:00 428.724000 
    2016/06/21 17:15:00 428.727500 
    2016/06/21 17:30:00 428.727500 
    2016/06/21 17:45:00 428.726920 
    2016/06/21 18:00:00 428.728670 
    2016/06/21 18:15:00 428.726920 
    2016/06/21 18:30:00 428.723750 
    2016/06/21 18:45:00 428.727830 
    2016/06/21 19:00:00 428.728420 
    2016/06/21 19:15:00 428.724580 
    2016/06/21 19:30:00 428.727250 
    2016/06/21 19:45:00 428.729000 
    2016/06/21 20:00:00 428.726080 
    2016/06/21 20:15:00 428.726080 
    2016/06/21 20:30:00 428.723500 
    2016/06/21 20:45:00 428.724670 
    2016/06/21 21:00:00 428.725830 
    2016/06/21 21:15:00 428.725830 
    2016/06/21 21:30:00 428.725580 
    2016/06/21 21:45:00 428.722000 
    2016/06/21 22:00:00 428.725250 
    2016/06/21 22:15:00 428.724080 
    2016/06/21 22:30:00 428.721170 
    2016/06/21 22:45:00 428.722920 
    2016/06/21 23:00:00 428.723250 
    2016/06/21 23:15:00 428.723250 
    2016/06/21 23:30:00 428.720000 
    2016/06/21 23:45:00 428.719750 
    2016/06/22 00:00:00 428.713920 
    2016/06/22 00:15:00 428.715920 
    2016/06/22 00:30:00 428.712420 
    2016/06/22 00:45:00 428.711580 
    2016/06/22 01:00:00 428.712170 
    2016/06/22 01:15:00 428.711580 
    2016/06/22 01:30:00 428.715420 
    2016/06/22 01:45:00 428.710080 
    2016/06/22 02:00:00 428.710420 
    2016/06/22 02:15:00 428.711000 
    2016/06/22 02:30:00 428.711580 
    2016/06/22 02:45:00 428.709250 
    2016/06/22 03:00:00 428.703420 
    2016/06/22 03:15:00 428.705420 
    2016/06/22 03:30:00 428.704580 
    2016/06/22 03:45:00 428.703420 
    2016/06/22 04:00:00 428.701920 
    2016/06/22 04:15:00 428.701670 
    2016/06/22 04:30:00 428.701080 
    2016/06/22 04:45:00 428.701330 
    2016/06/22 05:00:00 428.700500 
    2016/06/22 05:15:00 428.701670 
    2016/06/22 05:30:00 428.693170 
    2016/06/22 05:45:00 428.698750 
    2016/06/22 06:00:00 428.698750 
    2016/06/22 06:15:00 428.695250 
    2016/06/22 06:30:00 428.694330 
    2016/06/22 06:45:00 428.694670 
    2016/06/22 07:00:00 428.690000 
    2016/06/22 07:15:00 428.685920 
    2016/06/22 07:30:00 428.687670 
    2016/06/22 07:45:00 428.687920 
    2016/06/22 08:00:00 428.687670 
    2016/06/22 08:15:00 428.679750 
    2016/06/22 08:30:00 428.679170 
    2016/06/22 08:45:00 428.679750 
    2016/06/22 09:00:00 428.677420 
    2016/06/22 09:15:00 428.678000 
    2016/06/22 09:30:00 428.678000 
    2016/06/22 09:45:00 428.680920 
    2016/06/22 10:00:00 428.676250 
    2016/06/22 10:15:00 428.677420 
    2016/06/22 10:30:00 428.677080 
    2016/06/22 10:45:00 428.673920 
    2016/06/22 11:00:00 428.676250 
    2016/06/22 11:15:00 428.674500 
    2016/06/22 11:30:00 428.673330 
    2016/06/22 11:45:00 428.674170 
    2016/06/22 12:00:00 428.678000 
    2016/06/22 12:15:00 428.673920 
    2016/06/22 12:30:00 428.673580 
    2016/06/22 12:45:00 428.674750 
    2016/06/22 13:00:00 428.674170 
    2016/06/22 13:15:00 428.671830 
    2016/06/22 13:30:00 428.670080 
    2016/06/22 13:45:00 428.667170 
    2016/06/22 14:00:00 428.666580 
    2016/06/22 14:15:00 428.668330 
    2016/06/22 14:30:00 428.670080 
    2016/06/22 14:45:00 428.671830 
    2016/06/22 15:00:00 428.677080 
    2016/06/22 15:15:00 428.675330 
    2016/06/22 15:30:00 428.675580 
    2016/06/22 15:45:00 428.674420 
    2016/06/22 16:00:00 428.678250 
    2016/06/22 16:15:00 428.677080 
    2016/06/22 16:30:00 428.677080 
    2016/06/22 16:45:00 428.678250 
    2016/06/22 17:00:00 428.677920 
    2016/06/22 17:15:00 428.681170 
    2016/06/22 17:30:00 428.679080 
    2016/06/22 17:45:00 428.679420 
    2016/06/22 18:00:00 428.676500 
    2016/06/22 18:15:00 428.673000 
    2016/06/22 18:30:00 428.676500 
    2016/06/22 18:45:00 428.679170 
    2016/06/22 19:00:00 428.678250 
    2016/06/22 19:15:00 428.673580 
    2016/06/22 19:30:00 428.671830 
    2016/06/22 19:45:00 428.674500 
    2016/06/22 20:00:00 428.675330 
    2016/06/22 20:15:00 428.673920 
    2016/06/22 20:30:00 428.676000 
    2016/06/22 20:45:00 428.672170 
    2016/06/22 21:00:00 428.674250 
    2016/06/22 21:15:00 428.672750 
    2016/06/22 21:30:00 428.672500 
    2016/06/22 21:45:00 428.672750 
    2016/06/22 22:00:00 428.671920 
    2016/06/22 22:15:00 428.672500 
    2016/06/22 22:30:00 428.671920 
    2016/06/22 22:45:00 428.672170 
    2016/06/22 23:00:00 428.670750 
    2016/06/22 23:15:00 428.671330 
    2016/06/22 23:30:00 428.665500 
    2016/06/22 23:45:00 428.671580 
    2016/06/23 00:00:00 428.668420 
    2016/06/23 00:15:00 428.665170 
    2016/06/23 00:30:00 428.667250 
    2016/06/23 00:45:00 428.665170 
    2016/06/23 01:00:00 428.667500 
    2016/06/23 01:15:00 428.667250 
    2016/06/23 01:30:00 428.667250 
    2016/06/23 01:45:00 428.664330 
    2016/06/23 02:00:00 428.666670 
    2016/06/23 02:15:00 428.662920 
    2016/06/23 02:30:00 428.661420 
    2016/06/23 02:45:00 428.658170 
    2016/06/23 03:00:00 428.660830 
    2016/06/23 03:15:00 428.660250 
    2016/06/23 03:30:00 428.661420 
    2016/06/23 03:45:00 428.658500 
    2016/06/23 04:00:00 428.657330 
    2016/06/23 04:15:00 428.654420 
    2016/06/23 04:30:00 428.653250 
    2016/06/23 04:45:00 428.656420 
    2016/06/23 05:00:00 428.654420 
    2016/06/23 05:15:00 428.656750 
    2016/06/23 05:30:00 428.650920 
    2016/06/23 05:45:00 428.651500 
    2016/06/23 06:00:00 428.652080 
    2016/06/23 06:15:00 428.649750 
    2016/06/23 06:30:00 428.648000 
    2016/06/23 06:45:00 428.646250 
    2016/06/23 07:00:00 428.643920 
    2016/06/23 07:15:00 428.642170 
    2016/06/23 07:30:00 428.643330 
    2016/06/23 07:45:00 428.641580 
    2016/06/23 08:00:00 428.640420 
    2016/06/23 08:15:00 428.641000 
    2016/06/23 08:30:00 428.639250 
    2016/06/23 08:45:00 428.639250 
    2016/06/23 09:00:00 428.628420 
    2016/06/23 09:15:00 428.628420 
    2016/06/23 09:30:00 428.631670 
    2016/06/23 09:45:00 428.632830 
    2016/06/23 10:00:00 428.629580 
    2016/06/23 10:15:00 428.627580 
    2016/06/23 10:30:00 428.628420 
    2016/06/23 10:45:00 428.627830 
    2016/06/23 11:00:00 428.630170 
    2016/06/23 11:15:00 428.628420 
    2016/06/23 11:30:00 428.627830 
    2016/06/23 11:45:00 428.623170 
    2016/06/23 12:00:00 428.625500 
    2016/06/23 12:15:00 428.624920 
    2016/06/23 12:30:00 428.629000 
    2016/06/23 12:45:00 428.627250 
    2016/06/23 13:00:00 428.620250 
    2016/06/23 13:15:00 428.620830 
    2016/06/23 13:30:00 428.624330 
    2016/06/23 13:45:00 428.626330 
    2016/06/23 14:00:00 428.619330 
    2016/06/23 14:15:00 428.624330 
    2016/06/23 14:30:00 428.624580 
    2016/06/23 14:45:00 428.627250 
    2016/06/23 15:00:00 428.622830 
    2016/06/23 15:15:00 428.621080 
    2016/06/23 15:30:00 428.619330 
    2016/06/23 15:45:00 428.621080 
    2016/06/23 16:00:00 428.624000 
    2016/06/23 16:15:00 428.628670 
    2016/06/23 16:30:00 428.630420 
    2016/06/23 16:45:00 428.630420 
    2016/06/23 17:00:00 428.635080 
    2016/06/23 17:15:00 428.632750 
    2016/06/23 17:30:00 428.634250 
    2016/06/23 17:45:00 428.633330 
    2016/06/23 18:00:00 428.633670 
    2016/06/23 18:15:00 428.633670 
    2016/06/23 18:30:00 428.635670 
    2016/06/23 18:45:00 428.634250 
