----------------------------------------------
PZ-Bank TotHead [m]: 
    2016/08/08 06:15:00 430.374750 
    2016/08/08 06:30:00 430.378250 
    2016/08/08 06:45:00 430.376500 
    2016/08/08 07:00:00 430.374750 
    2016/08/08 07:15:00 430.380000 
    2016/08/08 07:30:00 430.374750 
    2016/08/08 07:45:00 430.373000 
    2016/08/08 08:00:00 430.370660 
    2016/08/08 08:15:00 430.367750 
    2016/08/08 08:30:00 430.367160 
    2016/08/08 08:45:00 430.363660 
    2016/08/08 09:00:00 430.366000 
    2016/08/08 09:15:00 430.364250 
    2016/08/08 09:30:00 430.362500 
    2016/08/08 09:45:00 430.361000 
    2016/08/08 10:00:00 430.358410 
    2016/08/08 10:15:00 430.356910 
    2016/08/08 10:30:00 430.358660 
    2016/08/08 10:45:00 430.356910 
    2016/08/08 11:00:00 430.354580 
    2016/08/08 11:15:00 430.358080 
    2016/08/08 11:30:00 430.354580 
    2016/08/08 11:45:00 430.356330 
    2016/08/08 12:00:00 430.352250 
    2016/08/08 12:15:00 430.354000 
    2016/08/08 12:30:00 430.350500 
    2016/08/08 12:45:00 430.352250 
    2016/08/08 13:00:00 430.348750 
    2016/08/08 13:15:00 430.350500 
    2016/08/08 13:30:00 430.346660 
    2016/08/08 13:45:00 430.348410 
    2016/08/08 14:00:00 430.348410 
    2016/08/08 14:15:00 430.342580 
    2016/08/08 14:30:00 430.344330 
    2016/08/08 14:45:00 430.344330 
    2016/08/08 15:00:00 430.349580 
    2016/08/08 15:15:00 430.345500 
    2016/08/08 15:30:00 430.342000 
    2016/08/08 15:45:00 430.345500 
    2016/08/08 16:00:00 430.345500 
    2016/08/08 16:15:00 430.347000 
    2016/08/08 16:30:00 430.343160 
    2016/08/08 16:45:00 430.341410 
    2016/08/08 17:00:00 430.346080 
    2016/08/08 17:15:00 430.347580 
    2016/08/08 17:30:00 430.344330 
    2016/08/08 17:45:00 430.342580 
    2016/08/08 18:00:00 430.346080 
    2016/08/08 18:15:00 430.344330 
    2016/08/08 18:30:00 430.344330 
    2016/08/08 18:45:00 430.346080 
    2016/08/08 19:00:00 430.345500 
    2016/08/08 19:15:00 430.345500 
    2016/08/08 19:30:00 430.349000 
    2016/08/08 19:45:00 430.350750 
    2016/08/08 20:00:00 430.350750 
    2016/08/08 20:15:00 430.353330 
    2016/08/08 20:30:00 430.350500 
    2016/08/08 20:45:00 430.352500 
    2016/08/08 21:00:00 430.353080 
    2016/08/08 21:15:00 430.355750 
    2016/08/08 21:30:00 430.356000 
    2016/08/08 21:45:00 430.359250 
    2016/08/08 22:00:00 430.354250 
    2016/08/08 22:15:00 430.356250 
    2016/08/08 22:30:00 430.356250 
    2016/08/08 22:45:00 430.359750 
    2016/08/08 23:00:00 430.361250 
    2016/08/08 23:15:00 430.359500 
    2016/08/08 23:30:00 430.361000 
    2016/08/08 23:45:00 430.358660 
    2016/08/09 00:00:00 430.357160 
    2016/08/09 00:15:00 430.363000 
    2016/08/09 00:30:00 430.360660 
    2016/08/09 00:45:00 430.358910 
    2016/08/09 01:00:00 430.359500 
    2016/08/09 01:15:00 430.358660 
    2016/08/09 01:30:00 430.357160 
    2016/08/09 01:45:00 430.357410 
    2016/08/09 02:00:00 430.358910 
    2016/08/09 02:15:00 430.355410 
    2016/08/09 02:30:00 430.360410 
    2016/08/09 02:45:00 430.358660 
    2016/08/09 03:00:00 430.360910 
    2016/08/09 03:15:00 430.362410 
    2016/08/09 03:30:00 430.361580 
    2016/08/09 03:45:00 430.361580 
    2016/08/09 04:00:00 430.359830 
    2016/08/09 04:15:00 430.362410 
    2016/08/09 04:30:00 430.360080 
    2016/08/09 04:45:00 430.360080 
    2016/08/09 05:00:00 430.360080 
    2016/08/09 05:15:00 430.358330 
    2016/08/09 05:30:00 430.358660 
    2016/08/09 05:45:00 430.356580 
    2016/08/09 06:00:00 430.359250 
    2016/08/09 06:15:00 430.363330 
    2016/08/09 06:30:00 430.361830 
    2016/08/09 06:45:00 430.358330 
    2016/08/09 07:00:00 430.362160 
    2016/08/09 07:15:00 430.359830 
    2016/08/09 07:30:00 430.356830 
    2016/08/09 07:45:00 430.356580 
    2016/08/09 08:00:00 430.357160 
    2016/08/09 08:15:00 430.360410 
    2016/08/09 08:30:00 430.361830 
    2016/08/09 08:45:00 430.359830 
    2016/08/09 09:00:00 430.360080 
    2016/08/09 09:15:00 430.359830 
    2016/08/09 09:30:00 430.360080 
    2016/08/09 09:45:00 430.356830 
    2016/08/09 10:00:00 430.356580 
    2016/08/09 10:15:00 430.358910 
    2016/08/09 10:30:00 430.355660 
    2016/08/09 10:45:00 430.355410 
    2016/08/09 11:00:00 430.355410 
    2016/08/09 11:15:00 430.353660 
    2016/08/09 11:30:00 430.352160 
    2016/08/09 11:45:00 430.350160 
    2016/08/09 12:00:00 430.348660 
    2016/08/09 12:15:00 430.345160 
    2016/08/09 12:30:00 430.344910 
    2016/08/09 12:45:00 430.336410 
    2016/08/09 13:00:00 430.336410 
    2016/08/09 13:15:00 430.334660 
    2016/08/09 13:30:00 430.336410 
    2016/08/09 13:45:00 430.336080 
    2016/08/09 14:00:00 430.336080 
    2016/08/09 14:15:00 430.336080 
    2016/08/09 14:30:00 430.341330 
    2016/08/09 14:45:00 430.334330 
    2016/08/09 15:00:00 430.336080 
    2016/08/09 15:15:00 430.332580 
    2016/08/09 15:30:00 430.330830 
    2016/08/09 15:45:00 430.331750 
    2016/08/09 16:00:00 430.330250 
    2016/08/09 16:15:00 430.332000 
    2016/08/09 16:30:00 430.330250 
    2016/08/09 16:45:00 430.333750 
    2016/08/09 17:00:00 430.330250 
    2016/08/09 17:15:00 430.330250 
    2016/08/09 17:30:00 430.331750 
    2016/08/09 17:45:00 430.328500 
    2016/08/09 18:00:00 430.330250 
    2016/08/09 18:15:00 430.334330 
    2016/08/09 18:30:00 430.332330 
    2016/08/09 18:45:00 430.332330 
    2016/08/09 19:00:00 430.335580 
    2016/08/09 19:15:00 430.333830 
    2016/08/09 19:30:00 430.335580 
    2016/08/09 19:45:00 430.333830 
    2016/08/09 20:00:00 430.334080 
    2016/08/09 20:15:00 430.337330 
    2016/08/09 20:30:00 430.337910 
    2016/08/09 20:45:00 430.339660 
    2016/08/09 21:00:00 430.343750 
    2016/08/09 21:15:00 430.336750 
    2016/08/09 21:30:00 430.340000 
    2016/08/09 21:45:00 430.342000 
    2016/08/09 22:00:00 430.338500 
    2016/08/09 22:15:00 430.338500 
    2016/08/09 22:30:00 430.340580 
    2016/08/09 22:45:00 430.338830 
    2016/08/09 23:00:00 430.338830 
    2016/08/09 23:15:00 430.340580 
    2016/08/09 23:30:00 430.340580 
    2016/08/09 23:45:00 430.338830 
    2016/08/10 00:00:00 430.340580 
    2016/08/10 00:15:00 430.339660 
    2016/08/10 00:30:00 430.339410 
    2016/08/10 00:45:00 430.338250 
    2016/08/10 01:00:00 430.341750 
    2016/08/10 01:15:00 430.341750 
    2016/08/10 01:30:00 430.341750 
    2016/08/10 01:45:00 430.339410 
    2016/08/10 02:00:00 430.340000 
    2016/08/10 02:15:00 430.339750 
    2016/08/10 02:30:00 430.343500 
    2016/08/10 02:45:00 430.343250 
    2016/08/10 03:00:00 430.343500 
    2016/08/10 03:15:00 430.343500 
    2016/08/10 03:30:00 430.341160 
    2016/08/10 03:45:00 430.342910 
    2016/08/10 04:00:00 430.341750 
    2016/08/10 04:15:00 430.341500 
    2016/08/10 04:30:00 430.340330 
    2016/08/10 04:45:00 430.337410 
    2016/08/10 05:00:00 430.341500 
    2016/08/10 05:15:00 430.339160 
    2016/08/10 05:30:00 430.340910 
    2016/08/10 05:45:00 430.341160 
    2016/08/10 06:00:00 430.340910 
    2016/08/10 06:15:00 430.342910 
    2016/08/10 06:30:00 430.344410 
    2016/08/10 06:45:00 430.343500 
    2016/08/10 07:00:00 430.343500 
    2016/08/10 07:15:00 430.340910 
    2016/08/10 07:30:00 430.346750 
    2016/08/10 07:45:00 430.347330 
    2016/08/10 08:00:00 430.349660 
    2016/08/10 08:15:00 430.350580 
    2016/08/10 08:30:00 430.352910 
    2016/08/10 08:45:00 430.357250 
    2016/08/10 09:00:00 430.362500 
    2016/08/10 09:15:00 430.361910 
    2016/08/10 09:30:00 430.363330 
    2016/08/10 09:45:00 430.369500 
    2016/08/10 10:00:00 430.370330 
    2016/08/10 10:15:00 430.371500 
    2016/08/10 10:30:00 430.372660 
    2016/08/10 10:45:00 430.374750 
    2016/08/10 11:00:00 430.362750 
    2016/08/10 11:15:00 430.362750 
    2016/08/10 11:30:00 430.355500 
    2016/08/10 11:45:00 430.362500 
    2016/08/10 12:00:00 430.359830 
    2016/08/10 12:15:00 430.360410 
    2016/08/10 12:30:00 430.362160 
    2016/08/10 12:45:00 430.363910 
    2016/08/10 13:00:00 430.358660 
    2016/08/10 13:15:00 430.360410 
    2016/08/10 13:30:00 430.358660 
    2016/08/10 13:45:00 430.356330 
    2016/08/10 14:00:00 430.358080 
    2016/08/10 14:15:00 430.352830 
    2016/08/10 14:30:00 430.349330 
    2016/08/10 14:45:00 430.351080 
    2016/08/10 15:00:00 430.348750 
    2016/08/10 15:15:00 430.349330 
    2016/08/10 15:30:00 430.347000 
    2016/08/10 15:45:00 430.347580 
    2016/08/10 16:00:00 430.349080 
    2016/08/10 16:15:00 430.345250 
    2016/08/10 16:30:00 430.348750 
    2016/08/10 16:45:00 430.348160 
    2016/08/10 17:00:00 430.351660 
    2016/08/10 17:15:00 430.351080 
    2016/08/10 17:30:00 430.349330 
    2016/08/10 17:45:00 430.354580 
    2016/08/10 18:00:00 430.354330 
    2016/08/10 18:15:00 430.352580 
    2016/08/10 18:30:00 430.353080 
    2016/08/10 18:45:00 430.356330 
    2016/08/10 19:00:00 430.354330 
    2016/08/10 19:15:00 430.359580 
    2016/08/10 19:30:00 430.359580 
    2016/08/10 19:45:00 430.363910 
    2016/08/10 20:00:00 430.369750 
    2016/08/10 20:15:00 430.377080 
    2016/08/10 20:30:00 430.382580 
    2016/08/10 20:45:00 430.387580 
    2016/08/10 21:00:00 430.388160 
    2016/08/10 21:15:00 430.392830 
    2016/08/10 21:30:00 430.396330 
    2016/08/10 21:45:00 430.398330 
    2016/08/10 22:00:00 430.397160 
    2016/08/10 22:15:00 430.397160 
    2016/08/10 22:30:00 430.398910 
    2016/08/10 22:45:00 430.398910 
    2016/08/10 23:00:00 430.398660 
    2016/08/10 23:15:00 430.396910 
    2016/08/10 23:30:00 430.396910 
    2016/08/10 23:45:00 430.400660 
    2016/08/11 00:00:00 430.398330 
    2016/08/11 00:15:00 430.400080 
    2016/08/11 00:30:00 430.397160 
    2016/08/11 00:45:00 430.397160 
    2016/08/11 01:00:00 430.398910 
    2016/08/11 01:15:00 430.396580 
    2016/08/11 01:30:00 430.394830 
    2016/08/11 01:45:00 430.395410 
    2016/08/11 02:00:00 430.397160 
    2016/08/11 02:15:00 430.397160 
    2016/08/11 02:30:00 430.396330 
    2016/08/11 02:45:00 430.394830 
    2016/08/11 03:00:00 430.396330 
    2016/08/11 03:15:00 430.396580 
    2016/08/11 03:30:00 430.396580 
    2016/08/11 03:45:00 430.394830 
    2016/08/11 04:00:00 430.396580 
    2016/08/11 04:15:00 430.396580 
    2016/08/11 04:30:00 430.396000 
    2016/08/11 04:45:00 430.400080 
    2016/08/11 05:00:00 430.394580 
    2016/08/11 05:15:00 430.396580 
    2016/08/11 05:30:00 430.398330 
    2016/08/11 05:45:00 430.394250 
    2016/08/11 06:00:00 430.397750 
    2016/08/11 06:15:00 430.398910 
    2016/08/11 06:30:00 430.397160 
    2016/08/11 06:45:00 430.395660 
    2016/08/11 07:00:00 430.397160 
    2016/08/11 07:15:00 430.393660 
    2016/08/11 07:30:00 430.393910 
    2016/08/11 07:45:00 430.393660 
    2016/08/11 08:00:00 430.395160 
    2016/08/11 08:15:00 430.393910 
    2016/08/11 08:30:00 430.394830 
    2016/08/11 08:45:00 430.393080 
    2016/08/11 09:00:00 430.393080 
    2016/08/11 09:15:00 430.390080 
    2016/08/11 09:30:00 430.390660 
    2016/08/11 09:45:00 430.388660 
    2016/08/11 10:00:00 430.390410 
    2016/08/11 10:15:00 430.390410 
    2016/08/11 10:30:00 430.391910 
    2016/08/11 10:45:00 430.390660 
    2016/08/11 11:00:00 430.388910 
    2016/08/11 11:15:00 430.386910 
    2016/08/11 11:30:00 430.388660 
    2016/08/11 11:45:00 430.386910 
    2016/08/11 12:00:00 430.385160 
    2016/08/11 12:15:00 430.384910 
    2016/08/11 12:30:00 430.383410 
    2016/08/11 12:45:00 430.386330 
    2016/08/11 13:00:00 430.382830 
    2016/08/11 13:15:00 430.384580 
    2016/08/11 13:30:00 430.379330 
    2016/08/11 13:45:00 430.379330 
    2016/08/11 14:00:00 430.382830 
    2016/08/11 14:15:00 430.382830 
    2016/08/11 14:30:00 430.382830 
    2016/08/11 14:45:00 430.384580 
    2016/08/11 15:00:00 430.384580 
    2016/08/11 15:15:00 430.386330 
    2016/08/11 15:30:00 430.380500 
    2016/08/11 15:45:00 430.384580 
    2016/08/11 16:00:00 430.382830 
    2016/08/11 16:15:00 430.379330 
    2016/08/11 16:30:00 430.377580 
    2016/08/11 16:45:00 430.377580 
    2016/08/11 17:00:00 430.377580 
    2016/08/11 17:15:00 430.374080 
    2016/08/11 17:30:00 430.372330 
    2016/08/11 17:45:00 430.370580 
    2016/08/11 18:00:00 430.372080 
    2016/08/11 18:15:00 430.372330 
    2016/08/11 18:30:00 430.375830 
    2016/08/11 18:45:00 430.373830 
    2016/08/11 19:00:00 430.374080 
    2016/08/11 19:15:00 430.377580 
    2016/08/11 19:30:00 430.377000 
    2016/08/11 19:45:00 430.377000 
    2016/08/11 20:00:00 430.377000 
    2016/08/11 20:15:00 430.382250 
    2016/08/11 20:30:00 430.381080 
    2016/08/11 20:45:00 430.381080 
    2016/08/11 21:00:00 430.382830 
    2016/08/11 21:15:00 430.382250 
    2016/08/11 21:30:00 430.382830 
    2016/08/11 21:45:00 430.381080 
    2016/08/11 22:00:00 430.382580 
    2016/08/11 22:15:00 430.382830 
    2016/08/11 22:30:00 430.381080 
    2016/08/11 22:45:00 430.379330 
    2016/08/11 23:00:00 430.377580 
    2016/08/11 23:15:00 430.379080 
    2016/08/11 23:30:00 430.379330 
    2016/08/11 23:45:00 430.375250 
    2016/08/12 00:00:00 430.379330 
    2016/08/12 00:15:00 430.380830 
    2016/08/12 00:30:00 430.382580 
    2016/08/12 00:45:00 430.381080 
    2016/08/12 01:00:00 430.382580 
    2016/08/12 01:15:00 430.382830 
    2016/08/12 01:30:00 430.382830 
    2016/08/12 01:45:00 430.380830 
    2016/08/12 02:00:00 430.379330 
    2016/08/12 02:15:00 430.381080 
    2016/08/12 02:30:00 430.381080 
    2016/08/12 02:45:00 430.382830 
    2016/08/12 03:00:00 430.379330 
    2016/08/12 03:15:00 430.379330 
    2016/08/12 03:30:00 430.381080 
    2016/08/12 03:45:00 430.381080 
    2016/08/12 04:00:00 430.383410 
    2016/08/12 04:15:00 430.379080 
    2016/08/12 04:30:00 430.381080 
    2016/08/12 04:45:00 430.381080 
    2016/08/12 05:00:00 430.377580 
    2016/08/12 05:15:00 430.379910 
    2016/08/12 05:30:00 430.380830 
    2016/08/12 05:45:00 430.379330 
    2016/08/12 06:00:00 430.379330 
    2016/08/12 06:15:00 430.382580 
    2016/08/12 06:30:00 430.379080 
    2016/08/12 06:45:00 430.379330 
    2016/08/12 07:00:00 430.377580 
    2016/08/12 07:15:00 430.378750 
    2016/08/12 07:30:00 430.379330 
    2016/08/12 07:45:00 430.376750 
    2016/08/12 08:00:00 430.379330 
    2016/08/12 08:15:00 430.377330 
    2016/08/12 08:30:00 430.377330 
    2016/08/12 08:45:00 430.375580 
    2016/08/12 09:00:00 430.377580 
    2016/08/12 09:15:00 430.374080 
    2016/08/12 09:30:00 430.377330 
    2016/08/12 09:45:00 430.373830 
    2016/08/12 10:00:00 430.375830 
    2016/08/12 10:15:00 430.374080 
    2016/08/12 10:30:00 430.372080 
    2016/08/12 10:45:00 430.368580 
    2016/08/12 11:00:00 430.366830 
    2016/08/12 11:15:00 430.365330 
    2016/08/12 11:30:00 430.361830 
    2016/08/12 11:45:00 430.363580 
    2016/08/12 12:00:00 430.363580 
    2016/08/12 12:15:00 430.361830 
    2016/08/12 12:30:00 430.366830 
    2016/08/12 12:45:00 430.368580 
    2016/08/12 13:00:00 430.366500 
    2016/08/12 13:15:00 430.366830 
    2016/08/12 13:30:00 430.363000 
    2016/08/12 13:45:00 430.363910 
    2016/08/12 14:00:00 430.360660 
    2016/08/12 14:15:00 430.358910 
    2016/08/12 14:30:00 430.362410 
    2016/08/12 14:45:00 430.358910 
    2016/08/12 15:00:00 430.353660 
    2016/08/12 15:15:00 430.355160 
    2016/08/12 15:30:00 430.355160 
    2016/08/12 15:45:00 430.357160 
    2016/08/12 16:00:00 430.357160 
    2016/08/12 16:15:00 430.360660 
    2016/08/12 16:30:00 430.358910 
    2016/08/12 16:45:00 430.358330 
    2016/08/12 17:00:00 430.360080 
    2016/08/12 17:15:00 430.358330 
    2016/08/12 17:30:00 430.360080 
    2016/08/12 17:45:00 430.356580 
    2016/08/12 18:00:00 430.360080 
    2016/08/12 18:15:00 430.358330 
    2016/08/12 18:30:00 430.358330 
    2016/08/12 18:45:00 430.356580 
    2016/08/12 19:00:00 430.359830 
    2016/08/12 19:15:00 430.360080 
    2016/08/12 19:30:00 430.361830 
    2016/08/12 19:45:00 430.363330 
    2016/08/12 20:00:00 430.361830 
    2016/08/12 20:15:00 430.362410 
    2016/08/12 20:30:00 430.365660 
    2016/08/12 20:45:00 430.363910 
    2016/08/12 21:00:00 430.365910 
    2016/08/12 21:15:00 430.367410 
    2016/08/12 21:30:00 430.367410 
    2016/08/12 21:45:00 430.369160 
    2016/08/12 22:00:00 430.369410 
    2016/08/12 22:15:00 430.371160 
    2016/08/12 22:30:00 430.371500 
    2016/08/12 22:45:00 430.368000 
    2016/08/12 23:00:00 430.368250 
    2016/08/12 23:15:00 430.369750 
    2016/08/12 23:30:00 430.370000 
    2016/08/12 23:45:00 430.373500 
    2016/08/13 00:00:00 430.372660 
    2016/08/13 00:15:00 430.376160 
    2016/08/13 00:30:00 430.374660 
    2016/08/13 00:45:00 430.377910 
    2016/08/13 01:00:00 430.374160 
    2016/08/13 01:15:00 430.375250 
    2016/08/13 01:30:00 430.374660 
    2016/08/13 01:45:00 430.374410 
    2016/08/13 02:00:00 430.376160 
    2016/08/13 02:15:00 430.381410 
    2016/08/13 02:30:00 430.377330 
    2016/08/13 02:45:00 430.377330 
    2016/08/13 03:00:00 430.377330 
    2016/08/13 03:15:00 430.375580 
    2016/08/13 03:30:00 430.379080 
    2016/08/13 03:45:00 430.377330 
    2016/08/13 04:00:00 430.375580 
    2016/08/13 04:15:00 430.377330 
    2016/08/13 04:30:00 430.374410 
    2016/08/13 04:45:00 430.376160 
    2016/08/13 05:00:00 430.374410 
    2016/08/13 05:15:00 430.376160 
    2016/08/13 05:30:00 430.370910 
    2016/08/13 05:45:00 430.372660 
    2016/08/13 06:00:00 430.374410 
    2016/08/13 06:15:00 430.372660 
    2016/08/13 06:30:00 430.374660 
    2016/08/13 06:45:00 430.375580 
    2016/08/13 07:00:00 430.373830 
    2016/08/13 07:15:00 430.375910 
    2016/08/13 07:30:00 430.370330 
    2016/08/13 07:45:00 430.372080 
    2016/08/13 08:00:00 430.370330 
    2016/08/13 08:15:00 430.370080 
    2016/08/13 08:30:00 430.370910 
    2016/08/13 08:45:00 430.367080 
    2016/08/13 09:00:00 430.369410 
    2016/08/13 09:15:00 430.369160 
    2016/08/13 09:30:00 430.367080 
    2016/08/13 09:45:00 430.366830 
    2016/08/13 10:00:00 430.364160 
    2016/08/13 10:15:00 430.362410 
    2016/08/13 10:30:00 430.364160 
    2016/08/13 10:45:00 430.362410 
    2016/08/13 11:00:00 430.360660 
    2016/08/13 11:15:00 430.358910 
    2016/08/13 11:30:00 430.360660 
    2016/08/13 11:45:00 430.356910 
    2016/08/13 12:00:00 430.351910 
    2016/08/13 12:15:00 430.351330 
    2016/08/13 12:30:00 430.351080 
    2016/08/13 12:45:00 430.347830 
    2016/08/13 13:00:00 430.342580 
    2016/08/13 13:15:00 430.344330 
    2016/08/13 13:30:00 430.342000 
    2016/08/13 13:45:00 430.342000 
    2016/08/13 14:00:00 430.345500 
    2016/08/13 14:15:00 430.347500 
    2016/08/13 14:30:00 430.347500 
    2016/08/13 14:45:00 430.347500 
    2016/08/13 15:00:00 430.342000 
    2016/08/13 15:15:00 430.345500 
    2016/08/13 15:30:00 430.347250 
    2016/08/13 15:45:00 430.340500 
    2016/08/13 16:00:00 430.342000 
    2016/08/13 16:15:00 430.343750 
    2016/08/13 16:30:00 430.345500 
    2016/08/13 16:45:00 430.343750 
    2016/08/13 17:00:00 430.342250 
    2016/08/13 17:15:00 430.339910 
    2016/08/13 17:30:00 430.340500 
    2016/08/13 17:45:00 430.338160 
    2016/08/13 18:00:00 430.342000 
    2016/08/13 18:15:00 430.352750 
    2016/08/13 18:30:00 430.358580 
    2016/08/13 18:45:00 430.365330 
    2016/08/13 19:00:00 430.368830 
    2016/08/13 19:15:00 430.371160 
    2016/08/13 19:30:00 430.370910 
    2016/08/13 19:45:00 430.371410 
    2016/08/13 20:00:00 430.374660 
    2016/08/13 20:15:00 430.376750 
    2016/08/13 20:30:00 430.380500 
    2016/08/13 20:45:00 430.378750 
    2016/08/13 21:00:00 430.380830 
    2016/08/13 21:15:00 430.379330 
    2016/08/13 21:30:00 430.377330 
    2016/08/13 21:45:00 430.380830 
    2016/08/13 22:00:00 430.379330 
    2016/08/13 22:15:00 430.379330 
    2016/08/13 22:30:00 430.377000 
    2016/08/13 22:45:00 430.379080 
    2016/08/13 23:00:00 430.377330 
    2016/08/13 23:15:00 430.379080 
    2016/08/13 23:30:00 430.379080 
    2016/08/13 23:45:00 430.381080 
    2016/08/14 00:00:00 430.380830 
    2016/08/14 00:15:00 430.377330 
    2016/08/14 00:30:00 430.374080 
    2016/08/14 00:45:00 430.375830 
    2016/08/14 01:00:00 430.379660 
    2016/08/14 01:15:00 430.376160 
    2016/08/14 01:30:00 430.379660 
    2016/08/14 01:45:00 430.377330 
    2016/08/14 02:00:00 430.377330 
    2016/08/14 02:15:00 430.379080 
    2016/08/14 02:30:00 430.377910 
    2016/08/14 02:45:00 430.381160 
    2016/08/14 03:00:00 430.376160 
    2016/08/14 03:15:00 430.376160 
    2016/08/14 03:30:00 430.377330 
    2016/08/14 03:45:00 430.373830 
    2016/08/14 04:00:00 430.375580 
    2016/08/14 04:15:00 430.373830 
    2016/08/14 04:30:00 430.377660 
    2016/08/14 04:45:00 430.376160 
    2016/08/14 05:00:00 430.374410 
    2016/08/14 05:15:00 430.374410 
    2016/08/14 05:30:00 430.376160 
    2016/08/14 05:45:00 430.376160 
    2016/08/14 06:00:00 430.374160 
    2016/08/14 06:15:00 430.374410 
    2016/08/14 06:30:00 430.374160 
    2016/08/14 06:45:00 430.374160 
    2016/08/14 07:00:00 430.370910 
    2016/08/14 07:15:00 430.373000 
    2016/08/14 07:30:00 430.378250 
    2016/08/14 07:45:00 430.371830 
    2016/08/14 08:00:00 430.364250 
    2016/08/14 08:15:00 430.369500 
    2016/08/14 08:30:00 430.359000 
    2016/08/14 08:45:00 430.366580 
    2016/08/14 09:00:00 430.353750 
    2016/08/14 09:15:00 430.355160 
    2016/08/14 09:30:00 430.355500 
    2016/08/14 09:45:00 430.355750 
    2016/08/14 10:00:00 430.357250 
    2016/08/14 10:15:00 430.352250 
    2016/08/14 10:30:00 430.354000 
    2016/08/14 10:45:00 430.357250 
    2016/08/14 11:00:00 430.353750 
    2016/08/14 11:15:00 430.352250 
    2016/08/14 11:30:00 430.351080 
    2016/08/14 11:45:00 430.347000 
    2016/08/14 12:00:00 430.345250 
    2016/08/14 12:15:00 430.341750 
    2016/08/14 12:30:00 430.345250 
    2016/08/14 12:45:00 430.342910 
    2016/08/14 13:00:00 430.338250 
    2016/08/14 13:15:00 430.335910 
    2016/08/14 13:30:00 430.337910 
    2016/08/14 13:45:00 430.342910 
    2016/08/14 14:00:00 430.341410 
    2016/08/14 14:15:00 430.344080 
    2016/08/14 14:30:00 430.345830 
    2016/08/14 14:45:00 430.345830 
    2016/08/14 15:00:00 430.344080 
    2016/08/14 15:15:00 430.337080 
    2016/08/14 15:30:00 430.338830 
    2016/08/14 15:45:00 430.336500 
    2016/08/14 16:00:00 430.335000 
    2016/08/14 16:15:00 430.337080 
    2016/08/14 16:30:00 430.338830 
    2016/08/14 16:45:00 430.338830 
    2016/08/14 17:00:00 430.338500 
    2016/08/14 17:15:00 430.336750 
    2016/08/14 17:30:00 430.336500 
    2016/08/14 17:45:00 430.333000 
    2016/08/14 18:00:00 430.338500 
    2016/08/14 18:15:00 430.335000 
    2016/08/14 18:30:00 430.338250 
    2016/08/14 18:45:00 430.334160 
    2016/08/14 19:00:00 430.338000 
    2016/08/14 19:15:00 430.334750 
    2016/08/14 19:30:00 430.338250 
    2016/08/14 19:45:00 430.338500 
    2016/08/14 20:00:00 430.338250 
    2016/08/14 20:15:00 430.339750 
    2016/08/14 20:30:00 430.333250 
    2016/08/14 20:45:00 430.334750 
    2016/08/14 21:00:00 430.336500 
    2016/08/14 21:15:00 430.338830 
    2016/08/14 21:30:00 430.339750 
    2016/08/14 21:45:00 430.342080 
    2016/08/14 22:00:00 430.340330 
    2016/08/14 22:15:00 430.340580 
    2016/08/14 22:30:00 430.339750 
    2016/08/14 22:45:00 430.338830 
    2016/08/14 23:00:00 430.338580 
    2016/08/14 23:15:00 430.338580 
    2016/08/14 23:30:00 430.340910 
    2016/08/14 23:45:00 430.340910 
    2016/08/15 00:00:00 430.339160 
    2016/08/15 00:15:00 430.339160 
    2016/08/15 00:30:00 430.339160 
    2016/08/15 00:45:00 430.337410 
    2016/08/15 01:00:00 430.340910 
    2016/08/15 01:15:00 430.339410 
    2016/08/15 01:30:00 430.342080 
    2016/08/15 01:45:00 430.340910 
    2016/08/15 02:00:00 430.338830 
    2016/08/15 02:15:00 430.342080 
    2016/08/15 02:30:00 430.339750 
    2016/08/15 02:45:00 430.337080 
    2016/08/15 03:00:00 430.336830 
    2016/08/15 03:15:00 430.338580 
    2016/08/15 03:30:00 430.338580 
    2016/08/15 03:45:00 430.338580 
    2016/08/15 04:00:00 430.340330 
    2016/08/15 04:15:00 430.340330 
    2016/08/15 04:30:00 430.338580 
    2016/08/15 04:45:00 430.340330 
    2016/08/15 05:00:00 430.338580 
    2016/08/15 05:15:00 430.338580 
    2016/08/15 05:30:00 430.335080 
    2016/08/15 05:45:00 430.336830 
    2016/08/15 06:00:00 430.340330 
    2016/08/15 06:15:00 430.335080 
    2016/08/15 06:30:00 430.335080 
    2016/08/15 06:45:00 430.335080 
    2016/08/15 07:00:00 430.335080 
    2016/08/15 07:15:00 430.333330 
    2016/08/15 07:30:00 430.333330 
    2016/08/15 07:45:00 430.331330 
    2016/08/15 08:00:00 430.326910 
    2016/08/15 08:15:00 430.325160 
    2016/08/15 08:30:00 430.325160 
    2016/08/15 08:45:00 430.321660 
    2016/08/15 09:00:00 430.323410 
    2016/08/15 09:15:00 430.321660 
    2016/08/15 09:30:00 430.321660 
    2016/08/15 09:45:00 430.319910 
    2016/08/15 10:00:00 430.318160 
    2016/08/15 10:15:00 430.319910 
    2016/08/15 10:30:00 430.316410 
    2016/08/15 10:45:00 430.316660 
    2016/08/15 11:00:00 430.314910 
    2016/08/15 11:15:00 430.314910 
    2016/08/15 11:30:00 430.314080 
    2016/08/15 11:45:00 430.314080 
    2016/08/15 12:00:00 430.310580 
    2016/08/15 12:15:00 430.309080 
    2016/08/15 12:30:00 430.307330 
