----------------------------------------------
PZ-E TotHead [m]: 
    2016/09/22 09:30:00 428.486250 
    2016/09/22 09:40:00 428.487250 
    2016/09/22 09:50:00 428.485583 
    2016/09/22 10:00:00 428.485000 
    2016/09/22 10:10:00 428.485000 
    2016/09/22 10:20:00 428.484917 
    2016/09/22 10:30:00 428.483000 
    2016/09/22 10:40:00 428.483000 
    2016/09/22 10:50:00 428.482500 
    2016/09/22 11:00:00 428.481500 
    2016/09/22 11:10:00 428.480333 
    2016/09/22 11:20:00 428.479167 
    2016/09/22 11:30:00 428.476000 
    2016/09/22 11:40:00 428.472500 
    2016/09/22 11:50:00 428.472500 
    2016/09/22 12:00:00 428.472250 
    2016/09/22 12:10:00 428.473667 
    2016/09/22 12:20:00 428.474583 
    2016/09/22 12:30:00 428.475750 
    2016/09/22 12:40:00 428.474250 
    2016/09/22 12:50:00 428.475167 
    2016/09/22 13:00:00 428.472500 
    2016/09/22 13:10:00 428.474000 
    2016/09/22 13:20:00 428.474000 
    2016/09/22 13:30:00 428.474250 
    2016/09/22 13:40:00 428.472500 
    2016/09/22 13:50:00 428.474583 
    2016/09/22 14:00:00 428.474250 
    2016/09/22 14:10:00 428.472250 
    2016/09/22 14:20:00 428.472833 
    2016/09/22 14:30:00 428.474000 
    2016/09/22 14:40:00 428.472250 
    2016/09/22 14:50:00 428.472833 
    2016/09/22 15:00:00 428.472000 
    2016/09/22 15:10:00 428.472000 
    2016/09/22 15:20:00 428.472833 
    2016/09/22 15:30:00 428.468500 
    2016/09/22 15:40:00 428.473750 
    2016/09/22 15:50:00 428.476333 
    2016/09/22 16:00:00 428.475500 
    2016/09/22 16:10:00 428.478667 
    2016/09/22 16:20:00 428.479083 
    2016/09/22 16:30:00 428.481250 
    2016/09/22 16:40:00 428.479917 
    2016/09/22 16:50:00 428.481000 
    2016/09/22 17:00:00 428.484750 
    2016/09/22 17:10:00 428.485333 
    2016/09/22 17:20:00 428.486750 
    2016/09/22 17:30:00 428.483000 
    2016/09/22 17:40:00 428.484167 
    2016/09/22 17:50:00 428.485917 
    2016/09/22 18:00:00 428.485000 
    2016/09/22 18:10:00 428.487333 
    2016/09/22 18:20:00 428.486167 
    2016/09/22 18:30:00 428.487000 
    2016/09/22 18:40:00 428.489750 
    2016/09/22 18:50:00 428.486500 
    2016/09/22 19:00:00 428.488500 
    2016/09/22 19:10:00 428.488667 
    2016/09/22 19:20:00 428.491333 
    2016/09/22 19:30:00 428.491000 
    2016/09/22 19:40:00 428.488667 
    2016/09/22 19:50:00 428.490417 
    2016/09/22 20:00:00 428.490750 
    2016/09/22 20:10:00 428.491417 
    2016/09/22 20:20:00 428.490833 
    2016/09/22 20:30:00 428.491250 
    2016/09/22 20:40:00 428.490667 
    2016/09/22 20:50:00 428.491833 
    2016/09/22 21:00:00 428.492750 
    2016/09/22 21:10:00 428.494167 
    2016/09/22 21:20:00 428.494333 
    2016/09/22 21:30:00 428.493000 
    2016/09/22 21:40:00 428.492167 
    2016/09/22 21:50:00 428.494250 
    2016/09/22 22:00:00 428.493250 
    2016/09/22 22:10:00 428.495583 
    2016/09/22 22:20:00 428.497917 
    2016/09/22 22:30:00 428.493250 
    2016/09/22 22:40:00 428.493833 
    2016/09/22 22:50:00 428.496917 
    2016/09/22 23:00:00 428.493000 
    2016/09/22 23:10:00 428.497917 
    2016/09/22 23:20:00 428.496000 
    2016/09/22 23:30:00 428.493250 
    2016/09/22 23:40:00 428.494250 
    2016/09/22 23:50:00 428.492417 
    2016/09/23 00:00:00 428.495000 
    2016/09/23 00:10:00 428.490667 
    2016/09/23 00:20:00 428.492667 
    2016/09/23 00:30:00 428.493000 
    2016/09/23 00:40:00 428.491833 
    2016/09/23 00:50:00 428.489500 
    2016/09/23 01:00:00 428.491250 
    2016/09/23 01:10:00 428.491250 
    2016/09/23 01:20:00 428.493250 
    2016/09/23 01:30:00 428.493250 
    2016/09/23 01:40:00 428.490083 
    2016/09/23 01:50:00 428.490333 
    2016/09/23 02:00:00 428.489750 
    2016/09/23 02:10:00 428.487750 
    2016/09/23 02:20:00 428.489750 
    2016/09/23 02:30:00 428.487750 
    2016/09/23 02:40:00 428.488000 
    2016/09/23 02:50:00 428.486583 
    2016/09/23 03:00:00 428.488250 
    2016/09/23 03:10:00 428.485917 
    2016/09/23 03:20:00 428.484750 
    2016/09/23 03:30:00 428.486500 
    2016/09/23 03:40:00 428.485917 
    2016/09/23 03:50:00 428.485333 
    2016/09/23 04:00:00 428.486500 
    2016/09/23 04:10:00 428.484750 
    2016/09/23 04:20:00 428.488500 
    2016/09/23 04:30:00 428.486500 
    2016/09/23 04:40:00 428.485333 
    2016/09/23 04:50:00 428.481250 
    2016/09/23 05:00:00 428.481250 
    2016/09/23 05:10:00 428.484750 
    2016/09/23 05:20:00 428.484167 
    2016/09/23 05:30:00 428.483000 
    2016/09/23 05:40:00 428.478333 
    2016/09/23 05:50:00 428.482083 
    2016/09/23 06:00:00 428.483250 
    2016/09/23 06:10:00 428.485000 
    2016/09/23 06:20:00 428.484417 
    2016/09/23 06:30:00 428.483250 
    2016/09/23 06:40:00 428.483250 
    2016/09/23 06:50:00 428.486417 
    2016/09/23 07:00:00 428.483250 
    2016/09/23 07:10:00 428.483250 
    2016/09/23 07:20:00 428.484417 
    2016/09/23 07:30:00 428.483500 
    2016/09/23 07:40:00 428.483250 
    2016/09/23 07:50:00 428.485250 
    2016/09/23 08:00:00 428.485250 
    2016/09/23 08:10:00 428.484917 
    2016/09/23 08:20:00 428.483500 
    2016/09/23 08:30:00 428.483750 
    2016/09/23 08:40:00 428.480583 
    2016/09/23 08:50:00 428.480000 
    2016/09/23 09:00:00 428.480000 
    2016/09/23 09:10:00 428.477667 
    2016/09/23 09:20:00 428.478250 
    2016/09/23 09:30:00 428.476500 
    2016/09/23 09:40:00 428.478500 
    2016/09/23 09:50:00 428.477333 
    2016/09/23 10:00:00 428.473000 
    2016/09/23 10:10:00 428.473833 
    2016/09/23 10:20:00 428.473000 
    2016/09/23 10:30:00 428.474500 
    2016/09/23 10:40:00 428.472167 
    2016/09/23 10:50:00 428.471250 
    2016/09/23 11:00:00 428.471000 
    2016/09/23 11:10:00 428.467500 
    2016/09/23 11:20:00 428.468083 
    2016/09/23 11:30:00 428.469250 
    2016/09/23 11:40:00 428.467250 
    2016/09/23 11:50:00 428.468417 
    2016/09/23 12:00:00 428.472750 
    2016/09/23 12:10:00 428.475667 
    2016/09/23 12:20:00 428.473667 
    2016/09/23 12:30:00 428.476000 
    2016/09/23 12:40:00 428.476000 
    2016/09/23 12:50:00 428.478000 
    2016/09/23 13:00:00 428.478000 
    2016/09/23 13:10:00 428.474833 
    2016/09/23 13:20:00 428.475083 
    2016/09/23 13:30:00 428.474250 
    2016/09/23 13:40:00 428.476000 
    2016/09/23 13:50:00 428.475750 
    2016/09/23 14:00:00 428.475750 
    2016/09/23 14:10:00 428.476500 
    2016/09/23 14:20:00 428.476250 
    2016/09/23 14:30:00 428.477250 
    2016/09/23 14:40:00 428.479417 
    2016/09/23 14:50:00 428.475667 
    2016/09/23 15:00:00 428.477750 
    2016/09/23 15:10:00 428.476917 
    2016/09/23 15:20:00 428.478083 
    2016/09/23 15:30:00 428.477500 
    2016/09/23 15:40:00 428.481750 
    2016/09/23 15:50:00 428.480417 
    2016/09/23 16:00:00 428.481000 
    2016/09/23 16:10:00 428.480667 
    2016/09/23 16:20:00 428.481750 
    2016/09/23 16:30:00 428.482750 
    2016/09/23 16:40:00 428.485000 
    2016/09/23 16:50:00 428.488250 
    2016/09/23 17:00:00 428.486500 
    2016/09/23 17:10:00 428.488417 
    2016/09/23 17:20:00 428.489750 
    2016/09/23 17:30:00 428.489500 
    2016/09/23 17:40:00 428.489917 
    2016/09/23 17:50:00 428.489167 
    2016/09/23 18:00:00 428.486250 
    2016/09/23 18:10:00 428.490167 
    2016/09/23 18:20:00 428.491833 
    2016/09/23 18:30:00 428.495000 
    2016/09/23 18:40:00 428.494167 
    2016/09/23 18:50:00 428.495583 
    2016/09/23 19:00:00 428.497000 
    2016/09/23 19:10:00 428.496417 
    2016/09/23 19:20:00 428.497000 
    2016/09/23 19:30:00 428.497000 
    2016/09/23 19:40:00 428.496750 
    2016/09/23 19:50:00 428.497000 
    2016/09/23 20:00:00 428.496750 
    2016/09/23 20:10:00 428.498750 
    2016/09/23 20:20:00 428.498167 
    2016/09/23 20:30:00 428.497000 
    2016/09/23 20:40:00 428.497000 
    2016/09/23 20:50:00 428.496750 
    2016/09/23 21:00:00 428.498500 
    2016/09/23 21:10:00 428.499667 
    2016/09/23 21:20:00 428.496583 
    2016/09/23 21:30:00 428.496750 
    2016/09/23 21:40:00 428.498333 
    2016/09/23 21:50:00 428.497167 
    2016/09/23 22:00:00 428.498500 
    2016/09/23 22:10:00 428.498333 
    2016/09/23 22:20:00 428.498250 
    2016/09/23 22:30:00 428.498250 
    2016/09/23 22:40:00 428.496417 
    2016/09/23 22:50:00 428.493583 
    2016/09/23 23:00:00 428.494750 
    2016/09/23 23:10:00 428.499500 
    2016/09/23 23:20:00 428.497500 
    2016/09/23 23:30:00 428.496500 
    2016/09/23 23:40:00 428.498667 
    2016/09/23 23:50:00 428.499250 
    2016/09/24 00:00:00 428.496500 
    2016/09/24 00:10:00 428.495750 
    2016/09/24 00:20:00 428.495333 
    2016/09/24 00:30:00 428.493000 
    2016/09/24 00:40:00 428.494083 
    2016/09/24 00:50:00 428.494667 
    2016/09/24 01:00:00 428.494500 
    2016/09/24 01:10:00 428.493917 
    2016/09/24 01:20:00 428.496583 
    2016/09/24 01:30:00 428.494750 
    2016/09/24 01:40:00 428.494167 
    2016/09/24 01:50:00 428.495000 
    2016/09/24 02:00:00 428.495000 
    2016/09/24 02:10:00 428.495167 
    2016/09/24 02:20:00 428.496917 
    2016/09/24 02:30:00 428.496500 
    2016/09/24 02:40:00 428.498500 
    2016/09/24 02:50:00 428.497250 
    2016/09/24 03:00:00 428.496500 
    2016/09/24 03:10:00 428.495833 
    2016/09/24 03:20:00 428.496500 
    2016/09/24 03:30:00 428.494750 
    2016/09/24 03:40:00 428.495417 
    2016/09/24 03:50:00 428.494750 
    2016/09/24 04:00:00 428.494750 
    2016/09/24 04:10:00 428.494083 
    2016/09/24 04:20:00 428.495917 
    2016/09/24 04:30:00 428.498250 
    2016/09/24 04:40:00 428.495917 
    2016/09/24 04:50:00 428.497333 
    2016/09/24 05:00:00 428.498500 
    2016/09/24 05:10:00 428.498500 
    2016/09/24 05:20:00 428.497583 
    2016/09/24 05:30:00 428.498000 
    2016/09/24 05:40:00 428.496167 
    2016/09/24 05:50:00 428.495583 
    2016/09/24 06:00:00 428.494250 
    2016/09/24 06:10:00 428.496583 
    2016/09/24 06:20:00 428.496000 
    2016/09/24 06:30:00 428.496000 
    2016/09/24 06:40:00 428.495000 
    2016/09/24 06:50:00 428.493333 
    2016/09/24 07:00:00 428.491000 
    2016/09/24 07:10:00 428.493750 
    2016/09/24 07:20:00 428.494250 
    2016/09/24 07:30:00 428.492500 
    2016/09/24 07:40:00 428.493250 
    2016/09/24 07:50:00 428.491000 
    2016/09/24 08:00:00 428.491000 
    2016/09/24 08:10:00 428.491000 
    2016/09/24 08:20:00 428.490083 
    2016/09/24 08:30:00 428.492250 
    2016/09/24 08:40:00 428.491250 
    2016/09/24 08:50:00 428.491833 
    2016/09/24 09:00:00 428.492250 
    2016/09/24 09:10:00 428.491250 
    2016/09/24 09:20:00 428.490167 
    2016/09/24 09:30:00 428.490750 
    2016/09/24 09:40:00 428.490167 
    2016/09/24 09:50:00 428.490750 
    2016/09/24 10:00:00 428.488750 
    2016/09/24 10:10:00 428.489583 
    2016/09/24 10:20:00 428.489000 
    2016/09/24 10:30:00 428.489000 
    2016/09/24 10:40:00 428.488417 
    2016/09/24 10:50:00 428.489000 
    2016/09/24 11:00:00 428.490500 
    2016/09/24 11:10:00 428.488750 
    2016/09/24 11:20:00 428.490083 
    2016/09/24 11:30:00 428.488500 
    2016/09/24 11:40:00 428.487250 
    2016/09/24 11:50:00 428.486750 
    2016/09/24 12:00:00 428.488750 
    2016/09/24 12:10:00 428.486167 
    2016/09/24 12:20:00 428.486167 
    2016/09/24 12:30:00 428.485000 
    2016/09/24 12:40:00 428.485000 
    2016/09/24 12:50:00 428.485000 
    2016/09/24 13:00:00 428.485000 
    2016/09/24 13:10:00 428.485000 
    2016/09/24 13:20:00 428.487917 
    2016/09/24 13:30:00 428.484750 
    2016/09/24 13:40:00 428.487083 
    2016/09/24 13:50:00 428.487583 
    2016/09/24 14:00:00 428.487750 
    2016/09/24 14:10:00 428.485000 
    2016/09/24 14:20:00 428.485667 
    2016/09/24 14:30:00 428.486000 
    2016/09/24 14:40:00 428.487417 
    2016/09/24 14:50:00 428.489750 
    2016/09/24 15:00:00 428.486250 
    2016/09/24 15:10:00 428.488917 
    2016/09/24 15:20:00 428.488833 
    2016/09/24 15:30:00 428.491000 
    2016/09/24 15:40:00 428.490000 
    2016/09/24 15:50:00 428.488667 
    2016/09/24 16:00:00 428.487250 
    2016/09/24 16:10:00 428.486333 
    2016/09/24 16:20:00 428.490083 
    2016/09/24 16:30:00 428.489250 
    2016/09/24 16:40:00 428.491000 
    2016/09/24 16:50:00 428.487500 
    2016/09/24 17:00:00 428.489250 
    2016/09/24 17:10:00 428.488583 
    2016/09/24 17:20:00 428.490000 
    2016/09/24 17:30:00 428.489000 
    2016/09/24 17:40:00 428.491583 
    2016/09/24 17:50:00 428.490417 
    2016/09/24 18:00:00 428.491000 
    2016/09/24 18:10:00 428.488667 
    2016/09/24 18:20:00 428.489500 
    2016/09/24 18:30:00 428.491500 
    2016/09/24 18:40:00 428.487750 
    2016/09/24 18:50:00 428.488917 
    2016/09/24 19:00:00 428.493000 
    2016/09/24 19:10:00 428.491583 
    2016/09/24 19:20:00 428.490750 
    2016/09/24 19:30:00 428.492750 
    2016/09/24 19:40:00 428.491583 
    2016/09/24 19:50:00 428.491583 
    2016/09/24 20:00:00 428.492750 
    2016/09/24 20:10:00 428.490417 
    2016/09/24 20:20:00 428.489833 
    2016/09/24 20:30:00 428.489250 
    2016/09/24 20:40:00 428.489583 
    2016/09/24 20:50:00 428.489583 
    2016/09/24 21:00:00 428.489000 
    2016/09/24 21:10:00 428.489333 
    2016/09/24 21:20:00 428.491667 
    2016/09/24 21:30:00 428.490250 
    2016/09/24 21:40:00 428.489083 
    2016/09/24 21:50:00 428.489667 
    2016/09/24 22:00:00 428.490000 
    2016/09/24 22:10:00 428.491000 
    2016/09/24 22:20:00 428.487833 
    2016/09/24 22:30:00 428.486250 
    2016/09/24 22:40:00 428.488583 
    2016/09/24 22:50:00 428.486250 
    2016/09/24 23:00:00 428.488000 
    2016/09/24 23:10:00 428.487000 
    2016/09/24 23:20:00 428.487583 
    2016/09/24 23:30:00 428.489750 
    2016/09/24 23:40:00 428.489750 
    2016/09/24 23:50:00 428.488917 
    2016/09/25 00:00:00 428.489750 
    2016/09/25 00:10:00 428.487583 
    2016/09/25 00:20:00 428.488500 
    2016/09/25 00:30:00 428.489500 
    2016/09/25 00:40:00 428.491250 
    2016/09/25 00:50:00 428.489250 
    2016/09/25 01:00:00 428.491000 
    2016/09/25 01:10:00 428.489000 
    2016/09/25 01:20:00 428.492167 
    2016/09/25 01:30:00 428.490750 
    2016/09/25 01:40:00 428.487250 
    2016/09/25 01:50:00 428.486500 
    2016/09/25 02:00:00 428.489000 
    2016/09/25 02:10:00 428.485500 
    2016/09/25 02:20:00 428.492167 
    2016/09/25 02:30:00 428.489000 
    2016/09/25 02:40:00 428.487833 
    2016/09/25 02:50:00 428.486667 
    2016/09/25 03:00:00 428.487000 
    2016/09/25 03:10:00 428.488167 
    2016/09/25 03:20:00 428.485250 
    2016/09/25 03:30:00 428.490500 
    2016/09/25 03:40:00 428.493667 
    2016/09/25 03:50:00 428.493417 
    2016/09/25 04:00:00 428.494000 
    2016/09/25 04:10:00 428.499833 
    2016/09/25 04:20:00 428.501000 
    2016/09/25 04:30:00 428.501000 
    2016/09/25 04:40:00 428.496083 
    2016/09/25 04:50:00 428.497250 
    2016/09/25 05:00:00 428.497250 
    2016/09/25 05:10:00 428.495250 
    2016/09/25 05:20:00 428.496417 
    2016/09/25 05:30:00 428.497000 
    2016/09/25 05:40:00 428.499750 
    2016/09/25 05:50:00 428.501500 
    2016/09/25 06:00:00 428.501750 
    2016/09/25 06:10:00 428.502250 
    2016/09/25 06:20:00 428.499167 
    2016/09/25 06:30:00 428.498750 
    2016/09/25 06:40:00 428.500917 
    2016/09/25 06:50:00 428.502583 
    2016/09/25 07:00:00 428.503250 
    2016/09/25 07:10:00 428.503667 
    2016/09/25 07:20:00 428.502833 
    2016/09/25 07:30:00 428.501500 
    2016/09/25 07:40:00 428.502833 
    2016/09/25 07:50:00 428.502250 
    2016/09/25 08:00:00 428.503250 
    2016/09/25 08:10:00 428.503167 
    2016/09/25 08:20:00 428.504333 
    2016/09/25 08:30:00 428.504500 
    2016/09/25 08:40:00 428.506250 
    2016/09/25 08:50:00 428.507417 
    2016/09/25 09:00:00 428.506000 
    2016/09/25 09:10:00 428.504250 
    2016/09/25 09:20:00 428.505583 
    2016/09/25 09:30:00 428.505750 
    2016/09/25 09:40:00 428.505000 
    2016/09/25 09:50:00 428.512417 
    2016/09/25 10:00:00 428.510500 
    2016/09/25 10:10:00 428.512833 
    2016/09/25 10:20:00 428.514417 
    2016/09/25 10:30:00 428.516750 
    2016/09/25 10:40:00 428.518083 
    2016/09/25 10:50:00 428.515500 
    2016/09/25 11:00:00 428.519250 
    2016/09/25 11:10:00 428.518000 
    2016/09/25 11:20:00 428.519500 
    2016/09/25 11:30:00 428.520250 
    2016/09/25 11:40:00 428.516583 
    2016/09/25 11:50:00 428.514250 
    2016/09/25 12:00:00 428.516750 
    2016/09/25 12:10:00 428.513583 
    2016/09/25 12:20:00 428.511917 
    2016/09/25 12:30:00 428.515000 
    2016/09/25 12:40:00 428.516250 
    2016/09/25 12:50:00 428.515167 
    2016/09/25 13:00:00 428.518500 
    2016/09/25 13:10:00 428.514333 
    2016/09/25 13:20:00 428.515917 
    2016/09/25 13:30:00 428.516750 
    2016/09/25 13:40:00 428.517250 
    2016/09/25 13:50:00 428.514583 
    2016/09/25 14:00:00 428.513250 
    2016/09/25 14:10:00 428.514417 
    2016/09/25 14:20:00 428.517917 
    2016/09/25 14:30:00 428.516750 
    2016/09/25 14:40:00 428.516750 
    2016/09/25 14:50:00 428.521000 
    2016/09/25 15:00:00 428.524000 
    2016/09/25 15:10:00 428.526083 
    2016/09/25 15:20:00 428.526167 
    2016/09/25 15:30:00 428.529500 
    2016/09/25 15:40:00 428.531917 
    2016/09/25 15:50:00 428.531583 
    2016/09/25 16:00:00 428.532750 
    2016/09/25 16:10:00 428.531167 
    2016/09/25 16:20:00 428.531750 
    2016/09/25 16:30:00 428.532750 
    2016/09/25 16:40:00 428.532917 
    2016/09/25 16:50:00 428.533417 
    2016/09/25 17:00:00 428.534250 
    2016/09/25 17:10:00 428.533250 
    2016/09/25 17:20:00 428.535917 
    2016/09/25 17:30:00 428.538250 
    2016/09/25 17:40:00 428.535750 
    2016/09/25 17:50:00 428.537500 
    2016/09/25 18:00:00 428.534500 
    2016/09/25 18:10:00 428.535667 
    2016/09/25 18:20:00 428.536250 
    2016/09/25 18:30:00 428.536250 
    2016/09/25 18:40:00 428.537500 
    2016/09/25 18:50:00 428.537750 
    2016/09/25 19:00:00 428.534250 
    2016/09/25 19:10:00 428.535583 
    2016/09/25 19:20:00 428.535917 
    2016/09/25 19:30:00 428.538000 
    2016/09/25 19:40:00 428.537833 
    2016/09/25 19:50:00 428.536833 
    2016/09/25 20:00:00 428.536250 
    2016/09/25 20:10:00 428.535500 
    2016/09/25 20:20:00 428.537833 
    2016/09/25 20:30:00 428.539750 
    2016/09/25 20:40:00 428.539750 
    2016/09/25 20:50:00 428.539250 
    2016/09/25 21:00:00 428.540250 
    2016/09/25 21:10:00 428.537917 
    2016/09/25 21:20:00 428.538167 
    2016/09/25 21:30:00 428.536250 
    2016/09/25 21:40:00 428.536167 
    2016/09/25 21:50:00 428.536667 
    2016/09/25 22:00:00 428.537750 
    2016/09/25 22:10:00 428.535917 
    2016/09/25 22:20:00 428.538583 
    2016/09/25 22:30:00 428.538000 
    2016/09/25 22:40:00 428.536167 
    2016/09/25 22:50:00 428.538583 
    2016/09/25 23:00:00 428.536250 
    2016/09/25 23:10:00 428.537417 
    2016/09/25 23:20:00 428.534500 
    2016/09/25 23:30:00 428.534000 
    2016/09/25 23:40:00 428.533917 
    2016/09/25 23:50:00 428.532250 
    2016/09/26 00:00:00 428.535250 
    2016/09/26 00:10:00 428.534750 
    2016/09/26 00:20:00 428.534000 
    2016/09/26 00:30:00 428.534750 
    2016/09/26 00:40:00 428.532583 
    2016/09/26 00:50:00 428.534167 
    2016/09/26 01:00:00 428.535000 
    2016/09/26 01:10:00 428.534917 
    2016/09/26 01:20:00 428.534083 
    2016/09/26 01:30:00 428.536250 
    2016/09/26 01:40:00 428.533667 
    2016/09/26 01:50:00 428.532750 
    2016/09/26 02:00:00 428.534250 
    2016/09/26 02:10:00 428.535167 
    2016/09/26 02:20:00 428.532583 
    2016/09/26 02:30:00 428.534750 
    2016/09/26 02:40:00 428.533750 
    2016/09/26 02:50:00 428.536000 
    2016/09/26 03:00:00 428.534250 
    2016/09/26 03:10:00 428.534583 
    2016/09/26 03:20:00 428.536917 
    2016/09/26 03:30:00 428.532250 
    2016/09/26 03:40:00 428.535750 
    2016/09/26 03:50:00 428.536333 
    2016/09/26 04:00:00 428.534000 
    2016/09/26 04:10:00 428.535750 
    2016/09/26 04:20:00 428.535417 
    2016/09/26 04:30:00 428.534250 
    2016/09/26 04:40:00 428.538917 
    2016/09/26 04:50:00 428.535500 
    2016/09/26 05:00:00 428.536000 
    2016/09/26 05:10:00 428.534333 
    2016/09/26 05:20:00 428.535833 
    2016/09/26 05:30:00 428.534250 
    2016/09/26 05:40:00 428.532333 
    2016/09/26 05:50:00 428.534000 
    2016/09/26 06:00:00 428.534000 
    2016/09/26 06:10:00 428.534250 
    2016/09/26 06:20:00 428.533500 
    2016/09/26 06:30:00 428.534250 
    2016/09/26 06:40:00 428.530750 
    2016/09/26 06:50:00 428.531750 
    2016/09/26 07:00:00 428.535500 
    2016/09/26 07:10:00 428.532417 
    2016/09/26 07:20:00 428.530500 
    2016/09/26 07:30:00 428.530500 
    2016/09/26 07:40:00 428.530667 
    2016/09/26 07:50:00 428.531500 
    2016/09/26 08:00:00 428.530250 
    2016/09/26 08:10:00 428.530667 
    2016/09/26 08:20:00 428.530333 
    2016/09/26 08:30:00 428.532000 
    2016/09/26 08:40:00 428.529250 
    2016/09/26 08:50:00 428.530417 
    2016/09/26 09:00:00 428.530250 
    2016/09/26 09:10:00 428.532250 
    2016/09/26 09:20:00 428.532083 
    2016/09/26 09:30:00 428.532500 
    2016/09/26 09:40:00 428.531250 
    2016/09/26 09:50:00 428.530917 
    2016/09/26 10:00:00 428.530500 
    2016/09/26 10:10:00 428.529583 
    2016/09/26 10:20:00 428.531000 
    2016/09/26 10:30:00 428.528750 
    2016/09/26 10:40:00 428.529583 
    2016/09/26 10:50:00 428.533083 
    2016/09/26 11:00:00 428.528750 
    2016/09/26 11:10:00 428.530167 
    2016/09/26 11:20:00 428.530000 
    2016/09/26 11:30:00 428.531000 
    2016/09/26 11:40:00 428.528250 
    2016/09/26 11:50:00 428.532667 
    2016/09/26 12:00:00 428.532000 
    2016/09/26 12:10:00 428.527583 
    2016/09/26 12:20:00 428.528083 
    2016/09/26 12:30:00 428.525750 
    2016/09/26 12:40:00 428.525333 
    2016/09/26 12:50:00 428.527000 
    2016/09/26 13:00:00 428.525250 
    2016/09/26 13:10:00 428.528000 
    2016/09/26 13:20:00 428.527000 
    2016/09/26 13:30:00 428.527000 
    2016/09/26 13:40:00 428.524583 
    2016/09/26 13:50:00 428.520000 
    2016/09/26 14:00:00 428.523750 
    2016/09/26 14:10:00 428.525250 
    2016/09/26 14:20:00 428.521833 
    2016/09/26 14:30:00 428.523750 
    2016/09/26 14:40:00 428.522417 
    2016/09/26 14:50:00 428.520833 
    2016/09/26 15:00:00 428.520000 
    2016/09/26 15:10:00 428.520250 
    2016/09/26 15:20:00 428.519667 
    2016/09/26 15:30:00 428.520250 
    2016/09/26 15:40:00 428.518500 
    2016/09/26 15:50:00 428.521167 
    2016/09/26 16:00:00 428.524000 
    2016/09/26 16:10:00 428.521167 
    2016/09/26 16:20:00 428.524250 
    2016/09/26 16:30:00 428.524000 
    2016/09/26 16:40:00 428.523250 
    2016/09/26 16:50:00 428.526750 
    2016/09/26 17:00:00 428.525750 
    2016/09/26 17:10:00 428.523500 
    2016/09/26 17:20:00 428.525583 
    2016/09/26 17:30:00 428.524250 
    2016/09/26 17:40:00 428.524667 
    2016/09/26 17:50:00 428.528250 
    2016/09/26 18:00:00 428.526250 
    2016/09/26 18:10:00 428.526333 
    2016/09/26 18:20:00 428.528333 
    2016/09/26 18:30:00 428.528000 
    2016/09/26 18:40:00 428.530833 
    2016/09/26 18:50:00 428.532833 
    2016/09/26 19:00:00 428.533000 
    2016/09/26 19:10:00 428.533500 
    2016/09/26 19:20:00 428.532667 
    2016/09/26 19:30:00 428.535250 
    2016/09/26 19:40:00 428.531917 
    2016/09/26 19:50:00 428.533917 
    2016/09/26 20:00:00 428.535000 
    2016/09/26 20:10:00 428.533000 
    2016/09/26 20:20:00 428.537667 
    2016/09/26 20:30:00 428.537250 
    2016/09/26 20:40:00 428.540417 
    2016/09/26 20:50:00 428.541500 
    2016/09/26 21:00:00 428.540500 
    2016/09/26 21:10:00 428.539333 
    2016/09/26 21:20:00 428.539083 
    2016/09/26 21:30:00 428.538500 
    2016/09/26 21:40:00 428.538500 
    2016/09/26 21:50:00 428.540250 
    2016/09/26 22:00:00 428.540250 
    2016/09/26 22:10:00 428.539667 
    2016/09/26 22:20:00 428.538500 
    2016/09/26 22:30:00 428.538250 
    2016/09/26 22:40:00 428.541167 
    2016/09/26 22:50:00 428.540250 
    2016/09/26 23:00:00 428.538250 
    2016/09/26 23:10:00 428.539250 
    2016/09/26 23:20:00 428.539833 
    2016/09/26 23:30:00 428.543500 
    2016/09/26 23:40:00 428.542000 
    2016/09/26 23:50:00 428.540833 
    2016/09/27 00:00:00 428.541750 
    2016/09/27 00:10:00 428.542917 
    2016/09/27 00:20:00 428.543417 
    2016/09/27 00:30:00 428.541500 
    2016/09/27 00:40:00 428.539333 
    2016/09/27 00:50:00 428.541250 
    2016/09/27 01:00:00 428.542000 
    2016/09/27 01:10:00 428.542000 
    2016/09/27 01:20:00 428.542000 
    2016/09/27 01:30:00 428.540250 
    2016/09/27 01:40:00 428.541583 
    2016/09/27 01:50:00 428.541250 
    2016/09/27 02:00:00 428.542250 
    2016/09/27 02:10:00 428.540917 
    2016/09/27 02:20:00 428.542333 
    2016/09/27 02:30:00 428.542000 
    2016/09/27 02:40:00 428.542000 
    2016/09/27 02:50:00 428.542583 
    2016/09/27 03:00:00 428.543500 
    2016/09/27 03:10:00 428.544083 
    2016/09/27 03:20:00 428.542583 
    2016/09/27 03:30:00 428.543750 
    2016/09/27 03:40:00 428.545083 
    2016/09/27 03:50:00 428.543583 
    2016/09/27 04:00:00 428.545750 
    2016/09/27 04:10:00 428.545250 
    2016/09/27 04:20:00 428.544250 
    2016/09/27 04:30:00 428.545500 
    2016/09/27 04:40:00 428.545583 
    2016/09/27 04:50:00 428.543917 
    2016/09/27 05:00:00 428.544000 
    2016/09/27 05:10:00 428.544750 
    2016/09/27 05:20:00 428.544667 
    2016/09/27 05:30:00 428.543750 
    2016/09/27 05:40:00 428.543750 
