----------------------------------------------
PZ-CC TotHead [m]: 
    2016/08/02 19:15:00 428.494000 
    2016/08/02 19:30:00 428.494000 
    2016/08/02 19:45:00 428.497750 
    2016/08/02 20:00:00 428.499500 
    2016/08/02 20:15:00 428.501250 
    2016/08/02 20:30:00 428.500000 
    2016/08/02 20:45:00 428.501250 
    2016/08/02 21:00:00 428.505000 
    2016/08/02 21:15:00 428.502500 
    2016/08/02 21:30:00 428.500750 
    2016/08/02 21:45:00 428.500750 
    2016/08/02 22:00:00 428.500750 
    2016/08/02 22:15:00 428.500500 
    2016/08/02 22:30:00 428.502500 
    2016/08/02 22:45:00 428.502500 
    2016/08/02 23:00:00 428.501000 
    2016/08/02 23:15:00 428.502500 
    2016/08/02 23:30:00 428.504500 
    2016/08/02 23:45:00 428.501250 
    2016/08/03 00:00:00 428.504500 
    2016/08/03 00:15:00 428.502000 
    2016/08/03 00:30:00 428.503000 
    2016/08/03 00:45:00 428.502750 
    2016/08/03 01:00:00 428.502750 
    2016/08/03 01:15:00 428.501000 
    2016/08/03 01:30:00 428.504750 
    2016/08/03 01:45:00 428.504750 
    2016/08/03 02:00:00 428.504500 
    2016/08/03 02:15:00 428.501000 
    2016/08/03 02:30:00 428.503000 
    2016/08/03 02:45:00 428.503000 
    2016/08/03 03:00:00 428.504750 
    2016/08/03 03:15:00 428.503000 
    2016/08/03 03:30:00 428.503000 
    2016/08/03 03:45:00 428.503000 
    2016/08/03 04:00:00 428.503000 
    2016/08/03 04:15:00 428.503000 
    2016/08/03 04:30:00 428.505750 
    2016/08/03 04:45:00 428.500250 
    2016/08/03 05:00:00 428.505750 
    2016/08/03 05:15:00 428.500250 
    2016/08/03 05:30:00 428.502250 
    2016/08/03 05:45:00 428.504000 
    2016/08/03 06:00:00 428.500750 
    2016/08/03 06:15:00 428.504000 
    2016/08/03 06:30:00 428.502250 
    2016/08/03 06:45:00 428.497000 
    2016/08/03 07:00:00 428.500500 
    2016/08/03 07:15:00 428.497000 
    2016/08/03 07:30:00 428.497250 
    2016/08/03 07:45:00 428.497250 
    2016/08/03 08:00:00 428.497250 
    2016/08/03 08:15:00 428.492000 
    2016/08/03 08:30:00 428.491250 
    2016/08/03 08:45:00 428.489250 
    2016/08/03 09:00:00 428.487500 
    2016/08/03 09:15:00 428.489000 
    2016/08/03 09:30:00 428.485500 
    2016/08/03 09:45:00 428.482000 
    2016/08/03 10:00:00 428.483000 
    2016/08/03 10:15:00 428.481250 
    2016/08/03 10:30:00 428.479500 
    2016/08/03 10:45:00 428.481000 
    2016/08/03 11:00:00 428.481000 
    2016/08/03 11:15:00 428.477250 
    2016/08/03 11:30:00 428.479000 
    2016/08/03 11:45:00 428.478750 
    2016/08/03 12:00:00 428.475000 
    2016/08/03 12:15:00 428.476750 
    2016/08/03 12:30:00 428.473250 
    2016/08/03 12:45:00 428.473500 
    2016/08/03 13:00:00 428.473500 
    2016/08/03 13:15:00 428.469750 
    2016/08/03 13:30:00 428.471500 
    2016/08/03 13:45:00 428.473000 
    2016/08/03 14:00:00 428.473000 
    2016/08/03 14:15:00 428.476500 
    2016/08/03 14:30:00 428.478000 
    2016/08/03 14:45:00 428.478000 
    2016/08/03 15:00:00 428.481500 
    2016/08/03 15:15:00 428.478000 
    2016/08/03 15:30:00 428.476000 
    2016/08/03 15:45:00 428.477500 
    2016/08/03 16:00:00 428.476500 
    2016/08/03 16:15:00 428.478000 
    2016/08/03 16:30:00 428.476250 
    2016/08/03 16:45:00 428.476250 
    2016/08/03 17:00:00 428.479500 
    2016/08/03 17:15:00 428.475750 
    2016/08/03 17:30:00 428.475000 
    2016/08/03 17:45:00 428.476750 
    2016/08/03 18:00:00 428.480250 
    2016/08/03 18:15:00 428.479750 
    2016/08/03 18:30:00 428.483250 
    2016/08/03 18:45:00 428.483250 
    2016/08/03 19:00:00 428.485000 
    2016/08/03 19:15:00 428.483000 
    2016/08/03 19:30:00 428.477500 
    2016/08/03 19:45:00 428.483000 
    2016/08/03 20:00:00 428.481000 
    2016/08/03 20:15:00 428.481000 
    2016/08/03 20:30:00 428.481750 
    2016/08/03 20:45:00 428.481500 
    2016/08/03 21:00:00 428.481750 
    2016/08/03 21:15:00 428.481500 
    2016/08/03 21:30:00 428.480750 
    2016/08/03 21:45:00 428.478000 
    2016/08/03 22:00:00 428.478250 
    2016/08/03 22:15:00 428.479750 
    2016/08/03 22:30:00 428.477500 
    2016/08/03 22:45:00 428.478000 
    2016/08/03 23:00:00 428.476750 
    2016/08/03 23:15:00 428.475000 
    2016/08/03 23:30:00 428.476500 
    2016/08/03 23:45:00 428.476750 
    2016/08/04 00:00:00 428.473000 
    2016/08/04 00:15:00 428.474250 
    2016/08/04 00:30:00 428.470750 
    2016/08/04 00:45:00 428.474000 
    2016/08/04 01:00:00 428.470250 
    2016/08/04 01:15:00 428.472000 
    2016/08/04 01:30:00 428.472250 
    2016/08/04 01:45:00 428.473750 
    2016/08/04 02:00:00 428.470000 
    2016/08/04 02:15:00 428.471750 
    2016/08/04 02:30:00 428.470000 
    2016/08/04 02:45:00 428.470250 
    2016/08/04 03:00:00 428.471750 
    2016/08/04 03:15:00 428.470250 
    2016/08/04 03:30:00 428.472500 
    2016/08/04 03:45:00 428.475500 
    2016/08/04 04:00:00 428.479750 
    2016/08/04 04:15:00 428.478000 
    2016/08/04 04:30:00 428.484000 
    2016/08/04 04:45:00 428.487750 
    2016/08/04 05:00:00 428.495750 
    2016/08/04 05:15:00 428.499500 
    2016/08/04 05:30:00 428.507250 
    2016/08/04 05:45:00 428.513250 
    2016/08/04 06:00:00 428.513000 
    2016/08/04 06:15:00 428.512500 
    2016/08/04 06:30:00 428.514250 
    2016/08/04 06:45:00 428.512750 
    2016/08/04 07:00:00 428.511000 
    2016/08/04 07:15:00 428.512250 
    2016/08/04 07:30:00 428.510500 
    2016/08/04 07:45:00 428.509000 
    2016/08/04 08:00:00 428.507000 
    2016/08/04 08:15:00 428.505750 
    2016/08/04 08:30:00 428.505750 
    2016/08/04 08:45:00 428.509250 
    2016/08/04 09:00:00 428.507500 
    2016/08/04 09:15:00 428.509250 
    2016/08/04 09:30:00 428.508250 
    2016/08/04 09:45:00 428.509000 
    2016/08/04 10:00:00 428.509000 
    2016/08/04 10:15:00 428.509000 
    2016/08/04 10:30:00 428.508750 
    2016/08/04 10:45:00 428.510750 
    2016/08/04 11:00:00 428.505750 
    2016/08/04 11:15:00 428.510500 
    2016/08/04 11:30:00 428.506750 
    2016/08/04 11:45:00 428.506750 
    2016/08/04 12:00:00 428.504750 
    2016/08/04 12:15:00 428.505250 
    2016/08/04 12:30:00 428.504000 
    2016/08/04 12:45:00 428.502250 
    2016/08/04 13:00:00 428.500500 
    2016/08/04 13:15:00 428.499000 
    2016/08/04 13:30:00 428.500750 
    2016/08/04 13:45:00 428.502500 
    2016/08/04 14:00:00 428.504000 
    2016/08/04 14:15:00 428.504250 
    2016/08/04 14:30:00 428.502500 
    2016/08/04 14:45:00 428.505750 
    2016/08/04 15:00:00 428.504000 
    2016/08/04 15:15:00 428.504250 
    2016/08/04 15:30:00 428.504000 
    2016/08/04 15:45:00 428.503750 
    2016/08/04 16:00:00 428.504250 
    2016/08/04 16:15:00 428.507250 
    2016/08/04 16:30:00 428.507000 
    2016/08/04 16:45:00 428.505750 
    2016/08/04 17:00:00 428.510750 
    2016/08/04 17:15:00 428.507500 
    2016/08/04 17:30:00 428.505750 
    2016/08/04 17:45:00 428.506000 
    2016/08/04 18:00:00 428.507500 
    2016/08/04 18:15:00 428.509250 
    2016/08/04 18:30:00 428.511000 
    2016/08/04 18:45:00 428.512750 
    2016/08/04 19:00:00 428.511000 
    2016/08/04 19:15:00 428.512500 
    2016/08/04 19:30:00 428.510750 
    2016/08/04 19:45:00 428.508750 
    2016/08/04 20:00:00 428.512250 
    2016/08/04 20:15:00 428.510500 
    2016/08/04 20:30:00 428.510500 
    2016/08/04 20:45:00 428.512500 
    2016/08/04 21:00:00 428.511000 
    2016/08/04 21:15:00 428.512750 
    2016/08/04 21:30:00 428.509250 
    2016/08/04 21:45:00 428.509000 
    2016/08/04 22:00:00 428.509250 
    2016/08/04 22:15:00 428.509250 
    2016/08/04 22:30:00 428.510000 
    2016/08/04 22:45:00 428.511750 
    2016/08/04 23:00:00 428.508250 
    2016/08/04 23:15:00 428.510750 
    2016/08/04 23:30:00 428.507500 
    2016/08/04 23:45:00 428.511000 
    2016/08/05 00:00:00 428.507000 
    2016/08/05 00:15:00 428.506000 
    2016/08/05 00:30:00 428.505750 
    2016/08/05 00:45:00 428.507750 
    2016/08/05 01:00:00 428.507000 
    2016/08/05 01:15:00 428.507000 
    2016/08/05 01:30:00 428.507000 
    2016/08/05 01:45:00 428.503500 
    2016/08/05 02:00:00 428.507000 
    2016/08/05 02:15:00 428.508500 
    2016/08/05 02:30:00 428.506000 
    2016/08/05 02:45:00 428.507500 
    2016/08/05 03:00:00 428.507500 
    2016/08/05 03:15:00 428.509750 
    2016/08/05 03:30:00 428.509750 
    2016/08/05 03:45:00 428.505500 
    2016/08/05 04:00:00 428.507250 
    2016/08/05 04:15:00 428.507250 
    2016/08/05 04:30:00 428.505250 
    2016/08/05 04:45:00 428.505750 
    2016/08/05 05:00:00 428.502750 
    2016/08/05 05:15:00 428.503000 
    2016/08/05 05:30:00 428.504500 
    2016/08/05 05:45:00 428.503000 
    2016/08/05 06:00:00 428.504500 
    2016/08/05 06:15:00 428.503250 
    2016/08/05 06:30:00 428.500000 
    2016/08/05 06:45:00 428.501500 
    2016/08/05 07:00:00 428.498000 
    2016/08/05 07:15:00 428.498750 
    2016/08/05 07:30:00 428.497500 
    2016/08/05 07:45:00 428.497250 
    2016/08/05 08:00:00 428.495750 
    2016/08/05 08:15:00 428.497500 
    2016/08/05 08:30:00 428.497500 
    2016/08/05 08:45:00 428.494000 
    2016/08/05 09:00:00 428.493000 
    2016/08/05 09:15:00 428.491750 
    2016/08/05 09:30:00 428.491500 
    2016/08/05 09:45:00 428.488000 
    2016/08/05 10:00:00 428.489750 
    2016/08/05 10:15:00 428.488000 
    2016/08/05 10:30:00 428.486000 
    2016/08/05 10:45:00 428.484250 
    2016/08/05 11:00:00 428.482500 
    2016/08/05 11:15:00 428.482500 
    2016/08/05 11:30:00 428.480750 
    2016/08/05 11:45:00 428.479250 
    2016/08/05 12:00:00 428.481000 
    2016/08/05 12:15:00 428.481000 
    2016/08/05 12:30:00 428.479500 
    2016/08/05 12:45:00 428.477500 
    2016/08/05 13:00:00 428.477000 
    2016/08/05 13:15:00 428.476750 
    2016/08/05 13:30:00 428.474250 
    2016/08/05 13:45:00 428.471500 
    2016/08/05 14:00:00 428.471250 
    2016/08/05 14:15:00 428.470750 
    2016/08/05 14:30:00 428.469750 
    2016/08/05 14:45:00 428.470250 
    2016/08/05 15:00:00 428.473750 
    2016/08/05 15:15:00 428.469750 
    2016/08/05 15:30:00 428.467000 
    2016/08/05 15:45:00 428.466500 
    2016/08/05 16:00:00 428.468250 
    2016/08/05 16:15:00 428.468500 
    2016/08/05 16:30:00 428.467000 
    2016/08/05 16:45:00 428.466500 
    2016/08/05 17:00:00 428.466250 
    2016/08/05 17:15:00 428.463000 
    2016/08/05 17:30:00 428.465000 
    2016/08/05 17:45:00 428.466500 
    2016/08/05 18:00:00 428.466500 
    2016/08/05 18:15:00 428.466500 
    2016/08/05 18:30:00 428.470250 
    2016/08/05 18:45:00 428.472500 
    2016/08/05 19:00:00 428.470750 
    2016/08/05 19:15:00 428.470750 
    2016/08/05 19:30:00 428.470750 
    2016/08/05 19:45:00 428.472500 
    2016/08/05 20:00:00 428.474250 
    2016/08/05 20:15:00 428.472500 
    2016/08/05 20:30:00 428.470750 
    2016/08/05 20:45:00 428.469750 
    2016/08/05 21:00:00 428.471750 
    2016/08/05 21:15:00 428.471750 
    2016/08/05 21:30:00 428.471750 
    2016/08/05 21:45:00 428.470000 
    2016/08/05 22:00:00 428.470000 
    2016/08/05 22:15:00 428.470000 
    2016/08/05 22:30:00 428.471750 
    2016/08/05 22:45:00 428.469000 
    2016/08/05 23:00:00 428.467500 
    2016/08/05 23:15:00 428.467500 
    2016/08/05 23:30:00 428.469500 
    2016/08/05 23:45:00 428.470250 
    2016/08/06 00:00:00 428.470250 
    2016/08/06 00:15:00 428.468500 
    2016/08/06 00:30:00 428.468500 
    2016/08/06 00:45:00 428.467750 
    2016/08/06 01:00:00 428.465750 
    2016/08/06 01:15:00 428.467500 
    2016/08/06 01:30:00 428.465750 
    2016/08/06 01:45:00 428.465750 
    2016/08/06 02:00:00 428.466500 
    2016/08/06 02:15:00 428.464750 
    2016/08/06 02:30:00 428.464750 
    2016/08/06 02:45:00 428.466500 
    2016/08/06 03:00:00 428.463000 
    2016/08/06 03:15:00 428.463000 
    2016/08/06 03:30:00 428.464000 
    2016/08/06 03:45:00 428.464000 
    2016/08/06 04:00:00 428.462250 
    2016/08/06 04:15:00 428.460500 
    2016/08/06 04:30:00 428.464000 
    2016/08/06 04:45:00 428.462250 
    2016/08/06 05:00:00 428.462750 
    2016/08/06 05:15:00 428.460750 
    2016/08/06 05:30:00 428.458750 
    2016/08/06 05:45:00 428.458750 
    2016/08/06 06:00:00 428.460750 
    2016/08/06 06:15:00 428.459000 
    2016/08/06 06:30:00 428.461000 
    2016/08/06 06:45:00 428.457500 
    2016/08/06 07:00:00 428.457500 
    2016/08/06 07:15:00 428.453750 
    2016/08/06 07:30:00 428.450250 
    2016/08/06 07:45:00 428.448500 
    2016/08/06 08:00:00 428.450250 
    2016/08/06 08:15:00 428.451250 
    2016/08/06 08:30:00 428.448750 
    2016/08/06 08:45:00 428.447750 
    2016/08/06 09:00:00 428.444000 
    2016/08/06 09:15:00 428.446250 
    2016/08/06 09:30:00 428.446250 
    2016/08/06 09:45:00 428.444250 
    2016/08/06 10:00:00 428.439750 
    2016/08/06 10:15:00 428.443250 
    2016/08/06 10:30:00 428.443250 
    2016/08/06 10:45:00 428.441250 
    2016/08/06 11:00:00 428.440000 
    2016/08/06 11:15:00 428.435250 
    2016/08/06 11:30:00 428.437250 
    2016/08/06 11:45:00 428.435250 
    2016/08/06 12:00:00 428.433500 
    2016/08/06 12:15:00 428.433250 
    2016/08/06 12:30:00 428.433250 
    2016/08/06 12:45:00 428.433750 
    2016/08/06 13:00:00 428.431750 
    2016/08/06 13:15:00 428.429750 
    2016/08/06 13:30:00 428.429750 
    2016/08/06 13:45:00 428.431000 
    2016/08/06 14:00:00 428.430750 
    2016/08/06 14:15:00 428.430750 
    2016/08/06 14:30:00 428.428000 
    2016/08/06 14:45:00 428.427750 
    2016/08/06 15:00:00 428.427750 
    2016/08/06 15:15:00 428.429500 
    2016/08/06 15:30:00 428.424000 
    2016/08/06 15:45:00 428.426000 
    2016/08/06 16:00:00 428.428500 
    2016/08/06 16:15:00 428.428250 
    2016/08/06 16:30:00 428.428250 
    2016/08/06 16:45:00 428.428250 
    2016/08/06 17:00:00 428.430000 
    2016/08/06 17:15:00 428.432500 
    2016/08/06 17:30:00 428.425500 
    2016/08/06 17:45:00 428.425250 
    2016/08/06 18:00:00 428.425250 
    2016/08/06 18:15:00 428.430000 
    2016/08/06 18:30:00 428.428000 
    2016/08/06 18:45:00 428.429000 
    2016/08/06 19:00:00 428.430750 
    2016/08/06 19:15:00 428.429750 
    2016/08/06 19:30:00 428.435250 
    2016/08/06 19:45:00 428.433500 
    2016/08/06 20:00:00 428.436750 
    2016/08/06 20:15:00 428.433250 
    2016/08/06 20:30:00 428.438500 
    2016/08/06 20:45:00 428.436750 
    2016/08/06 21:00:00 428.437000 
    2016/08/06 21:15:00 428.439000 
    2016/08/06 21:30:00 428.440500 
    2016/08/06 21:45:00 428.438750 
    2016/08/06 22:00:00 428.441500 
    2016/08/06 22:15:00 428.439750 
    2016/08/06 22:30:00 428.437750 
    2016/08/06 22:45:00 428.438000 
    2016/08/06 23:00:00 428.436000 
    2016/08/06 23:15:00 428.436250 
    2016/08/06 23:30:00 428.436250 
    2016/08/06 23:45:00 428.436250 
    2016/08/07 00:00:00 428.440000 
    2016/08/07 00:15:00 428.436500 
    2016/08/07 00:30:00 428.438500 
    2016/08/07 00:45:00 428.437500 
    2016/08/07 01:00:00 428.437500 
    2016/08/07 01:15:00 428.437500 
    2016/08/07 01:30:00 428.437750 
    2016/08/07 01:45:00 428.436000 
    2016/08/07 02:00:00 428.436000 
    2016/08/07 02:15:00 428.434000 
    2016/08/07 02:30:00 428.434000 
    2016/08/07 02:45:00 428.436000 
    2016/08/07 03:00:00 428.432250 
    2016/08/07 03:15:00 428.435500 
    2016/08/07 03:30:00 428.432250 
    2016/08/07 03:45:00 428.430500 
    2016/08/07 04:00:00 428.434000 
    2016/08/07 04:15:00 428.432250 
    2016/08/07 04:30:00 428.430750 
    2016/08/07 04:45:00 428.430750 
    2016/08/07 05:00:00 428.428750 
    2016/08/07 05:15:00 428.428750 
    2016/08/07 05:30:00 428.426750 
    2016/08/07 05:45:00 428.428750 
    2016/08/07 06:00:00 428.428750 
    2016/08/07 06:15:00 428.425250 
    2016/08/07 06:30:00 428.425250 
    2016/08/07 06:45:00 428.423500 
    2016/08/07 07:00:00 428.421750 
    2016/08/07 07:15:00 428.420250 
    2016/08/07 07:30:00 428.421750 
    2016/08/07 07:45:00 428.416750 
    2016/08/07 08:00:00 428.418750 
    2016/08/07 08:15:00 428.414750 
    2016/08/07 08:30:00 428.411750 
    2016/08/07 08:45:00 428.410000 
    2016/08/07 09:00:00 428.410000 
    2016/08/07 09:15:00 428.408000 
    2016/08/07 09:30:00 428.410000 
    2016/08/07 09:45:00 428.408000 
    2016/08/07 10:00:00 428.409750 
    2016/08/07 10:15:00 428.409750 
    2016/08/07 10:30:00 428.408000 
    2016/08/07 10:45:00 428.409000 
    2016/08/07 11:00:00 428.410750 
    2016/08/07 11:15:00 428.410750 
    2016/08/07 11:30:00 428.403500 
    2016/08/07 11:45:00 428.405250 
    2016/08/07 12:00:00 428.408750 
    2016/08/07 12:15:00 428.407000 
    2016/08/07 12:30:00 428.406000 
    2016/08/07 12:45:00 428.404250 
    2016/08/07 13:00:00 428.402250 
    2016/08/07 13:15:00 428.400750 
    2016/08/07 13:30:00 428.404250 
    2016/08/07 13:45:00 428.404000 
    2016/08/07 14:00:00 428.403000 
    2016/08/07 14:15:00 428.408250 
    2016/08/07 14:30:00 428.409500 
    2016/08/07 14:45:00 428.415000 
    2016/08/07 15:00:00 428.415000 
    2016/08/07 15:15:00 428.413250 
    2016/08/07 15:30:00 428.407750 
    2016/08/07 15:45:00 428.410500 
    2016/08/07 16:00:00 428.415750 
    2016/08/07 16:15:00 428.415500 
    2016/08/07 16:30:00 428.415500 
    2016/08/07 16:45:00 428.415500 
    2016/08/07 17:00:00 428.416250 
    2016/08/07 17:15:00 428.418000 
    2016/08/07 17:30:00 428.419500 
    2016/08/07 17:45:00 428.415750 
    2016/08/07 18:00:00 428.415750 
    2016/08/07 18:15:00 428.417000 
    2016/08/07 18:30:00 428.418750 
    2016/08/07 18:45:00 428.419250 
    2016/08/07 19:00:00 428.419500 
    2016/08/07 19:15:00 428.419500 
    2016/08/07 19:30:00 428.420500 
    2016/08/07 19:45:00 428.420500 
    2016/08/07 20:00:00 428.421750 
    2016/08/07 20:15:00 428.421000 
    2016/08/07 20:30:00 428.417500 
    2016/08/07 20:45:00 428.419000 
    2016/08/07 21:00:00 428.419250 
    2016/08/07 21:15:00 428.417500 
    2016/08/07 21:30:00 428.418500 
    2016/08/07 21:45:00 428.418500 
    2016/08/07 22:00:00 428.418500 
    2016/08/07 22:15:00 428.416750 
    2016/08/07 22:30:00 428.418500 
    2016/08/07 22:45:00 428.416750 
    2016/08/07 23:00:00 428.414000 
    2016/08/07 23:15:00 428.415000 
    2016/08/07 23:30:00 428.417500 
    2016/08/07 23:45:00 428.415750 
    2016/08/08 00:00:00 428.419500 
    2016/08/08 00:15:00 428.415000 
    2016/08/08 00:30:00 428.414750 
    2016/08/08 00:45:00 428.416500 
    2016/08/08 01:00:00 428.411250 
    2016/08/08 01:15:00 428.414750 
    2016/08/08 01:30:00 428.416750 
    2016/08/08 01:45:00 428.414750 
    2016/08/08 02:00:00 428.413000 
    2016/08/08 02:15:00 428.413250 
    2016/08/08 02:30:00 428.411500 
    2016/08/08 02:45:00 428.413250 
    2016/08/08 03:00:00 428.411500 
    2016/08/08 03:15:00 428.413500 
    2016/08/08 03:30:00 428.411750 
    2016/08/08 03:45:00 428.409750 
    2016/08/08 04:00:00 428.409500 
    2016/08/08 04:15:00 428.410000 
    2016/08/08 04:30:00 428.406500 
    2016/08/08 04:45:00 428.408000 
    2016/08/08 05:00:00 428.406000 
    2016/08/08 05:15:00 428.409750 
    2016/08/08 05:30:00 428.405750 
    2016/08/08 05:45:00 428.405750 
    2016/08/08 06:00:00 428.407500 
    2016/08/08 06:15:00 428.404000 
    2016/08/08 06:30:00 428.407500 
    2016/08/08 06:45:00 428.403750 
    2016/08/08 07:00:00 428.402000 
    2016/08/08 07:15:00 428.405500 
    2016/08/08 07:30:00 428.400000 
    2016/08/08 07:45:00 428.398250 
    2016/08/08 08:00:00 428.398250 
    2016/08/08 08:15:00 428.396500 
    2016/08/08 08:30:00 428.395750 
    2016/08/08 08:45:00 428.393750 
    2016/08/08 09:00:00 428.394000 
    2016/08/08 09:15:00 428.394000 
    2016/08/08 09:30:00 428.390500 
    2016/08/08 09:45:00 428.389000 
    2016/08/08 10:00:00 428.388750 
    2016/08/08 10:15:00 428.389000 
    2016/08/08 10:30:00 428.390500 
    2016/08/08 10:45:00 428.387750 
    2016/08/08 11:00:00 428.386750 
    2016/08/08 11:15:00 428.390250 
    2016/08/08 11:30:00 428.388250 
    2016/08/08 11:45:00 428.391000 
    2016/08/08 12:00:00 428.387500 
    2016/08/08 12:15:00 428.390000 
    2016/08/08 12:30:00 428.388000 
    2016/08/08 12:45:00 428.388000 
    2016/08/08 13:00:00 428.389750 
    2016/08/08 13:15:00 428.391250 
    2016/08/08 13:30:00 428.387750 
    2016/08/08 13:45:00 428.389500 
    2016/08/08 14:00:00 428.391250 
    2016/08/08 14:15:00 428.387750 
    2016/08/08 14:30:00 428.389250 
    2016/08/08 14:45:00 428.389250 
    2016/08/08 15:00:00 428.392750 
    2016/08/08 15:15:00 428.389000 
    2016/08/08 15:30:00 428.387750 
    2016/08/08 15:45:00 428.391250 
    2016/08/08 16:00:00 428.391000 
    2016/08/08 16:15:00 428.394250 
    2016/08/08 16:30:00 428.392500 
    2016/08/08 16:45:00 428.387000 
    2016/08/08 17:00:00 428.392500 
    2016/08/08 17:15:00 428.392250 
    2016/08/08 17:30:00 428.392500 
    2016/08/08 17:45:00 428.392250 
    2016/08/08 18:00:00 428.398500 
    2016/08/08 18:15:00 428.396500 
    2016/08/08 18:30:00 428.396500 
    2016/08/08 18:45:00 428.398250 
    2016/08/08 19:00:00 428.398000 
    2016/08/08 19:15:00 428.398000 
    2016/08/08 19:30:00 428.399750 
    2016/08/08 19:45:00 428.401500 
    2016/08/08 20:00:00 428.400750 
    2016/08/08 20:15:00 428.402750 
    2016/08/08 20:30:00 428.402000 
    2016/08/08 20:45:00 428.403750 
    2016/08/08 21:00:00 428.403750 
    2016/08/08 21:15:00 428.407000 
    2016/08/08 21:30:00 428.405500 
    2016/08/08 21:45:00 428.407000 
    2016/08/08 22:00:00 428.404750 
    2016/08/08 22:15:00 428.405000 
    2016/08/08 22:30:00 428.403000 
    2016/08/08 22:45:00 428.404750 
    2016/08/08 23:00:00 428.406250 
    2016/08/08 23:15:00 428.402500 
    2016/08/08 23:30:00 428.402000 
    2016/08/08 23:45:00 428.402000 
    2016/08/09 00:00:00 428.400500 
    2016/08/09 00:15:00 428.400500 
    2016/08/09 00:30:00 428.397500 
    2016/08/09 00:45:00 428.397750 
    2016/08/09 01:00:00 428.395000 
    2016/08/09 01:15:00 428.397250 
    2016/08/09 01:30:00 428.397750 
    2016/08/09 01:45:00 428.392500 
    2016/08/09 02:00:00 428.395750 
    2016/08/09 02:15:00 428.396000 
    2016/08/09 02:30:00 428.399000 
    2016/08/09 02:45:00 428.399000 
    2016/08/09 03:00:00 428.397500 
    2016/08/09 03:15:00 428.397250 
    2016/08/09 03:30:00 428.399250 
    2016/08/09 03:45:00 428.399250 
    2016/08/09 04:00:00 428.397250 
    2016/08/09 04:15:00 428.397750 
    2016/08/09 04:30:00 428.397750 
    2016/08/09 04:45:00 428.397750 
    2016/08/09 05:00:00 428.396000 
    2016/08/09 05:15:00 428.395000 
    2016/08/09 05:30:00 428.396000 
    2016/08/09 05:45:00 428.394500 
    2016/08/09 06:00:00 428.394000 
    2016/08/09 06:15:00 428.396000 
    2016/08/09 06:30:00 428.396250 
    2016/08/09 06:45:00 428.394500 
    2016/08/09 07:00:00 428.396000 
    2016/08/09 07:15:00 428.396000 
    2016/08/09 07:30:00 428.393250 
    2016/08/09 07:45:00 428.393250 
    2016/08/09 08:00:00 428.391500 
    2016/08/09 08:15:00 428.392750 
    2016/08/09 08:30:00 428.393250 
    2016/08/09 08:45:00 428.393000 
    2016/08/09 09:00:00 428.393500 
    2016/08/09 09:15:00 428.393000 
    2016/08/09 09:30:00 428.394000 
    2016/08/09 09:45:00 428.392500 
    2016/08/09 10:00:00 428.396250 
    2016/08/09 10:15:00 428.396250 
    2016/08/09 10:30:00 428.393000 
    2016/08/09 10:45:00 428.392750 
    2016/08/09 11:00:00 428.392750 
    2016/08/09 11:15:00 428.391000 
    2016/08/09 11:30:00 428.387750 
    2016/08/09 11:45:00 428.387500 
    2016/08/09 12:00:00 428.384000 
    2016/08/09 12:15:00 428.384250 
    2016/08/09 12:30:00 428.385000 
    2016/08/09 12:45:00 428.378250 
    2016/08/09 13:00:00 428.374750 
    2016/08/09 13:15:00 428.376500 
    2016/08/09 13:30:00 428.378250 
    2016/08/09 13:45:00 428.382000 
    2016/08/09 14:00:00 428.381500 
    2016/08/09 14:15:00 428.381500 
    2016/08/09 14:30:00 428.385000 
    2016/08/09 14:45:00 428.381500 
    2016/08/09 15:00:00 428.381250 
    2016/08/09 15:15:00 428.379500 
    2016/08/09 15:30:00 428.379500 
    2016/08/09 15:45:00 428.382750 
    2016/08/09 16:00:00 428.383250 
    2016/08/09 16:15:00 428.383000 
    2016/08/09 16:30:00 428.383000 
    2016/08/09 16:45:00 428.386500 
    2016/08/09 17:00:00 428.387750 
    2016/08/09 17:15:00 428.384750 
    2016/08/09 17:30:00 428.388250 
    2016/08/09 17:45:00 428.386750 
    2016/08/09 18:00:00 428.386750 
    2016/08/09 18:15:00 428.390500 
    2016/08/09 18:30:00 428.390500 
    2016/08/09 18:45:00 428.390500 
    2016/08/09 19:00:00 428.392000 
    2016/08/09 19:15:00 428.394000 
    2016/08/09 19:30:00 428.394250 
    2016/08/09 19:45:00 428.394500 
    2016/08/09 20:00:00 428.391250 
    2016/08/09 20:15:00 428.394500 
    2016/08/09 20:30:00 428.397000 
    2016/08/09 20:45:00 428.397000 
    2016/08/09 21:00:00 428.396750 
    2016/08/09 21:15:00 428.391750 
    2016/08/09 21:30:00 428.396750 
    2016/08/09 21:45:00 428.397000 
    2016/08/09 22:00:00 428.395500 
    2016/08/09 22:15:00 428.393750 
    2016/08/09 22:30:00 428.397250 
    2016/08/09 22:45:00 428.395750 
    2016/08/09 23:00:00 428.395750 
    2016/08/09 23:15:00 428.394000 
    2016/08/09 23:30:00 428.397500 
    2016/08/09 23:45:00 428.393500 
    2016/08/10 00:00:00 428.395250 
    2016/08/10 00:15:00 428.393750 
    2016/08/10 00:30:00 428.395250 
    2016/08/10 00:45:00 428.394000 
    2016/08/10 01:00:00 428.397500 
    2016/08/10 01:15:00 428.393000 
    2016/08/10 01:30:00 428.393000 
