----------------------------------------------
SG-1_1st_Position TotHead [m]: 
    2016/07/02 23:30:00 428.444090 
    2016/07/02 23:45:00 428.444090 
    2016/07/03 00:00:00 428.442340 
    2016/07/03 00:15:00 428.442340 
    2016/07/03 00:30:00 428.440000 
    2016/07/03 00:45:00 428.440000 
    2016/07/03 01:00:00 428.442340 
    2016/07/03 01:15:00 428.440590 
    2016/07/03 01:30:00 428.441750 
    2016/07/03 01:45:00 428.437670 
    2016/07/03 02:00:00 428.439420 
    2016/07/03 02:15:00 428.437670 
    2016/07/03 02:30:00 428.435340 
    2016/07/03 02:45:00 428.435340 
    2016/07/03 03:00:00 428.437090 
    2016/07/03 03:15:00 428.438590 
    2016/07/03 03:30:00 428.434750 
    2016/07/03 03:45:00 428.438250 
    2016/07/03 04:00:00 428.434170 
    2016/07/03 04:15:00 428.436500 
    2016/07/03 04:30:00 428.434170 
    2016/07/03 04:45:00 428.434750 
    2016/07/03 05:00:00 428.432420 
    2016/07/03 05:15:00 428.435340 
    2016/07/03 05:30:00 428.433000 
    2016/07/03 05:45:00 428.432750 
    2016/07/03 06:00:00 428.430090 
    2016/07/03 06:15:00 428.428340 
    2016/07/03 06:30:00 428.432420 
    2016/07/03 06:45:00 428.425750 
    2016/07/03 07:00:00 428.422500 
    2016/07/03 07:15:00 428.420750 
    2016/07/03 07:30:00 428.420500 
    2016/07/03 07:45:00 428.416670 
    2016/07/03 08:00:00 428.416670 
    2016/07/03 08:15:00 428.416670 
    2016/07/03 08:30:00 428.417840 
    2016/07/03 08:45:00 428.415500 
    2016/07/03 09:00:00 428.415500 
    2016/07/03 09:15:00 428.419000 
    2016/07/03 09:30:00 428.416670 
    2016/07/03 09:45:00 428.418420 
    2016/07/03 10:00:00 428.418420 
    2016/07/03 10:15:00 428.414920 
    2016/07/03 10:30:00 428.418670 
    2016/07/03 10:45:00 428.419840 
    2016/07/03 11:00:00 428.416920 
    2016/07/03 11:15:00 428.419250 
    2016/07/03 11:30:00 428.419250 
    2016/07/03 11:45:00 428.420420 
    2016/07/03 12:00:00 428.419840 
    2016/07/03 12:15:00 428.416340 
    2016/07/03 12:30:00 428.421590 
    2016/07/03 12:45:00 428.419250 
    2016/07/03 13:00:00 428.422170 
    2016/07/03 13:15:00 428.414840 
    2016/07/03 13:30:00 428.422170 
    2016/07/03 13:45:00 428.424170 
    2016/07/03 14:00:00 428.417750 
    2016/07/03 14:15:00 428.422670 
    2016/07/03 14:30:00 428.427670 
    2016/07/03 14:45:00 428.430000 
    2016/07/03 15:00:00 428.430000 
    2016/07/03 15:15:00 428.431170 
    2016/07/03 15:30:00 428.427670 
    2016/07/03 15:45:00 428.429420 
    2016/07/03 16:00:00 428.432590 
    2016/07/03 16:15:00 428.432920 
    2016/07/03 16:30:00 428.432340 
    2016/07/03 16:45:00 428.434920 
    2016/07/03 17:00:00 428.434090 
    2016/07/03 17:15:00 428.434090 
    2016/07/03 17:30:00 428.436420 
    2016/07/03 17:45:00 428.434340 
    2016/07/03 18:00:00 428.437000 
    2016/07/03 18:15:00 428.435250 
    2016/07/03 18:30:00 428.430000 
    2016/07/03 18:45:00 428.429420 
    2016/07/03 19:00:00 428.427090 
    2016/07/03 19:15:00 428.428840 
    2016/07/03 19:30:00 428.428840 
    2016/07/03 19:45:00 428.428590 
    2016/07/03 20:00:00 428.429420 
    2016/07/03 20:15:00 428.425340 
    2016/07/03 20:30:00 428.428840 
    2016/07/03 20:45:00 428.428000 
    2016/07/03 21:00:00 428.425920 
    2016/07/03 21:15:00 428.426500 
    2016/07/03 21:30:00 428.423000 
    2016/07/03 21:45:00 428.425670 
    2016/07/03 22:00:00 428.422750 
    2016/07/03 22:15:00 428.423000 
    2016/07/03 22:30:00 428.417750 
    2016/07/03 22:45:00 428.420090 
    2016/07/03 23:00:00 428.422750 
    2016/07/03 23:15:00 428.419840 
    2016/07/03 23:30:00 428.416920 
    2016/07/03 23:45:00 428.421000 
    2016/07/04 00:00:00 428.415750 
    2016/07/04 00:15:00 428.417250 
    2016/07/04 00:30:00 428.415750 
    2016/07/04 00:45:00 428.414000 
    2016/07/04 01:00:00 428.414590 
    2016/07/04 01:15:00 428.414590 
    2016/07/04 01:30:00 428.413420 
    2016/07/04 01:45:00 428.413420 
    2016/07/04 02:00:00 428.409920 
    2016/07/04 02:15:00 428.412250 
    2016/07/04 02:30:00 428.411670 
    2016/07/04 02:45:00 428.415500 
    2016/07/04 03:00:00 428.412840 
    2016/07/04 03:15:00 428.415170 
    2016/07/04 03:30:00 428.408750 
    2016/07/04 03:45:00 428.414000 
    2016/07/04 04:00:00 428.407000 
    2016/07/04 04:15:00 428.408170 
    2016/07/04 04:30:00 428.405840 
    2016/07/04 04:45:00 428.409920 
    2016/07/04 05:00:00 428.409340 
    2016/07/04 05:15:00 428.407840 
    2016/07/04 05:30:00 428.407000 
    2016/07/04 05:45:00 428.404420 
    2016/07/04 06:00:00 428.406750 
    2016/07/04 06:15:00 428.403500 
    2016/07/04 06:30:00 428.404670 
    2016/07/04 06:45:00 428.404420 
    2016/07/04 07:00:00 428.404420 
    2016/07/04 07:15:00 428.404090 
    2016/07/04 07:30:00 428.403840 
    2016/07/04 07:45:00 428.401750 
    2016/07/04 08:00:00 428.400000 
    2016/07/04 08:15:00 428.400250 
    2016/07/04 08:30:00 428.401500 
    2016/07/04 08:45:00 428.398840 
    2016/07/04 09:00:00 428.398590 
    2016/07/04 09:15:00 428.397090 
    2016/07/04 09:30:00 428.394420 
    2016/07/04 09:45:00 428.395920 
    2016/07/04 10:00:00 428.395920 
    2016/07/04 10:15:00 428.391500 
    2016/07/04 10:30:00 428.391500 
    2016/07/04 10:45:00 428.394420 
    2016/07/04 11:00:00 428.394420 
    2016/07/04 11:15:00 428.396170 
    2016/07/04 11:30:00 428.391750 
    2016/07/04 11:45:00 428.393500 
    2016/07/04 12:00:00 428.393500 
    2016/07/04 12:15:00 428.391170 
    2016/07/04 12:30:00 428.390000 
    2016/07/04 12:45:00 428.394420 
    2016/07/04 13:00:00 428.389090 
    2016/07/04 13:15:00 428.390590 
    2016/07/04 13:30:00 428.388000 
    2016/07/04 13:45:00 428.391750 
    2016/07/04 14:00:00 428.393500 
    2016/07/04 14:15:00 428.391750 
    2016/07/04 14:30:00 428.395000 
    2016/07/04 14:45:00 428.393500 
    2016/07/04 15:00:00 428.392920 
    2016/07/04 15:15:00 428.388840 
    2016/07/04 15:30:00 428.390590 
    2016/07/04 15:45:00 428.388500 
    2016/07/04 16:00:00 428.390000 
    2016/07/04 16:15:00 428.390590 
    2016/07/04 16:30:00 428.389090 
    2016/07/04 16:45:00 428.389420 
    2016/07/04 17:00:00 428.392250 
    2016/07/04 17:15:00 428.390500 
    2016/07/04 17:30:00 428.394000 
    2016/07/04 17:45:00 428.391750 
    2016/07/04 18:00:00 428.390840 
    2016/07/04 18:15:00 428.392920 
    2016/07/04 18:30:00 428.395500 
    2016/07/04 18:45:00 428.393170 
    2016/07/04 19:00:00 428.393750 
    2016/07/04 19:15:00 428.394670 
    2016/07/04 19:30:00 428.395250 
    2016/07/04 19:45:00 428.397000 
    2016/07/04 20:00:00 428.397340 
    2016/07/04 20:15:00 428.396670 
    2016/07/04 20:30:00 428.396420 
    2016/07/04 20:45:00 428.393840 
    2016/07/04 21:00:00 428.399340 
    2016/07/04 21:15:00 428.394670 
    2016/07/04 21:30:00 428.393250 
    2016/07/04 21:45:00 428.397250 
    2016/07/04 22:00:00 428.394670 
    2016/07/04 22:15:00 428.393840 
    2016/07/04 22:30:00 428.397000 
    2016/07/04 22:45:00 428.396750 
    2016/07/04 23:00:00 428.389420 
    2016/07/04 23:15:00 428.391750 
    2016/07/04 23:30:00 428.393250 
    2016/07/04 23:45:00 428.390920 
    2016/07/05 00:00:00 428.388590 
    2016/07/05 00:15:00 428.389750 
    2016/07/05 00:30:00 428.385920 
    2016/07/05 00:45:00 428.388000 
    2016/07/05 01:00:00 428.386840 
    2016/07/05 01:15:00 428.386250 
    2016/07/05 01:30:00 428.384170 
    2016/07/05 01:45:00 428.382750 
    2016/07/05 02:00:00 428.384250 
    2016/07/05 02:15:00 428.385920 
    2016/07/05 02:30:00 428.383920 
    2016/07/05 02:45:00 428.382170 
    2016/07/05 03:00:00 428.383340 
    2016/07/05 03:15:00 428.379840 
    2016/07/05 03:30:00 428.379840 
    2016/07/05 03:45:00 428.381590 
    2016/07/05 04:00:00 428.383670 
    2016/07/05 04:15:00 428.384250 
    2016/07/05 04:30:00 428.381590 
    2016/07/05 04:45:00 428.377500 
    2016/07/05 05:00:00 428.378420 
    2016/07/05 05:15:00 428.377840 
    2016/07/05 05:30:00 428.378090 
    2016/07/05 05:45:00 428.374920 
    2016/07/05 06:00:00 428.378670 
    2016/07/05 06:15:00 428.377250 
    2016/07/05 06:30:00 428.376090 
    2016/07/05 06:45:00 428.376670 
    2016/07/05 07:00:00 428.374000 
    2016/07/05 07:15:00 428.374000 
    2016/07/05 07:30:00 428.376340 
    2016/07/05 07:45:00 428.372840 
    2016/07/05 08:00:00 428.374590 
    2016/07/05 08:15:00 428.372170 
    2016/07/05 08:30:00 428.375170 
    2016/07/05 08:45:00 428.373670 
    2016/07/05 09:00:00 428.371920 
    2016/07/05 09:15:00 428.373090 
    2016/07/05 09:30:00 428.374250 
    2016/07/05 09:45:00 428.372500 
    2016/07/05 10:00:00 428.370750 
    2016/07/05 10:15:00 428.373090 
    2016/07/05 10:30:00 428.370420 
    2016/07/05 10:45:00 428.366670 
    2016/07/05 11:00:00 428.371340 
    2016/07/05 11:15:00 428.368420 
    2016/07/05 11:30:00 428.370750 
    2016/07/05 11:45:00 428.367840 
    2016/07/05 12:00:00 428.365170 
    2016/07/05 12:15:00 428.364920 
    2016/07/05 12:30:00 428.367840 
    2016/07/05 12:45:00 428.361670 
    2016/07/05 13:00:00 428.362590 
    2016/07/05 13:15:00 428.362250 
    2016/07/05 13:30:00 428.360750 
    2016/07/05 13:45:00 428.363090 
    2016/07/05 14:00:00 428.358670 
    2016/07/05 14:15:00 428.365420 
    2016/07/05 14:30:00 428.369750 
    2016/07/05 14:45:00 428.374170 
    2016/07/05 15:00:00 428.372090 
    2016/07/05 15:15:00 428.375590 
    2016/07/05 15:30:00 428.378250 
    2016/07/05 15:45:00 428.373250 
    2016/07/05 16:00:00 428.379170 
    2016/07/05 16:15:00 428.382340 
    2016/07/05 16:30:00 428.382340 
    2016/07/05 16:45:00 428.378250 
    2016/07/05 17:00:00 428.383250 
    2016/07/05 17:15:00 428.380920 
    2016/07/05 17:30:00 428.378840 
    2016/07/05 17:45:00 428.378250 
    2016/07/05 18:00:00 428.379420 
    2016/07/05 18:15:00 428.376840 
    2016/07/05 18:30:00 428.374750 
    2016/07/05 18:45:00 428.377750 
    2016/07/05 19:00:00 428.379170 
    2016/07/05 19:15:00 428.374250 
    2016/07/05 19:30:00 428.373090 
    2016/07/05 19:45:00 428.377750 
    2016/07/05 20:00:00 428.380090 
    2016/07/05 20:15:00 428.382420 
    2016/07/05 20:30:00 428.385920 
    2016/07/05 20:45:00 428.385000 
    2016/07/05 21:00:00 428.385670 
    2016/07/05 21:15:00 428.381590 
    2016/07/05 21:30:00 428.381590 
    2016/07/05 21:45:00 428.383590 
    2016/07/05 22:00:00 428.378590 
    2016/07/05 22:15:00 428.383340 
    2016/07/05 22:30:00 428.378920 
    2016/07/05 22:45:00 428.378090 
    2016/07/05 23:00:00 428.380670 
    2016/07/05 23:15:00 428.378340 
    2016/07/05 23:30:00 428.378670 
    2016/07/05 23:45:00 428.381250 
    2016/07/06 00:00:00 428.377750 
    2016/07/06 00:15:00 428.377500 
    2016/07/06 00:30:00 428.375420 
    2016/07/06 00:45:00 428.376590 
    2016/07/06 01:00:00 428.376340 
    2016/07/06 01:15:00 428.377750 
    2016/07/06 01:30:00 428.377170 
    2016/07/06 01:45:00 428.376920 
    2016/07/06 02:00:00 428.379500 
    2016/07/06 02:15:00 428.376590 
    2016/07/06 02:30:00 428.376920 
    2016/07/06 02:45:00 428.377500 
    2016/07/06 03:00:00 428.373420 
    2016/07/06 03:15:00 428.371670 
    2016/07/06 03:30:00 428.370170 
    2016/07/06 03:45:00 428.370500 
    2016/07/06 04:00:00 428.371920 
    2016/07/06 04:15:00 428.374340 
    2016/07/06 04:30:00 428.372250 
    2016/07/06 04:45:00 428.373420 
    2016/07/06 05:00:00 428.371090 
    2016/07/06 05:15:00 428.373420 
    2016/07/06 05:30:00 428.372840 
    2016/07/06 05:45:00 428.370500 
    2016/07/06 06:00:00 428.369090 
    2016/07/06 06:15:00 428.369920 
    2016/07/06 06:30:00 428.371670 
    2016/07/06 06:45:00 428.369670 
    2016/07/06 07:00:00 428.366750 
    2016/07/06 07:15:00 428.372000 
    2016/07/06 07:30:00 428.368170 
    2016/07/06 07:45:00 428.366750 
    2016/07/06 08:00:00 428.366420 
    2016/07/06 08:15:00 428.368500 
    2016/07/06 08:30:00 428.373420 
    2016/07/06 08:45:00 428.370840 
    2016/07/06 09:00:00 428.369920 
    2016/07/06 09:15:00 428.369920 
    2016/07/06 09:30:00 428.368170 
    2016/07/06 09:45:00 428.367590 
    2016/07/06 10:00:00 428.367340 
    2016/07/06 10:15:00 428.364670 
    2016/07/06 10:30:00 428.364340 
    2016/07/06 10:45:00 428.362920 
    2016/07/06 11:00:00 428.359420 
    2016/07/06 11:15:00 428.361420 
    2016/07/06 11:30:00 428.360000 
    2016/07/06 11:45:00 428.357920 
    2016/07/06 12:00:00 428.360000 
    2016/07/06 12:15:00 428.360000 
    2016/07/06 12:30:00 428.354750 
    2016/07/06 12:45:00 428.353840 
    2016/07/06 13:00:00 428.353250 
    2016/07/06 13:15:00 428.349420 
    2016/07/06 13:30:00 428.350590 
    2016/07/06 13:45:00 428.347090 
    2016/07/06 14:00:00 428.346750 
    2016/07/06 14:15:00 428.354090 
    2016/07/06 14:30:00 428.357340 
    2016/07/06 14:45:00 428.356420 
    2016/07/06 15:00:00 428.359920 
    2016/07/06 15:15:00 428.357590 
    2016/07/06 15:30:00 428.357920 
    2016/07/06 15:45:00 428.357000 
    2016/07/06 16:00:00 428.362840 
    2016/07/06 16:15:00 428.363750 
    2016/07/06 16:30:00 428.365500 
    2016/07/06 16:45:00 428.366090 
    2016/07/06 17:00:00 428.369000 
    2016/07/06 17:15:00 428.369250 
    2016/07/06 17:30:00 428.368090 
    2016/07/06 17:45:00 428.370750 
    2016/07/06 18:00:00 428.365500 
    2016/07/06 18:15:00 428.371340 
    2016/07/06 18:30:00 428.366340 
    2016/07/06 18:45:00 428.364920 
    2016/07/06 19:00:00 428.363170 
    2016/07/06 19:15:00 428.363750 
    2016/07/06 19:30:00 428.365250 
    2016/07/06 19:45:00 428.363170 
    2016/07/06 20:00:00 428.359670 
    2016/07/06 20:15:00 428.363750 
    2016/07/06 20:30:00 428.362340 
    2016/07/06 20:45:00 428.362340 
    2016/07/06 21:00:00 428.364670 
    2016/07/06 21:15:00 428.362920 
    2016/07/06 21:30:00 428.364670 
    2016/07/06 21:45:00 428.361750 
    2016/07/06 22:00:00 428.359750 
    2016/07/06 22:15:00 428.362090 
    2016/07/06 22:30:00 428.359170 
    2016/07/06 22:45:00 428.360000 
    2016/07/06 23:00:00 428.357420 
    2016/07/06 23:15:00 428.358590 
    2016/07/06 23:30:00 428.359500 
    2016/07/06 23:45:00 428.358250 
    2016/07/07 00:00:00 428.357420 
    2016/07/07 00:15:00 428.356500 
    2016/07/07 00:30:00 428.355340 
    2016/07/07 00:45:00 428.358920 
    2016/07/07 01:00:00 428.353920 
    2016/07/07 01:15:00 428.355670 
    2016/07/07 01:30:00 428.354750 
    2016/07/07 01:45:00 428.353090 
    2016/07/07 02:00:00 428.357420 
    2016/07/07 02:15:00 428.355670 
    2016/07/07 02:30:00 428.353340 
    2016/07/07 02:45:00 428.351590 
    2016/07/07 03:00:00 428.358000 
    2016/07/07 03:15:00 428.356250 
    2016/07/07 03:30:00 428.356250 
    2016/07/07 03:45:00 428.355670 
    2016/07/07 04:00:00 428.355090 
    2016/07/07 04:15:00 428.353340 
    2016/07/07 04:30:00 428.355670 
    2016/07/07 04:45:00 428.355670 
    2016/07/07 05:00:00 428.356250 
    2016/07/07 05:15:00 428.356840 
    2016/07/07 05:30:00 428.359170 
    2016/07/07 05:45:00 428.358590 
    2016/07/07 06:00:00 428.357420 
    2016/07/07 06:15:00 428.355670 
    2016/07/07 06:30:00 428.356840 
    2016/07/07 06:45:00 428.355090 
    2016/07/07 07:00:00 428.355920 
    2016/07/07 07:15:00 428.355670 
    2016/07/07 07:30:00 428.356250 
    2016/07/07 07:45:00 428.353590 
    2016/07/07 08:00:00 428.356590 
    2016/07/07 08:15:00 428.359170 
    2016/07/07 08:30:00 428.353340 
    2016/07/07 08:45:00 428.355420 
    2016/07/07 09:00:00 428.355920 
    2016/07/07 09:15:00 428.356250 
    2016/07/07 09:30:00 428.355340 
    2016/07/07 09:45:00 428.355340 
    2016/07/07 10:00:00 428.358250 
    2016/07/07 10:15:00 428.356250 
    2016/07/07 10:30:00 428.355340 
    2016/07/07 10:45:00 428.355920 
    2016/07/07 11:00:00 428.352420 
    2016/07/07 11:15:00 428.357090 
    2016/07/07 11:30:00 428.359420 
    2016/07/07 11:45:00 428.353590 
    2016/07/07 12:00:00 428.357670 
    2016/07/07 12:15:00 428.353590 
    2016/07/07 12:30:00 428.358250 
    2016/07/07 12:45:00 428.360590 
    2016/07/07 13:00:00 428.361500 
    2016/07/07 13:15:00 428.360340 
    2016/07/07 13:30:00 428.361500 
    2016/07/07 13:45:00 428.355920 
    2016/07/07 14:00:00 428.361420 
    2016/07/07 14:15:00 428.356750 
    2016/07/07 14:30:00 428.357340 
    2016/07/07 14:45:00 428.357090 
    2016/07/07 15:00:00 428.356500 
    2016/07/07 15:15:00 428.357090 
    2016/07/07 15:30:00 428.353840 
    2016/07/07 15:45:00 428.356500 
    2016/07/07 16:00:00 428.354170 
    2016/07/07 16:15:00 428.356500 
    2016/07/07 16:30:00 428.358250 
    2016/07/07 16:45:00 428.354170 
    2016/07/07 17:00:00 428.355670 
    2016/07/07 17:15:00 428.353590 
    2016/07/07 17:30:00 428.356500 
    2016/07/07 17:45:00 428.355340 
    2016/07/07 18:00:00 428.357090 
    2016/07/07 18:15:00 428.357090 
    2016/07/07 18:30:00 428.354750 
    2016/07/07 18:45:00 428.349750 
    2016/07/07 19:00:00 428.352420 
    2016/07/07 19:15:00 428.355920 
    2016/07/07 19:30:00 428.353590 
    2016/07/07 19:45:00 428.353920 
    2016/07/07 20:00:00 428.353000 
    2016/07/07 20:15:00 428.352670 
    2016/07/07 20:30:00 428.355920 
    2016/07/07 20:45:00 428.354500 
    2016/07/07 21:00:00 428.356250 
    2016/07/07 21:15:00 428.354170 
    2016/07/07 21:30:00 428.353250 
    2016/07/07 21:45:00 428.354750 
    2016/07/07 22:00:00 428.355340 
    2016/07/07 22:15:00 428.355590 
    2016/07/07 22:30:00 428.354420 
    2016/07/07 22:45:00 428.354750 
    2016/07/07 23:00:00 428.354170 
    2016/07/07 23:15:00 428.356170 
    2016/07/07 23:30:00 428.361420 
    2016/07/07 23:45:00 428.355920 
    2016/07/08 00:00:00 428.359670 
    2016/07/08 00:15:00 428.363500 
    2016/07/08 00:30:00 428.367590 
    2016/07/08 00:45:00 428.367590 
    2016/07/08 01:00:00 428.373670 
    2016/07/08 01:15:00 428.377750 
    2016/07/08 01:30:00 428.383340 
    2016/07/08 01:45:00 428.383340 
    2016/07/08 02:00:00 428.390590 
    2016/07/08 02:15:00 428.389420 
    2016/07/08 02:30:00 428.392670 
    2016/07/08 02:45:00 428.393250 
    2016/07/08 03:00:00 428.395000 
    2016/07/08 03:15:00 428.392670 
    2016/07/08 03:30:00 428.396170 
    2016/07/08 03:45:00 428.397920 
    2016/07/08 04:00:00 428.395000 
    2016/07/08 04:15:00 428.400250 
    2016/07/08 04:30:00 428.397920 
    2016/07/08 04:45:00 428.402000 
    2016/07/08 05:00:00 428.403170 
    2016/07/08 05:15:00 428.408170 
    2016/07/08 05:30:00 428.413090 
    2016/07/08 05:45:00 428.414250 
    2016/07/08 06:00:00 428.412500 
    2016/07/08 06:15:00 428.415420 
    2016/07/08 06:30:00 428.416000 
    2016/07/08 06:45:00 428.418340 
    2016/07/08 07:00:00 428.420670 
    2016/07/08 07:15:00 428.421840 
    2016/07/08 07:30:00 428.421840 
    2016/07/08 07:45:00 428.420670 
    2016/07/08 08:00:00 428.421250 
    2016/07/08 08:15:00 428.419500 
    2016/07/08 08:30:00 428.423000 
    2016/07/08 08:45:00 428.423000 
    2016/07/08 09:00:00 428.423590 
    2016/07/08 09:15:00 428.424750 
    2016/07/08 09:30:00 428.423590 
    2016/07/08 09:45:00 428.424500 
    2016/07/08 10:00:00 428.422090 
    2016/07/08 10:15:00 428.422670 
    2016/07/08 10:30:00 428.425340 
    2016/07/08 10:45:00 428.426170 
    2016/07/08 11:00:00 428.425920 
    2016/07/08 11:15:00 428.424170 
    2016/07/08 11:30:00 428.422750 
    2016/07/08 11:45:00 428.422170 
    2016/07/08 12:00:00 428.425670 
    2016/07/08 12:15:00 428.426500 
    2016/07/08 12:30:00 428.423250 
    2016/07/08 12:45:00 428.423340 
    2016/07/08 13:00:00 428.424170 
    2016/07/08 13:15:00 428.417170 
    2016/07/08 13:30:00 428.420420 
    2016/07/08 13:45:00 428.423920 
    2016/07/08 14:00:00 428.425340 
    2016/07/08 14:15:00 428.422750 
    2016/07/08 14:30:00 428.423920 
    2016/07/08 14:45:00 428.418920 
    2016/07/08 15:00:00 428.425000 
    2016/07/08 15:15:00 428.421250 
    2016/07/08 15:30:00 428.423000 
    2016/07/08 15:45:00 428.424170 
    2016/07/08 16:00:00 428.423000 
    2016/07/08 16:15:00 428.425340 
    2016/07/08 16:30:00 428.420670 
    2016/07/08 16:45:00 428.422170 
    2016/07/08 17:00:00 428.424500 
    2016/07/08 17:15:00 428.425670 
    2016/07/08 17:30:00 428.427420 
    2016/07/08 17:45:00 428.425090 
    2016/07/08 18:00:00 428.423920 
    2016/07/08 18:15:00 428.429750 
    2016/07/08 18:30:00 428.424500 
    2016/07/08 18:45:00 428.426250 
    2016/07/08 19:00:00 428.431500 
    2016/07/08 19:15:00 428.432670 
    2016/07/08 19:30:00 428.429750 
    2016/07/08 19:45:00 428.434420 
    2016/07/08 20:00:00 428.428000 
    2016/07/08 20:15:00 428.432670 
    2016/07/08 20:30:00 428.430920 
    2016/07/08 20:45:00 428.435000 
    2016/07/08 21:00:00 428.433250 
    2016/07/08 21:15:00 428.432090 
    2016/07/08 21:30:00 428.435920 
    2016/07/08 21:45:00 428.433000 
    2016/07/08 22:00:00 428.433590 
    2016/07/08 22:15:00 428.437090 
    2016/07/08 22:30:00 428.433590 
    2016/07/08 22:45:00 428.435340 
    2016/07/08 23:00:00 428.432420 
    2016/07/08 23:15:00 428.433590 
    2016/07/08 23:30:00 428.438840 
    2016/07/08 23:45:00 428.431840 
    2016/07/09 00:00:00 428.434170 
    2016/07/09 00:15:00 428.431250 
    2016/07/09 00:30:00 428.432420 
    2016/07/09 00:45:00 428.434750 
    2016/07/09 01:00:00 428.428920 
    2016/07/09 01:15:00 428.433000 
    2016/07/09 01:30:00 428.435920 
    2016/07/09 01:45:00 428.431250 
    2016/07/09 02:00:00 428.430090 
    2016/07/09 02:15:00 428.434170 
    2016/07/09 02:30:00 428.426590 
    2016/07/09 02:45:00 428.428920 
    2016/07/09 03:00:00 428.429500 
    2016/07/09 03:15:00 428.429500 
    2016/07/09 03:30:00 428.430090 
    2016/07/09 03:45:00 428.431250 
    2016/07/09 04:00:00 428.431250 
    2016/07/09 04:15:00 428.432420 
    2016/07/09 04:30:00 428.428340 
    2016/07/09 04:45:00 428.428340 
    2016/07/09 05:00:00 428.430670 
    2016/07/09 05:15:00 428.428920 
    2016/07/09 05:30:00 428.428340 
    2016/07/09 05:45:00 428.424840 
    2016/07/09 06:00:00 428.428340 
    2016/07/09 06:15:00 428.428340 
    2016/07/09 06:30:00 428.430090 
    2016/07/09 06:45:00 428.426590 
    2016/07/09 07:00:00 428.426340 
    2016/07/09 07:15:00 428.428920 
    2016/07/09 07:30:00 428.428340 
    2016/07/09 07:45:00 428.424840 
    2016/07/09 08:00:00 428.426000 
    2016/07/09 08:15:00 428.424840 
    2016/07/09 08:30:00 428.424250 
    2016/07/09 08:45:00 428.419000 
    2016/07/09 09:00:00 428.423670 
    2016/07/09 09:15:00 428.417250 
    2016/07/09 09:30:00 428.419000 
    2016/07/09 09:45:00 428.420170 
    2016/07/09 10:00:00 428.420170 
    2016/07/09 10:15:00 428.421920 
    2016/07/09 10:30:00 428.419590 
    2016/07/09 10:45:00 428.419590 
    2016/07/09 11:00:00 428.416670 
    2016/07/09 11:15:00 428.415170 
    2016/07/09 11:30:00 428.419250 
    2016/07/09 11:45:00 428.415750 
    2016/07/09 12:00:00 428.420170 
    2016/07/09 12:15:00 428.417840 
    2016/07/09 12:30:00 428.418420 
    2016/07/09 12:45:00 428.418090 
    2016/07/09 13:00:00 428.417500 
    2016/07/09 13:15:00 428.421590 
    2016/07/09 13:30:00 428.415750 
    2016/07/09 13:45:00 428.418670 
    2016/07/09 14:00:00 428.417500 
    2016/07/09 14:15:00 428.419250 
    2016/07/09 14:30:00 428.422750 
    2016/07/09 14:45:00 428.427090 
    2016/07/09 15:00:00 428.425670 
    2016/07/09 15:15:00 428.429750 
    2016/07/09 15:30:00 428.423000 
    2016/07/09 15:45:00 428.426250 
    2016/07/09 16:00:00 428.427420 
    2016/07/09 16:15:00 428.429420 
    2016/07/09 16:30:00 428.432670 
    2016/07/09 16:45:00 428.432090 
    2016/07/09 17:00:00 428.433840 
    2016/07/09 17:15:00 428.433250 
    2016/07/09 17:30:00 428.436750 
    2016/07/09 17:45:00 428.437000 
    2016/07/09 18:00:00 428.439090 
    2016/07/09 18:15:00 428.440840 
    2016/07/09 18:30:00 428.442590 
    2016/07/09 18:45:00 428.440250 
    2016/07/09 19:00:00 428.444340 
    2016/07/09 19:15:00 428.444340 
    2016/07/09 19:30:00 428.443170 
    2016/07/09 19:45:00 428.440840 
    2016/07/09 20:00:00 428.443170 
    2016/07/09 20:15:00 428.445500 
    2016/07/09 20:30:00 428.446420 
    2016/07/09 20:45:00 428.441750 
    2016/07/09 21:00:00 428.441420 
    2016/07/09 21:15:00 428.446420 
    2016/07/09 21:30:00 428.441750 
    2016/07/09 21:45:00 428.447590 
    2016/07/09 22:00:00 428.445500 
    2016/07/09 22:15:00 428.442920 
    2016/07/09 22:30:00 428.440000 
    2016/07/09 22:45:00 428.437670 
    2016/07/09 23:00:00 428.445250 
    2016/07/09 23:15:00 428.438500 
    2016/07/09 23:30:00 428.444090 
    2016/07/09 23:45:00 428.440000 
    2016/07/10 00:00:00 428.441750 
    2016/07/10 00:15:00 428.441750 
    2016/07/10 00:30:00 428.442920 
    2016/07/10 00:45:00 428.442340 
    2016/07/10 01:00:00 428.437340 
    2016/07/10 01:15:00 428.439670 
    2016/07/10 01:30:00 428.442590 
    2016/07/10 01:45:00 428.440840 
    2016/07/10 02:00:00 428.435000 
    2016/07/10 02:15:00 428.441170 
    2016/07/10 02:30:00 428.436170 
    2016/07/10 02:45:00 428.439670 
    2016/07/10 03:00:00 428.439090 
    2016/07/10 03:15:00 428.439670 
    2016/07/10 03:30:00 428.438500 
    2016/07/10 03:45:00 428.443170 
    2016/07/10 04:00:00 428.440250 
    2016/07/10 04:15:00 428.443750 
    2016/07/10 04:30:00 428.444920 
    2016/07/10 04:45:00 428.443170 
    2016/07/10 05:00:00 428.443170 
    2016/07/10 05:15:00 428.444920 
    2016/07/10 05:30:00 428.446090 
    2016/07/10 05:45:00 428.447000 
